"date","time","temp"
"07/19/19","08:33:21",6
"07/19/19","09:33:21",13.69
"07/19/19","10:33:21",14.17
"07/19/19","11:33:21",14.4811111111111
"07/19/19","12:33:21",13.9777777777778
"07/19/19","01:33:21",14.0022222222222
"07/19/19","02:33:21",14.6011111111111
"07/19/19","03:33:21",14.2661111111111
"07/19/19","04:33:21",14.29
"07/19/19","05:33:21",14.3372222222222
"07/19/19","06:33:21",14.3138888888889
"07/19/19","07:33:21",14.29
"07/19/19","08:33:21",14.2661111111111
"07/19/19","09:33:21",14.1938888888889
"07/19/19","10:33:21",14.1222222222222
"07/19/19","11:33:21",14.0738888888889
"07/20/19","12:33:21",13.93
"07/20/19","01:33:21",13.7861111111111
"07/20/19","02:33:21",13.81
"07/20/19","03:33:21",13.7138888888889
"07/20/19","04:33:21",13.5222222222222
"07/20/19","05:33:21",13.4972222222222
"07/20/19","06:33:21",13.4727777777778
"07/20/19","07:33:21",13.5222222222222
"07/20/19","08:33:21",13.4488888888889
"07/20/19","09:33:21",13.5938888888889
"07/20/19","10:33:21",13.6422222222222
"07/20/19","11:33:21",6.38222222222222
"07/20/19","12:33:21",6.88888888888889
"07/20/19","01:33:21",6.45777777777778
"07/20/19","02:33:21",6.43277777777778
"07/20/19","03:33:21",6.38222222222222
"07/20/19","04:33:21",6.40777777777778
"07/20/19","05:33:21",6.45777777777778
"07/20/19","06:33:21",6.38222222222222
"07/20/19","07:33:21",6.43277777777778
"07/20/19","08:33:21",6.40777777777778
"07/20/19","09:33:21",6.50888888888889
"07/20/19","10:33:21",6.48388888888889
"07/20/19","11:33:21",6.40777777777778
"07/21/19","12:33:21",6.28111111111111
"07/21/19","01:33:21",6.86388888888889
"07/21/19","02:33:21",6.68722222222222
"07/21/19","03:33:21",6.61111111111111
"07/21/19","04:33:21",6.38222222222222
"07/21/19","05:33:21",6.63611111111111
"07/21/19","06:33:21",13.1122222222222
"07/21/19","07:33:21",13.6177777777778
"07/21/19","08:33:21",14.2661111111111
"07/21/19","09:33:21",14.96
"07/21/19","10:04:02",NA
"07/21/19","10:04:09",NA
