Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
95	10.63817	3.3489499	0.9047	0.8998	6.438658	29.80622
96	10.61265	3.3483490	0.8990	0.8940	6.441662	29.82112
97	10.61738	3.3468176	0.8931	0.8882	6.441766	29.80216
98	10.60741	3.3452424	0.8813	0.8765	6.443478	29.79475
99	10.57958	3.3444709	0.8999	0.8950	6.446806	29.80985
100	10.58721	3.3421497	0.8972	0.8922	6.446914	29.78070
101	10.53949	3.3398549	0.9127	0.9077	6.453019	29.79698
102	10.55859	3.3395702	0.9130	0.9079	6.451059	29.77857
103	10.58117	3.3357839	0.8889	0.8840	6.450131	29.72278
104	10.60104	3.3354741	0.8893	0.8844	6.448099	29.70355
105	10.60610	3.3344883	0.8926	0.8877	6.447945	29.68971
106	10.58225	3.3321574	0.9051	0.9001	6.451474	29.68610
107	10.56348	3.3327388	0.9206	0.9156	6.453281	29.70711
108	10.55313	3.3295999	0.9088	0.9038	6.455673	29.68453
109	10.54279	3.3281162	0.8818	0.8769	6.457397	29.67831
110	10.50909	3.3273779	0.9003	0.8954	6.461366	29.69843
111	10.51562	3.3265761	0.9037	0.8987	6.460978	29.68518
112	10.49484	3.3236857	0.9040	0.8991	6.464413	29.67352
113	10.49019	3.3242222	0.9257	0.9206	6.464704	29.68261
114	10.49615	3.3226635	0.8986	0.8937	6.464684	29.66235
115	10.45592	3.3196485	0.8837	0.8788	6.470298	29.66528
116	10.41199	3.3214530	0.9175	0.9125	6.474367	29.71896
117	10.44962	3.3168044	0.8996	0.8947	6.472139	29.64224
118	9.79195	3.2180514	1.2317	1.2249	6.586083	29.19163
119	8.86016	3.1953124	1.9228	1.9122	6.702707	29.72745
120	8.61014	3.1885678	2.6475	2.6330	6.734856	29.86775
121	8.48968	3.1797921	3.3996	3.3809	6.752932	29.87820
122	8.39653	3.1720356	4.2187	4.1955	6.767418	29.87605
123	8.33043	3.1668874	5.2841	5.2550	6.777579	29.87798
124	8.30530	3.1668075	6.3559	6.3209	6.780606	29.89803
