Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
95	8.85390	2.9886680	1.2049	1.1983	6.794950	27.61545
96	8.85314	2.9863534	1.1961	1.1896	6.796069	27.59244
97	8.84737	2.9856870	1.1965	1.1899	6.797063	27.59013
98	8.84536	2.9849177	1.2029	1.1963	6.797648	27.58384
99	8.84133	2.9830342	1.1972	1.1906	6.798972	27.56776
100	8.83285	2.9823681	1.2006	1.1940	6.800297	27.56755
101	8.82899	2.9819201	1.2071	1.2004	6.800964	27.56597
102	8.82573	2.9798677	1.1953	1.1887	6.802272	27.54757
103	8.81817	2.9791595	1.2047	1.1980	6.803504	27.54621
104	8.81420	2.9786390	1.2050	1.1984	6.804217	27.54397
105	8.80991	2.9760490	1.1993	1.1928	6.805890	27.52088
106	8.79790	2.9755227	1.2057	1.1991	6.807583	27.52481
107	8.79562	2.9745366	1.2061	1.1995	6.808300	27.51652
108	8.78953	2.9725043	1.1973	1.1908	6.809944	27.50049
109	8.77715	2.9722323	1.2099	1.2033	6.811571	27.50731
110	8.77590	2.9703336	1.2043	1.1976	6.812570	27.48889
111	8.76623	2.9692152	1.2015	1.1949	6.814245	27.48495
112	8.76200	2.9685321	1.2049	1.1983	6.815065	27.48126
113	8.75771	2.9674502	1.2022	1.1956	6.816070	27.47353
114	8.75082	2.9666163	1.2026	1.1960	6.817282	27.47035
115	8.74572	2.9661268	1.2061	1.1995	6.818122	27.46929
116	8.74176	2.9646343	1.2003	1.1937	6.819271	27.45711
117	8.73319	2.9628946	1.2007	1.1941	6.821094	27.44597
118	8.72494	2.9629671	1.2072	1.2005	6.822067	27.45309
119	8.72169	2.9610344	1.2015	1.1949	6.823328	27.43585
120	8.71106	2.9598751	1.2048	1.1982	6.825145	27.43222
121	8.70569	2.9595913	1.2113	1.2047	6.825927	27.43347
122	8.70071	2.9573033	1.2027	1.1961	6.827561	27.41394
123	8.68884	2.9569955	1.2060	1.1994	6.829149	27.41997
124	8.68597	2.9560781	1.2095	1.2028	6.829911	27.41280
125	8.67806	2.9541471	1.2068	1.2002	6.831744	27.39917
126	8.66907	2.9538878	1.2133	1.2066	6.832961	27.40347
127	8.66257	2.9522227	1.2107	1.2040	6.834503	27.39145
128	8.65212	2.9511793	1.2050	1.1983	6.836251	27.38885
129	8.64379	2.9514387	1.2144	1.2077	6.837156	27.39795
130	8.64135	2.9496656	1.2087	1.2021	6.838251	27.38168
131	8.45751	2.9149363	1.2090	1.2024	6.876599	27.16722
132	7.54842	2.8864844	1.2155	1.2089	7.004170	27.58148
133	7.36878	2.8870544	1.2068	1.2001	7.026861	27.73060
134	7.35221	2.8863247	1.2072	1.2005	7.029335	27.73613
135	7.33461	2.8860018	1.2135	1.2069	7.031748	27.74680
136	7.34016	2.8852064	1.4819	1.4737	7.031425	27.73381
137	7.33309	2.8856552	2.1792	2.1672	7.032128	27.74394
138	7.22673	2.8874271	2.8858	2.8699	7.044940	27.84786
139	7.12701	2.8874163	3.5985	3.5787	7.057794	27.92793
140	6.97179	2.8876572	4.3233	4.2995	7.077732	28.05621
141	6.80794	2.8864565	5.0543	5.0264	7.099581	28.17696
142	6.55047	2.8779096	5.7912	5.7593	7.137458	28.29645
143	6.23568	2.8705784	6.5860	6.5497	7.182623	28.47827
144	6.02589	2.8627641	7.3839	7.3432	7.214499	28.56841
145	5.97242	2.8763502	8.2214	8.1760	7.214567	28.76292
146	6.13439	2.9017270	9.0649	9.0149	7.180021	28.90418
147	6.41823	2.9223643	9.9174	9.8627	7.132333	28.88877
148	6.39518	2.9224369	10.8584	10.7985	7.135316	28.90867
149	6.38745	2.9240961	11.7872	11.7221	7.135499	28.93294
150	6.38499	2.9289908	12.6946	12.6245	7.133351	28.98807
151	6.38100	2.9334793	13.6447	13.5693	7.131609	29.04008
152	6.41490	2.9460431	14.5765	14.4959	7.120854	29.14797
153	6.50039	2.9567611	15.5053	15.4196	7.104404	29.19145
154	6.50629	2.9656935	16.4523	16.3613	7.099159	29.28333
155	6.50747	2.9786055	17.4115	17.3151	7.092518	29.42268
156	6.51019	2.9854420	18.4256	18.3235	7.088745	29.49446
157	6.51030	2.9929757	19.4091	19.3016	7.084957	29.57613
158	6.51446	3.0005529	20.3958	20.2827	7.080629	29.65479
159	6.50424	3.0053980	21.3763	21.2577	7.079514	29.71613
160	6.48402	3.0078767	22.3721	22.2479	7.080866	29.76037
161	6.46042	3.0157601	23.3739	23.2442	7.079919	29.86673
162	6.45278	3.0243695	24.3879	24.2525	7.076566	29.96719
163	6.45411	3.0276515	25.3959	25.2548	7.074761	30.00149
164	6.45442	3.0282608	26.3855	26.2389	7.074434	30.00745
165	6.45406	3.0286875	27.3783	27.2261	7.074285	30.01199
166	6.45483	3.0296258	28.4137	28.2556	7.073735	30.02112
167	6.45780	3.0306068	29.4276	29.2639	7.072883	30.02879
168	6.45944	3.0312468	30.4387	30.2692	7.072373	30.03390
169	6.45647	3.0318259	31.4527	31.2775	7.072479	30.04240
170	6.44837	3.0322162	32.4606	32.2798	7.073332	30.05335
171	6.45160	3.0384646	33.4930	33.3063	7.069790	30.11847
172	6.44283	3.0447301	34.5252	34.3327	7.067760	30.19440
173	6.42469	3.0469156	35.5697	35.3712	7.068977	30.23395
174	6.41746	3.0476364	36.6172	36.4129	7.069550	30.24778
175	6.41424	3.0480091	37.6648	37.4545	7.069792	30.25426
176	6.41311	3.0487116	38.7428	38.5263	7.069603	30.26248
177	6.40143	3.0523763	39.8086	39.5860	7.069251	30.31258
178	6.33803	3.0608114	40.8743	40.6457	7.073027	30.46130
179	6.27610	3.0647942	41.9279	41.6933	7.078867	30.56015
180	6.25762	3.0661407	42.9938	42.7532	7.080545	30.59111
181	6.23262	3.0716869	44.0930	43.8461	7.080905	30.67432
182	6.17201	3.0794864	45.1802	44.9271	7.084613	30.81483
183	6.13205	3.0820249	46.2429	45.9837	7.088394	30.87874
184	6.11582	3.0825710	47.3574	47.0918	7.090192	30.89904
185	6.11074	3.0828289	48.5176	48.2453	7.090729	30.90599
186	6.10763	3.0830317	49.6625	49.3837	7.091042	30.91053
187	6.09833	3.0847614	50.8135	50.5282	7.091357	30.93765
188	6.07373	3.0864610	51.9737	51.6816	7.093623	30.97841
189	6.06666	3.0867129	53.1340	52.8353	7.094413	30.98712
190	6.06362	3.0869894	54.2635	53.9583	7.094682	30.99244
191	6.05381	3.0876033	55.3994	55.0877	7.095632	31.00769
192	6.04691	3.0878859	56.5047	56.1866	7.096385	31.01663
193	6.04259	3.0883526	57.6163	57.2917	7.096716	31.02524
194	6.03365	3.0896354	58.7490	58.4179	7.097211	31.04715
195	6.01726	3.0913483	59.9457	59.6077	7.098431	31.08065
196	5.99778	3.0932150	61.1637	60.8187	7.099961	31.11872
197	5.98414	3.0939584	62.3664	62.0145	7.101332	31.13897
198	5.97694	3.0945851	63.5358	63.1770	7.101946	31.15201
199	5.97156	3.0951995	64.7385	64.3728	7.102335	31.16324
200	5.96158	3.0961396	65.9079	65.5354	7.103139	31.18235
201	5.94911	3.0970552	67.0893	66.7099	7.104271	31.20348
202	5.94253	3.0973812	68.2617	67.8755	7.104962	31.21263
203	5.93741	3.0979590	69.4767	69.0834	7.105338	31.22321
204	5.93346	3.0986106	70.6826	70.2822	7.105527	31.23356
205	5.93012	3.0988690	71.9065	71.4991	7.105844	31.23894
206	5.92642	3.0989616	73.1610	72.7462	7.106292	31.24280
207	5.91999	3.0995641	74.4340	74.0117	7.106822	31.25485
208	5.91245	3.1002589	75.6884	75.2588	7.107446	31.26898
209	5.90582	3.1008677	76.9826	76.5454	7.107999	31.28129
210	5.89954	3.1019804	78.2736	77.8288	7.108245	31.29891
211	5.89311	3.1026938	79.5373	79.0851	7.108717	31.31222
212	5.88816	3.1037515	80.7127	80.2536	7.108821	31.32806
213	5.88623	3.1042744	81.9066	81.4404	7.108820	31.33512
214	5.88416	3.1044531	83.1002	82.6270	7.109016	31.33847
215	5.88259	3.1047055	84.3182	83.8379	7.109110	31.34217
216	5.88097	3.1048412	85.5972	85.1093	7.109273	31.34458
217	5.88067	3.1049153	86.8791	86.3837	7.109301	31.34508
218	5.88047	3.1049895	88.1003	87.5977	7.109315	31.34552
219	5.88031	3.1050636	89.3974	88.8870	7.109324	31.34588
