Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
95	10.91218	3.3438221	0.8462	0.8416	6.411126	29.53383
96	10.91023	3.3415327	0.8495	0.8448	6.412242	29.51300
97	10.90771	3.3416466	0.8527	0.8481	6.412469	29.51615
98	10.90254	3.3395475	0.8530	0.8483	6.413857	29.49976
99	10.89944	3.3393452	0.8623	0.8576	6.414271	29.50027
100	10.89686	3.3387384	0.8656	0.8608	6.414790	29.49640
101	10.89497	3.3383655	0.8659	0.8611	6.415142	29.49427
102	10.89244	3.3366084	0.8661	0.8613	6.416110	29.47911
103	10.88963	3.3367664	0.8663	0.8616	6.416351	29.48291
104	10.88717	3.3349402	0.8635	0.8588	6.417341	29.46702
105	10.88441	3.3343400	0.8638	0.8591	6.417876	29.46336
106	10.88063	3.3325079	0.8609	0.8562	6.419010	29.44846
107	10.87655	3.3328112	0.8612	0.8564	6.419330	29.45470
108	10.87231	3.3306069	0.8584	0.8537	6.420662	29.43653
109	10.86858	3.3304111	0.8648	0.8600	6.421143	29.43760
110	10.86411	3.3290093	0.8619	0.8572	6.422182	29.42747
111	10.86062	3.3284663	0.8592	0.8544	6.422776	29.42496
112	10.85563	3.3276898	0.8593	0.8546	6.423623	29.42135
113	10.85196	3.3264715	0.8566	0.8518	6.424503	29.41237
114	10.84680	3.3261370	0.8629	0.8582	6.425194	29.41322
115	10.84331	3.3245970	0.8540	0.8493	6.426184	29.40095
116	10.83844	3.3245781	0.8604	0.8556	6.426719	29.40467
117	10.83443	3.3229059	0.8666	0.8619	6.427818	29.39150
118	10.82990	3.3234360	0.8669	0.8621	6.428097	29.40032
119	10.82612	3.3209754	0.8610	0.8563	6.429485	29.37924
120	10.82091	3.3216884	0.8612	0.8565	6.429766	29.39041
121	10.81771	3.3196509	0.8615	0.8568	6.430924	29.37301
122	10.81272	3.3195878	0.8649	0.8601	6.431489	29.37638
123	10.68111	3.2818913	1.0447	1.0389	6.460890	29.11162
124	10.08069	3.2522844	1.7784	1.7686	6.539355	29.30020
125	10.10383	3.2646399	1.9704	1.9596	6.531668	29.40458
126	10.05526	3.2460231	2.4242	2.4108	6.544802	29.25805
127	9.85213	3.2413994	3.3162	3.2980	6.569527	29.37621
128	9.78147	3.2396945	4.2722	4.2487	6.578215	29.41631
129	9.72345	3.2351352	5.2556	5.2267	6.586699	29.41743
