Date Time	Temperature  (*C)
06/05/08 14:16:10.0	25.96
06/05/08 15:16:10.0	13.18
06/05/08 16:16:10.0	4.23
06/05/08 17:16:10.0	4.23
06/05/08 18:16:10.0	4.23
06/05/08 19:16:10.0	4.23
06/05/08 20:16:10.0	4.23
06/05/08 21:16:10.0	4.23
06/05/08 22:16:10.0	4.23
06/05/08 23:16:10.0	4.23
06/06/08 00:16:10.0	4.23
06/06/08 01:16:10.0	4.23
06/06/08 02:16:10.0	4.23
06/06/08 03:16:10.0	4.23
06/06/08 04:16:10.0	4.23
06/06/08 05:16:10.0	4.23
06/06/08 06:16:10.0	4.23
06/06/08 07:16:10.0	4.23
06/06/08 08:16:10.0	4.23
06/06/08 09:16:10.0	4.23
06/06/08 10:16:10.0	4.23
06/06/08 11:16:10.0	10.01
06/06/08 12:16:10.0	9.15
06/06/08 13:16:10.0	8.86
06/06/08 14:16:10.0	9.15
06/06/08 15:16:10.0	4.23
06/06/08 16:16:10.0	4.23
06/06/08 17:16:10.0	4.23
06/06/08 18:16:10.0	4.23
06/06/08 19:16:10.0	4.53
06/06/08 20:16:10.0	4.23
06/06/08 21:16:10.0	4.23
06/06/08 22:16:10.0	4.53
06/06/08 23:16:10.0	4.23
06/07/08 00:16:10.0	4.23
06/07/08 01:16:10.0	4.23
06/07/08 02:16:10.0	4.23
06/07/08 03:16:10.0	4.23
06/07/08 04:16:10.0	4.23
06/07/08 05:16:10.0	4.23
06/07/08 06:16:10.0	4.23
06/07/08 07:16:10.0	4.23
06/07/08 08:16:10.0	4.23
06/07/08 09:16:10.0	4.23
06/07/08 10:16:10.0	9.15
06/07/08 11:16:10.0	9.72
06/07/08 12:16:10.0	7.70
06/07/08 13:16:10.0	8.57
06/07/08 14:16:10.0	8.57
06/07/08 15:16:10.0	8.86
06/07/08 16:16:10.0	5.11
06/07/08 17:16:10.0	5.11
06/07/08 18:16:10.0	4.82
06/07/08 19:16:10.0	4.82
06/07/08 20:16:10.0	4.82
06/07/08 21:16:10.0	4.82
06/07/08 22:16:10.0	4.82
06/07/08 23:16:10.0	5.11
06/08/08 00:16:10.0	5.11
06/08/08 01:16:10.0	5.11
06/08/08 02:16:10.0	5.11
06/08/08 03:16:10.0	5.11
06/08/08 04:16:10.0	5.11
06/08/08 05:16:10.0	5.11
06/08/08 06:16:10.0	5.11
06/08/08 07:16:10.0	5.11
06/08/08 08:16:10.0	4.82
06/08/08 09:16:10.0	4.82
06/08/08 10:16:10.0	4.82
06/08/08 11:16:10.0	8.86
06/08/08 12:16:10.0	8.57
06/08/08 13:16:10.0	8.28
06/08/08 14:16:10.0	8.57
06/08/08 15:16:10.0	14.34
06/08/08 16:16:10.0	4.53
06/08/08 17:16:10.0	4.53
06/08/08 18:16:10.0	4.53
06/08/08 19:16:10.0	4.53
06/08/08 20:16:10.0	4.53
06/08/08 21:16:10.0	4.53
06/08/08 22:16:10.0	4.53
06/08/08 23:16:10.0	4.53
06/09/08 00:16:10.0	4.53
06/09/08 01:16:10.0	4.53
06/09/08 02:16:10.0	4.53
06/09/08 03:16:10.0	4.53
06/09/08 04:16:10.0	4.53
06/09/08 05:16:10.0	4.53
06/09/08 06:16:10.0	4.53
06/09/08 07:16:10.0	4.53
06/09/08 08:16:10.0	4.53
06/09/08 09:16:10.0	4.53
06/09/08 10:16:10.0	4.53
06/09/08 11:16:10.0	9.72
06/09/08 12:16:10.0	8.57
06/09/08 13:16:10.0	8.86
06/09/08 14:16:10.0	9.15
06/09/08 15:16:10.0	5.11
06/09/08 16:16:10.0	4.82
06/09/08 17:16:10.0	4.82
06/09/08 18:16:10.0	4.82
06/09/08 19:16:10.0	4.82
06/09/08 20:16:10.0	4.82
06/09/08 21:16:10.0	4.82
06/09/08 22:16:10.0	4.82
06/09/08 23:16:10.0	4.82
06/10/08 00:16:10.0	4.82
06/10/08 01:16:10.0	4.82
06/10/08 02:16:10.0	4.82
06/10/08 03:16:10.0	4.82
06/10/08 04:16:10.0	4.82
06/10/08 05:16:10.0	4.82
06/10/08 06:16:10.0	4.82
06/10/08 07:16:10.0	4.82
06/10/08 08:16:10.0	4.82
06/10/08 09:16:10.0	4.82
06/10/08 10:16:10.0	4.82
06/10/08 11:16:10.0	9.15
06/10/08 12:16:10.0	9.15
06/10/08 13:16:10.0	8.86
06/10/08 14:16:10.0	8.57
06/10/08 15:16:10.0	4.82
06/10/08 16:16:10.0	4.82
06/10/08 17:16:10.0	4.82
06/10/08 18:16:10.0	4.82
06/10/08 19:16:10.0	4.82
06/10/08 20:16:10.0	4.82
06/10/08 21:16:10.0	4.82
06/10/08 22:16:10.0	4.82
06/10/08 23:16:10.0	4.82
06/11/08 00:16:10.0	4.82
06/11/08 01:16:10.0	4.82
06/11/08 02:16:10.0	4.82
06/11/08 03:16:10.0	4.82
06/11/08 04:16:10.0	4.82
06/11/08 05:16:10.0	4.82
06/11/08 06:16:10.0	4.82
06/11/08 07:16:10.0	4.82
06/11/08 08:16:10.0	4.82
06/11/08 09:16:10.0	9.72
