Date Time	Temperature  (*C)
06/05/08 14:12:30.0	24.35
06/05/08 15:12:30.0	16.47
06/05/08 16:12:30.0	4.18
06/05/08 17:12:30.0	4.34
06/05/08 18:12:30.0	4.18
06/05/08 19:12:30.0	4.03
06/05/08 20:12:30.0	4.03
06/05/08 21:12:30.0	4.03
06/05/08 22:12:30.0	4.03
06/05/08 23:12:30.0	4.03
06/06/08 00:12:30.0	4.18
06/06/08 01:12:30.0	4.18
06/06/08 02:12:30.0	4.18
06/06/08 03:12:30.0	4.34
06/06/08 04:12:30.0	4.34
06/06/08 05:12:30.0	4.34
06/06/08 06:12:30.0	4.34
06/06/08 07:12:30.0	4.03
06/06/08 08:12:30.0	4.03
06/06/08 09:12:30.0	4.03
06/06/08 10:12:30.0	4.03
06/06/08 11:12:30.0	8.84
06/06/08 12:12:30.0	8.99
06/06/08 13:12:30.0	8.69
06/06/08 14:12:30.0	8.69
06/06/08 15:12:30.0	4.81
06/06/08 16:12:30.0	4.81
06/06/08 17:12:30.0	4.34
06/06/08 18:12:30.0	4.18
06/06/08 19:12:30.0	4.18
06/06/08 20:12:30.0	4.18
06/06/08 21:12:30.0	4.18
06/06/08 22:12:30.0	4.18
06/06/08 23:12:30.0	4.18
06/07/08 00:12:30.0	4.49
06/07/08 01:12:30.0	4.66
06/07/08 02:12:30.0	4.81
06/07/08 03:12:30.0	4.66
06/07/08 04:12:30.0	4.81
06/07/08 05:12:30.0	4.34
06/07/08 06:12:30.0	4.18
06/07/08 07:12:30.0	4.18
06/07/08 08:12:30.0	4.18
06/07/08 09:12:30.0	4.18
06/07/08 10:12:30.0	4.18
06/07/08 11:12:30.0	10.39
06/07/08 12:12:30.0	8.08
06/07/08 13:12:30.0	9.30
06/07/08 14:12:30.0	9.30
06/07/08 15:12:30.0	9.61
06/07/08 16:12:30.0	4.81
06/07/08 17:12:30.0	4.81
06/07/08 18:12:30.0	4.66
06/07/08 19:12:30.0	4.66
06/07/08 20:12:30.0	4.66
06/07/08 21:12:30.0	4.66
06/07/08 22:12:30.0	4.66
06/07/08 23:12:30.0	4.81
06/08/08 00:12:30.0	4.81
06/08/08 01:12:30.0	4.81
06/08/08 02:12:30.0	4.81
06/08/08 03:12:30.0	4.81
06/08/08 04:12:30.0	4.97
06/08/08 05:12:30.0	4.81
06/08/08 06:12:30.0	4.97
06/08/08 07:12:30.0	4.81
06/08/08 08:12:30.0	4.66
06/08/08 09:12:30.0	4.66
06/08/08 10:12:30.0	8.69
06/08/08 11:12:30.0	10.39
06/08/08 12:12:30.0	11.17
06/08/08 13:12:30.0	9.61
06/08/08 14:12:30.0	9.77
06/08/08 15:12:30.0	12.09
06/08/08 16:12:30.0	4.66
06/08/08 17:12:30.0	4.49
06/08/08 18:12:30.0	4.66
06/08/08 19:12:30.0	4.66
06/08/08 20:12:30.0	4.66
06/08/08 21:12:30.0	4.66
06/08/08 22:12:30.0	4.66
06/08/08 23:12:30.0	4.66
06/09/08 00:12:30.0	4.66
06/09/08 01:12:30.0	4.66
06/09/08 02:12:30.0	4.49
06/09/08 03:12:30.0	4.49
06/09/08 04:12:30.0	4.49
06/09/08 05:12:30.0	4.66
06/09/08 06:12:30.0	4.49
06/09/08 07:12:30.0	4.49
06/09/08 08:12:30.0	4.49
06/09/08 09:12:30.0	4.49
06/09/08 10:12:30.0	4.49
06/09/08 11:12:30.0	6.21
06/09/08 12:12:30.0	8.69
06/09/08 13:12:30.0	8.99
06/09/08 14:12:30.0	10.24
06/09/08 15:12:30.0	4.66
06/09/08 16:12:30.0	4.66
06/09/08 17:12:30.0	4.66
06/09/08 18:12:30.0	4.66
06/09/08 19:12:30.0	4.66
06/09/08 20:12:30.0	4.66
06/09/08 21:12:30.0	4.66
06/09/08 22:12:30.0	4.66
06/09/08 23:12:30.0	4.66
06/10/08 00:12:30.0	4.66
06/10/08 01:12:30.0	4.66
06/10/08 02:12:30.0	4.66
06/10/08 03:12:30.0	4.66
06/10/08 04:12:30.0	4.66
06/10/08 05:12:30.0	4.66
06/10/08 06:12:30.0	4.66
06/10/08 07:12:30.0	4.66
06/10/08 08:12:30.0	4.66
06/10/08 09:12:30.0	4.66
06/10/08 10:12:30.0	8.54
06/10/08 11:12:30.0	9.30
06/10/08 12:12:30.0	10.86
06/10/08 13:12:30.0	10.24
06/10/08 14:12:30.0	10.39
06/10/08 15:12:30.0	4.66
06/10/08 16:12:30.0	4.66
06/10/08 17:12:30.0	4.66
06/10/08 18:12:30.0	4.66
06/10/08 19:12:30.0	4.66
06/10/08 20:12:30.0	4.49
06/10/08 21:12:30.0	4.49
06/10/08 22:12:30.0	4.49
06/10/08 23:12:30.0	4.49
06/11/08 00:12:30.0	4.49
06/11/08 01:12:30.0	4.49
06/11/08 02:12:30.0	4.49
06/11/08 03:12:30.0	4.49
06/11/08 04:12:30.0	4.49
06/11/08 05:12:30.0	4.66
06/11/08 06:12:30.0	4.49
06/11/08 07:12:30.0	4.49
06/11/08 08:12:30.0	4.66
06/11/08 09:12:30.0	4.66
