Date Time	Temperature  (*C)
06/05/08 14:15:35.0	25.34
06/05/08 15:15:35.0	15.46
06/05/08 16:15:35.0	15.62
06/05/08 17:15:35.0	4.11
06/05/08 18:15:35.0	4.11
06/05/08 19:15:35.0	4.11
06/05/08 20:15:35.0	4.11
06/05/08 21:15:35.0	4.11
06/05/08 22:15:35.0	4.11
06/05/08 23:15:35.0	4.11
06/06/08 00:15:35.0	4.11
06/06/08 01:15:35.0	4.11
06/06/08 02:15:35.0	4.11
06/06/08 03:15:35.0	4.11
06/06/08 04:15:35.0	4.11
06/06/08 05:15:35.0	4.11
06/06/08 06:15:35.0	4.11
06/06/08 07:15:35.0	4.11
06/06/08 08:15:35.0	4.27
06/06/08 09:15:35.0	4.27
06/06/08 10:15:35.0	4.27
06/06/08 11:15:35.0	4.27
06/06/08 12:15:35.0	9.86
06/06/08 13:15:35.0	9.86
06/06/08 14:15:35.0	10.79
06/06/08 15:15:35.0	4.27
06/06/08 16:15:35.0	4.27
06/06/08 17:15:35.0	4.27
06/06/08 18:15:35.0	4.27
06/06/08 19:15:35.0	4.27
06/06/08 20:15:35.0	4.11
06/06/08 21:15:35.0	4.27
06/06/08 22:15:35.0	4.27
06/06/08 23:15:35.0	4.27
06/07/08 00:15:35.0	4.27
06/07/08 01:15:35.0	4.27
06/07/08 02:15:35.0	4.27
06/07/08 03:15:35.0	4.27
06/07/08 04:15:35.0	4.27
06/07/08 05:15:35.0	4.27
06/07/08 06:15:35.0	4.42
06/07/08 07:15:35.0	4.27
06/07/08 08:15:35.0	4.27
06/07/08 09:15:35.0	7.54
06/07/08 10:15:35.0	8.01
06/07/08 11:15:35.0	8.93
06/07/08 12:15:35.0	8.93
06/07/08 13:15:35.0	10.95
06/07/08 14:15:35.0	10.95
06/07/08 15:15:35.0	10.33
06/07/08 16:15:35.0	4.89
06/07/08 17:15:35.0	4.89
06/07/08 18:15:35.0	4.89
06/07/08 19:15:35.0	4.89
06/07/08 20:15:35.0	4.89
06/07/08 21:15:35.0	4.89
06/07/08 22:15:35.0	4.74
06/07/08 23:15:35.0	4.74
06/08/08 00:15:35.0	4.89
06/08/08 01:15:35.0	5.05
06/08/08 02:15:35.0	5.05
06/08/08 03:15:35.0	5.05
06/08/08 04:15:35.0	4.89
06/08/08 05:15:35.0	4.74
06/08/08 06:15:35.0	4.74
06/08/08 07:15:35.0	4.74
06/08/08 08:15:35.0	4.74
06/08/08 09:15:35.0	4.74
06/08/08 10:15:35.0	4.74
06/08/08 11:15:35.0	4.74
06/08/08 12:15:35.0	9.39
06/08/08 13:15:35.0	7.85
06/08/08 14:15:35.0	10.33
06/08/08 15:15:35.0	4.11
06/08/08 16:15:35.0	4.11
06/08/08 17:15:35.0	4.27
06/08/08 18:15:35.0	4.27
06/08/08 19:15:35.0	4.27
06/08/08 20:15:35.0	4.27
06/08/08 21:15:35.0	4.27
06/08/08 22:15:35.0	4.27
06/08/08 23:15:35.0	4.27
06/09/08 00:15:35.0	4.27
06/09/08 01:15:35.0	4.27
06/09/08 02:15:35.0	4.11
06/09/08 03:15:35.0	4.11
06/09/08 04:15:35.0	4.11
06/09/08 05:15:35.0	4.27
06/09/08 06:15:35.0	4.27
06/09/08 07:15:35.0	4.27
06/09/08 08:15:35.0	4.27
06/09/08 09:15:35.0	8.93
06/09/08 10:15:35.0	8.16
06/09/08 11:15:35.0	8.78
06/09/08 12:15:35.0	9.39
06/09/08 13:15:35.0	10.17
06/09/08 14:15:35.0	10.17
06/09/08 15:15:35.0	10.64
06/09/08 16:15:35.0	5.21
06/09/08 17:15:35.0	5.21
06/09/08 18:15:35.0	5.05
06/09/08 19:15:35.0	4.89
06/09/08 20:15:35.0	4.74
06/09/08 21:15:35.0	4.74
06/09/08 22:15:35.0	4.89
06/09/08 23:15:35.0	4.89
06/10/08 00:15:35.0	4.89
06/10/08 01:15:35.0	4.89
06/10/08 02:15:35.0	4.89
06/10/08 03:15:35.0	4.89
06/10/08 04:15:35.0	4.89
06/10/08 05:15:35.0	4.89
06/10/08 06:15:35.0	4.89
06/10/08 07:15:35.0	4.89
06/10/08 08:15:35.0	4.89
06/10/08 09:15:35.0	4.89
06/10/08 10:15:35.0	4.89
06/10/08 11:15:35.0	4.89
06/10/08 12:15:35.0	10.33
06/10/08 13:15:35.0	9.24
06/10/08 14:15:35.0	5.05
06/10/08 15:15:35.0	4.74
06/10/08 16:15:35.0	4.74
06/10/08 17:15:35.0	4.74
06/10/08 18:15:35.0	4.74
06/10/08 19:15:35.0	4.74
06/10/08 20:15:35.0	4.74
06/10/08 21:15:35.0	4.74
06/10/08 22:15:35.0	4.89
06/10/08 23:15:35.0	4.74
06/11/08 00:15:35.0	4.74
06/11/08 01:15:35.0	4.74
06/11/08 02:15:35.0	4.74
06/11/08 03:15:35.0	4.58
06/11/08 04:15:35.0	4.58
06/11/08 05:15:35.0	4.74
06/11/08 06:15:35.0	4.74
06/11/08 07:15:35.0	4.74
