"Date"	"Time, GMT-08:00"	"Temp, °C"	"Coupler Detached"	"Coupler Attached"	"Host Connected"	"Stopped"	"End Of File"
06/20/17	11:31:55 AM	19.103					
06/20/17	11:32:00 AM		Logged				
06/20/17	12:31:55 PM	18.438					
06/20/17	01:31:55 PM	14.553					
06/20/17	02:31:55 PM	16.225					
06/20/17	03:31:55 PM	5.076					
06/20/17	04:31:55 PM	5.076					
06/20/17	05:31:55 PM	5.076					
06/20/17	06:31:55 PM	5.076					
06/20/17	07:31:55 PM	5.076					
06/20/17	08:31:55 PM	5.076					
06/20/17	09:31:55 PM	5.076					
06/20/17	10:31:55 PM	5.102					
06/20/17	11:31:55 PM	5.076					
06/21/17	12:31:55 AM	5.076					
06/21/17	01:31:55 AM	5.076					
06/21/17	02:31:55 AM	5.076					
06/21/17	03:31:55 AM	5.076					
06/21/17	04:31:55 AM	5.076					
06/21/17	05:31:55 AM	5.076					
06/21/17	06:31:55 AM	5.076					
06/21/17	07:31:55 AM	5.154					
06/21/17	08:31:55 AM	5.154					
06/21/17	09:31:55 AM	5.102					
06/21/17	10:31:55 AM	5.102					
06/21/17	11:31:55 AM	12.534					
06/21/17	12:31:55 PM	12.437					
06/21/17	01:31:55 PM	15.247					
06/21/17	02:31:55 PM	5.334					
06/21/17	03:31:55 PM	5.257					
06/21/17	04:31:55 PM	5.282					
06/21/17	05:31:55 PM	5.257					
06/21/17	06:31:55 PM	5.257					
06/21/17	07:31:55 PM	5.282					
06/21/17	08:31:55 PM	5.282					
06/21/17	09:31:55 PM	5.282					
06/21/17	10:31:55 PM	5.282					
06/21/17	11:31:55 PM	5.308					
06/22/17	12:31:55 AM	5.334					
06/22/17	01:31:55 AM	5.308					
06/22/17	02:31:55 AM	5.334					
06/22/17	03:31:55 AM	5.308					
06/22/17	04:31:55 AM	5.334					
06/22/17	05:31:55 AM	5.282					
06/22/17	06:31:55 AM	5.231					
06/22/17	07:31:55 AM	5.257					
06/22/17	08:31:55 AM	5.257					
06/22/17	09:31:55 AM	12.316					
06/22/17	10:31:55 AM	11.516					
06/22/17	11:31:55 AM	11.589					
06/22/17	12:31:55 PM	11.637					
06/22/17	01:31:55 PM	12.268					
06/22/17	02:31:55 PM	12.195					
06/22/17	03:31:55 PM	13.281					
06/22/17	04:31:55 PM	5.050					
06/22/17	05:31:55 PM	5.050					
06/22/17	06:31:55 PM	5.050					
06/22/17	07:31:55 PM	5.050					
06/22/17	08:31:55 PM	5.050					
06/22/17	09:31:55 PM	5.076					
06/22/17	10:31:55 PM	5.076					
06/22/17	11:31:55 PM	5.076					
06/23/17	12:31:55 AM	5.076					
06/23/17	01:31:55 AM	5.076					
06/23/17	02:31:55 AM	5.076					
06/23/17	03:31:55 AM	5.050					
06/23/17	04:31:55 AM	5.076					
06/23/17	05:31:55 AM	5.076					
06/23/17	06:31:55 AM	5.076					
06/23/17	07:31:55 AM	5.076					
06/23/17	08:31:55 AM	5.076					
06/23/17	09:31:55 AM	5.076					
06/23/17	10:31:55 AM	5.076					
06/23/17	11:31:55 AM	5.102					
06/23/17	12:31:55 PM	13.570					
06/23/17	01:31:55 PM	17.296					
06/23/17	02:31:55 PM	5.462					
06/23/17	03:31:55 PM	5.360					
06/23/17	04:31:55 PM	5.360					
06/23/17	05:31:55 PM	5.360					
06/23/17	06:31:55 PM	5.360					
06/23/17	07:31:55 PM	5.360					
06/23/17	08:31:55 PM	5.360					
06/23/17	09:31:55 PM	5.411					
06/23/17	10:31:55 PM	5.462					
06/23/17	11:31:55 PM	5.514					
06/24/17	12:31:55 AM	5.514					
06/24/17	01:31:55 AM	5.488					
06/24/17	02:31:55 AM	5.539					
06/24/17	03:31:55 AM	5.462					
06/24/17	04:31:55 AM	5.411					
06/24/17	05:31:55 AM	5.385					
06/24/17	06:31:55 AM	5.385					
06/24/17	07:31:55 AM	5.385					
06/24/17	08:31:55 AM	5.385					
06/24/17	09:31:55 AM	10.956					
06/24/17	10:31:55 AM	11.248					
06/24/17	11:31:55 AM	10.980					
06/24/17	12:31:55 PM	10.980					
06/24/17	01:31:55 PM	11.710					
06/24/17	02:31:55 PM	11.589					
06/24/17	03:31:55 PM	13.449					
06/24/17	04:31:55 PM	5.308					
06/24/17	05:31:55 PM	5.308					
06/24/17	06:31:55 PM	5.308					
06/24/17	07:31:55 PM	5.385					
06/24/17	08:31:55 PM	5.334					
06/24/17	09:31:55 PM	5.308					
06/24/17	10:31:55 PM	5.282					
06/24/17	11:31:55 PM	5.308					
06/25/17	12:31:55 AM	5.360					
06/25/17	01:31:55 AM	5.385					
06/25/17	02:31:55 AM	5.308					
06/25/17	03:31:55 AM	5.308					
06/25/17	04:31:55 AM	5.360					
06/25/17	05:31:55 AM	5.334					
06/25/17	06:31:55 AM	5.334					
06/25/17	07:31:55 AM	5.334					
06/25/17	08:31:55 AM	5.360					
06/25/17	09:31:55 AM	5.360					
06/25/17	10:31:55 AM	5.334					
06/25/17	11:31:55 AM	5.334					
06/25/17	12:31:55 PM	12.461					
06/25/17	01:31:55 PM	13.714					
06/25/17	02:31:55 PM	5.693					
06/25/17	03:31:55 PM	5.693					
06/25/17	04:31:55 PM	5.668					
06/25/17	05:31:55 PM	5.668					
06/25/17	06:31:55 PM	5.693					
06/25/17	07:31:55 PM	5.719					
06/25/17	08:31:55 PM	5.719					
06/25/17	09:31:55 PM	5.719					
06/25/17	10:31:55 PM	5.770					
06/25/17	11:31:55 PM	5.770					
06/26/17	12:31:55 AM	5.770					
06/26/17	01:31:55 AM	5.745					
06/26/17	02:31:55 AM	5.719					
06/26/17	03:31:55 AM	5.719					
06/26/17	04:31:55 AM	5.719					
06/26/17	05:31:55 AM	5.693					
06/26/17	06:31:55 AM	5.693					
06/26/17	07:31:55 AM	5.693					
06/26/17	08:31:55 AM	10.467					
06/26/17	09:31:55 AM	10.124					
06/26/17	10:31:55 AM	10.247					
06/26/17	11:31:55 AM	10.418					
06/26/17	12:31:55 PM	10.956					
06/26/17	01:31:55 PM	10.810					
06/26/17	02:31:55 PM	10.663					
06/26/17	03:31:55 PM	5.872					
06/26/17	04:31:55 PM	5.796					
06/26/17	05:31:55 PM	5.745					
06/26/17	06:31:55 PM	5.770					
06/26/17	07:31:55 PM	5.719					
06/26/17	08:31:55 PM	5.796					
06/26/17	09:31:55 PM	5.847					
06/26/17	10:31:55 PM	5.898					
06/26/17	11:31:55 PM	5.924					
06/27/17	12:31:55 AM	5.872					
06/27/17	01:31:55 AM	5.847					
06/27/17	02:31:55 AM	5.847					
06/27/17	03:31:55 AM	5.847					
06/27/17	04:31:55 AM	5.847					
06/27/17	05:31:55 AM	5.924					
06/27/17	06:31:55 AM	5.847					
06/27/17	07:31:55 AM	5.847					
06/27/17	08:31:55 AM	5.770					
06/27/17	09:31:55 AM	5.796					
06/27/17	10:31:55 AM	5.796					
06/27/17	11:31:55 AM	11.589					
06/27/17	12:31:55 PM	9.312					
06/27/17	01:31:55 PM	5.128					
06/27/17	02:31:55 PM	5.334					
06/27/17	03:31:55 PM	5.565					
06/27/17	04:31:55 PM	5.642					
06/27/17	05:31:55 PM	5.257					
06/27/17	06:31:55 PM	5.257					
06/27/17	07:31:55 PM	5.154					
06/27/17	08:31:55 PM	5.154					
06/27/17	09:31:55 PM	5.179					
06/27/17	10:31:55 PM	5.308					
06/27/17	11:31:55 PM	5.231					
06/28/17	12:31:55 AM	5.128					
06/28/17	01:31:55 AM	5.179					
