"Plot Title: 3"
"#","Date Time, GMT-09:00","Temp, °C"
1,02/17/12 08:10:00 AM,23.376
2,02/17/12 09:10:00 AM,20.650
3,02/17/12 10:10:00 AM,18.081
4,02/17/12 11:10:00 AM,16.368
5,02/17/12 12:10:00 PM,15.700
6,02/17/12 01:10:00 PM,16.749
7,02/17/12 02:10:00 PM,16.320
8,02/17/12 03:10:00 PM,14.768
9,02/17/12 04:10:00 PM,10.736
10,02/17/12 05:10:00 PM,5.898
11,02/17/12 06:10:00 PM,-7.608
12,02/17/12 07:10:00 PM,-12.306
13,02/17/12 08:10:00 PM,-13.239
14,02/17/12 09:10:00 PM,-16.119
15,02/17/12 10:10:00 PM,-17.944
16,02/17/12 11:10:00 PM,-18.607
17,02/18/12 12:10:00 AM,-19.103
18,02/18/12 01:10:00 AM,-19.058
19,02/18/12 02:10:00 AM,-17.813
20,02/18/12 03:10:00 AM,-19.285
21,02/18/12 04:10:00 AM,-19.979
22,02/18/12 05:10:00 AM,-20.214
23,02/18/12 06:10:00 AM,-20.404
24,02/18/12 07:10:00 AM,-20.120
25,02/18/12 08:10:00 AM,-17.253
26,02/18/12 09:10:00 AM,-18.429
27,02/18/12 10:10:00 AM,-19.700
28,02/18/12 11:10:00 AM,-19.933
29,02/18/12 12:10:00 PM,-20.073
30,02/18/12 01:10:00 PM,-19.654
31,02/18/12 02:10:00 PM,-18.032
32,02/18/12 03:10:00 PM,-9.168
33,02/18/12 04:10:00 PM,-1.071
34,02/18/12 05:10:00 PM,3.459
35,02/18/12 06:10:00 PM,7.318
36,02/18/12 07:10:00 PM,11.127
37,02/18/12 08:10:00 PM,13.690
38,02/18/12 09:10:00 PM,13.040
39,02/18/12 10:10:00 PM,7.645
40,02/18/12 11:10:00 PM,5.539
41,02/19/12 12:10:00 AM,4.376
42,02/19/12 01:10:00 AM,3.591
43,02/19/12 02:10:00 AM,3.142
44,02/19/12 03:10:00 AM,2.850
45,02/19/12 04:10:00 AM,2.637
46,02/19/12 05:10:00 AM,2.530
47,02/19/12 06:10:00 AM,2.690
48,02/19/12 07:10:00 AM,2.744
49,02/19/12 08:10:00 AM,2.236
50,02/19/12 09:10:00 AM,2.209
51,02/19/12 10:10:00 AM,3.063
52,02/19/12 11:10:00 AM,3.643
53,02/19/12 12:10:00 PM,4.610
54,02/19/12 01:10:00 PM,4.220
55,02/19/12 02:10:00 PM,4.089
56,02/19/12 03:10:00 PM,3.801
57,02/19/12 04:10:00 PM,3.009
58,02/19/12 05:10:00 PM,2.423
59,02/19/12 06:10:00 PM,2.289
60,02/19/12 07:10:00 PM,2.637
61,02/19/12 08:10:00 PM,2.770
62,02/19/12 09:10:00 PM,2.690
63,02/19/12 10:10:00 PM,2.530
64,02/19/12 11:10:00 PM,2.477
65,02/20/12 12:10:00 AM,2.477
66,02/20/12 01:10:00 AM,2.450
67,02/20/12 02:10:00 AM,2.477
68,02/20/12 03:10:00 AM,2.530
69,02/20/12 04:10:00 AM,2.503
70,02/20/12 05:10:00 AM,2.423
71,02/20/12 06:10:00 AM,2.396
72,02/20/12 07:10:00 AM,2.530
73,02/20/12 08:10:00 AM,2.182
74,02/20/12 09:10:00 AM,1.940
75,02/20/12 10:10:00 AM,5.102
76,02/20/12 11:10:00 AM,5.102
77,02/20/12 12:10:00 PM,5.076
78,02/20/12 01:10:00 PM,5.102
79,02/20/12 02:10:00 PM,5.154
80,02/20/12 03:10:00 PM,5.128
81,02/20/12 04:10:00 PM,5.128
82,02/20/12 05:10:00 PM,5.128
83,02/20/12 06:10:00 PM,5.128
84,02/20/12 07:10:00 PM,5.102
85,02/20/12 08:10:00 PM,5.102
86,02/20/12 09:10:00 PM,5.128
87,02/20/12 10:10:00 PM,5.128
88,02/20/12 11:10:00 PM,5.102
89,02/21/12 12:10:00 AM,5.102
90,02/21/12 01:10:00 AM,5.102
91,02/21/12 02:10:00 AM,5.076
92,02/21/12 03:10:00 AM,5.102
93,02/21/12 04:10:00 AM,5.102
94,02/21/12 05:10:00 AM,5.128
95,02/21/12 06:10:00 AM,5.102
96,02/21/12 07:10:00 AM,5.076
97,02/21/12 08:10:00 AM,5.102
98,02/21/12 09:10:00 AM,5.102
99,02/21/12 10:10:00 AM,5.076
100,02/21/12 11:10:00 AM,5.076
101,02/21/12 12:10:00 PM,5.076
102,02/21/12 01:10:00 PM,5.076
103,02/21/12 02:10:00 PM,5.076
104,02/21/12 03:10:00 PM,5.128
105,02/21/12 04:10:00 PM,5.128
106,02/21/12 05:10:00 PM,5.128
107,02/21/12 06:10:00 PM,5.128
108,02/21/12 07:10:00 PM,5.102
109,02/21/12 08:10:00 PM,5.128
110,02/21/12 09:10:00 PM,5.102
111,02/21/12 10:10:00 PM,5.102
112,02/21/12 11:10:00 PM,5.076
113,02/22/12 12:10:00 AM,5.076
114,02/22/12 01:10:00 AM,5.076
115,02/22/12 02:10:00 AM,5.076
116,02/22/12 03:10:00 AM,5.102
117,02/22/12 04:10:00 AM,5.128
118,02/22/12 05:10:00 AM,5.128
119,02/22/12 06:10:00 AM,5.128
120,02/22/12 07:10:00 AM,5.076
121,02/22/12 08:10:00 AM,5.102
122,02/22/12 09:10:00 AM,5.154
123,02/22/12 10:10:00 AM,3.168
124,02/22/12 11:10:00 AM,2.983
125,02/22/12 12:10:00 PM,2.930
126,02/22/12 01:10:00 PM,3.274
127,02/22/12 02:10:00 PM,3.380
128,02/22/12 03:10:00 PM,3.827
129,02/22/12 04:10:00 PM,4.298
130,02/22/12 05:10:00 PM,3.564
131,02/22/12 06:10:00 PM,2.956
132,02/22/12 07:10:00 PM,2.744
133,02/22/12 08:10:00 PM,2.637
134,02/22/12 09:10:00 PM,2.423
135,02/22/12 10:10:00 PM,2.236
136,02/22/12 11:10:00 PM,2.610
137,02/23/12 12:10:00 AM,5.924
138,02/23/12 01:10:00 AM,8.891
139,02/23/12 02:10:00 AM,10.858
140,02/23/12 03:10:00 AM,12.147
141,02/23/12 04:10:00 AM,13.064
142,02/23/12 05:10:00 AM,13.738
143,02/23/12 06:10:00 AM,14.266
144,02/23/12 07:10:00 AM,14.673
145,02/23/12 08:10:00 AM,14.984
146,02/23/12 09:10:00 AM,12.703
147,02/23/12 10:10:00 AM,17.915
148,02/23/12 11:10:00 AM,22.465
149,02/23/12 12:10:00 PM,23.232
150,02/23/12 01:10:00 PM,23.545
151,02/23/12 02:10:00 PM,23.160
152,02/23/12 03:10:00 PM,22.800
153,02/23/12 04:10:00 PM,22.872
154,02/23/12 05:10:00 PM,22.896
155,02/23/12 06:10:00 PM,22.848
156,02/23/12 07:10:00 PM,22.729
