Date 	Time 	Temp
10/02/08 	13:08:25.0	18.94
10/02/08 	14:08:25.0	11.86
10/02/08 	15:08:25.0	5.67
10/02/08 	16:08:25.0	5.67
10/02/08 	17:08:25.0	5.51
10/02/08 	18:08:25.0	5.51
10/02/08 	19:08:25.0	5.36
10/02/08 	20:08:25.0	5.51
10/02/08 	21:08:25.0	5.51
10/02/08 	22:08:25.0	5.67
10/02/08 	23:08:25.0	7.07
10/03/08 	00:08:25.0	7.07
10/03/08 	01:08:25.0	7.07
10/03/08 	02:08:25.0	5.98
10/03/08 	03:08:25.0	5.98
10/03/08 	04:08:25.0	5.67
10/03/08 	05:08:25.0	5.51
10/03/08 	06:08:25.0	5.51
10/03/08 	07:08:25.0	5.36
10/03/08 	08:08:25.0	5.36
10/03/08 	09:08:25.0	5.67
10/03/08 	10:08:25.0	8.77
10/03/08 	11:08:25.0	8.92
10/03/08 	12:08:25.0	20.73
10/03/08 	13:08:25.0	14.17
10/03/08 	14:08:25.0	10.77
10/03/08 	15:08:25.0	15.28
10/03/08 	16:08:25.0	6.91
10/03/08 	17:08:25.0	6.91
10/03/08 	18:08:25.0	7.07
10/03/08 	19:08:25.0	6.91
10/03/08 	20:08:25.0	6.91
10/03/08 	21:08:25.0	6.91
10/03/08 	22:08:25.0	6.91
10/03/08 	23:08:25.0	6.91
10/04/08 	00:08:25.0	6.91
10/04/08 	01:08:25.0	6.91
10/04/08 	02:08:25.0	6.91
10/04/08 	03:08:25.0	6.91
10/04/08 	04:08:25.0	6.91
10/04/08 	05:08:25.0	6.91
10/04/08 	06:08:25.0	6.91
10/04/08 	07:08:25.0	6.91
10/04/08 	08:08:25.0	6.91
10/04/08 	09:08:25.0	6.91
10/04/08 	10:08:25.0	5.20
10/04/08 	11:08:25.0	6.29
10/04/08 	12:08:25.0	7.84
10/04/08 	13:08:25.0	7.99
10/04/08 	14:08:25.0	8.15
10/04/08 	15:08:25.0	7.68
10/04/08 	16:08:25.0	7.22
10/04/08 	17:08:25.0	7.22
10/04/08 	18:08:25.0	7.38
10/04/08 	19:08:25.0	7.22
10/04/08 	20:08:25.0	7.22
10/04/08 	21:08:25.0	7.07
10/04/08 	22:08:25.0	7.07
10/04/08 	23:08:25.0	7.07
10/05/08 	00:08:25.0	7.07
10/05/08 	01:08:25.0	7.07
10/05/08 	02:08:25.0	7.07
10/05/08 	03:08:25.0	7.07
10/05/08 	04:08:25.0	7.07
10/05/08 	05:08:25.0	7.22
10/05/08 	06:08:25.0	7.22
10/05/08 	07:08:25.0	7.22
10/05/08 	08:08:25.0	7.38
10/05/08 	09:08:25.0	7.22
10/05/08 	10:08:25.0	7.38
10/05/08 	11:08:25.0	8.77
