Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1845	5.45014	3.1177596	70.6539	70.2537	7.156920	31.90129
1846	5.46812	3.1181473	70.3769	69.9784	7.154415	31.88874
1847	5.48375	3.1188062	70.1092	69.7122	7.152067	31.88148
1848	5.50099	3.1189722	69.8352	69.4398	7.149776	31.86713
1849	5.51949	3.1187379	69.5491	69.1554	7.147538	31.84708
1850	5.53539	3.1190641	69.2479	68.8559	7.145334	31.83585
1851	5.55456	3.1197168	68.9679	68.5775	7.142544	31.82521
1852	5.57746	3.1206899	68.6998	68.3110	7.139112	31.81467
1853	5.60298	3.1215213	68.4200	68.0329	7.135425	31.80006
1854	5.62811	3.1216258	68.1490	67.7634	7.132173	31.77763
1855	5.64813	3.1226792	67.8721	67.4881	7.129072	31.77075
1856	5.67032	3.1246080	67.6011	67.2187	7.125238	31.77166
1857	5.69927	3.1259145	67.3214	66.9406	7.120879	31.75921
1858	5.73006	3.1274864	67.0413	66.6622	7.116153	31.74802
1859	5.76348	3.1306128	66.7704	66.3928	7.110287	31.75180
1860	5.80926	3.1326975	66.4995	66.1236	7.103415	31.73227
1861	5.86176	3.1358011	66.2257	65.8513	7.095179	31.71788
1862	5.92085	3.1371338	65.9578	65.5850	7.087050	31.67753
1863	5.97450	3.1393806	65.6839	65.3126	7.079145	31.65257
1864	6.02680	3.1410783	65.4129	65.0433	7.071707	31.62280
1865	6.07596	3.1422142	65.1390	64.7709	7.064962	31.58975
1866	6.11683	3.1431218	64.8713	64.5048	7.059380	31.56194
1867	6.14945	3.1442459	64.6003	64.2353	7.054724	31.54425
1868	6.17822	3.1452033	64.3293	63.9660	7.050639	31.52830
1869	6.20411	3.1461052	64.0526	63.6909	7.046945	31.51443
1870	6.22674	3.1465313	63.7785	63.4183	7.043901	31.49830
1871	6.24409	3.1470008	63.5106	63.1520	7.041497	31.48757
1872	6.25842	3.1472972	63.2370	62.8799	7.039555	31.47772
1873	6.26884	3.1476617	62.9661	62.6106	7.038068	31.47225
1874	6.27787	3.1478594	62.6829	62.3291	7.036837	31.46621
1875	6.28492	3.1480199	62.4120	62.0598	7.035873	31.46160
1876	6.29018	3.1481991	62.1349	61.7842	7.035122	31.45885
1877	6.29411	3.1482855	61.8581	61.5090	7.034584	31.45631
1878	6.29738	3.1482606	61.5811	61.2337	7.034184	31.45314
1879	6.29948	3.1482729	61.3072	60.9613	7.033911	31.45147
1880	6.30075	3.1482604	61.0362	60.6919	7.033753	31.45028
1881	6.30152	3.1482851	60.7624	60.4197	7.033639	31.44997
1882	6.30208	3.1482850	60.4882	60.1471	7.033564	31.44958
1883	6.30285	3.1485260	60.2176	59.8780	7.033340	31.45166
1884	6.30530	3.1489154	59.9436	59.6056	7.032832	31.45383
1885	6.31062	3.1494284	59.6788	59.3424	7.031906	31.45472
1886	6.31787	3.1501454	59.4048	59.0700	7.030635	31.45607
1887	6.32748	3.1507760	59.1249	58.7917	7.029116	31.45430
1888	6.33853	3.1514313	58.8449	58.5133	7.027407	31.45147
1889	6.35065	3.1521237	58.5772	58.2471	7.025547	31.44806
1890	6.36390	3.1527543	58.3123	57.9837	7.023579	31.44292
1891	6.37710	3.1529026	58.0322	57.7053	7.021861	31.43251
1892	6.38693	3.1532364	57.7492	57.4239	7.020468	31.42727
1893	6.39568	3.1533847	57.4783	57.1546	7.019302	31.42096
1894	6.40259	3.1534402	57.2013	56.8791	7.018412	31.41534
1895	6.40807	3.1535947	56.9274	56.6069	7.017649	31.41212
1896	6.41320	3.1538049	56.6504	56.3315	7.016903	31.40985
1897	6.42068	3.1541264	56.3734	56.0560	7.015809	31.40664
1898	6.43082	3.1544603	56.1026	55.7868	7.014379	31.40110
1899	6.44492	3.1552457	55.8225	55.5083	7.012233	31.39692
1900	6.46527	3.1568047	55.5577	55.2450	7.008925	31.39549
1901	6.49303	3.1574046	55.2839	54.9728	7.005188	31.37670
1902	6.51803	3.1584069	55.0068	54.6974	7.001592	31.36490
1903	6.54254	3.1590874	54.7328	54.4249	6.998222	31.35002
1904	6.56520	3.1602323	54.4650	54.1587	6.994849	31.34194
1905	6.58783	3.1608635	54.1910	53.8863	6.991740	31.32826
1906	6.60769	3.1617981	53.9141	53.6109	6.988822	31.32046
1907	6.62545	3.1630735	53.6399	53.3383	6.985995	31.31832
1908	6.64384	3.1648693	53.3692	53.0691	6.982834	31.32130
1909	6.66687	3.1663433	53.0983	52.7998	6.979265	31.31651
1910	6.69388	3.1696643	52.8274	52.5305	6.974294	31.32828
1911	6.72907	3.1714738	52.5534	52.2580	6.969078	31.31605
1912	6.76460	3.1732589	52.2855	51.9917	6.963839	31.30325
1913	6.79819	3.1747653	52.0088	51.7166	6.958981	31.28918
1914	6.82917	3.1758254	51.7348	51.4441	6.954668	31.27265
1915	6.85495	3.1767679	51.4579	51.1688	6.951052	31.25959
1916	6.87592	3.1778532	51.1898	50.9023	6.947954	31.25246
1917	6.89524	3.1798259	50.9130	50.6270	6.944624	31.25649
1918	6.91645	3.1811847	50.6392	50.3548	6.941370	31.25213
1919	6.93766	3.1824568	50.3681	50.0853	6.938159	31.24681
1920	6.95655	3.1837477	50.0942	49.8130	6.935225	31.24382
1921	6.97482	3.1847967	49.8263	49.5466	6.932486	31.23875
1922	6.99201	3.1861315	49.5494	49.2713	6.929740	31.23777
1923	7.00890	3.1869510	49.2723	48.9958	6.927285	31.23148
1924	7.02366	3.1875284	48.9984	48.7235	6.925207	31.22449
1925	7.03676	3.1881058	48.7306	48.4572	6.923332	31.21900
1926	7.04799	3.1887703	48.4566	48.1848	6.921641	31.21616
1927	7.05928	3.1897765	48.1860	47.9157	6.919778	31.21696
1928	7.07281	3.1913420	47.9178	47.6491	6.917373	31.22179
1929	7.09036	3.1923919	47.6410	47.3738	6.914734	31.21741
1930	7.10801	3.1937031	47.3730	47.1073	6.911957	31.21575
1931	7.12755	3.1943679	47.1024	46.8383	6.909268	31.20539
1932	7.14408	3.1937895	46.8313	46.5688	6.907546	31.18433
1933	7.15378	3.1940069	46.5544	46.2934	6.906264	31.17804
1934	7.16259	3.1946408	46.2803	46.0209	6.904888	31.17706
1935	7.17391	3.1952809	46.0127	45.7549	6.903206	31.17388
1936	7.18597	3.1969905	45.7387	45.4824	6.900920	31.18159
1937	7.20225	3.1985760	45.4738	45.2190	6.898186	31.18413
1938	7.22210	3.1993967	45.1969	44.9436	6.895394	31.17521
1939	7.24185	3.2005907	44.9322	44.6805	6.892435	31.17040
1940	7.26145	3.2013494	44.6581	44.4079	6.889706	31.16104
1941	7.27887	3.2023259	44.3842	44.1356	6.887136	31.15600
1942	7.29598	3.2032465	44.1103	43.8632	6.884633	31.15063
1943	7.31325	3.2046776	43.8393	43.5938	6.881866	31.15062
1944	7.33289	3.2064513	43.5683	43.3244	6.878653	31.15216
