Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
91	11.94902	3.3628771	0.8524	0.8478	6.293660	28.89917
92	11.94335	3.3620403	0.8494	0.8447	6.294567	28.89559
93	11.93379	3.3643356	0.8373	0.8327	6.294707	28.92486
94	11.92565	3.3650650	0.8311	0.8265	6.295286	28.93812
95	11.91887	3.3639426	0.8220	0.8175	6.296418	28.93270
96	11.91362	3.3631374	0.8251	0.8206	6.297271	28.92909
97	11.91073	3.3631374	0.8281	0.8236	6.297574	28.93133
98	11.91138	3.3644627	0.8495	0.8448	6.297008	28.94345
99	11.91686	3.3662067	0.8616	0.8569	6.295779	28.95581
100	11.92978	3.3686298	0.8647	0.8600	6.293515	28.96887
101	11.94388	3.3703174	0.8556	0.8509	6.291406	28.97400
102	11.94483	3.3661747	0.8494	0.8448	6.292861	28.93382
103	11.93692	3.3662382	0.8404	0.8358	6.293665	28.94056
104	11.92783	3.3665110	0.8343	0.8297	6.294514	28.95021
105	11.92070	3.3655597	0.8251	0.8206	6.295619	28.94668
106	11.91515	3.3652680	0.8312	0.8267	6.296310	28.94820
107	11.91415	3.3664224	0.8434	0.8388	6.295981	28.95998
108	11.91881	3.3680526	0.8496	0.8449	6.294881	28.97189
109	11.93420	3.3689216	0.8556	0.8509	6.292942	28.96822
110	11.95203	3.3718912	0.8526	0.8479	6.289963	28.98266
111	11.95628	3.3734589	0.8495	0.8449	6.288931	28.99429
112	11.95061	3.3701523	0.8434	0.8388	6.290763	28.96721
113	11.94075	3.3687248	0.8375	0.8329	6.292330	28.96126
114	11.93190	3.3677606	0.8252	0.8207	6.293619	28.95895
115	11.92500	3.3669170	0.8253	0.8208	6.294658	28.95627
116	11.91987	3.3666316	0.8314	0.8268	6.295303	28.95754
117	11.91769	3.3677925	0.8375	0.8329	6.295096	28.97029
118	11.92135	3.3694420	0.8527	0.8480	6.294093	28.98316
119	11.93420	3.3716121	0.8558	0.8511	6.291932	28.99385
120	11.94843	3.3736177	0.8557	0.8510	6.289692	29.00190
121	11.95846	3.3755667	0.8497	0.8450	6.287912	29.01266
122	11.96525	3.3770906	0.8437	0.8390	6.286632	29.02190
123	11.96714	3.3743539	0.8436	0.8390	6.287460	28.99437
124	11.96182	3.3734589	0.8496	0.8450	6.288351	28.98998
125	11.95610	3.3775798	0.8496	0.8450	6.287404	29.03367
126	11.95757	3.3785134	0.8558	0.8511	6.286900	29.04141
127	11.95899	3.3780306	0.8315	0.8269	6.286933	29.03572
128	11.96613	3.3791040	0.8224	0.8179	6.285784	29.04039
129	11.97493	3.3739221	0.8224	0.8179	6.286806	28.98422
130	11.97293	3.3739412	0.8346	0.8300	6.287009	28.98595
131	11.97546	3.3763412	0.8498	0.8451	6.285845	29.00682
132	11.98285	3.3792245	0.8621	0.8573	6.283995	29.02852
133	11.99490	3.3817656	0.8712	0.8664	6.281786	29.04333
134	12.06126	3.3823813	0.8681	0.8634	6.274640	28.99763
135	12.14133	3.3806712	0.8437	0.8391	6.266944	28.91943
136	12.17718	3.3769232	0.8133	0.8089	6.264607	28.85628
137	12.18347	3.3741040	0.8073	0.8028	6.264997	28.82475
138	12.15972	3.3728727	0.8134	0.8089	6.267925	28.83137
139	12.12258	3.3762443	0.8378	0.8332	6.270539	28.89195
140	12.10782	3.3800426	0.8621	0.8573	6.270663	28.93937
141	12.09816	3.3838552	0.8682	0.8635	6.270250	28.98302
142	12.14299	3.3836513	0.8683	0.8635	6.265665	28.94639
143	12.21205	3.3795587	0.8621	0.8574	6.260007	28.85434
144	12.25154	3.3767636	0.8439	0.8393	6.256941	28.79755
145	12.25595	3.3756587	0.8500	0.8453	6.256892	28.78373
146	12.24077	3.3768463	0.8500	0.8453	6.258028	28.80660
147	12.22620	3.3806575	0.8501	0.8455	6.258132	28.85384
148	12.22632	3.3832945	0.8561	0.8514	6.257144	28.87868
149	12.22180	3.3839428	0.8562	0.8515	6.257373	28.88830
150	12.23191	3.3842986	0.8501	0.8454	6.256193	28.88387
151	12.25351	3.3816357	0.8379	0.8333	6.254938	28.84208
152	12.26773	3.3800218	0.8197	0.8152	6.254058	28.81590
153	12.27744	3.3792276	0.8258	0.8212	6.253345	28.80095
154	12.27458	3.3810192	0.8319	0.8273	6.252980	28.82006
155	12.26898	3.3836055	0.8380	0.8334	6.252606	28.84878
156	12.26892	3.3856966	0.8441	0.8394	6.251841	28.86858
157	12.27720	3.3871333	0.8532	0.8486	6.250454	28.87578
158	12.30204	3.3870059	0.8472	0.8425	6.247930	28.85547
159	12.32618	3.3848824	0.8381	0.8335	6.246213	28.81689
160	12.34389	3.3823781	0.8289	0.8244	6.245301	28.77969
161	12.34389	3.3811645	0.8259	0.8214	6.245747	28.76825
162	12.33530	3.3811138	0.8380	0.8334	6.246655	28.77435
163	12.33071	3.3833887	0.8472	0.8426	6.246294	28.79932
164	12.33530	3.3863253	0.8594	0.8547	6.244739	28.82348
165	12.33560	3.3875205	0.8625	0.8578	6.244269	28.83453
166	12.35296	3.3881752	0.8595	0.8548	6.242234	28.82737
167	12.38251	3.3860450	0.8504	0.8457	6.239962	28.78464
168	12.40288	3.3833244	0.8352	0.8306	6.238855	28.74344
169	12.40222	3.3809479	0.8230	0.8185	6.239794	28.72158
170	12.39075	3.3812085	0.8322	0.8276	6.240884	28.73280
171	12.37391	3.3834836	0.8566	0.8519	6.241791	28.76710
172	12.36525	3.3867572	0.8658	0.8610	6.241484	28.80457
173	12.36000	3.3902229	0.8658	0.8610	6.240754	28.84126
174	12.39314	3.3898664	0.8535	0.8488	6.237463	28.81248
175	12.45035	3.3844678	0.8353	0.8307	6.233535	28.71792
176	12.47884	3.3811440	0.8231	0.8186	6.231809	28.66497
177	12.47261	3.3814999	0.8232	0.8187	6.232322	28.67305
178	12.44234	3.3844997	0.8292	0.8247	6.234350	28.72434
179	12.42200	3.3863815	0.8385	0.8338	6.235760	28.75758
180	12.40127	3.3878759	0.8415	0.8368	6.237354	28.78752
181	12.40377	3.3883019	0.8507	0.8460	6.236939	28.78960
182	12.41561	3.3884671	0.8568	0.8521	6.235657	28.78209
183	12.42846	3.3891092	0.8599	0.8551	6.234096	28.77830
184	12.44036	3.3898023	0.8629	0.8581	6.232615	28.77571
