DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
07/25/17	11:23:04 AM	20.388					
07/25/17	12:23:04 PM	13.882					
07/25/17	01:23:04 PM	13.618					
07/25/17	02:23:04 PM	15.318					
07/25/17	03:23:04 PM	17.106					
07/25/17	04:23:04 PM	19.508					
07/25/17	05:23:04 PM	19.389					
07/25/17	06:23:04 PM	19.103					
07/25/17	07:23:04 PM	19.294					
07/25/17	08:23:04 PM	19.603					
07/25/17	09:23:04 PM	19.103					
07/25/17	10:23:04 PM	18.771					
07/25/17	11:23:04 PM	18.557					
07/26/17	12:23:04 AM	18.366					
07/26/17	01:23:04 AM	18.271					
07/26/17	02:23:04 AM	17.915					
07/26/17	03:23:04 AM	17.653					
07/26/17	04:23:04 AM	17.486					
07/26/17	05:23:04 AM	17.201					
07/26/17	06:23:04 AM	17.082					
07/26/17	07:23:04 AM	17.153					
07/26/17	08:23:04 AM	17.486					
07/26/17	09:23:04 AM	17.296					
07/26/17	10:23:04 AM	17.249					
07/26/17	11:23:04 AM	17.415					
07/26/17	12:23:04 PM	12.558					
07/26/17	01:23:04 PM	13.546					
07/26/17	02:23:04 PM	14.505					
07/26/17	03:23:04 PM	6.560					
07/26/17	04:23:04 PM	6.560					
07/26/17	05:23:04 PM	6.585					
07/26/17	06:23:04 PM	6.585					
07/26/17	07:23:04 PM	6.611					
07/26/17	08:23:04 PM	6.560					
07/26/17	09:23:04 PM	6.560					
07/26/17	10:23:04 PM	6.585					
07/26/17	11:23:04 PM	6.560					
07/27/17	12:23:04 AM	6.560					
07/27/17	01:23:04 AM	6.535					
07/27/17	02:23:04 AM	6.535					
07/27/17	03:23:04 AM	6.585					
07/27/17	04:23:04 AM	6.585					
07/27/17	05:23:04 AM	6.585					
07/27/17	06:23:04 AM	6.585					
07/27/17	07:23:04 AM	6.585					
07/27/17	08:23:04 AM	6.611					
07/27/17	09:23:04 AM	6.611					
07/27/17	10:23:04 AM	6.611					
07/27/17	11:23:04 AM	12.316					
07/27/17	12:23:04 PM	14.194					
07/27/17	01:23:04 PM	13.161					
07/27/17	02:23:04 PM	6.408					
07/27/17	03:23:04 PM	6.433					
07/27/17	04:23:04 PM	6.408					
07/27/17	05:23:04 PM	6.408					
07/27/17	06:23:04 PM	6.408					
07/27/17	07:23:04 PM	6.433					
07/27/17	08:23:04 PM	6.408					
07/27/17	09:23:04 PM	6.382					
07/27/17	10:23:04 PM	6.408					
07/27/17	11:23:04 PM	6.408					
07/28/17	12:23:04 AM	6.433					
07/28/17	01:23:04 AM	6.408					
07/28/17	02:23:04 AM	6.382					
07/28/17	03:23:04 AM	6.408					
07/28/17	04:23:04 AM	6.408					
07/28/17	05:23:04 AM	6.408					
07/28/17	06:23:04 AM	6.408					
07/28/17	07:23:04 AM	6.408					
07/28/17	08:23:04 AM	11.977					
07/28/17	09:23:04 AM	12.074					
07/28/17	10:23:04 AM	12.703					
07/28/17	11:23:04 AM	12.534					
07/28/17	12:23:04 PM	12.437					
07/28/17	01:23:04 PM	12.823					
07/28/17	02:23:04 PM	12.582					
07/28/17	03:23:04 PM	13.786					
07/28/17	04:23:04 PM	5.898					
07/28/17	05:23:04 PM	5.898					
07/28/17	06:23:04 PM	5.898					
07/28/17	07:23:04 PM	5.847					
07/28/17	08:23:04 PM	5.898					
07/28/17	09:23:04 PM	5.898					
07/28/17	10:23:04 PM	5.898					
07/28/17	11:23:04 PM	5.847					
07/29/17	12:23:04 AM	5.847					
07/29/17	01:23:04 AM	5.847					
07/29/17	02:23:04 AM	5.821					
07/29/17	03:23:04 AM	5.847					
07/29/17	04:23:04 AM	5.872					
07/29/17	05:23:04 AM	5.872					
07/29/17	06:23:04 AM	5.898					
07/29/17	07:23:04 AM	5.898					
07/29/17	08:23:04 AM	5.898					
07/29/17	09:23:04 AM	5.898					
07/29/17	10:23:04 AM	5.872					
07/29/17	11:23:04 AM	5.898					
07/29/17	12:23:04 PM	12.171					
07/29/17	01:23:04 PM	13.449					
07/29/17	02:23:04 PM	15.772					
07/29/17	03:23:04 PM	5.642					
07/29/17	04:23:04 PM	5.642					
07/29/17	05:23:04 PM	5.642					
07/29/17	06:23:04 PM	5.616					
07/29/17	07:23:04 PM	5.616					
07/29/17	08:23:04 PM	5.616					
07/29/17	09:23:04 PM	5.642					
07/29/17	10:23:04 PM	5.668					
07/29/17	11:23:04 PM	5.693					
07/30/17	12:23:04 AM	5.719					
07/30/17	01:23:04 AM	5.668					
07/30/17	02:23:04 AM	5.642					
07/30/17	03:23:04 AM	5.642					
07/30/17	04:23:04 AM	5.642					
07/30/17	05:23:04 AM	5.616					
07/30/17	06:23:04 AM	5.616					
07/30/17	07:23:04 AM	5.616					
07/30/17	08:23:04 AM	5.616					
07/30/17	09:23:04 AM	13.473					
