DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
06/20/17	12:29:20 PM	22.561					
06/20/17	01:29:20 PM	14.337					
06/20/17	02:29:20 PM	16.392					
06/20/17	03:29:20 PM	5.128					
06/20/17	04:29:20 PM	5.076					
06/20/17	05:29:20 PM	5.102					
06/20/17	06:29:20 PM	5.128					
06/20/17	07:29:20 PM	5.179					
06/20/17	08:29:20 PM	5.154					
06/20/17	09:29:20 PM	5.102					
06/20/17	10:29:20 PM	5.128					
06/20/17	11:29:20 PM	5.154					
06/21/17	12:29:20 AM	5.179					
06/21/17	01:29:20 AM	5.128					
06/21/17	02:29:20 AM	5.102					
06/21/17	03:29:20 AM	5.076					
06/21/17	04:29:20 AM	5.076					
06/21/17	05:29:20 AM	5.076					
06/21/17	06:29:20 AM	5.411					
06/21/17	07:29:20 AM	5.257					
06/21/17	08:29:20 AM	5.334					
06/21/17	09:29:20 AM	5.128					
06/21/17	10:29:20 AM	5.128					
06/21/17	11:29:20 AM	12.098					
06/21/17	12:29:20 PM	11.419					
06/21/17	01:29:20 PM	13.473					
06/21/17	02:29:20 PM	5.334					
06/21/17	03:29:20 PM	5.334					
06/21/17	04:29:20 PM	5.334					
06/21/17	05:29:20 PM	5.282					
06/21/17	06:29:20 PM	5.282					
06/21/17	07:29:20 PM	5.308					
06/21/17	08:29:20 PM	5.308					
06/21/17	09:29:20 PM	5.308					
06/21/17	10:29:20 PM	5.308					
06/21/17	11:29:20 PM	5.308					
06/22/17	12:29:20 AM	5.308					
06/22/17	01:29:20 AM	5.308					
06/22/17	02:29:20 AM	5.308					
06/22/17	03:29:20 AM	5.308					
06/22/17	04:29:20 AM	5.334					
06/22/17	05:29:20 AM	5.334					
06/22/17	06:29:20 AM	5.334					
06/22/17	07:29:20 AM	5.308					
06/22/17	08:29:20 AM	5.308					
06/22/17	09:29:20 AM	13.473					
06/22/17	10:29:20 AM	11.516					
06/22/17	11:29:20 AM	11.637					
06/22/17	12:29:20 PM	11.929					
06/22/17	01:29:20 PM	12.727					
06/22/17	02:29:20 PM	12.074					
06/22/17	03:29:20 PM	13.233					
06/22/17	04:29:20 PM	5.102					
06/22/17	05:29:20 PM	5.102					
06/22/17	06:29:20 PM	5.102					
06/22/17	07:29:20 PM	5.102					
06/22/17	08:29:20 PM	5.179					
06/22/17	09:29:20 PM	5.154					
06/22/17	10:29:20 PM	5.128					
06/22/17	11:29:20 PM	5.154					
06/23/17	12:29:20 AM	5.205					
06/23/17	01:29:20 AM	5.179					
06/23/17	02:29:20 AM	5.205					
06/23/17	03:29:20 AM	5.231					
06/23/17	04:29:20 AM	5.154					
06/23/17	05:29:20 AM	5.128					
06/23/17	06:29:20 AM	5.102					
06/23/17	07:29:20 AM	5.102					
