Date Time	Temperature  (*C)
06/17/08 11:15:05.0	21.19
06/17/08 12:15:05.0	14.34
06/17/08 13:15:05.0	14.04
06/17/08 14:15:05.0	5.11
06/17/08 15:15:05.0	5.11
06/17/08 16:15:05.0	5.11
06/17/08 17:15:05.0	5.11
06/17/08 18:15:05.0	5.11
06/17/08 19:15:05.0	5.11
06/17/08 20:15:05.0	5.11
06/17/08 21:15:05.0	5.11
06/17/08 22:15:05.0	5.11
06/17/08 23:15:05.0	5.39
06/18/08 00:15:05.0	5.39
06/18/08 01:15:05.0	5.39
06/18/08 02:15:05.0	5.39
06/18/08 03:15:05.0	5.39
06/18/08 04:15:05.0	5.39
06/18/08 05:15:05.0	5.39
06/18/08 06:15:05.0	5.39
06/18/08 07:15:05.0	5.39
06/18/08 08:15:05.0	5.39
06/18/08 09:15:05.0	5.39
06/18/08 10:15:05.0	9.44
06/18/08 11:15:05.0	9.15
06/18/08 12:15:05.0	9.15
06/18/08 13:15:05.0	11.16
06/18/08 14:15:05.0	10.01
06/18/08 15:15:05.0	5.39
06/18/08 16:15:05.0	5.39
06/18/08 17:15:05.0	5.39
06/18/08 18:15:05.0	5.39
06/18/08 19:15:05.0	5.11
06/18/08 20:15:05.0	5.11
06/18/08 21:15:05.0	5.39
06/18/08 22:15:05.0	5.39
06/18/08 23:15:05.0	5.39
06/19/08 00:15:05.0	5.11
06/19/08 01:15:05.0	5.11
06/19/08 02:15:05.0	5.11
06/19/08 03:15:05.0	5.11
06/19/08 04:15:05.0	5.39
06/19/08 05:15:05.0	5.39
06/19/08 06:15:05.0	5.39
06/19/08 07:15:05.0	5.39
06/19/08 08:15:05.0	5.39
06/19/08 09:15:05.0	5.39
06/19/08 10:15:05.0	5.39
06/19/08 11:15:05.0	12.02
06/19/08 12:15:05.0	12.02
06/19/08 13:15:05.0	11.16
06/19/08 14:15:05.0	4.82
06/19/08 15:15:05.0	4.82
06/19/08 16:15:05.0	4.82
06/19/08 17:15:05.0	4.82
06/19/08 18:15:05.0	4.82
06/19/08 19:15:05.0	4.82
06/19/08 20:15:05.0	4.82
06/19/08 21:15:05.0	4.82
06/19/08 22:15:05.0	4.82
06/19/08 23:15:05.0	4.82
06/20/08 00:15:05.0	4.82
06/20/08 01:15:05.0	4.82
06/20/08 02:15:05.0	4.82
06/20/08 03:15:05.0	4.82
06/20/08 04:15:05.0	4.82
06/20/08 05:15:05.0	4.82
06/20/08 06:15:05.0	4.82
06/20/08 07:15:05.0	4.82
06/20/08 08:15:05.0	4.82
06/20/08 09:15:05.0	9.72
06/20/08 10:15:05.0	10.58
06/20/08 11:15:05.0	10.58
06/20/08 12:15:05.0	11.73
06/20/08 13:15:05.0	12.02
06/20/08 14:15:05.0	12.89
06/20/08 15:15:05.0	14.92
06/20/08 16:15:05.0	16.68
06/20/08 17:15:05.0	16.09
06/20/08 18:15:05.0	4.82
06/20/08 19:15:05.0	4.82
06/20/08 20:15:05.0	4.82
06/20/08 21:15:05.0	4.82
06/20/08 22:15:05.0	4.82
06/20/08 23:15:05.0	4.82
06/21/08 00:15:05.0	4.82
06/21/08 01:15:05.0	4.82
06/21/08 02:15:05.0	4.82
06/21/08 03:15:05.0	4.82
06/21/08 04:15:05.0	4.82
06/21/08 05:15:05.0	4.82
06/21/08 06:15:05.0	4.82
06/21/08 07:15:05.0	4.82
06/21/08 08:15:05.0	4.82
06/21/08 09:15:05.0	4.82
06/21/08 10:15:05.0	4.82
06/21/08 11:15:05.0	4.82
06/21/08 12:15:05.0	11.16
