Date Time	Temperature  (*C)
10/10/06 	10:10:21.0	22.01
10/10/06 	11:10:21.0	20.03
10/10/06 	12:10:21.0	19.04
10/10/06 	13:10:21.0	18.22
10/10/06 	14:10:21.0	6.93
10/10/06 	15:10:21.0	6.77
10/10/06 	16:10:21.0	6.77
10/10/06 	17:10:21.0	6.77
10/10/06 	18:10:21.0	6.77
10/10/06 	19:10:21.0	6.77
10/10/06 	20:10:21.0	6.77
10/10/06 	21:10:21.0	6.77
10/10/06 	22:10:21.0	6.77
10/10/06 	23:10:21.0	6.77
10/11/06 	00:10:21.0	6.77
10/11/06 	01:10:21.0	6.93
10/11/06 	02:10:21.0	6.93
10/11/06 	03:10:21.0	6.93
10/11/06 	04:10:21.0	6.93
10/11/06 	05:10:21.0	6.93
10/11/06 	06:10:21.0	6.93
10/11/06 	07:10:21.0	6.93
10/11/06 	08:10:21.0	9.26
10/11/06 	09:10:21.0	9.88
10/11/06 	10:10:21.0	10.03
10/11/06 	11:10:21.0	9.72
10/11/06 	12:10:21.0	9.57
10/11/06 	13:10:21.0	9.41
10/11/06 	14:10:21.0	9.26
10/11/06 	15:10:21.0	9.10
10/11/06 	16:10:21.0	9.41
10/11/06 	17:10:21.0	8.94
10/11/06 	18:10:21.0	8.17
10/11/06 	19:10:21.0	7.71
10/11/06 	20:10:21.0	6.31
10/11/06 	21:10:21.0	5.68
10/11/06 	22:10:21.0	4.89
10/11/06 	23:10:21.0	4.89
10/12/06 	00:10:21.0	4.11
10/12/06 	01:10:21.0	4.11
10/12/06 	02:10:21.0	3.96
10/12/06 	03:10:21.0	3.64
10/12/06 	04:10:21.0	3.64
10/12/06 	05:10:21.0	3.48
10/12/06 	06:10:21.0	3.79
10/12/06 	07:10:21.0	4.11
10/12/06 	08:10:21.0	5.83
10/12/06 	09:10:21.0	5.83
10/12/06 	10:10:21.0	5.99
10/12/06 	11:10:21.0	6.31
10/12/06 	12:10:21.0	6.46
10/12/06 	13:10:21.0	6.46
10/12/06 	14:10:21.0	6.77
10/12/06 	15:10:21.0	6.93
10/12/06 	16:10:21.0	7.55
10/12/06 	17:10:21.0	6.77
10/12/06 	18:10:21.0	6.31
10/12/06 	19:10:21.0	6.31
10/12/06 	20:10:21.0	6.31
10/12/06 	21:10:21.0	6.46
10/12/06 	22:10:21.0	6.46
10/12/06 	23:10:21.0	6.15
10/13/06 	00:10:21.0	5.99
10/13/06 	01:10:21.0	5.68
10/13/06 	02:10:21.0	4.74
10/13/06 	03:10:21.0	4.74
10/13/06 	04:10:21.0	4.43
10/13/06 	05:10:21.0	4.43
10/13/06 	06:10:21.0	4.27
10/13/06 	07:10:21.0	4.43
10/13/06 	08:10:21.0	4.58
10/13/06 	09:10:21.0	5.21
10/13/06 	10:10:21.0	5.21
10/13/06 	11:10:21.0	5.68
10/13/06 	12:10:21.0	6.15
10/13/06 	13:10:21.0	5.52
10/13/06 	14:10:21.0	5.68
10/13/06 	15:10:21.0	5.68
10/13/06 	16:10:21.0	5.83
10/13/06 	17:10:21.0	6.62
10/13/06 	18:10:21.0	6.62
10/13/06 	19:10:21.0	6.62
10/13/06 	20:10:21.0	6.62
10/13/06 	21:10:21.0	6.62
10/13/06 	22:10:21.0	6.46
10/13/06 	23:10:21.0	6.46
10/14/06 	00:10:21.0	6.62
10/14/06 	01:10:21.0	6.62
10/14/06 	02:10:21.0	6.62
10/14/06 	03:10:21.0	6.62
10/14/06 	04:10:21.0	6.62
10/14/06 	05:10:21.0	6.62
10/14/06 	06:10:21.0	6.62
10/14/06 	07:10:21.0	6.62
10/14/06 	08:10:21.0	6.62
10/14/06 	09:10:21.0	6.62
10/14/06 	10:10:21.0	6.62
10/14/06 	11:10:21.0	6.62
10/14/06 	12:10:21.0	6.62
10/14/06 	13:10:21.0	6.77
10/14/06 	14:10:21.0	6.93
10/14/06 	15:10:21.0	7.24
10/14/06 	16:10:21.0	7.08
10/14/06 	17:10:21.0	7.08
10/14/06 	18:10:21.0	6.93
10/14/06 	19:10:21.0	6.93
10/14/06 	20:10:21.0	7.08
10/14/06 	21:10:21.0	6.93
10/14/06 	22:10:21.0	7.08
10/14/06 	23:10:21.0	7.24
10/15/06 	00:10:21.0	7.08
10/15/06 	01:10:21.0	7.08
10/15/06 	02:10:21.0	7.08
10/15/06 	03:10:21.0	7.08
10/15/06 	04:10:21.0	7.08
10/15/06 	05:10:21.0	7.08
10/15/06 	06:10:21.0	7.08
10/15/06 	07:10:21.0	7.08
10/15/06 	08:10:21.0	7.39
10/15/06 	09:10:21.0	7.86
10/15/06 	10:10:21.0	7.86
10/15/06 	11:10:21.0	8.48
10/15/06 	12:10:21.0	8.33
10/15/06 	13:10:21.0	8.79
10/15/06 	14:10:21.0	9.41
10/15/06 	15:10:21.0	10.35
10/15/06 	16:10:21.0	11.13
10/15/06 	17:10:21.0	5.68
10/15/06 	18:10:21.0	5.83
10/15/06 	19:10:21.0	5.83
10/15/06 	20:10:21.0	5.68
10/15/06 	21:10:21.0	5.68
10/15/06 	22:10:21.0	5.68
10/15/06 	23:10:21.0	5.68
10/16/06 	00:10:21.0	5.68
10/16/06 	01:10:21.0	5.68
10/16/06 	02:10:21.0	5.68
10/16/06 	03:10:21.0	5.68
10/16/06 	04:10:21.0	5.68
10/16/06 	05:10:21.0	5.68
10/16/06 	06:10:21.0	5.83
10/16/06 	07:10:21.0	5.68
10/16/06 	08:10:21.0	5.68
10/16/06 	09:10:21.0	5.68
10/16/06 	10:10:21.0	5.68
10/16/06 	11:10:21.0	5.68
10/16/06 	12:10:21.0	5.68
10/16/06 	13:10:21.0	9.41
10/16/06 	14:10:21.0	5.83
10/16/06 	15:10:21.0	5.83
10/16/06 	16:10:21.0	5.99
10/16/06 	17:10:21.0	5.99
10/16/06 	18:10:21.0	6.15
10/16/06 	19:10:21.0	6.31
10/16/06 	20:10:21.0	6.46
10/16/06 	21:10:21.0	6.46
10/16/06 	22:10:21.0	6.62
10/16/06 	23:10:21.0	6.77
10/17/06 	00:10:21.0	6.93
10/17/06 	01:10:21.0	6.31
10/17/06 	02:10:21.0	5.99
10/17/06 	03:10:21.0	5.83
10/17/06 	04:10:21.0	5.83
10/17/06 	05:10:21.0	5.83
10/17/06 	06:10:21.0	5.83
10/17/06 	07:10:21.0	5.99
10/17/06 	08:10:21.0	6.15
10/17/06 	09:10:21.0	6.62
10/17/06 	10:10:21.0	6.93
10/17/06 	11:10:21.0	7.39
10/17/06 	12:10:21.0	18.38
10/17/06 	13:10:21.0	19.86
10/17/06 	14:10:21.0	20.52
10/17/06 	15:10:21.0	19.21
