DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
08/07/19	02:33:13 PM	19.222					
08/07/19	03:33:13 PM	20.650					
08/07/19	04:33:13 PM	7.268					
08/07/19	05:33:13 PM	6.712					
08/07/19	06:33:13 PM	7.217					
08/07/19	07:33:13 PM	6.788					
08/07/19	08:33:13 PM	6.763					
08/07/19	09:33:13 PM	6.712					
08/07/19	10:33:13 PM	6.813					
08/07/19	11:33:13 PM	6.763					
08/08/19	12:33:13 AM	6.864					
08/08/19	01:33:13 AM	6.864					
08/08/19	02:33:13 AM	6.914					
08/08/19	03:33:13 AM	7.167					
08/08/19	04:33:13 AM	6.940					
08/08/19	05:33:13 AM	7.041					
08/08/19	06:33:13 AM	6.965					
08/08/19	07:33:13 AM	7.268					
08/08/19	08:33:13 AM	6.864					
08/08/19	09:33:13 AM	6.763					
08/08/19	10:33:13 AM	6.737					
08/08/19	11:33:13 AM	17.177					
08/08/19	12:33:13 PM	22.058					
08/08/19	01:33:13 PM	6.965					
08/08/19	02:33:13 PM	6.914					
08/08/19	03:33:13 PM	6.914					
08/08/19	04:33:13 PM	6.965					
08/08/19	05:33:13 PM	6.990					
08/08/19	06:33:13 PM	6.965					
08/08/19	07:33:13 PM	6.965					
08/08/19	08:33:13 PM	7.015					
08/08/19	09:33:13 PM	6.990					
08/08/19	10:33:13 PM	7.015					
08/08/19	11:33:13 PM	7.015					
08/09/19	12:33:13 AM	7.116					
08/09/19	01:33:13 AM	7.066					
08/09/19	02:33:13 AM	7.015					
08/09/19	03:33:13 AM	7.041					
08/09/19	04:33:13 AM	7.041					
08/09/19	05:33:13 AM	7.015					
08/09/19	06:33:13 AM	7.015					
08/09/19	07:33:13 AM	7.142					
08/09/19	08:33:13 AM	12.703					
08/09/19	09:33:13 AM	12.727					
08/09/19	10:33:13 AM	13.112					
08/09/19	11:33:13 AM	14.505					
08/09/19	12:33:13 PM	14.745					
08/09/19	01:33:13 PM	14.361					
08/09/19	02:33:13 PM	16.272					
08/09/19	03:33:13 PM	6.560					
08/09/19	04:33:13 PM	6.560					
08/09/19	05:33:13 PM	6.560					
08/09/19	06:33:13 PM	6.560					
08/09/19	07:33:13 PM	6.560					
08/09/19	08:33:13 PM	6.585					
08/09/19	09:33:13 PM	6.585					
08/09/19	10:33:13 PM	6.585					
08/09/19	11:33:13 PM	6.560					
08/10/19	12:33:13 AM	6.560					
08/10/19	01:33:13 AM	6.560					
08/10/19	02:33:13 AM	6.560					
08/10/19	03:33:13 AM	6.560					
08/10/19	04:33:13 AM	6.560					
08/10/19	05:33:13 AM	6.560					
08/10/19	06:33:13 AM	6.560					
08/10/19	07:33:13 AM	6.560					
08/10/19	08:33:13 AM	6.560					
08/10/19	09:33:13 AM	6.560					
08/10/19	10:33:13 AM	6.560					
08/10/19	11:33:13 AM	15.939					
08/10/19	12:33:13 PM	17.415					
08/10/19	01:33:13 PM	7.015					
08/10/19	02:33:13 PM	7.091					
08/10/19	03:33:13 PM	7.066					
08/10/19	04:33:13 PM	7.066					
08/10/19	05:33:13 PM	6.965					
08/10/19	06:33:13 PM	6.965					
08/10/19	07:33:13 PM	6.990					
08/10/19	08:33:13 PM	7.041					
08/10/19	09:33:13 PM	7.041					
08/10/19	10:33:13 PM	6.914					
08/10/19	11:33:13 PM	6.839					
08/11/19	12:33:13 AM	6.889					
08/11/19	01:33:13 AM	6.990					
08/11/19	02:33:13 AM	7.091					
08/11/19	03:33:13 AM	7.066					
08/11/19	04:33:13 AM	7.066					
08/11/19	05:33:13 AM	7.091					
08/11/19	06:33:13 AM	7.041					
08/11/19	07:33:13 AM	13.738					
08/11/19	08:33:13 AM	14.314					
08/11/19	09:33:13 AM	14.361					
08/11/19	10:33:13 AM	14.361					
08/11/19	11:33:13 AM	14.122					
08/11/19	12:33:13 PM	15.031					
08/11/19	01:33:13 PM	15.963					
08/11/19	02:33:13 PM	16.820					
08/11/19	03:33:13 PM	6.940					
08/11/19	04:33:13 PM	7.041					
08/11/19	05:33:13 PM	7.192					
08/11/19	06:33:13 PM	7.116					
08/11/19	07:33:13 PM	6.914					
08/11/19	08:33:13 PM	6.788					
08/11/19	09:33:13 PM	6.763					
08/11/19	10:33:13 PM	6.813					
08/11/19	11:33:13 PM	6.813					
08/12/19	12:33:13 AM	6.813					
08/12/19	01:33:13 AM	6.813					
08/12/19	02:33:13 AM	6.839					
08/12/19	03:33:13 AM	6.813					
08/12/19	04:33:13 AM	6.839					
08/12/19	05:33:13 AM	6.914					
08/12/19	06:33:13 AM	6.990					
08/12/19	07:33:13 AM	6.965					
08/12/19	08:33:13 AM	6.864					
08/12/19	09:33:13 AM	6.661					
08/12/19	10:33:13 AM	6.636					
08/12/19	11:33:13 AM	17.677					
08/12/19	12:33:13 PM	18.176					
08/12/19	01:33:13 PM	6.179					
08/12/19	02:33:13 PM	6.102					
08/12/19	03:33:13 PM	6.204					
08/12/19	04:33:13 PM	6.306					
08/12/19	05:33:13 PM	6.357					
08/12/19	06:33:13 PM	6.484					
08/12/19	07:33:13 PM	6.408					
08/12/19	08:33:13 PM	6.408					
08/12/19	09:33:13 PM	6.357					
08/12/19	10:33:13 PM	6.306					
08/12/19	11:33:13 PM	6.255					
08/13/19	12:33:13 AM	6.153					
08/13/19	01:33:13 AM	6.179					
08/13/19	02:33:13 AM	6.230					
08/13/19	03:33:13 AM	6.382					
08/13/19	04:33:13 AM	6.408					
08/13/19	05:33:13 AM	6.535					
08/13/19	06:33:13 AM	6.560					
08/13/19	07:33:13 AM	6.484					
08/13/19	08:33:13 AM	14.936					
08/13/19	09:33:13 AM	15.986					
08/13/19	10:33:13 AM	17.249					
08/13/19	11:33:13 AM	18.129					
08/13/19	12:33:13 PM	20.889					
08/13/19	01:33:13 PM	21.963					
