DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
08/07/19	10:03:30 AM	20.960					
08/07/19	11:03:30 AM	21.127					
08/07/19	12:03:30 PM	20.984					
08/07/19	01:03:30 PM	21.223					
08/07/19	02:03:30 PM	18.652					
08/07/19	03:03:30 PM	22.178					
08/07/19	04:03:30 PM	20.103					
08/07/19	05:03:30 PM	19.127					
08/07/19	06:03:30 PM	19.341					
08/07/19	07:03:30 PM	17.986					
08/07/19	08:03:30 PM	17.011					
08/07/19	09:03:30 PM	16.058					
08/07/19	10:03:30 PM	15.318					
08/07/19	11:03:30 PM	15.199					
08/08/19	12:03:30 AM	14.840					
08/08/19	01:03:30 AM	14.936					
08/08/19	02:03:30 AM	14.649					
08/08/19	03:03:30 AM	14.553					
08/08/19	04:03:30 AM	14.050					
08/08/19	05:03:30 AM	13.930					
08/08/19	06:03:30 AM	14.170					
08/08/19	07:03:30 AM	14.505					
08/08/19	08:03:30 AM	14.864					
08/08/19	09:03:30 AM	15.103					
08/08/19	10:03:30 AM	15.342					
08/08/19	11:03:30 AM	15.700					
08/08/19	12:03:30 PM	19.318					
08/08/19	01:03:30 PM	19.246					
08/08/19	02:03:30 PM	19.270					
08/08/19	03:03:30 PM	6.636					
08/08/19	04:03:30 PM	6.611					
08/08/19	05:03:30 PM	6.636					
08/08/19	06:03:30 PM	6.611					
08/08/19	07:03:30 PM	6.611					
08/08/19	08:03:30 PM	6.636					
08/08/19	09:03:30 PM	6.661					
08/08/19	10:03:30 PM	6.636					
08/08/19	11:03:30 PM	6.661					
08/09/19	12:03:30 AM	6.636					
08/09/19	01:03:30 AM	6.636					
08/09/19	02:03:30 AM	6.661					
08/09/19	03:03:30 AM	6.636					
08/09/19	04:03:30 AM	6.636					
08/09/19	05:03:30 AM	6.636					
08/09/19	06:03:30 AM	6.611					
08/09/19	07:03:30 AM	6.636					
08/09/19	08:03:30 AM	6.636					
08/09/19	09:03:30 AM	6.636					
08/09/19	10:03:30 AM	13.858					
08/09/19	11:03:30 AM	14.266					
08/09/19	12:03:30 PM	16.082					
08/09/19	01:03:30 PM	15.915					
08/09/19	02:03:30 PM	7.015					
08/09/19	03:03:30 PM	7.041					
08/09/19	04:03:30 PM	7.142					
08/09/19	05:03:30 PM	7.041					
08/09/19	06:03:30 PM	6.990					
08/09/19	07:03:30 PM	6.914					
08/09/19	08:03:30 PM	6.889					
08/09/19	09:03:30 PM	6.864					
08/09/19	10:03:30 PM	6.914					
08/09/19	11:03:30 PM	6.965					
08/10/19	12:03:30 AM	6.990					
08/10/19	01:03:30 AM	6.990					
08/10/19	02:03:30 AM	6.990					
08/10/19	03:03:30 AM	7.041					
08/10/19	04:03:30 AM	7.066					
08/10/19	05:03:30 AM	7.066					
08/10/19	06:03:30 AM	7.066					
08/10/19	07:03:30 AM	6.940					
08/10/19	08:03:30 AM	9.015					
08/10/19	09:03:30 AM	12.968					
08/10/19	10:03:30 AM	13.906					
08/10/19	11:03:30 AM	14.218					
08/10/19	12:03:30 PM	14.960					
08/10/19	01:03:30 PM	15.724					
08/10/19	02:03:30 PM	15.390					
08/10/19	03:03:30 PM	5.898					
08/10/19	04:03:30 PM	5.898					
08/10/19	05:03:30 PM	5.924					
08/10/19	06:03:30 PM	5.949					
08/10/19	07:03:30 PM	6.026					
08/10/19	08:03:30 PM	5.975					
08/10/19	09:03:30 PM	6.000					
08/10/19	10:03:30 PM	5.949					
08/10/19	11:03:30 PM	5.949					
08/11/19	12:03:30 AM	5.975					
08/11/19	01:03:30 AM	5.949					
08/11/19	02:03:30 AM	5.898					
08/11/19	03:03:30 AM	5.872					
08/11/19	04:03:30 AM	5.898					
08/11/19	05:03:30 AM	5.898					
08/11/19	06:03:30 AM	5.949					
08/11/19	07:03:30 AM	5.949					
08/11/19	08:03:30 AM	5.949					
08/11/19	09:03:30 AM	5.949					
08/11/19	10:03:30 AM	14.697					
08/11/19	11:03:30 AM	14.529					
08/11/19	12:03:30 PM	16.749					
08/11/19	01:03:30 PM	17.724					
08/11/19	02:03:30 PM	6.509					
08/11/19	03:03:30 PM	6.560					
08/11/19	04:03:30 PM	6.535					
