"Date"	"Time, GMT-08:00"	"Temp, °C"	"Coupler Detached"	"Coupler Attached"	"Host Connected"	"Stopped"	"End Of File"
08/08/18	01:52:45 PM	19.460					
08/08/18	01:52:49 PM		Logged				
08/08/18	02:52:45 PM	17.534					
08/08/18	03:52:45 PM	13.930					
08/08/18	04:52:45 PM	13.594					
08/08/18	05:52:45 PM	13.930					
08/08/18	06:52:45 PM	14.984					
08/08/18	07:52:45 PM	15.318					
08/08/18	08:52:45 PM	15.223					
08/08/18	09:52:45 PM	15.223					
08/08/18	10:52:45 PM	15.366					
08/08/18	11:52:45 PM	14.122					
08/09/18	12:52:45 AM	13.954					
08/09/18	01:52:45 AM	14.122					
08/09/18	02:52:45 AM	14.409					
08/09/18	03:52:45 AM	14.409					
08/09/18	04:52:45 AM	14.337					
08/09/18	05:52:45 AM	14.050					
08/09/18	06:52:45 AM	14.026					
08/09/18	07:52:45 AM	13.762					
08/09/18	08:52:45 AM	13.473					
08/09/18	09:52:45 AM	16.511					
08/09/18	10:52:45 AM	17.463					
08/09/18	11:52:45 AM	17.605					
08/09/18	12:52:45 PM	18.295					
08/09/18	01:52:45 PM	18.866					
08/09/18	02:52:45 PM	6.281					
08/09/18	03:52:45 PM	6.128					
08/09/18	04:52:45 PM	6.128					
08/09/18	05:52:45 PM	6.153					
08/09/18	06:52:45 PM	6.153					
08/09/18	07:52:45 PM	6.153					
08/09/18	08:52:45 PM	6.128					
08/09/18	09:52:45 PM	6.128					
08/09/18	10:52:45 PM	6.153					
08/09/18	11:52:45 PM	6.153					
08/10/18	12:52:45 AM	6.179					
08/10/18	01:52:45 AM	6.230					
08/10/18	02:52:45 AM	6.077					
08/10/18	03:52:45 AM	6.051					
08/10/18	04:52:45 AM	6.077					
08/10/18	05:52:45 AM	6.102					
08/10/18	06:52:45 AM	6.102					
08/10/18	07:52:45 AM	6.102					
08/10/18	08:52:45 AM	6.077					
08/10/18	09:52:45 AM	6.102					
08/10/18	10:52:45 AM	12.896					
08/10/18	11:52:45 AM	16.201					
