Date Time	Temperature  (*C)
10/10/06 	10:27:06.0	19.62
10/10/06 	11:27:06.0	19.62
10/10/06 	12:27:06.0	18.64
10/10/06 	13:27:06.0	15.45
10/10/06 	14:27:06.0	14.66
10/10/06 	15:27:06.0	17.99
10/10/06 	16:27:06.0	5.64
10/10/06 	17:27:06.0	5.64
10/10/06 	18:27:06.0	5.64
10/10/06 	19:27:06.0	5.79
10/10/06 	20:27:06.0	5.79
10/10/06 	21:27:06.0	5.79
10/10/06 	22:27:06.0	5.64
10/10/06 	23:27:06.0	5.64
10/11/06 	00:27:06.0	5.64
10/11/06 	01:27:06.0	5.64
10/11/06 	02:27:06.0	5.64
10/11/06 	03:27:06.0	5.64
10/11/06 	04:27:06.0	5.64
10/11/06 	05:27:06.0	5.64
10/11/06 	06:27:06.0	5.64
10/11/06 	07:27:06.0	5.64
10/11/06 	08:27:06.0	5.64
10/11/06 	09:27:06.0	5.64
10/11/06 	10:27:06.0	5.79
10/11/06 	11:27:06.0	5.64
10/11/06 	12:27:06.0	10.77
10/11/06 	13:27:06.0	11.08
10/11/06 	14:27:06.0	9.84
10/11/06 	15:27:06.0	10.31
10/11/06 	16:27:06.0	5.95
10/11/06 	17:27:06.0	6.11
10/11/06 	18:27:06.0	6.11
10/11/06 	19:27:06.0	6.11
10/11/06 	20:27:06.0	6.11
10/11/06 	21:27:06.0	6.11
10/11/06 	22:27:06.0	5.95
10/11/06 	23:27:06.0	5.95
10/12/06 	00:27:06.0	5.95
10/12/06 	01:27:06.0	5.95
10/12/06 	02:27:06.0	5.95
10/12/06 	03:27:06.0	5.95
10/12/06 	04:27:06.0	5.95
10/12/06 	05:27:06.0	5.95
10/12/06 	06:27:06.0	5.95
10/12/06 	07:27:06.0	5.95
10/12/06 	08:27:06.0	6.11
10/12/06 	09:27:06.0	6.58
10/12/06 	10:27:06.0	6.58
10/12/06 	11:27:06.0	7.04
10/12/06 	12:27:06.0	7.20
10/12/06 	13:27:06.0	7.20
10/12/06 	14:27:06.0	7.51
10/12/06 	15:27:06.0	8.29
10/12/06 	16:27:06.0	8.29
10/12/06 	17:27:06.0	6.89
10/12/06 	18:27:06.0	6.42
10/12/06 	19:27:06.0	6.58
10/12/06 	20:27:06.0	6.58
10/12/06 	21:27:06.0	6.89
10/12/06 	22:27:06.0	6.42
10/12/06 	23:27:06.0	5.79
10/13/06 	00:27:06.0	5.64
10/13/06 	01:27:06.0	5.02
10/13/06 	02:27:06.0	4.55
10/13/06 	03:27:06.0	4.55
10/13/06 	04:27:06.0	4.39
10/13/06 	05:27:06.0	4.23
