Date Time	Temperature  (*C)
10/10/06 	10:28:54.0	19.43
10/10/06 	11:28:54.0	19.43
10/10/06 	12:28:54.0	18.78
10/10/06 	13:28:54.0	15.59
10/10/06 	14:28:54.0	6.60
10/10/06 	15:28:54.0	6.60
10/10/06 	16:28:54.0	6.60
10/10/06 	17:28:54.0	6.76
10/10/06 	18:28:54.0	6.76
10/10/06 	19:28:54.0	6.76
10/10/06 	20:28:54.0	6.91
10/10/06 	21:28:54.0	6.91
10/10/06 	22:28:54.0	6.91
10/10/06 	23:28:54.0	6.76
10/11/06 	00:28:54.0	6.44
10/11/06 	01:28:54.0	6.60
10/11/06 	02:28:54.0	6.60
10/11/06 	03:28:54.0	6.60
10/11/06 	04:28:54.0	6.60
10/11/06 	05:28:54.0	6.76
10/11/06 	06:28:54.0	6.76
10/11/06 	07:28:54.0	6.91
10/11/06 	08:28:54.0	6.76
10/11/06 	09:28:54.0	10.00
10/11/06 	10:28:54.0	9.69
10/11/06 	11:28:54.0	9.69
10/11/06 	12:28:54.0	9.84
10/11/06 	13:28:54.0	9.84
10/11/06 	14:28:54.0	9.69
10/11/06 	15:28:54.0	9.69
10/11/06 	16:28:54.0	9.38
10/11/06 	17:28:54.0	9.38
10/11/06 	18:28:54.0	6.76
10/11/06 	19:28:54.0	6.76
10/11/06 	20:28:54.0	6.76
10/11/06 	21:28:54.0	6.91
10/11/06 	22:28:54.0	6.91
10/11/06 	23:28:54.0	6.91
10/12/06 	00:28:54.0	6.60
10/12/06 	01:28:54.0	6.60
10/12/06 	02:28:54.0	6.76
10/12/06 	03:28:54.0	6.76
10/12/06 	04:28:54.0	6.76
10/12/06 	05:28:54.0	6.76
10/12/06 	06:28:54.0	6.60
10/12/06 	07:28:54.0	6.76
10/12/06 	08:28:54.0	6.76
10/12/06 	09:28:54.0	6.76
10/12/06 	10:28:54.0	6.76
10/12/06 	11:28:54.0	6.76
10/12/06 	12:28:54.0	6.76
10/12/06 	13:28:54.0	6.91
10/12/06 	14:28:54.0	7.53
10/12/06 	15:28:54.0	7.99
10/12/06 	16:28:54.0	8.15
10/12/06 	17:28:54.0	6.76
10/12/06 	18:28:54.0	6.13
10/12/06 	19:28:54.0	6.60
10/12/06 	20:28:54.0	6.60
10/12/06 	21:28:54.0	6.60
10/12/06 	22:28:54.0	6.44
10/12/06 	23:28:54.0	5.98
10/13/06 	00:28:54.0	5.82
10/13/06 	01:28:54.0	5.36
10/13/06 	02:28:54.0	4.58
10/13/06 	03:28:54.0	4.58
10/13/06 	04:28:54.0	4.42
10/13/06 	05:28:54.0	4.27
10/13/06 	06:28:54.0	4.11
10/13/06 	07:28:54.0	4.42
10/13/06 	08:28:54.0	4.89
10/13/06 	09:28:54.0	5.36
10/13/06 	10:28:54.0	5.67
10/13/06 	11:28:54.0	6.29
10/13/06 	12:28:54.0	6.13
10/13/06 	13:28:54.0	6.29
10/13/06 	14:28:54.0	5.82
10/13/06 	15:28:54.0	6.29
10/13/06 	16:28:54.0	6.60
10/13/06 	17:28:54.0	6.60
10/13/06 	18:28:54.0	6.76
10/13/06 	19:28:54.0	6.76
10/13/06 	20:28:54.0	6.76
10/13/06 	21:28:54.0	5.98
10/13/06 	22:28:54.0	5.82
10/13/06 	23:28:54.0	5.67
10/14/06 	00:28:54.0	5.67
10/14/06 	01:28:54.0	5.67
10/14/06 	02:28:54.0	5.67
10/14/06 	03:28:54.0	5.98
10/14/06 	04:28:54.0	6.44
10/14/06 	05:28:54.0	6.76
10/14/06 	06:28:54.0	6.91
10/14/06 	07:28:54.0	7.07
10/14/06 	08:28:54.0	7.07
10/14/06 	09:28:54.0	6.13
10/14/06 	10:28:54.0	6.29
10/14/06 	11:28:54.0	6.29
