Date Time	Temperature  (*C)
10/10/06 	10:17:47.0	21.59
10/10/06 	11:17:47.0	18.98
10/10/06 	12:17:47.0	18.17
10/10/06 	13:17:47.0	15.46
10/10/06 	14:17:47.0	14.67
10/10/06 	15:17:47.0	13.73
10/10/06 	16:17:47.0	18.17
10/10/06 	17:17:47.0	5.98
10/10/06 	18:17:47.0	5.98
10/10/06 	19:17:47.0	5.98
10/10/06 	20:17:47.0	5.98
10/10/06 	21:17:47.0	5.98
10/10/06 	22:17:47.0	5.98
10/10/06 	23:17:47.0	5.98
10/11/06 	00:17:47.0	5.98
10/11/06 	01:17:47.0	6.14
10/11/06 	02:17:47.0	5.98
10/11/06 	03:17:47.0	5.98
10/11/06 	04:17:47.0	5.98
10/11/06 	05:17:47.0	5.98
10/11/06 	06:17:47.0	5.98
10/11/06 	07:17:47.0	5.98
10/11/06 	08:17:47.0	5.98
10/11/06 	09:17:47.0	5.98
10/11/06 	10:17:47.0	5.98
10/11/06 	11:17:47.0	6.14
10/11/06 	12:17:47.0	5.98
10/11/06 	13:17:47.0	5.98
10/11/06 	14:17:47.0	6.29
10/11/06 	15:17:47.0	6.45
10/11/06 	16:17:47.0	6.45
10/11/06 	17:17:47.0	6.45
10/11/06 	18:17:47.0	6.45
10/11/06 	19:17:47.0	6.45
10/11/06 	20:17:47.0	6.45
10/11/06 	21:17:47.0	6.45
10/11/06 	22:17:47.0	6.45
10/11/06 	23:17:47.0	6.45
10/12/06 	00:17:47.0	6.45
10/12/06 	01:17:47.0	6.45
10/12/06 	02:17:47.0	6.61
10/12/06 	03:17:47.0	6.61
10/12/06 	04:17:47.0	6.61
10/12/06 	05:17:47.0	6.61
10/12/06 	06:17:47.0	6.61
10/12/06 	07:17:47.0	6.61
10/12/06 	08:17:47.0	5.98
10/12/06 	09:17:47.0	5.98
10/12/06 	10:17:47.0	6.14
10/12/06 	11:17:47.0	6.29
10/12/06 	12:17:47.0	6.45
10/12/06 	13:17:47.0	6.61
10/12/06 	14:17:47.0	6.92
10/12/06 	15:17:47.0	7.23
10/12/06 	16:17:47.0	7.85
10/12/06 	17:17:47.0	6.92
10/12/06 	18:17:47.0	6.45
10/12/06 	19:17:47.0	6.61
10/12/06 	20:17:47.0	6.61
10/12/06 	21:17:47.0	6.61
10/12/06 	22:17:47.0	6.61
10/12/06 	23:17:47.0	6.14
10/13/06 	00:17:47.0	5.98
10/13/06 	01:17:47.0	5.67
10/13/06 	02:17:47.0	5.05
10/13/06 	03:17:47.0	4.89
10/13/06 	04:17:47.0	4.58
10/13/06 	05:17:47.0	4.58
10/13/06 	06:17:47.0	4.27
10/13/06 	07:17:47.0	4.58
10/13/06 	08:17:47.0	4.89
10/13/06 	09:17:47.0	5.21
10/13/06 	10:17:47.0	5.36
10/13/06 	11:17:47.0	5.98
10/13/06 	12:17:47.0	6.14
10/13/06 	13:17:47.0	5.67
10/13/06 	14:17:47.0	5.83
10/13/06 	15:17:47.0	5.67
10/13/06 	16:17:47.0	7.23
10/13/06 	17:17:47.0	7.23
10/13/06 	18:17:47.0	7.23
10/13/06 	19:17:47.0	7.23
10/13/06 	20:17:47.0	7.23
10/13/06 	21:17:47.0	7.23
10/13/06 	22:17:47.0	7.23
10/13/06 	23:17:47.0	7.23
10/14/06 	00:17:47.0	7.23
10/14/06 	01:17:47.0	7.23
10/14/06 	02:17:47.0	7.23
10/14/06 	03:17:47.0	7.38
10/14/06 	04:17:47.0	7.38
10/14/06 	05:17:47.0	7.38
10/14/06 	06:17:47.0	7.38
10/14/06 	07:17:47.0	7.38
10/14/06 	08:17:47.0	7.38
10/14/06 	09:17:47.0	7.38
10/14/06 	10:17:47.0	7.38
10/14/06 	11:17:47.0	7.38
10/14/06 	12:17:47.0	7.38
10/14/06 	13:17:47.0	7.38
10/14/06 	14:17:47.0	6.76
10/14/06 	15:17:47.0	7.54
10/14/06 	16:17:47.0	6.92
10/14/06 	17:17:47.0	6.92
10/14/06 	18:17:47.0	6.92
10/14/06 	19:17:47.0	6.92
10/14/06 	20:17:47.0	6.92
10/14/06 	21:17:47.0	6.92
10/14/06 	22:17:47.0	7.07
10/14/06 	23:17:47.0	6.92
10/15/06 	00:17:47.0	6.92
10/15/06 	01:17:47.0	6.92
10/15/06 	02:17:47.0	6.92
10/15/06 	03:17:47.0	6.92
10/15/06 	04:17:47.0	6.92
10/15/06 	05:17:47.0	6.92
10/15/06 	06:17:47.0	6.92
10/15/06 	07:17:47.0	6.92
10/15/06 	08:17:47.0	6.92
10/15/06 	09:17:47.0	7.85
10/15/06 	10:17:47.0	8.01
10/15/06 	11:17:47.0	8.47
10/15/06 	12:17:47.0	8.62
10/15/06 	13:17:47.0	9.39
10/15/06 	14:17:47.0	10.17
10/15/06 	15:17:47.0	10.79
10/15/06 	16:17:47.0	5.83
10/15/06 	17:17:47.0	5.67
10/15/06 	18:17:47.0	5.83
10/15/06 	19:17:47.0	5.83
10/15/06 	20:17:47.0	5.83
10/15/06 	21:17:47.0	5.67
10/15/06 	22:17:47.0	5.67
10/15/06 	23:17:47.0	5.67
10/16/06 	00:17:47.0	5.67
10/16/06 	01:17:47.0	5.67
10/16/06 	02:17:47.0	5.67
10/16/06 	03:17:47.0	5.67
10/16/06 	04:17:47.0	5.83
10/16/06 	05:17:47.0	5.83
10/16/06 	06:17:47.0	5.83
10/16/06 	07:17:47.0	5.83
10/16/06 	08:17:47.0	5.83
10/16/06 	09:17:47.0	5.83
10/16/06 	10:17:47.0	5.83
10/16/06 	11:17:47.0	5.67
10/16/06 	12:17:47.0	9.86
10/16/06 	13:17:47.0	8.62
10/16/06 	14:17:47.0	6.29
10/16/06 	15:17:47.0	6.29
10/16/06 	16:17:47.0	6.45
10/16/06 	17:17:47.0	6.76
10/16/06 	18:17:47.0	6.76
10/16/06 	19:17:47.0	6.92
10/16/06 	20:17:47.0	7.23
10/16/06 	21:17:47.0	7.23
10/16/06 	22:17:47.0	7.23
10/16/06 	23:17:47.0	7.23
10/17/06 	00:17:47.0	7.23
10/17/06 	01:17:47.0	6.76
10/17/06 	02:17:47.0	6.14
10/17/06 	03:17:47.0	6.14
10/17/06 	04:17:47.0	6.14
10/17/06 	05:17:47.0	6.61
10/17/06 	06:17:47.0	6.76
10/17/06 	07:17:47.0	6.92
10/17/06 	08:17:47.0	8.62
10/17/06 	09:17:47.0	6.92
10/17/06 	10:17:47.0	6.92
10/17/06 	11:17:47.0	7.23
10/17/06 	12:17:47.0	18.66
10/17/06 	13:17:47.0	19.79
10/17/06 	14:17:47.0	20.60
