Date Time	Temperature  (*C)
10/10/06 	11:13:53.0	22.41
10/10/06 	12:14:16.0	19.78
10/10/06 	13:14:39.0	18.82
10/10/06 	14:15:02.0	17.52
10/10/06 	15:15:25.0	14.68
10/10/06 	16:15:48.0	17.68
10/10/06 	17:16:11.0	15.15
10/10/06 	18:16:34.0	5.86
10/10/06 	19:16:57.0	5.86
10/10/06 	20:17:20.0	5.86
10/10/06 	21:17:43.0	5.86
10/10/06 	22:18:06.0	5.86
10/10/06 	23:18:29.0	6.02
10/11/06 	00:18:52.0	6.02
10/11/06 	01:19:15.0	6.02
10/11/06 	02:19:38.0	5.86
10/11/06 	03:20:01.0	6.02
10/11/06 	04:20:24.0	6.17
10/11/06 	05:20:47.0	6.02
10/11/06 	06:21:10.0	5.86
10/11/06 	07:21:33.0	6.02
10/11/06 	08:21:56.0	5.86
10/11/06 	09:22:19.0	5.86
10/11/06 	10:22:42.0	5.86
10/11/06 	11:23:05.0	5.86
10/11/06 	12:23:28.0	6.02
10/11/06 	13:23:51.0	6.02
10/11/06 	14:24:14.0	10.82
10/11/06 	15:24:37.0	10.97
10/11/06 	16:25:00.0	6.33
10/11/06 	17:25:23.0	6.33
10/11/06 	18:25:46.0	6.33
10/11/06 	19:26:09.0	6.33
10/11/06 	20:26:32.0	6.33
10/11/06 	21:26:55.0	6.33
10/11/06 	22:27:18.0	6.33
10/11/06 	23:27:41.0	6.33
10/12/06 	00:28:04.0	6.33
10/12/06 	01:28:27.0	6.33
10/12/06 	02:28:50.0	6.48
10/12/06 	03:29:13.0	6.48
10/12/06 	04:29:36.0	6.48
10/12/06 	05:29:59.0	6.33
10/12/06 	06:30:22.0	6.33
10/12/06 	07:30:45.0	6.33
10/12/06 	08:31:08.0	7.57
10/12/06 	09:31:31.0	6.17
10/12/06 	10:31:54.0	6.17
10/12/06 	11:32:17.0	6.33
10/12/06 	12:32:40.0	6.48
10/12/06 	13:33:03.0	6.48
10/12/06 	14:33:26.0	6.79
10/12/06 	15:33:49.0	7.26
10/12/06 	16:34:12.0	7.72
10/12/06 	17:34:35.0	7.41
10/12/06 	18:34:58.0	6.48
10/12/06 	19:35:21.0	6.48
10/12/06 	20:35:44.0	6.48
10/12/06 	21:36:07.0	6.79
10/12/06 	22:36:30.0	6.64
10/12/06 	23:36:53.0	6.33
10/13/06 	00:37:16.0	5.86
10/13/06 	01:37:39.0	5.71
10/13/06 	02:38:02.0	5.24
10/13/06 	03:38:25.0	4.77
10/13/06 	04:38:48.0	4.62
10/13/06 	05:39:11.0	4.46
10/13/06 	06:39:34.0	4.30
10/13/06 	07:39:57.0	4.46
10/13/06 	08:40:20.0	4.93
10/13/06 	09:40:43.0	5.39
10/13/06 	10:41:06.0	5.55
10/13/06 	11:41:29.0	6.17
10/13/06 	12:41:52.0	6.17
10/13/06 	13:42:15.0	5.86
10/13/06 	14:42:38.0	5.86
10/13/06 	15:43:01.0	5.86
10/13/06 	16:43:24.0	6.95
10/13/06 	17:43:47.0	6.33
10/13/06 	18:44:10.0	6.33
10/13/06 	19:44:33.0	6.48
10/13/06 	20:44:56.0	6.48
10/13/06 	21:45:19.0	6.48
10/13/06 	22:45:42.0	6.48
10/13/06 	23:46:05.0	6.48
10/14/06 	00:46:28.0	6.48
10/14/06 	01:46:51.0	6.48
10/14/06 	02:47:14.0	6.48
10/14/06 	03:47:37.0	6.48
10/14/06 	04:48:00.0	6.48
10/14/06 	05:48:23.0	6.48
10/14/06 	06:48:46.0	6.48
10/14/06 	07:49:09.0	6.48
10/14/06 	08:49:32.0	6.48
10/14/06 	09:49:55.0	6.48
10/14/06 	10:50:18.0	6.48
10/14/06 	11:50:41.0	6.48
10/14/06 	12:51:04.0	6.48
10/14/06 	13:51:27.0	7.26
10/14/06 	14:51:50.0	6.95
10/14/06 	15:52:13.0	7.41
10/14/06 	16:52:36.0	6.79
10/14/06 	17:52:59.0	5.24
10/14/06 	18:53:22.0	5.24
10/14/06 	19:53:45.0	5.24
10/14/06 	20:54:08.0	5.24
10/14/06 	21:54:31.0	5.24
10/14/06 	22:54:54.0	5.24
10/14/06 	23:55:17.0	5.24
10/15/06 	00:55:40.0	5.24
10/15/06 	01:56:03.0	5.24
10/15/06 	02:56:26.0	5.24
10/15/06 	03:56:49.0	5.24
10/15/06 	04:57:12.0	5.24
10/15/06 	05:57:35.0	5.24
10/15/06 	06:57:58.0	5.24
10/15/06 	07:58:21.0	5.24
10/15/06 	08:58:44.0	7.11
10/15/06 	09:59:07.0	7.72
10/15/06 	10:59:30.0	8.49
10/15/06 	11:59:53.0	9.26
10/15/06 	13:00:16.0	9.26
10/15/06 	14:00:39.0	10.19
10/15/06 	15:01:02.0	10.97
10/15/06 	16:01:25.0	12.67
10/15/06 	17:01:48.0	12.67
10/15/06 	18:02:11.0	5.71
10/15/06 	19:02:34.0	5.71
10/15/06 	20:02:57.0	5.71
10/15/06 	21:03:20.0	5.71
10/15/06 	22:03:43.0	5.71
10/15/06 	23:04:06.0	5.71
10/16/06 	00:04:29.0	5.71
10/16/06 	01:04:52.0	5.55
10/16/06 	02:05:15.0	5.71
10/16/06 	03:05:38.0	5.71
10/16/06 	04:06:01.0	5.71
10/16/06 	05:06:24.0	5.71
10/16/06 	06:06:47.0	5.86
10/16/06 	07:07:10.0	5.86
10/16/06 	08:07:33.0	5.86
10/16/06 	09:07:56.0	5.71
10/16/06 	10:08:19.0	5.71
10/16/06 	11:08:42.0	5.71
10/16/06 	12:09:05.0	11.74
10/16/06 	13:09:28.0	10.19
10/16/06 	14:09:51.0	10.82
10/16/06 	15:10:14.0	11.89
10/16/06 	16:10:37.0	5.86
10/16/06 	17:11:00.0	5.86
10/16/06 	18:11:23.0	5.86
10/16/06 	19:11:46.0	6.02
10/16/06 	20:12:09.0	6.17
10/16/06 	21:12:32.0	6.33
10/16/06 	22:12:55.0	6.48
10/16/06 	23:13:18.0	6.48
10/17/06 	00:13:41.0	6.64
10/17/06 	01:14:04.0	6.64
10/17/06 	02:14:27.0	5.86
10/17/06 	03:14:50.0	6.02
10/17/06 	04:15:13.0	6.02
10/17/06 	05:15:36.0	6.02
10/17/06 	06:15:59.0	5.86
10/17/06 	07:16:22.0	5.86
10/17/06 	08:16:45.0	5.86
10/17/06 	09:17:08.0	9.11
10/17/06 	10:17:31.0	7.11
10/17/06 	11:17:54.0	7.41
10/17/06 	12:18:17.0	19.14
10/17/06 	13:18:40.0	19.78
10/17/06 	14:19:03.0	20.58
