DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/19/18	09:28:35 AM	17.320					
10/19/18	10:28:35 AM	18.176					
10/19/18	11:28:35 AM	18.509					
10/19/18	12:28:35 PM	14.433					
10/19/18	01:28:35 PM	12.243					
10/19/18	02:28:35 PM	6.306					
10/19/18	03:28:35 PM	6.331					
10/19/18	04:28:35 PM	6.408					
10/19/18	05:28:35 PM	6.585					
10/19/18	06:28:35 PM	6.712					
10/19/18	07:28:35 PM	6.889					
10/19/18	08:28:35 PM	6.914					
10/19/18	09:28:35 PM	6.990					
10/19/18	10:28:35 PM	7.041					
10/19/18	11:28:35 PM	6.839					
10/20/18	12:28:35 AM	6.484					
10/20/18	01:28:35 AM	6.484					
10/20/18	02:28:35 AM	6.408					
10/20/18	03:28:35 AM	6.357					
10/20/18	04:28:35 AM	6.458					
10/20/18	05:28:35 AM	6.611					
10/20/18	06:28:35 AM	7.066					
10/20/18	07:28:35 AM	7.015					
10/20/18	08:28:35 AM	8.170					
10/20/18	09:28:35 AM	8.245					
10/20/18	10:28:35 AM	8.195					
10/20/18	11:28:35 AM	8.668					
10/20/18	12:28:35 PM	9.064					
10/20/18	01:28:35 PM	9.361					
10/20/18	02:28:35 PM	7.293					
10/20/18	03:28:35 PM	7.419					
10/20/18	04:28:35 PM	7.569					
10/20/18	05:28:35 PM	7.670					
10/20/18	06:28:35 PM	7.870					
10/20/18	07:28:35 PM	7.920					
10/20/18	08:28:35 PM	7.970					
10/20/18	09:28:35 PM	7.469					
10/20/18	10:28:35 PM	7.519					
10/20/18	11:28:35 PM	7.419					
10/21/18	12:28:35 AM	7.066					
10/21/18	01:28:35 AM	7.192					
10/21/18	02:28:35 AM	7.293					
10/21/18	03:28:35 AM	7.619					
10/21/18	04:28:35 AM	7.745					
10/21/18	05:28:35 AM	6.585					
10/21/18	06:28:35 AM	6.965					
10/21/18	07:28:35 AM	6.408					
10/21/18	08:28:35 AM	7.217					
10/21/18	09:28:35 AM	7.318					
10/21/18	10:28:35 AM	8.941					
10/21/18	11:28:35 AM	8.916					
10/21/18	12:28:35 PM	8.742					
10/21/18	01:28:35 PM	8.717					
10/21/18	02:28:35 PM	8.444					
10/21/18	03:28:35 PM	8.319					
10/21/18	04:28:35 PM	6.255					
10/21/18	05:28:35 PM	6.382					
10/21/18	06:28:35 PM	6.408					
10/21/18	07:28:35 PM	6.357					
10/21/18	08:28:35 PM	6.331					
10/21/18	09:28:35 PM	6.331					
10/21/18	10:28:35 PM	6.331					
10/21/18	11:28:35 PM	6.357					
10/22/18	12:28:35 AM	6.382					
10/22/18	01:28:35 AM	6.458					
10/22/18	02:28:35 AM	6.484					
10/22/18	03:28:35 AM	6.585					
10/22/18	04:28:35 AM	6.458					
10/22/18	05:28:35 AM	6.382					
10/22/18	06:28:35 AM	6.357					
10/22/18	07:28:35 AM	6.382					
10/22/18	08:28:35 AM	6.357					
10/22/18	09:28:35 AM	6.281					
10/22/18	10:28:35 AM	6.255					
10/22/18	11:28:35 AM	6.230					
10/22/18	12:28:35 PM	6.077					
10/22/18	01:28:35 PM	5.975					
10/22/18	02:28:35 PM	5.514					
10/22/18	03:28:35 PM	7.268					
10/22/18	04:28:35 PM	7.268					
10/22/18	05:28:35 PM	7.293					
10/22/18	06:28:35 PM	7.268					
10/22/18	07:28:35 PM	7.268					
10/22/18	08:28:35 PM	7.268					
10/22/18	09:28:35 PM	7.293					
10/22/18	10:28:35 PM	7.293					
10/22/18	11:28:35 PM	7.318					
10/23/18	12:28:35 AM	7.293					
10/23/18	01:28:35 AM	7.268					
10/23/18	02:28:35 AM	7.268					
10/23/18	03:28:35 AM	7.293					
10/23/18	04:28:35 AM	7.293					
10/23/18	05:28:35 AM	7.293					
10/23/18	06:28:35 AM	7.293					
10/23/18	07:28:35 AM	7.293					
10/23/18	08:28:35 AM	7.293					
10/23/18	09:28:35 AM	7.293					
10/23/18	10:28:35 AM	7.293					
10/23/18	11:28:35 AM	8.643					
10/23/18	12:28:35 PM	9.608					
10/23/18	01:28:35 PM	9.238					
10/23/18	02:28:35 PM	9.238					
