DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/19/18	09:29:48 AM	16.844					
10/19/18	10:29:48 AM	18.390					
10/19/18	11:29:48 AM	18.913					
10/19/18	12:29:48 PM	13.786					
10/19/18	01:29:48 PM	10.858					
10/19/18	02:29:48 PM	6.230					
10/19/18	03:29:48 PM	6.230					
10/19/18	04:29:48 PM	6.255					
10/19/18	05:29:48 PM	6.408					
10/19/18	06:29:48 PM	6.357					
10/19/18	07:29:48 PM	6.433					
10/19/18	08:29:48 PM	6.382					
10/19/18	09:29:48 PM	6.560					
10/19/18	10:29:48 PM	6.484					
10/19/18	11:29:48 PM	6.585					
10/20/18	12:29:48 AM	6.712					
10/20/18	01:29:48 AM	6.484					
10/20/18	02:29:48 AM	6.433					
10/20/18	03:29:48 AM	6.408					
10/20/18	04:29:48 AM	6.408					
10/20/18	05:29:48 AM	6.560					
10/20/18	06:29:48 AM	6.661					
10/20/18	07:29:48 AM	6.864					
10/20/18	08:29:48 AM	8.045					
10/20/18	09:29:48 AM	8.344					
10/20/18	10:29:48 AM	8.170					
10/20/18	11:29:48 AM	8.916					
10/20/18	12:29:48 PM	9.632					
10/20/18	01:29:48 PM	10.001					
10/20/18	02:29:48 PM	7.167					
10/20/18	03:29:48 PM	7.519					
10/20/18	04:29:48 PM	7.066					
10/20/18	05:29:48 PM	6.611					
10/20/18	06:29:48 PM	7.619					
10/20/18	07:29:48 PM	7.870					
10/20/18	08:29:48 PM	7.419					
10/20/18	09:29:48 PM	6.687					
10/20/18	10:29:48 PM	7.242					
10/20/18	11:29:48 PM	7.293					
10/21/18	12:29:48 AM	6.585					
10/21/18	01:29:48 AM	6.636					
10/21/18	02:29:48 AM	6.914					
10/21/18	03:29:48 AM	7.293					
10/21/18	04:29:48 AM	6.687					
10/21/18	05:29:48 AM	6.433					
10/21/18	06:29:48 AM	7.192					
10/21/18	07:29:48 AM	6.484					
10/21/18	08:29:48 AM	6.813					
10/21/18	09:29:48 AM	6.940					
10/21/18	10:29:48 AM	9.064					
10/21/18	11:29:48 AM	8.916					
10/21/18	12:29:48 PM	8.717					
10/21/18	01:29:48 PM	8.717					
10/21/18	02:29:48 PM	8.394					
10/21/18	03:29:48 PM	8.270					
10/21/18	04:29:48 PM	6.306					
10/21/18	05:29:48 PM	6.281					
10/21/18	06:29:48 PM	6.255					
10/21/18	07:29:48 PM	6.255					
10/21/18	08:29:48 PM	5.745					
10/21/18	09:29:48 PM	5.847					
10/21/18	10:29:48 PM	6.331					
10/21/18	11:29:48 PM	6.661					
10/22/18	12:29:48 AM	6.661					
10/22/18	01:29:48 AM	6.687					
10/22/18	02:29:48 AM	6.661					
10/22/18	03:29:48 AM	6.204					
10/22/18	04:29:48 AM	6.331					
10/22/18	05:29:48 AM	6.331					
10/22/18	06:29:48 AM	6.204					
10/22/18	07:29:48 AM	6.281					
10/22/18	08:29:48 AM	6.051					
10/22/18	09:29:48 AM	5.949					
10/22/18	10:29:48 AM	6.382					
10/22/18	11:29:48 AM	6.255					
10/22/18	12:29:48 PM	6.204					
10/22/18	01:29:48 PM	5.975					
10/22/18	02:29:48 PM	5.642					
10/22/18	03:29:48 PM	7.217					
10/22/18	04:29:48 PM	7.217					
10/22/18	05:29:48 PM	7.217					
10/22/18	06:29:48 PM	7.217					
10/22/18	07:29:48 PM	7.217					
10/22/18	08:29:48 PM	7.217					
10/22/18	09:29:48 PM	7.217					
10/22/18	10:29:48 PM	7.242					
10/22/18	11:29:48 PM	7.217					
10/23/18	12:29:48 AM	7.242					
10/23/18	01:29:48 AM	7.242					
10/23/18	02:29:48 AM	7.242					
10/23/18	03:29:48 AM	7.242					
10/23/18	04:29:48 AM	7.242					
10/23/18	05:29:48 AM	7.268					
10/23/18	06:29:48 AM	7.293					
10/23/18	07:29:48 AM	7.268					
10/23/18	08:29:48 AM	7.268					
10/23/18	09:29:48 AM	7.242					
10/23/18	10:29:48 AM	7.242					
10/23/18	11:29:48 AM	8.593					
10/23/18	12:29:48 PM	9.977					
10/23/18	01:29:48 PM	9.583					
10/23/18	02:29:48 PM	9.632					
