Date Time	Temperature  (*C)
06/17/08 11:21:29.0	21.50
06/17/08 12:21:29.0	14.93
06/17/08 13:21:29.0	18.48
06/17/08 14:21:29.0	5.42
06/17/08 15:21:29.0	5.42
06/17/08 16:21:29.0	5.42
06/17/08 17:21:29.0	5.42
06/17/08 18:21:29.0	5.42
06/17/08 19:21:29.0	5.42
06/17/08 20:21:29.0	5.42
06/17/08 21:21:29.0	5.42
06/17/08 22:21:29.0	5.42
06/17/08 23:21:29.0	5.42
06/18/08 00:21:29.0	5.42
06/18/08 01:21:29.0	5.42
06/18/08 02:21:29.0	5.42
06/18/08 03:21:29.0	5.42
06/18/08 04:21:29.0	5.42
06/18/08 05:21:29.0	5.42
06/18/08 06:21:29.0	5.42
06/18/08 07:21:29.0	5.42
06/18/08 08:21:29.0	5.42
06/18/08 09:21:29.0	9.17
06/18/08 10:21:29.0	9.45
06/18/08 11:21:29.0	9.45
06/18/08 12:21:29.0	9.45
06/18/08 13:21:29.0	10.89
06/18/08 14:21:29.0	10.03
06/18/08 15:21:29.0	5.42
06/18/08 16:21:29.0	5.42
06/18/08 17:21:29.0	5.42
06/18/08 18:21:29.0	5.42
06/18/08 19:21:29.0	5.42
06/18/08 20:21:29.0	5.42
06/18/08 21:21:29.0	5.42
06/18/08 22:21:29.0	5.42
06/18/08 23:21:29.0	5.42
06/19/08 00:21:29.0	5.42
06/19/08 01:21:29.0	5.42
06/19/08 02:21:29.0	5.42
06/19/08 03:21:29.0	5.42
06/19/08 04:21:29.0	5.42
06/19/08 05:21:29.0	5.42
06/19/08 06:21:29.0	5.42
06/19/08 07:21:29.0	5.42
06/19/08 08:21:29.0	5.42
06/19/08 09:21:29.0	5.42
06/19/08 10:21:29.0	5.42
06/19/08 11:21:29.0	12.91
06/19/08 12:21:29.0	13.77
06/19/08 13:21:29.0	14.64
06/19/08 14:21:29.0	4.84
06/19/08 15:21:29.0	4.84
06/19/08 16:21:29.0	4.84
06/19/08 17:21:29.0	4.84
06/19/08 18:21:29.0	4.84
06/19/08 19:21:29.0	4.84
06/19/08 20:21:29.0	4.84
06/19/08 21:21:29.0	4.84
06/19/08 22:21:29.0	4.84
06/19/08 23:21:29.0	4.84
06/20/08 00:21:29.0	4.84
06/20/08 01:21:29.0	4.84
06/20/08 02:21:29.0	4.84
06/20/08 03:21:29.0	4.84
06/20/08 04:21:29.0	4.84
06/20/08 05:21:29.0	4.84
06/20/08 06:21:29.0	4.84
06/20/08 07:21:29.0	4.84
06/20/08 08:21:29.0	7.72
06/20/08 09:21:29.0	9.74
06/20/08 10:21:29.0	10.31
06/20/08 11:21:29.0	10.60
06/20/08 12:21:29.0	11.46
06/20/08 13:21:29.0	11.46
06/20/08 14:21:29.0	12.04
06/20/08 15:21:29.0	14.06
06/20/08 16:21:29.0	15.52
06/20/08 17:21:29.0	17.58
06/20/08 18:21:29.0	4.84
06/20/08 19:21:29.0	4.84
06/20/08 20:21:29.0	4.84
06/20/08 21:21:29.0	4.84
06/20/08 22:21:29.0	4.84
06/20/08 23:21:29.0	4.84
06/21/08 00:21:29.0	4.84
06/21/08 01:21:29.0	4.84
06/21/08 02:21:29.0	4.84
06/21/08 03:21:29.0	4.84
06/21/08 04:21:29.0	4.84
06/21/08 05:21:29.0	4.84
06/21/08 06:21:29.0	4.84
06/21/08 07:21:29.0	4.84
06/21/08 08:21:29.0	4.84
06/21/08 09:21:29.0	4.84
06/21/08 10:21:29.0	4.84
06/21/08 11:21:29.0	4.84
06/21/08 12:21:29.0	11.75
06/21/08 13:21:29.0	14.06
06/21/08 14:21:29.0	5.70
06/21/08 15:21:29.0	5.70
06/21/08 16:21:29.0	5.70
06/21/08 17:21:29.0	5.70
06/21/08 18:21:29.0	5.70
06/21/08 19:21:29.0	5.70
06/21/08 20:21:29.0	5.70
06/21/08 21:21:29.0	5.70
06/21/08 22:21:29.0	5.70
06/21/08 23:21:29.0	5.70
06/22/08 00:21:29.0	5.70
06/22/08 01:21:29.0	5.70
06/22/08 02:21:29.0	5.70
06/22/08 03:21:29.0	5.70
06/22/08 04:21:29.0	5.70
06/22/08 05:21:29.0	5.70
06/22/08 06:21:29.0	5.70
06/22/08 07:21:29.0	5.70
06/22/08 08:21:29.0	5.70
06/22/08 09:21:29.0	9.74
06/22/08 10:21:29.0	9.74
06/22/08 11:21:29.0	9.74
06/22/08 12:21:29.0	10.03
06/22/08 13:21:29.0	10.60
06/22/08 14:21:29.0	11.46
06/22/08 15:21:29.0	12.33
06/22/08 16:21:29.0	12.91
06/22/08 17:21:29.0	13.77
06/22/08 18:21:29.0	14.06
06/22/08 19:21:29.0	13.77
06/22/08 20:21:29.0	12.62
06/22/08 21:21:29.0	12.33
06/22/08 22:21:29.0	11.75
06/22/08 23:21:29.0	11.18
06/23/08 00:21:29.0	10.89
06/23/08 01:21:29.0	10.89
06/23/08 02:21:29.0	10.31
06/23/08 03:21:29.0	9.74
06/23/08 04:21:29.0	10.03
06/23/08 05:21:29.0	10.31
06/23/08 06:21:29.0	10.60
06/23/08 07:21:29.0	11.18
06/23/08 08:21:29.0	11.18
06/23/08 09:21:29.0	10.89
06/23/08 10:21:29.0	10.89
06/23/08 11:21:29.0	11.18
06/23/08 12:21:29.0	11.46
06/23/08 13:21:29.0	12.04
06/23/08 14:21:29.0	11.75
06/23/08 15:21:29.0	12.91
06/23/08 16:21:29.0	4.84
06/23/08 17:21:29.0	4.84
06/23/08 18:21:29.0	4.84
06/23/08 19:21:29.0	4.84
06/23/08 20:21:29.0	4.84
06/23/08 21:21:29.0	4.84
06/23/08 22:21:29.0	4.84
06/23/08 23:21:29.0	4.84
06/24/08 00:21:29.0	4.84
06/24/08 01:21:29.0	4.84
06/24/08 02:21:29.0	4.84
06/24/08 03:21:29.0	4.84
06/24/08 04:21:29.0	4.84
06/24/08 05:21:29.0	4.84
06/24/08 06:21:29.0	4.84
06/24/08 07:21:29.0	4.84
06/24/08 08:21:29.0	4.84
06/24/08 09:21:29.0	4.84
06/24/08 10:21:29.0	4.84
06/24/08 11:21:29.0	4.84
06/24/08 12:21:29.0	12.04
06/24/08 13:21:29.0	14.64
06/24/08 14:21:29.0	5.13
06/24/08 15:21:29.0	5.13
06/24/08 16:21:29.0	5.13
06/24/08 17:21:29.0	5.13
06/24/08 18:21:29.0	5.13
06/24/08 19:21:29.0	5.13
06/24/08 20:21:29.0	5.13
06/24/08 21:21:29.0	5.13
06/24/08 22:21:29.0	5.13
06/24/08 23:21:29.0	5.13
06/25/08 00:21:29.0	5.13
06/25/08 01:21:29.0	5.13
06/25/08 02:21:29.0	5.13
06/25/08 03:21:29.0	5.13
06/25/08 04:21:29.0	5.13
06/25/08 05:21:29.0	5.13
06/25/08 06:21:29.0	5.13
06/25/08 07:21:29.0	5.13
06/25/08 08:21:29.0	5.13
06/25/08 09:21:29.0	9.45
06/25/08 10:21:29.0	10.89
06/25/08 11:21:29.0	9.74
06/25/08 12:21:29.0	10.60
06/25/08 13:21:29.0	10.89
06/25/08 14:21:29.0	11.18
06/25/08 15:21:29.0	18.78
06/25/08 16:21:29.0	5.13
06/25/08 17:21:29.0	4.84
06/25/08 18:21:29.0	4.84
06/25/08 19:21:29.0	4.84
06/25/08 20:21:29.0	5.13
06/25/08 21:21:29.0	4.84
06/25/08 22:21:29.0	4.84
06/25/08 23:21:29.0	4.84
06/26/08 00:21:29.0	4.84
06/26/08 01:21:29.0	4.84
06/26/08 02:21:29.0	4.84
06/26/08 03:21:29.0	4.84
06/26/08 04:21:29.0	5.13
06/26/08 05:21:29.0	4.84
06/26/08 06:21:29.0	4.84
06/26/08 07:21:29.0	4.84
06/26/08 08:21:29.0	5.13
06/26/08 09:21:29.0	5.13
06/26/08 10:21:29.0	4.84
06/26/08 11:21:29.0	5.13
06/26/08 12:21:29.0	13.77
06/26/08 13:21:29.0	15.22
06/26/08 14:21:29.0	4.84
06/26/08 15:21:29.0	4.84
06/26/08 16:21:29.0	4.84
06/26/08 17:21:29.0	4.84
06/26/08 18:21:29.0	4.84
