Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
772	6.30648	3.1502585	44.5330	44.2835	7.031673	31.47483
773	6.30356	3.1502896	44.7401	44.4894	7.032023	31.47777
774	6.30081	3.1506236	44.9562	44.7043	7.032201	31.48392
775	6.29840	3.1511122	45.1632	44.9102	7.032256	31.49144
776	6.29570	3.1519409	45.3704	45.1162	7.032176	31.50302
777	6.29125	3.1542544	45.5834	45.3279	7.031558	31.53263
778	6.28135	3.1552135	45.7813	45.5248	7.032305	31.55233
779	6.27078	3.1559932	45.9914	45.7337	7.033225	31.57066
780	6.26062	3.1568040	46.2077	45.9487	7.034079	31.58897
781	6.24827	3.1584256	46.4057	46.1456	7.034792	31.61831
782	6.23205	3.1602334	46.6095	46.3482	7.035890	31.65335
783	6.21440	3.1615585	46.8226	46.5601	7.037410	31.68437
784	6.19427	3.1630759	47.0236	46.7600	7.039140	31.71990
785	6.16574	3.1642096	47.2337	46.9689	7.042108	31.75904
786	6.13627	3.1658081	47.4407	47.1747	7.044957	31.80430
787	6.10641	3.1664713	47.6417	47.3745	7.048332	31.83958
788	6.08384	3.1669239	47.8488	47.5804	7.050911	31.86571
789	6.06768	3.1674384	48.0499	47.7803	7.052661	31.88653
790	6.05427	3.1675935	48.2567	47.9860	7.054254	31.90078
791	6.04365	3.1679159	48.4547	48.1828	7.055413	31.91427
792	6.03441	3.1679470	48.6679	48.3948	7.056552	31.92321
793	6.02766	3.1679781	48.8749	48.6006	7.057381	31.92982
794	6.02350	3.1681022	49.0882	48.8127	7.057840	31.93503
795	6.02056	3.1681580	49.2981	49.0214	7.058182	31.93832
796	6.01858	3.1681024	49.5082	49.2303	7.058462	31.93947
797	6.01726	3.1684618	49.7061	49.4271	7.058445	31.94463
798	6.01513	3.1686726	49.9102	49.6300	7.058607	31.94889
799	6.01264	3.1687966	50.1081	49.8268	7.058857	31.95253
800	6.01081	3.1688525	50.3122	50.0297	7.059060	31.95477
801	6.00944	3.1688402	50.5220	50.2383	7.059241	31.95583
802	6.00812	3.1688527	50.7263	50.4415	7.059404	31.95711
803	6.00731	3.1688279	50.9303	50.6443	7.059522	31.95751
804	6.00675	3.1689457	51.1342	50.8470	7.059535	31.95925
805	6.00625	3.1689148	51.3383	51.0499	7.059619	31.95929
806	6.00589	3.1689769	51.5485	51.2589	7.059636	31.96021
807	6.00528	3.1690637	51.7463	51.4555	7.059671	31.96166
808	6.00462	3.1691877	51.9563	51.6644	7.059694	31.96357
809	6.00396	3.1693365	52.1604	51.8673	7.059704	31.96575
810	6.00244	3.1693676	52.3644	52.0701	7.059882	31.96744
811	5.99965	3.1694916	52.5775	52.2820	7.060170	31.97135
812	5.99696	3.1697644	52.7816	52.4849	7.060369	31.97684
813	5.99382	3.1700186	52.9825	52.6847	7.060634	31.98255
814	5.99002	3.1701241	53.1957	52.8967	7.061058	31.98722
815	5.98687	3.1703039	53.3967	53.0965	7.061361	31.99210
816	5.98464	3.1704590	53.6099	53.3084	7.061563	31.99584
817	5.98302	3.1706698	53.8107	53.5081	7.061661	31.99963
818	5.98124	3.1712092	54.0148	53.7111	7.061608	32.00724
819	5.97830	3.1714200	54.2188	53.9138	7.061870	32.01228
820	5.97531	3.1717239	54.4229	54.1168	7.062090	32.01840
821	5.97186	3.1719348	54.6298	54.3225	7.062415	32.02392
822	5.96822	3.1720279	54.8369	54.5284	7.062826	32.02831
823	5.96553	3.1722077	55.0470	54.7373	7.063073	32.03276
824	5.96320	3.1723628	55.2510	54.9401	7.063287	32.03661
825	5.96117	3.1724745	55.4583	55.1462	7.063487	32.03967
826	5.95924	3.1727536	55.6652	55.3519	7.063587	32.04452
827	5.95636	3.1732063	55.8692	55.5548	7.063717	32.05222
828	5.95225	3.1733304	56.0762	55.7606	7.064169	32.05739
829	5.94866	3.1733553	56.2863	55.9694	7.064609	32.06098
830	5.94638	3.1734174	56.4874	56.1694	7.064865	32.06373
831	5.94511	3.1734299	56.6914	56.3722	7.065021	32.06497
832	5.94415	3.1734795	56.9015	56.5811	7.065120	32.06634
833	5.94359	3.1734486	57.1086	56.7870	7.065210	32.06642
834	5.94303	3.1734797	57.3156	56.9928	7.065268	32.06720
835	5.94278	3.1735107	57.5257	57.2017	7.065288	32.06769
836	5.94268	3.1735418	57.7206	57.3955	7.065289	32.06803
837	5.94217	3.1736535	57.9247	57.5984	7.065299	32.06967
838	5.94106	3.1736908	58.1256	57.7981	7.065423	32.07104
839	5.94025	3.1736598	58.3328	58.0041	7.065544	32.07136
840	5.93964	3.1737839	58.5396	58.2098	7.065560	32.07323
841	5.93888	3.1739328	58.7407	58.4097	7.065582	32.07552
842	5.93792	3.1739329	58.9508	58.6186	7.065707	32.07633
843	5.93685	3.1739144	59.1639	58.8305	7.065854	32.07703
844	5.93624	3.1739330	59.3802	59.0454	7.065925	32.07771
845	5.93579	3.1739021	59.5751	59.2392	7.066002	32.07770
846	5.93543	3.1739642	59.7821	59.4451	7.066018	32.07863
847	5.93538	3.1742061	59.9862	59.6480	7.065904	32.08129
848	5.93250	3.1744480	60.1872	59.8478	7.066143	32.08664
849	5.92824	3.1745969	60.3882	60.0476	7.066600	32.09224
850	5.92404	3.1746777	60.5891	60.2474	7.067087	32.09703
851	5.92131	3.1746281	60.7902	60.4473	7.067457	32.09898
852	5.92029	3.1745662	61.0002	60.6561	7.067620	32.09914
853	5.92004	3.1745663	61.2072	60.8619	7.067656	32.09928
854	5.91984	3.1745415	61.4144	61.0679	7.067699	32.09910
855	5.91999	3.1744796	61.6152	61.2676	7.067717	32.09816
856	5.92034	3.1744858	61.8162	61.4674	7.067674	32.09780
857	5.92100	3.1744797	62.0263	61.6763	7.067600	32.09701
858	5.92100	3.1745976	62.2275	61.8763	7.067543	32.09823
859	5.92045	3.1745976	62.4283	62.0759	7.067617	32.09866
860	5.91989	3.1746287	62.6293	62.2758	7.067675	32.09944
861	5.91928	3.1746908	62.8364	62.4817	7.067723	32.10061
862	5.91852	3.1746785	63.0343	62.6785	7.067828	32.10110
863	5.91837	3.1747530	63.2414	62.8844	7.067813	32.10198
864	5.91837	3.1746290	63.4424	63.0841	7.067882	32.10049
865	5.91852	3.1745670	63.6586	63.2991	7.067900	32.09955
866	5.91908	3.1745671	63.8535	63.4929	7.067835	32.09893
867	5.91933	3.1745671	64.0665	63.7046	7.067808	32.09858
868	5.91964	3.1745672	64.2646	63.9016	7.067775	32.09820
869	5.91994	3.1745177	64.4715	64.1073	7.067767	32.09726
870	5.92019	3.1745425	64.6726	64.3073	7.067727	32.09720
871	5.92034	3.1745426	64.8767	64.5101	7.067713	32.09696
872	5.92060	3.1745674	65.0837	64.7159	7.067673	32.09690
873	5.92070	3.1745675	65.2846	64.9157	7.067665	32.09670
874	5.92110	3.1745118	65.4917	65.1216	7.067648	32.09560
875	5.92202	3.1743630	65.6988	65.3275	7.067616	32.09297
876	5.92323	3.1744188	65.9028	65.5303	7.067440	32.09234
877	5.92364	3.1745429	66.1161	65.7423	7.067330	32.09324
878	5.92267	3.1749957	66.3200	65.9450	7.067220	32.09912
879	5.91908	3.1749958	66.5242	66.1480	7.067673	32.10244
880	5.91690	3.1749649	66.7311	66.3538	7.067965	32.10406
881	5.91579	3.1750022	66.9413	66.5628	7.068089	32.10543
882	5.91503	3.1750519	67.1481	66.7684	7.068162	32.10661
883	5.91452	3.1749651	67.3554	66.9744	7.068275	32.10602
884	5.91488	3.1749962	67.5626	67.1804	7.068219	32.10593
885	5.91503	3.1749652	67.7635	67.3802	7.068221	32.10534
886	5.91478	3.1751141	67.9798	67.5952	7.068180	32.10714
887	5.91392	3.1753189	68.1868	67.8010	7.068186	32.11015
888	5.91224	3.1753872	68.3908	68.0038	7.068363	32.11241
889	5.91052	3.1753562	68.6072	68.2189	7.068599	32.11359
890	5.90961	3.1754183	68.8140	68.4246	7.068685	32.11505
891	5.90865	3.1754804	69.0242	68.6335	7.068777	32.11656
892	5.90779	3.1753875	69.2466	68.8546	7.068937	32.11622
893	5.90769	3.1754186	69.4841	69.0907	7.068939	32.11655
894	5.90784	3.1753814	69.6973	69.3027	7.068944	32.11589
895	5.90850	3.1752388	69.9012	69.5054	7.068941	32.11357
896	5.90931	3.1753257	70.1175	69.7204	7.068799	32.11367
897	5.90906	3.1756607	70.3185	69.9203	7.068662	32.11756
898	5.90647	3.1757848	70.5194	70.1200	7.068924	32.12131
899	5.90405	3.1760826	70.7325	70.3318	7.069077	32.12685
900	5.90106	3.1762812	70.9396	70.5377	7.069351	32.13181
901	5.89731	3.1769636	71.1559	70.7528	7.069469	32.14291
902	5.89205	3.1770816	71.3688	70.9645	7.070068	32.14913
903	5.88760	3.1771748	71.5791	71.1735	7.070579	32.15430
904	5.88482	3.1773858	71.7892	71.3824	7.070821	32.15921
905	5.88193	3.1774479	72.0024	71.5944	7.071153	32.16255
906	5.87991	3.1775410	72.2126	71.8033	7.071362	32.16541
907	5.87844	3.1775907	72.4288	72.0183	7.071524	32.16726
908	5.87753	3.1776591	72.6450	72.2332	7.071606	32.16879
909	5.87703	3.1776281	72.8521	72.4391	7.071690	32.16882
910	5.87657	3.1777523	73.0653	72.6510	7.071687	32.17055
911	5.87612	3.1778392	73.2814	72.8659	7.071704	32.17185
912	5.87546	3.1782984	73.4977	73.0809	7.071552	32.17752
913	5.87430	3.1784535	73.7171	73.2990	7.071622	32.18026
914	5.87318	3.1789934	73.9361	73.5168	7.071485	32.18726
915	5.87106	3.1796264	74.1525	73.7319	7.071426	32.19628
916	5.86843	3.1797506	74.3716	73.9497	7.071694	32.20007
917	5.86656	3.1798996	74.5877	74.1646	7.071855	32.20342
918	5.86530	3.1800238	74.8011	74.3766	7.071953	32.20591
919	5.86398	3.1800549	75.0111	74.5855	7.072105	32.20741
920	5.86338	3.1800488	75.2305	74.8036	7.072189	32.20782
921	5.86302	3.1802350	75.4466	75.0184	7.072141	32.21014
922	5.86236	3.1803592	75.6628	75.2333	7.072163	32.21205
923	5.86145	3.1804151	75.8730	75.4423	7.072252	32.21344
924	5.86054	3.1806572	76.0831	75.6512	7.072245	32.21693
925	5.85867	3.1808745	76.2993	75.8661	7.072370	32.22104
926	5.85599	3.1810546	76.5063	76.0719	7.072615	32.22552
927	5.85195	3.1812036	76.7256	76.2899	7.073046	32.23094
928	5.84806	3.1812658	76.9419	76.5049	7.073504	32.23524
929	5.84477	3.1812349	77.1611	76.7228	7.073934	32.23792
930	5.84022	3.1812660	77.3834	76.9438	7.074490	32.24250
931	5.83659	3.1813282	77.5905	77.1497	7.074916	32.24657
932	5.83376	3.1813593	77.8036	77.3616	7.075257	32.24952
933	5.83057	3.1813594	78.0167	77.5734	7.075659	32.25245
934	5.82769	3.1813968	78.2330	77.7885	7.076003	32.25552
935	5.82583	3.1814155	78.4523	78.0065	7.076232	32.25741
936	5.82431	3.1815707	78.6625	78.2154	7.076344	32.26049
937	5.82295	3.1818749	78.8846	78.4363	7.076361	32.26511
938	5.81997	3.1821481	79.1039	78.6543	7.076596	32.27091
939	5.81769	3.1822972	79.3232	78.8723	7.076806	32.27465
940	5.81633	3.1824773	79.5425	79.0903	7.076888	32.27787
941	5.81557	3.1825829	79.7831	79.3294	7.076932	32.27967
942	5.81522	3.1826326	80.0268	79.5718	7.076956	32.28044
943	5.81461	3.1827258	80.2459	79.7895	7.076988	32.28196
944	5.81370	3.1826328	80.4500	79.9925	7.077155	32.28169
945	5.81264	3.1825708	80.6752	80.2163	7.077324	32.28190
946	5.81128	3.1824777	80.8915	80.4313	7.077547	32.28205
947	5.80982	3.1824778	81.1077	80.6463	7.077735	32.28334
948	5.80845	3.1824841	81.3208	80.8582	7.077906	32.28461
949	5.80749	3.1824221	81.5310	81.0671	7.078063	32.28473
950	5.80583	3.1826022	81.7440	81.2789	7.078182	32.28824
951	5.80254	3.1833286	81.9665	81.5000	7.078218	32.29944
952	5.79709	3.1835708	82.1706	81.7030	7.078776	32.30728
953	5.79235	3.1837882	82.3747	81.9058	7.079259	32.31416
954	5.78876	3.1839994	82.5908	82.1206	7.079601	32.31986
955	5.78609	3.1843348	82.7979	82.3265	7.079764	32.32609
956	5.78326	3.1847260	82.9655	82.4931	7.079917	32.33311
957	5.77933	3.1849372	83.0720	82.5990	7.080300	32.33921
958	5.77549	3.1849993	83.1026	82.6294	7.080746	32.34356
959	5.77337	3.1849683	83.0937	82.6206	7.081027	32.34525
960	5.77357	3.1848193	83.0998	82.6267	7.081079	32.34338
961	5.77534	3.1849372	83.1090	82.6358	7.080798	32.34301
962	5.77746	3.1850304	83.1152	82.6420	7.080485	32.34202
963	5.78044	3.1847633	83.1245	82.6512	7.080253	32.33616
964	5.78321	3.1846640	83.1520	82.6785	7.079960	32.33237
