Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1073	5.07984	3.1557464	130.6852	129.9261	7.185138	32.66149
1074	5.07994	3.1558825	130.6490	129.8901	7.185051	32.66297
1075	5.08064	3.1561238	130.6429	129.8841	7.184831	32.66506
1076	5.08223	3.1560619	130.6736	129.9146	7.184663	32.66278
1077	5.08297	3.1559382	130.6952	129.9360	7.184636	32.66062
1078	5.08262	3.1559072	130.6953	129.9362	7.184697	32.66061
1079	5.08218	3.1558516	130.7077	129.9485	7.184784	32.66040
1080	5.08183	3.1557588	130.7324	129.9730	7.184879	32.65966
1081	5.08099	3.1557588	130.7508	129.9913	7.184987	32.66048
1082	5.08034	3.1557588	130.7478	129.9883	7.185070	32.66111
1083	5.08014	3.1557464	130.7116	129.9523	7.185101	32.66118
1084	5.08019	3.1560310	130.6296	129.8709	7.184938	32.66444
1085	5.08143	3.1561794	130.5233	129.7653	7.184697	32.66498
1086	5.08317	3.1563898	130.4232	129.6658	7.184359	32.66574
1087	5.08501	3.1564826	130.3227	129.5659	7.184072	32.66506
1088	5.08660	3.1561607	130.1924	129.4363	7.184041	32.65988
1089	5.08640	3.1563340	130.0554	129.3001	7.183969	32.66213
1090	5.08665	3.1563030	129.9249	129.1705	7.183951	32.66159
1091	5.08675	3.1561482	129.8093	129.0556	7.184020	32.65978
1092	5.08630	3.1560616	129.6787	128.9258	7.184120	32.65929
1093	5.08536	3.1561234	129.5664	128.8142	7.184205	32.66098
1094	5.08471	3.1562100	129.4328	128.6814	7.184237	32.66267
1095	5.08501	3.1562719	129.2928	128.5422	7.184162	32.66315
1096	5.08565	3.1561481	129.1439	128.3942	7.184143	32.66118
1097	5.08575	3.1560304	128.9889	128.2402	7.184191	32.65981
1098	5.08536	3.1558819	128.8431	128.0953	7.184318	32.65857
1099	5.08501	3.1560613	128.6940	127.9471	7.184262	32.66104
1100	5.08511	3.1560612	128.5392	127.7932	7.184246	32.66102
1101	5.08545	3.1559993	128.3900	127.6449	7.184231	32.66005
1102	5.08555	3.1559374	128.2323	127.4883	7.184249	32.65932
1103	5.08541	3.1558817	128.0741	127.3310	7.184294	32.65890
1104	5.08496	3.1559682	127.9038	127.1617	7.184300	32.66042
1105	5.08516	3.1559682	127.7274	126.9864	7.184271	32.66031
1106	5.08555	3.1560919	127.5632	126.8232	7.184149	32.66142
1107	5.08650	3.1560918	127.4175	126.6784	7.184025	32.66057
1108	5.08734	3.1558505	127.2624	126.5243	7.184045	32.65706
1109	5.08680	3.1557885	127.0830	126.3460	7.184144	32.65697
1110	5.08625	3.1559370	126.9067	126.1707	7.184129	32.65929
1111	5.08655	3.1558194	126.7305	125.9956	7.184150	32.65774
1112	5.08660	3.1556151	126.5451	125.8113	7.184250	32.65545
1113	5.08635	3.1556708	126.3656	125.6329	7.184248	32.65642
1114	5.08670	3.1557016	126.1711	125.4396	7.184182	32.65653
1115	5.08714	3.1556706	125.9703	125.2400	7.184137	32.65584
1116	5.08729	3.1557015	125.7604	125.0314	7.184096	32.65615
1117	5.08734	3.1555530	125.5538	124.8261	7.184166	32.65450
1118	5.08694	3.1554910	125.3441	124.6176	7.184245	32.65428
1119	5.08670	3.1555466	125.1220	124.3969	7.184241	32.65528
1120	5.08680	3.1554600	124.9000	124.1763	7.184270	32.65430
1121	5.08689	3.1555774	124.6932	123.9707	7.184189	32.65565
1122	5.08729	3.1556516	124.4652	123.7441	7.184093	32.65622
1123	5.08804	3.1554288	124.2494	123.5296	7.184114	32.65305
1124	5.08799	3.1553978	124.0305	123.3120	7.184132	32.65285
1125	5.08789	3.1555215	123.8115	123.0944	7.184072	32.65448
1126	5.08858	3.1555214	123.5925	122.8768	7.183978	32.65390
1127	5.08898	3.1554595	123.3552	122.6409	7.183956	32.65292
1128	5.08858	3.1553357	123.1212	122.4083	7.184068	32.65201
1129	5.08794	3.1554284	122.8869	122.1755	7.184094	32.65382
1130	5.08799	3.1553665	122.6530	121.9429	7.184116	32.65318
1131	5.08824	3.1553973	122.4186	121.7100	7.184062	32.65341
1132	5.08863	3.1552797	122.1844	121.4772	7.184070	32.65179
1133	5.08863	3.1552177	121.9505	121.2447	7.184098	32.65120
1134	5.08868	3.1552177	121.7224	121.0180	7.184086	32.65126
1135	5.08873	3.1552485	121.4820	120.7791	7.184057	32.65169
1136	5.08888	3.1551433	121.2510	120.5495	7.184090	32.65045
1137	5.08868	3.1551865	121.0168	120.3167	7.184086	32.65126
1138	5.08888	3.1550380	120.7888	120.0900	7.184136	32.64947
1139	5.08918	3.1550070	120.5517	119.8544	7.184109	32.64895
1140	5.08953	3.1549760	120.3266	119.6307	7.184076	32.64836
1141	5.08987	3.1549202	120.0862	119.3917	7.184057	32.64750
1142	5.09007	3.1548583	119.8522	119.1591	7.184059	32.64672
1143	5.09022	3.1548273	119.6270	118.9354	7.184052	32.64633
1144	5.09017	3.1547344	119.3988	118.7086	7.184103	32.64543
1145	5.08948	3.1548271	119.1678	118.4790	7.184136	32.64728
1146	5.08918	3.1545982	118.9306	118.2432	7.184293	32.64507
1147	5.08903	3.1543444	118.7027	118.0167	7.184444	32.64242
1148	5.08908	3.1543753	118.4654	117.7808	7.184415	32.64285
1149	5.08948	3.1543443	118.2372	117.5540	7.184376	32.64222
1150	5.09012	3.1542576	118.0124	117.3306	7.184335	32.64070
1151	5.09047	3.1542513	117.7537	117.0734	7.184288	32.64042
1152	5.09067	3.1543441	117.5045	116.8257	7.184207	32.64141
1153	5.09141	3.1539233	117.2794	116.6020	7.184334	32.63598
1154	5.09156	3.1539233	117.0634	116.3873	7.184310	32.63594
1155	5.09087	3.1539665	116.8355	116.1607	7.184370	32.63723
1156	5.09067	3.1540778	116.6104	115.9370	7.184330	32.63881
1157	5.09102	3.1539231	116.3792	115.7072	7.184364	32.63681
1158	5.09092	3.1537745	116.1451	115.4746	7.184451	32.63532
1159	5.09017	3.1537435	115.9199	115.2507	7.184558	32.63581
1160	5.08973	3.1538053	115.6859	115.0181	7.184576	32.63707
1161	5.08987	3.1537743	115.4546	114.7882	7.184568	32.63669
1162	5.08977	3.1536815	115.2327	114.5677	7.184626	32.63583
