Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
2362	4.63454	3.0915889	104.9797	104.3765	7.277257	32.37045
2363	4.63370	3.0909933	104.7300	104.1282	7.277692	32.36450
2364	4.63301	3.0904715	104.4775	103.8773	7.278066	32.35925
2365	4.63257	3.0900049	104.2277	103.6290	7.278378	32.35440
2366	4.63237	3.0892130	103.9720	103.3748	7.278838	32.34555
2367	4.63198	3.0886852	103.7227	103.1270	7.279178	32.33994
2368	4.63193	3.0882064	103.4731	102.8788	7.279445	32.33457
2369	4.63193	3.0874515	103.2295	102.6368	7.279859	32.32595
2370	4.63188	3.0867213	102.9738	102.3826	7.280266	32.31766
2371	4.63223	3.0859175	102.7306	102.1408	7.280663	32.30814
2372	4.63277	3.0848193	102.4870	101.8987	7.281198	32.29501
2373	4.63365	3.0836906	102.2313	101.6445	7.281705	32.28121
2374	4.63468	3.0822432	101.9818	101.3965	7.282370	32.26356
2375	4.63660	3.0809861	101.7322	101.1484	7.282813	32.24726
2376	4.63906	3.0791836	101.4826	100.9003	7.283489	32.22413
2377	4.64196	3.0781782	101.2361	100.6552	7.283663	32.20979
2378	4.64496	3.0773691	100.9864	100.4070	7.283715	32.19764
2379	4.64781	3.0760760	100.7310	100.1531	7.284055	32.18003
2380	4.65095	3.0754325	100.4874	99.9111	7.283995	32.16965
2381	4.65361	3.0747462	100.2226	99.6478	7.284022	32.15926
2382	4.65616	3.0738271	99.9698	99.3965	7.284193	32.14628
2383	4.65901	3.0733308	99.7266	99.1547	7.284089	32.13789
2384	4.66167	3.0726018	99.4648	98.8945	7.284140	32.12702
2385	4.66452	3.0720199	99.2153	98.6466	7.284084	32.11765
2386	4.66723	3.0718850	98.9654	98.3982	7.283798	32.11359
2387	4.66944	3.0718176	98.7160	98.1502	7.283539	32.11079
2388	4.67111	3.0715786	98.4695	97.9052	7.283447	32.10653
2389	4.67259	3.0712601	98.2199	97.6571	7.283424	32.10154
2390	4.67426	3.0710885	97.9764	97.4150	7.283295	32.09806
2391	4.67569	3.0708986	97.7206	97.1608	7.283207	32.09461
2392	4.67721	3.0707944	97.4774	96.9190	7.283059	32.09205
2393	4.67859	3.0705310	97.2278	96.6709	7.283019	32.08780
2394	4.68041	3.0702431	96.9751	96.4197	7.282934	32.08284
2395	4.68277	3.0701634	96.7192	96.1653	7.282662	32.07976
2396	4.68518	3.0698939	96.4790	95.9266	7.282490	32.07443
2397	4.68784	3.0696305	96.2262	95.6753	7.282282	32.06894
2398	4.69094	3.0695141	95.9676	95.4182	7.281934	32.06473
2399	4.69458	3.0693364	95.7272	95.1792	7.281549	32.05928
2400	4.69807	3.0691159	95.4716	94.9251	7.281207	32.05348
2401	4.70171	3.0689015	95.2278	94.6828	7.280843	32.04760
