Date Time	Temperature  (*C)
07/07/11 	09:13:44.0	22.17
07/07/11 	10:13:44.0	20.04
07/07/11 	11:13:44.0	16.83
07/07/11 	12:13:44.0	16.99
07/07/11 	13:13:44.0	17.15
07/07/11 	14:13:44.0	5.30
07/07/11 	15:13:44.0	5.30
07/07/11 	16:13:44.0	5.14
07/07/11 	17:13:44.0	5.14
07/07/11 	18:13:44.0	5.14
07/07/11 	19:13:44.0	5.14
07/07/11 	20:13:44.0	5.14
07/07/11 	21:13:44.0	5.14
07/07/11 	22:13:44.0	5.14
07/07/11 	23:13:44.0	5.14
07/08/11 	00:13:44.0	5.14
07/08/11 	01:13:44.0	5.14
07/08/11 	02:13:44.0	5.14
07/08/11 	03:13:44.0	5.14
07/08/11 	04:13:44.0	5.14
07/08/11 	05:13:44.0	5.14
07/08/11 	06:13:44.0	5.14
07/08/11 	07:13:44.0	5.14
07/08/11 	08:13:44.0	8.42
07/08/11 	09:13:44.0	11.98
07/08/11 	10:13:44.0	11.67
07/08/11 	11:13:44.0	11.98
07/08/11 	12:13:44.0	11.83
07/08/11 	13:13:44.0	11.83
07/08/11 	14:13:44.0	12.61
07/08/11 	15:13:44.0	14.15
07/08/11 	16:13:44.0	13.84
07/08/11 	17:13:44.0	15.72
07/08/11 	18:13:44.0	13.53
07/08/11 	19:13:44.0	12.76
07/08/11 	20:13:44.0	12.45
07/08/11 	21:13:44.0	11.98
07/08/11 	22:13:44.0	11.67
07/08/11 	23:13:44.0	11.21
07/09/11 	00:13:44.0	11.06
07/09/11 	01:13:44.0	11.06
07/09/11 	02:13:44.0	10.59
07/09/11 	03:13:44.0	10.59
07/09/11 	04:13:44.0	10.43
07/09/11 	05:13:44.0	10.59
07/09/11 	06:13:44.0	11.21
07/09/11 	07:13:44.0	12.14
07/09/11 	08:13:44.0	11.83
07/09/11 	09:13:44.0	11.52
07/09/11 	10:13:44.0	12.45
07/09/11 	11:13:44.0	12.61
07/09/11 	12:13:44.0	13.84
07/09/11 	13:13:44.0	13.38
07/09/11 	14:13:44.0	13.99
07/09/11 	15:13:44.0	6.08
07/09/11 	16:13:44.0	6.08
07/09/11 	17:13:44.0	6.08
07/09/11 	18:13:44.0	6.08
07/09/11 	19:13:44.0	6.08
07/09/11 	20:13:44.0	5.93
07/09/11 	21:13:44.0	6.08
07/09/11 	22:13:44.0	5.93
07/09/11 	23:13:44.0	6.08
07/10/11 	00:13:44.0	6.08
07/10/11 	01:13:44.0	5.93
07/10/11 	02:13:44.0	5.93
07/10/11 	03:13:44.0	5.93
07/10/11 	04:13:44.0	5.93
07/10/11 	05:13:44.0	5.93
07/10/11 	06:13:44.0	5.93
07/10/11 	07:13:44.0	5.93
07/10/11 	08:13:44.0	6.08
07/10/11 	09:13:44.0	6.08
07/10/11 	10:13:44.0	5.93
07/10/11 	11:13:44.0	14.93
07/10/11 	12:13:44.0	22.51
07/10/11 	13:13:44.0	21.18
07/10/11 	14:13:44.0	18.11
07/10/11 	15:13:44.0	24.89
07/10/11 	16:13:44.0	22.84
07/10/11 	17:13:44.0	18.27
07/10/11 	18:13:44.0	18.27
