"Plot Title: 25"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10144773, SEN S/N: 10144773)","Coupler Detached (LGR S/N: 10144773)","Coupler Attached (LGR S/N: 10144773)","Host Connected (LGR S/N: 10144773)","Stopped (LGR S/N: 10144773)","End Of File (LGR S/N: 10144773)"
1,07/20/16 11:35:52 AM,69.557,,,,,
2,07/20/16 11:35:55 AM,,Logged,,,,
3,07/20/16 12:35:57 PM,56.901,,,,,
4,07/20/16 01:36:02 PM,62.062,,,,,
5,07/20/16 02:36:07 PM,60.733,,,,,
6,07/20/16 03:36:12 PM,43.624,,,,,
7,07/20/16 04:36:17 PM,43.396,,,,,
8,07/20/16 05:36:22 PM,43.488,,,,,
9,07/20/16 06:36:27 PM,43.534,,,,,
10,07/20/16 07:36:32 PM,43.534,,,,,
11,07/20/16 08:36:37 PM,43.534,,,,,
12,07/20/16 09:36:42 PM,43.624,,,,,
13,07/20/16 10:36:47 PM,43.624,,,,,
14,07/20/16 11:36:52 PM,43.624,,,,,
15,07/21/16 12:36:57 AM,43.624,,,,,
16,07/21/16 01:37:02 AM,43.671,,,,,
17,07/21/16 02:37:07 AM,43.624,,,,,
18,07/21/16 03:37:12 AM,43.306,,,,,
19,07/21/16 04:37:17 AM,43.351,,,,,
20,07/21/16 05:37:22 AM,43.351,,,,,
21,07/21/16 06:37:27 AM,43.488,,,,,
22,07/21/16 07:37:32 AM,43.351,,,,,
23,07/21/16 08:37:37 AM,43.396,,,,,
24,07/21/16 09:37:42 AM,43.443,,,,,
25,07/21/16 10:37:47 AM,43.716,,,,,
26,07/21/16 11:37:52 AM,55.949,,,,,
27,07/21/16 12:37:57 PM,57.636,,,,,
28,07/21/16 01:38:02 PM,44.492,,,,,
29,07/21/16 02:38:07 PM,44.492,,,,,
30,07/21/16 03:38:12 PM,44.445,,,,,
31,07/21/16 04:38:17 PM,44.445,,,,,
32,07/21/16 05:38:22 PM,44.492,,,,,
33,07/21/16 06:38:27 PM,44.445,,,,,
34,07/21/16 07:38:32 PM,44.445,,,,,
35,07/21/16 08:38:37 PM,44.492,,,,,
36,07/21/16 09:38:42 PM,44.492,,,,,
37,07/21/16 10:38:47 PM,44.492,,,,,
38,07/21/16 11:38:52 PM,44.445,,,,,
39,07/22/16 12:38:57 AM,44.492,,,,,
40,07/22/16 01:39:02 AM,44.492,,,,,
41,07/22/16 02:39:07 AM,44.492,,,,,
42,07/22/16 03:39:12 AM,44.537,,,,,
43,07/22/16 04:39:17 AM,44.445,,,,,
44,07/22/16 05:39:22 AM,44.492,,,,,
45,07/22/16 06:39:27 AM,44.492,,,,,
46,07/22/16 07:39:32 AM,44.492,,,,,
47,07/22/16 08:39:37 AM,53.865,,,,,
48,07/22/16 09:39:42 AM,53.690,,,,,
49,07/22/16 10:39:47 AM,53.820,,,,,
50,07/22/16 11:39:52 AM,53.209,,,,,
51,07/22/16 12:39:57 PM,52.686,,,,,
52,07/22/16 01:40:02 PM,53.253,,,,,
53,07/22/16 02:40:07 PM,54.734,,,,,
54,07/22/16 03:40:12 PM,56.035,,,,,
55,07/22/16 04:40:17 PM,45.082,,,,,
56,07/22/16 05:40:22 PM,45.262,,,,,
57,07/22/16 06:40:27 PM,45.489,,,,,
58,07/22/16 07:40:32 PM,45.307,,,,,
59,07/22/16 08:40:37 PM,45.307,,,,,
60,07/22/16 09:40:42 PM,45.082,,,,,
61,07/22/16 10:40:47 PM,44.991,,,,,
62,07/22/16 11:40:52 PM,44.627,,,,,
63,07/23/16 12:40:57 AM,44.627,,,,,
64,07/23/16 01:41:02 AM,44.809,,,,,
65,07/23/16 02:41:07 AM,45.036,,,,,
66,07/23/16 03:41:12 AM,44.901,,,,,
67,07/23/16 04:41:17 AM,45.082,,,,,
68,07/23/16 05:41:22 AM,45.217,,,,,
69,07/23/16 06:41:27 AM,45.444,,,,,
70,07/23/16 07:41:32 AM,45.624,,,,,
71,07/23/16 08:41:37 AM,45.036,,,,,
72,07/23/16 09:41:42 AM,44.991,,,,,
73,07/23/16 10:41:47 AM,45.172,,,,,
74,07/23/16 11:41:52 AM,55.647,,,,,
75,07/23/16 12:41:57 PM,56.728,,,,,
76,07/23/16 01:42:02 PM,44.492,,,,,
77,07/23/16 02:42:07 PM,44.492,,,,,
78,07/23/16 03:42:12 PM,44.492,,,,,
79,07/23/16 04:42:17 PM,44.492,,,,,
80,07/23/16 05:42:22 PM,44.492,,,,,
81,07/23/16 06:42:27 PM,44.537,,,,,
82,07/23/16 07:42:32 PM,44.537,,,,,
83,07/23/16 08:42:37 PM,44.537,,,,,
84,07/23/16 09:42:42 PM,44.537,,,,,
85,07/23/16 10:42:47 PM,44.537,,,,,
86,07/23/16 11:42:52 PM,44.537,,,,,
87,07/24/16 12:42:57 AM,44.537,,,,,
88,07/24/16 01:43:02 AM,44.492,,,,,
89,07/24/16 02:43:07 AM,44.537,,,,,
90,07/24/16 03:43:12 AM,44.492,,,,,
91,07/24/16 04:43:17 AM,44.492,,,,,
92,07/24/16 05:43:22 AM,44.537,,,,,
93,07/24/16 06:43:27 AM,44.537,,,,,
94,07/24/16 07:43:32 AM,44.537,,,,,
95,07/24/16 08:43:37 AM,53.951,,,,,
96,07/24/16 09:43:42 AM,52.772,,,,,
97,07/24/16 10:43:47 AM,53.035,,,,,
98,07/24/16 11:43:52 AM,52.423,,,,,
99,07/24/16 12:43:57 PM,51.984,,,,,
100,07/24/16 01:44:02 PM,54.037,,,,,
101,07/24/16 02:44:07 PM,55.429,,,,,
102,07/24/16 03:44:12 PM,55.819,,,,,
103,07/24/16 04:44:17 PM,43.030,,,,,
104,07/24/16 05:44:22 PM,43.030,,,,,
105,07/24/16 06:44:27 PM,42.984,,,,,
106,07/24/16 07:44:32 PM,43.030,,,,,
107,07/24/16 08:44:37 PM,43.030,,,,,
108,07/24/16 09:44:42 PM,42.984,,,,,
109,07/24/16 10:44:47 PM,42.939,,,,,
110,07/24/16 11:44:52 PM,42.984,,,,,
111,07/25/16 12:44:57 AM,42.939,,,,,
112,07/25/16 01:45:02 AM,42.939,,,,,
113,07/25/16 02:45:07 AM,42.939,,,,,
114,07/25/16 03:45:12 AM,42.984,,,,,
115,07/25/16 04:45:17 AM,42.984,,,,,
116,07/25/16 05:45:22 AM,42.984,,,,,
117,07/25/16 06:45:27 AM,43.075,,,,,
118,07/25/16 07:45:32 AM,42.984,,,,,
119,07/25/16 08:45:37 AM,42.984,,,,,
120,07/25/16 09:45:42 AM,43.030,,,,,
121,07/25/16 10:45:47 AM,43.030,,,,,
122,07/25/16 11:45:52 AM,54.995,,,,,
123,07/25/16 12:45:57 PM,55.386,,,,,
124,07/25/16 01:46:02 PM,58.885,,,,,
125,07/25/16 02:46:07 PM,43.808,,,,,
126,07/25/16 03:46:12 PM,44.173,,,,,
127,07/25/16 04:46:17 PM,44.445,,,,,
128,07/25/16 05:46:22 PM,44.537,,,,,
129,07/25/16 06:46:27 PM,44.492,,,,,
130,07/25/16 07:46:32 PM,44.263,,,,,
131,07/25/16 08:46:37 PM,44.355,,,,,
132,07/25/16 09:46:42 PM,44.901,,,,,
133,07/25/16 10:46:47 PM,44.946,,,,,
134,07/25/16 11:46:52 PM,45.307,,,,,
135,07/26/16 12:46:57 AM,43.671,,,,,
136,07/26/16 01:47:02 AM,43.900,,,,,
137,07/26/16 02:47:07 AM,43.990,,,,,
138,07/26/16 03:47:12 AM,44.719,,,,,
139,07/26/16 04:47:17 AM,45.082,,,,,
140,07/26/16 05:47:22 AM,44.492,,,,,
141,07/26/16 06:47:27 AM,45.036,,,,,
142,07/26/16 07:47:32 AM,44.492,,,,,
143,07/26/16 08:47:37 AM,55.819,,,,,
144,07/26/16 09:47:42 AM,55.733,,,,,
145,07/26/16 10:47:47 AM,55.819,,,,,
146,07/26/16 11:47:52 AM,55.472,,,,,
147,07/26/16 12:47:57 PM,58.411,,,,,
148,07/26/16 01:40:11 PM,,,Logged,Logged,,
149,07/26/16 01:40:19 PM,,,,,Logged,Logged
