"Plot Title: 16"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10518885, SEN S/N: 10518885)","Coupler Detached (LGR S/N: 10518885)","Coupler Attached (LGR S/N: 10518885)","Host Connected (LGR S/N: 10518885)","Stopped (LGR S/N: 10518885)","End Of File (LGR S/N: 10518885)"
1,07/20/16 11:36:37 AM,70.029,,,,,
2,07/20/16 11:36:41 AM,,Logged,,,,
3,07/20/16 12:36:42 PM,57.592,,,,,
4,07/20/16 01:36:47 PM,62.834,,,,,
5,07/20/16 02:36:52 PM,61.677,,,,,
6,07/20/16 03:36:57 PM,65.230,,,,,
7,07/20/16 04:37:02 PM,62.875,,,,,
8,07/20/16 05:37:07 PM,63.090,,,,,
9,07/20/16 06:37:12 PM,60.861,,,,,
10,07/20/16 07:37:17 PM,59.445,,,,,
11,07/20/16 08:37:22 PM,58.455,,,,,
12,07/20/16 09:37:27 PM,57.333,,,,,
13,07/20/16 10:37:32 PM,56.901,,,,,
14,07/20/16 11:37:37 PM,57.031,,,,,
15,07/21/16 12:37:42 AM,56.944,,,,,
16,07/21/16 01:37:47 AM,56.599,,,,,
17,07/21/16 02:37:52 AM,56.426,,,,,
18,07/21/16 03:37:57 AM,55.949,,,,,
19,07/21/16 04:38:02 AM,55.256,,,,,
20,07/21/16 05:38:07 AM,55.602,,,,,
21,07/21/16 06:38:12 AM,56.122,,,,,
22,07/21/16 07:38:17 AM,58.541,,,,,
23,07/21/16 08:38:22 AM,56.512,,,,,
24,07/21/16 09:38:27 AM,57.031,,,,,
25,07/21/16 10:38:32 AM,56.122,,,,,
26,07/21/16 11:38:37 AM,57.893,,,,,
27,07/21/16 12:38:42 PM,60.174,,,,,
28,07/21/16 01:38:47 PM,60.733,,,,,
29,07/21/16 02:38:52 PM,66.943,,,,,
30,07/21/16 03:38:57 PM,44.218,,,,,
31,07/21/16 04:39:02 PM,44.355,,,,,
32,07/21/16 05:39:07 PM,44.355,,,,,
33,07/21/16 06:39:12 PM,44.492,,,,,
34,07/21/16 07:39:17 PM,44.582,,,,,
35,07/21/16 08:39:22 PM,44.537,,,,,
36,07/21/16 09:39:27 PM,44.492,,,,,
37,07/21/16 10:39:32 PM,44.310,,,,,
38,07/21/16 11:39:37 PM,44.173,,,,,
39,07/22/16 12:39:42 AM,44.218,,,,,
40,07/22/16 01:39:47 AM,44.173,,,,,
41,07/22/16 02:39:52 AM,44.355,,,,,
42,07/22/16 03:39:57 AM,44.082,,,,,
43,07/22/16 04:40:02 AM,44.173,,,,,
44,07/22/16 05:40:07 AM,44.263,,,,,
45,07/22/16 06:40:12 AM,44.310,,,,,
46,07/22/16 07:40:17 AM,44.537,,,,,
47,07/22/16 08:40:22 AM,44.492,,,,,
48,07/22/16 09:40:27 AM,44.445,,,,,
49,07/22/16 10:40:32 AM,54.387,,,,,
50,07/22/16 11:40:37 AM,53.298,,,,,
51,07/22/16 12:40:42 PM,52.903,,,,,
52,07/22/16 01:40:47 PM,53.472,,,,,
53,07/22/16 02:40:52 PM,44.991,,,,,
54,07/22/16 03:40:57 PM,44.901,,,,,
55,07/22/16 04:41:02 PM,44.809,,,,,
56,07/22/16 05:41:07 PM,44.809,,,,,
57,07/22/16 06:41:12 PM,44.946,,,,,
58,07/22/16 07:41:17 PM,44.946,,,,,
59,07/22/16 08:41:22 PM,45.172,,,,,
60,07/22/16 09:41:27 PM,45.082,,,,,
61,07/22/16 10:41:32 PM,45.217,,,,,
62,07/22/16 11:41:37 PM,45.307,,,,,
63,07/23/16 12:41:42 AM,44.946,,,,,
64,07/23/16 01:41:47 AM,45.127,,,,,
65,07/23/16 02:41:52 AM,45.082,,,,,
66,07/23/16 03:41:57 AM,44.991,,,,,
67,07/23/16 04:42:02 AM,44.946,,,,,
68,07/23/16 05:42:07 AM,44.856,,,,,
69,07/23/16 06:42:12 AM,44.901,,,,,
70,07/23/16 07:42:17 AM,44.901,,,,,
71,07/23/16 08:42:22 AM,44.991,,,,,
72,07/23/16 09:42:27 AM,54.516,,,,,
73,07/23/16 10:42:32 AM,55.515,,,,,
74,07/23/16 11:42:37 AM,55.906,,,,,
75,07/23/16 12:42:42 PM,56.599,,,,,
76,07/23/16 01:42:47 PM,56.165,,,,,
77,07/23/16 02:42:52 PM,55.299,,,,,
78,07/23/16 03:42:57 PM,44.946,,,,,
79,07/23/16 04:43:02 PM,44.901,,,,,
80,07/23/16 05:43:07 PM,44.946,,,,,
81,07/23/16 06:43:12 PM,44.537,,,,,
82,07/23/16 07:43:17 PM,44.492,,,,,
83,07/23/16 08:43:22 PM,44.537,,,,,
84,07/23/16 09:43:27 PM,44.582,,,,,
85,07/23/16 10:43:32 PM,44.627,,,,,
86,07/23/16 11:43:37 PM,44.582,,,,,
87,07/24/16 12:43:42 AM,44.537,,,,,
88,07/24/16 01:43:47 AM,44.537,,,,,
89,07/24/16 02:43:52 AM,44.719,,,,,
90,07/24/16 03:43:57 AM,44.809,,,,,
91,07/24/16 04:44:02 AM,44.809,,,,,
92,07/24/16 05:44:07 AM,44.719,,,,,
93,07/24/16 06:44:12 AM,44.764,,,,,
94,07/24/16 07:44:17 AM,44.764,,,,,
95,07/24/16 08:44:22 AM,44.719,,,,,
96,07/24/16 09:44:27 AM,44.764,,,,,
97,07/24/16 10:44:32 AM,53.209,,,,,
98,07/24/16 11:44:37 AM,52.423,,,,,
