"Plot Title: 04"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10518879, SEN S/N: 10518879)","Coupler Detached (LGR S/N: 10518879)","Coupler Attached (LGR S/N: 10518879)","Host Connected (LGR S/N: 10518879)","Stopped (LGR S/N: 10518879)","End Of File (LGR S/N: 10518879)"
131,07/25/16 08:39:44 PM,46.661,,,,,
132,07/25/16 09:39:49 PM,46.616,,,,,
133,07/25/16 10:39:54 PM,46.616,,,,,
134,07/25/16 11:39:59 PM,46.256,,,,,
135,07/26/16 12:40:04 AM,46.436,,,,,
136,07/26/16 01:40:09 AM,46.616,,,,,
137,07/26/16 02:40:14 AM,46.436,,,,,
138,07/26/16 03:40:19 AM,46.211,,,,,
139,07/26/16 04:40:24 AM,45.579,,,,,
140,07/26/16 05:40:29 AM,45.444,,,,,
141,07/26/16 06:40:34 AM,45.444,,,,,
142,07/26/16 07:40:39 AM,45.534,,,,,
143,07/26/16 08:40:44 AM,46.166,,,,,
144,07/26/16 09:40:49 AM,46.974,,,,,
145,07/26/16 10:40:54 AM,56.295,,,,,
146,07/26/16 11:40:59 AM,55.386,,,,,
147,07/26/16 12:41:04 PM,57.765,,,,,
148,07/26/16 01:35:20 PM,,,Logged,Logged,,
149,07/26/16 01:35:23 PM,,Logged,,,,
150,07/26/16 01:35:30 PM,,,Logged,Logged,,
151,07/26/16 01:35:36 PM,,,,,Logged,Logged
