"Plot Title: 09"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10518881, SEN S/N: 10518881)","Coupler Detached (LGR S/N: 10518881)","Coupler Attached (LGR S/N: 10518881)","Host Connected (LGR S/N: 10518881)","Stopped (LGR S/N: 10518881)","End Of File (LGR S/N: 10518881)"
1,07/20/16 11:26:09 AM,77.247,,,,,
2,07/20/16 11:26:11 AM,,Logged,,,,
3,07/20/16 12:26:14 PM,57.376,,,,,
4,07/20/16 01:26:19 PM,61.205,,,,,
5,07/20/16 02:26:24 PM,58.885,,,,,
6,07/20/16 03:26:29 PM,42.847,,,,,
7,07/20/16 04:26:34 PM,42.663,,,,,
8,07/20/16 05:26:39 PM,42.616,,,,,
9,07/20/16 06:26:44 PM,42.616,,,,,
10,07/20/16 07:26:49 PM,42.939,,,,,
11,07/20/16 08:26:54 PM,42.755,,,,,
12,07/20/16 09:26:59 PM,42.755,,,,,
13,07/20/16 10:27:04 PM,42.800,,,,,
14,07/20/16 11:27:09 PM,43.259,,,,,
15,07/21/16 12:27:14 AM,43.259,,,,,
16,07/21/16 01:27:19 AM,43.075,,,,,
17,07/21/16 02:27:24 AM,43.259,,,,,
18,07/21/16 03:27:29 AM,42.755,,,,,
19,07/21/16 04:27:34 AM,42.847,,,,,
20,07/21/16 05:27:39 AM,43.122,,,,,
21,07/21/16 06:27:44 AM,43.259,,,,,
22,07/21/16 07:27:49 AM,43.167,,,,,
23,07/21/16 08:27:54 AM,42.939,,,,,
24,07/21/16 09:27:59 AM,55.992,,,,,
25,07/21/16 10:28:04 AM,54.995,,,,,
26,07/21/16 11:28:09 AM,57.936,,,,,
27,07/21/16 12:28:14 PM,61.376,,,,,
28,07/21/16 01:28:19 PM,64.033,,,,,
29,07/21/16 02:28:24 PM,44.173,,,,,
30,07/21/16 03:28:29 PM,44.218,,,,,
31,07/21/16 04:28:34 PM,44.218,,,,,
32,07/21/16 05:28:39 PM,44.218,,,,,
33,07/21/16 06:28:44 PM,44.173,,,,,
34,07/21/16 07:28:49 PM,44.218,,,,,
35,07/21/16 08:28:54 PM,44.173,,,,,
36,07/21/16 09:28:59 PM,44.173,,,,,
37,07/21/16 10:29:04 PM,44.173,,,,,
38,07/21/16 11:29:09 PM,44.082,,,,,
39,07/22/16 12:29:14 AM,44.037,,,,,
40,07/22/16 01:29:19 AM,44.037,,,,,
41,07/22/16 02:29:24 AM,44.082,,,,,
42,07/22/16 03:29:29 AM,44.127,,,,,
43,07/22/16 04:29:34 AM,44.127,,,,,
44,07/22/16 05:29:39 AM,44.082,,,,,
45,07/22/16 06:29:44 AM,44.037,,,,,
46,07/22/16 07:29:49 AM,44.037,,,,,
47,07/22/16 08:29:54 AM,44.037,,,,,
48,07/22/16 09:29:59 AM,53.865,,,,,
49,07/22/16 10:30:04 AM,54.126,,,,,
50,07/22/16 11:30:09 AM,53.341,,,,,
51,07/22/16 12:30:14 PM,52.992,,,,,
52,07/22/16 01:30:19 PM,53.121,,,,,
53,07/22/16 02:30:24 PM,54.777,,,,,
54,07/22/16 03:30:29 PM,44.946,,,,,
55,07/22/16 04:30:34 PM,44.809,,,,,
56,07/22/16 05:30:39 PM,44.809,,,,,
57,07/22/16 06:30:44 PM,44.719,,,,,
58,07/22/16 07:30:49 PM,44.719,,,,,
