"Plot Title: 1"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10378085, SEN S/N: 10378085)","Coupler Detached (LGR S/N: 10378085)","Coupler Attached (LGR S/N: 10378085)","Host Connected (LGR S/N: 10378085)","Stopped (LGR S/N: 10378085)","End Of File (LGR S/N: 10378085)"
1,07/20/16 11:34:20 AM,70.887,,,,,
2,07/20/16 11:34:23 AM,,Logged,,,,
3,07/20/16 12:34:25 PM,57.420,,,,,
4,07/20/16 01:34:30 PM,61.934,,,,,
5,07/20/16 02:34:35 PM,61.547,,,,,
6,07/20/16 03:34:40 PM,64.546,,,,,
7,07/20/16 04:34:45 PM,62.875,,,,,
8,07/20/16 05:34:50 PM,63.005,,,,,
9,07/20/16 06:34:55 PM,60.346,,,,,
10,07/20/16 07:35:00 PM,59.616,,,,,
11,07/20/16 08:35:05 PM,58.368,,,,,
12,07/20/16 09:35:10 PM,57.247,,,,,
13,07/20/16 10:35:15 PM,57.074,,,,,
14,07/20/16 11:35:20 PM,57.031,,,,,
15,07/21/16 12:35:25 AM,56.858,,,,,
16,07/21/16 01:35:30 AM,56.469,,,,,
17,07/21/16 02:35:35 AM,56.340,,,,,
18,07/21/16 03:35:40 AM,55.906,,,,,
19,07/21/16 04:35:45 AM,55.342,,,,,
20,07/21/16 05:35:50 AM,55.819,,,,,
21,07/21/16 06:35:55 AM,56.122,,,,,
22,07/21/16 07:36:00 AM,58.971,,,,,
23,07/21/16 08:36:05 AM,56.165,,,,,
24,07/21/16 09:36:10 AM,56.858,,,,,
25,07/21/16 10:36:15 AM,56.469,,,,,
26,07/21/16 11:36:20 AM,58.152,,,,,
27,07/21/16 12:36:25 PM,60.733,,,,,
28,07/21/16 01:36:30 PM,61.333,,,,,
29,07/21/16 02:36:35 PM,59.014,,,,,
30,07/21/16 03:36:40 PM,45.806,,,,,
31,07/21/16 04:36:45 PM,45.986,,,,,
32,07/21/16 05:36:50 PM,46.436,,,,,
33,07/21/16 06:36:55 PM,46.031,,,,,
34,07/21/16 07:37:00 PM,46.391,,,,,
35,07/21/16 08:37:05 PM,46.974,,,,,
36,07/21/16 09:37:10 PM,47.064,,,,,
37,07/21/16 10:37:15 PM,47.019,,,,,
38,07/21/16 11:37:20 PM,46.346,,,,,
39,07/22/16 12:37:25 AM,45.714,,,,,
40,07/22/16 01:37:30 AM,46.121,,,,,
41,07/22/16 02:37:35 AM,45.624,,,,,
42,07/22/16 03:37:40 AM,45.307,,,,,
43,07/22/16 04:37:45 AM,45.489,,,,,
44,07/22/16 05:37:50 AM,46.211,,,,,
45,07/22/16 06:37:55 AM,46.121,,,,,
46,07/22/16 07:38:00 AM,46.526,,,,,
47,07/22/16 08:38:05 AM,47.109,,,,,
48,07/22/16 09:38:10 AM,46.436,,,,,
49,07/22/16 10:38:15 AM,46.796,,,,,
50,07/22/16 11:38:20 AM,53.472,,,,,
51,07/22/16 12:38:25 PM,53.820,,,,,
52,07/22/16 01:38:30 PM,54.561,,,,,
53,07/22/16 02:38:35 PM,44.627,,,,,
54,07/22/16 03:38:40 PM,44.582,,,,,
55,07/22/16 04:38:45 PM,44.582,,,,,
56,07/22/16 05:38:50 PM,44.582,,,,,
57,07/22/16 06:38:55 PM,44.537,,,,,
58,07/22/16 07:39:00 PM,44.582,,,,,
59,07/22/16 08:39:05 PM,44.674,,,,,
60,07/22/16 09:39:10 PM,44.674,,,,,
61,07/22/16 10:39:15 PM,44.674,,,,,
62,07/22/16 11:39:20 PM,44.674,,,,,
63,07/23/16 12:39:25 AM,44.674,,,,,
64,07/23/16 01:39:30 AM,44.809,,,,,
65,07/23/16 02:39:35 AM,44.674,,,,,
66,07/23/16 03:39:40 AM,44.582,,,,,
67,07/23/16 04:39:45 AM,44.582,,,,,
68,07/23/16 05:39:50 AM,44.537,,,,,
69,07/23/16 06:39:55 AM,44.582,,,,,
70,07/23/16 07:40:00 AM,44.537,,,,,
71,07/23/16 08:40:05 AM,53.776,,,,,
72,07/23/16 09:40:10 AM,54.300,,,,,
73,07/23/16 10:40:15 AM,55.213,,,,,
74,07/23/16 11:40:20 AM,55.602,,,,,
75,07/23/16 12:40:25 PM,56.122,,,,,
76,07/23/16 01:40:30 PM,55.690,,,,,
77,07/23/16 02:40:35 PM,53.951,,,,,
78,07/23/16 03:40:40 PM,55.125,,,,,
79,07/23/16 04:40:45 PM,58.626,,,,,
80,07/23/16 05:40:50 PM,58.842,,,,,
81,07/23/16 06:40:55 PM,58.023,,,,,
82,07/23/16 07:41:00 PM,57.074,,,,,
83,07/23/16 08:41:05 PM,57.160,,,,,
84,07/23/16 09:41:10 PM,56.642,,,,,
85,07/23/16 10:41:15 PM,56.340,,,,,
86,07/23/16 11:41:20 PM,53.733,,,,,
87,07/24/16 12:41:25 AM,53.690,,,,,
88,07/24/16 01:41:30 AM,53.472,,,,,
89,07/24/16 02:41:35 AM,53.690,,,,,
90,07/24/16 03:41:40 AM,53.908,,,,,
91,07/24/16 04:41:45 AM,54.082,,,,,
92,07/24/16 05:41:50 AM,53.776,,,,,
93,07/24/16 06:41:55 AM,54.255,,,,,
94,07/24/16 07:42:00 AM,53.951,,,,,
95,07/24/16 08:42:05 AM,53.820,,,,,
96,07/24/16 09:42:10 AM,52.860,,,,,
97,07/24/16 10:42:15 AM,52.903,,,,,
98,07/24/16 11:42:20 AM,52.203,,,,,
99,07/24/16 12:42:25 PM,51.501,,,,,
100,07/24/16 01:42:30 PM,53.733,,,,,
101,07/24/16 02:42:35 PM,54.909,,,,,
102,07/24/16 03:42:40 PM,55.213,,,,,
103,07/24/16 04:42:45 PM,56.901,,,,,
104,07/24/16 05:42:50 PM,58.582,,,,,
105,07/24/16 06:42:55 PM,58.368,,,,,
106,07/24/16 07:43:00 PM,58.152,,,,,
107,07/24/16 08:43:05 PM,57.893,,,,,
108,07/24/16 09:43:10 PM,57.807,,,,,
109,07/24/16 10:43:15 PM,57.549,,,,,
110,07/24/16 11:43:20 PM,57.463,,,,,
111,07/25/16 12:43:25 AM,57.247,,,,,
112,07/25/16 01:43:30 AM,57.376,,,,,
113,07/25/16 02:43:35 AM,57.031,,,,,
114,07/25/16 03:43:40 AM,56.685,,,,,
