"Plot Title: 05"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10518874, SEN S/N: 10518874)","Coupler Detached (LGR S/N: 10518874)","Coupler Attached (LGR S/N: 10518874)","Host Connected (LGR S/N: 10518874)","Stopped (LGR S/N: 10518874)","End Of File (LGR S/N: 10518874)"
1,07/20/16 11:37:57 AM,74.640,,,,,
2,07/20/16 11:38:00 AM,,Logged,,,,
3,07/20/16 12:38:02 PM,56.858,,,,,
4,07/20/16 01:38:07 PM,62.148,,,,,
5,07/20/16 02:38:12 PM,60.690,,,,,
6,07/20/16 03:38:17 PM,62.962,,,,,
7,07/20/16 04:38:22 PM,62.319,,,,,
8,07/20/16 05:38:27 PM,62.661,,,,,
9,07/20/16 06:38:32 PM,60.132,,,,,
10,07/20/16 07:38:37 PM,59.358,,,,,
11,07/20/16 08:38:42 PM,58.368,,,,,
12,07/20/16 09:38:47 PM,56.988,,,,,
13,07/20/16 10:38:52 PM,56.728,,,,,
14,07/20/16 11:38:57 PM,57.031,,,,,
15,07/21/16 12:39:02 AM,56.772,,,,,
16,07/21/16 01:39:07 AM,56.383,,,,,
17,07/21/16 02:39:12 AM,56.295,,,,,
18,07/21/16 03:39:17 AM,55.863,,,,,
19,07/21/16 04:39:22 AM,55.256,,,,,
20,07/21/16 05:39:27 AM,55.733,,,,,
21,07/21/16 06:39:32 AM,56.295,,,,,
22,07/21/16 07:39:37 AM,59.014,,,,,
23,07/21/16 08:39:42 AM,56.251,,,,,
24,07/21/16 09:39:47 AM,56.815,,,,,
25,07/21/16 10:39:52 AM,56.208,,,,,
26,07/21/16 11:39:57 AM,58.282,,,,,
27,07/21/16 12:40:02 PM,60.474,,,,,
28,07/21/16 01:40:07 PM,61.119,,,,,
29,07/21/16 02:40:12 PM,59.358,,,,,
30,07/21/16 03:40:17 PM,44.218,,,,,
31,07/21/16 04:40:22 PM,44.173,,,,,
32,07/21/16 05:40:27 PM,44.082,,,,,
33,07/21/16 06:40:32 PM,44.355,,,,,
34,07/21/16 07:40:37 PM,44.263,,,,,
35,07/21/16 08:40:42 PM,44.082,,,,,
36,07/21/16 09:40:47 PM,44.037,,,,,
37,07/21/16 10:40:52 PM,43.945,,,,,
38,07/21/16 11:40:57 PM,43.945,,,,,
39,07/22/16 12:41:02 AM,44.037,,,,,
40,07/22/16 01:41:07 AM,43.990,,,,,
41,07/22/16 02:41:12 AM,43.990,,,,,
42,07/22/16 03:41:17 AM,44.127,,,,,
43,07/22/16 04:41:22 AM,44.173,,,,,
44,07/22/16 05:41:27 AM,44.037,,,,,
45,07/22/16 06:41:32 AM,44.218,,,,,
46,07/22/16 07:41:37 AM,44.263,,,,,
47,07/22/16 08:41:42 AM,44.082,,,,,
48,07/22/16 09:41:47 AM,44.173,,,,,
49,07/22/16 10:41:52 AM,44.082,,,,,
50,07/22/16 11:41:57 AM,53.209,,,,,
51,07/22/16 12:42:02 PM,53.298,,,,,
52,07/22/16 01:42:07 PM,53.733,,,,,
53,07/22/16 02:42:12 PM,44.582,,,,,
54,07/22/16 03:42:17 PM,44.537,,,,,
55,07/22/16 04:42:22 PM,44.537,,,,,
56,07/22/16 05:42:27 PM,44.537,,,,,
57,07/22/16 06:42:32 PM,44.627,,,,,
58,07/22/16 07:42:37 PM,44.582,,,,,
59,07/22/16 08:42:42 PM,44.537,,,,,
60,07/22/16 09:42:47 PM,44.582,,,,,
61,07/22/16 10:42:52 PM,44.537,,,,,
62,07/22/16 11:42:57 PM,44.582,,,,,
63,07/23/16 12:43:02 AM,44.674,,,,,
64,07/23/16 01:43:07 AM,44.719,,,,,
65,07/23/16 02:43:12 AM,44.582,,,,,
66,07/23/16 03:43:17 AM,44.537,,,,,
67,07/23/16 04:43:22 AM,44.627,,,,,
68,07/23/16 05:43:27 AM,44.627,,,,,
69,07/23/16 06:43:32 AM,44.492,,,,,
70,07/23/16 07:43:37 AM,44.492,,,,,
71,07/23/16 08:43:42 AM,53.690,,,,,
72,07/23/16 09:43:47 AM,54.387,,,,,
73,07/23/16 10:43:52 AM,55.299,,,,,
74,07/23/16 11:43:57 AM,55.558,,,,,
75,07/23/16 12:44:02 PM,56.208,,,,,
76,07/23/16 01:44:07 PM,55.690,,,,,
77,07/23/16 02:44:12 PM,54.255,,,,,
78,07/23/16 03:44:17 PM,43.853,,,,,
79,07/23/16 04:44:22 PM,44.173,,,,,
80,07/23/16 05:44:27 PM,44.218,,,,,
81,07/23/16 06:44:32 PM,44.537,,,,,
82,07/23/16 07:44:37 PM,45.669,,,,,
83,07/23/16 08:44:42 PM,45.262,,,,,
84,07/23/16 09:44:47 PM,45.354,,,,,
85,07/23/16 10:44:52 PM,44.901,,,,,
86,07/23/16 11:44:57 PM,44.582,,,,,
87,07/24/16 12:45:02 AM,44.582,,,,,
88,07/24/16 01:45:07 AM,44.445,,,,,
89,07/24/16 02:45:12 AM,44.037,,,,,
90,07/24/16 03:45:17 AM,44.218,,,,,
91,07/24/16 04:45:22 AM,44.037,,,,,
92,07/24/16 05:45:27 AM,44.173,,,,,
93,07/24/16 06:45:32 AM,44.445,,,,,
94,07/24/16 07:45:37 AM,44.355,,,,,
95,07/24/16 08:45:42 AM,44.445,,,,,
96,07/24/16 09:45:47 AM,44.856,,,,,
97,07/24/16 10:45:52 AM,45.354,,,,,
98,07/24/16 11:45:57 AM,54.169,,,,,
99,07/24/16 12:46:02 PM,54.255,,,,,
100,07/24/16 01:46:07 PM,55.168,,,,,
101,07/24/16 02:46:12 PM,42.800,,,,,
102,07/24/16 03:46:17 PM,42.525,,,,,
103,07/24/16 04:46:22 PM,42.616,,,,,
104,07/24/16 05:46:27 PM,42.616,,,,,
105,07/24/16 06:46:32 PM,42.708,,,,,
106,07/24/16 07:46:37 PM,42.616,,,,,
107,07/24/16 08:46:42 PM,42.570,,,,,
108,07/24/16 09:46:47 PM,42.755,,,,,
109,07/24/16 10:46:52 PM,42.570,,,,,
110,07/24/16 11:46:57 PM,42.202,,,,,
111,07/25/16 12:47:02 AM,42.247,,,,,
112,07/25/16 01:47:07 AM,42.247,,,,,
113,07/25/16 02:47:12 AM,42.294,,,,,
114,07/25/16 03:47:17 AM,42.433,,,,,
115,07/25/16 04:47:22 AM,42.525,,,,,
116,07/25/16 05:47:27 AM,42.570,,,,,
117,07/25/16 06:47:32 AM,42.663,,,,,
118,07/25/16 07:47:37 AM,42.708,,,,,
119,07/25/16 08:47:42 AM,44.355,,,,,
120,07/25/16 09:47:47 AM,54.820,,,,,
121,07/25/16 10:47:52 AM,54.777,,,,,
122,07/25/16 11:47:57 AM,54.734,,,,,
123,07/25/16 12:48:02 PM,54.995,,,,,
124,07/25/16 01:48:07 PM,54.865,,,,,
125,07/25/16 02:48:12 PM,55.647,,,,,
126,07/25/16 03:48:17 PM,46.751,,,,,
127,07/25/16 04:48:22 PM,45.082,,,,,
128,07/25/16 05:48:27 PM,44.991,,,,,
129,07/25/16 06:48:32 PM,44.991,,,,,
130,07/25/16 07:48:37 PM,45.082,,,,,
131,07/25/16 08:48:42 PM,45.217,,,,,
132,07/25/16 09:48:47 PM,45.082,,,,,
133,07/25/16 10:48:52 PM,45.082,,,,,
134,07/25/16 11:48:57 PM,45.127,,,,,
135,07/26/16 12:49:02 AM,45.036,,,,,
136,07/26/16 01:49:07 AM,45.082,,,,,
137,07/26/16 02:49:12 AM,45.082,,,,,
138,07/26/16 03:49:17 AM,45.127,,,,,
139,07/26/16 04:49:22 AM,45.036,,,,,
140,07/26/16 05:49:27 AM,44.991,,,,,
141,07/26/16 06:49:32 AM,44.946,,,,,
142,07/26/16 07:49:37 AM,44.946,,,,,
143,07/26/16 08:49:42 AM,45.036,,,,,
144,07/26/16 09:49:47 AM,44.991,,,,,
145,07/26/16 10:49:52 AM,44.991,,,,,
146,07/26/16 11:49:57 AM,55.733,,,,,
147,07/26/16 12:50:02 PM,58.798,,,,,
148,07/26/16 01:22:40 PM,,,Logged,,,
149,07/26/16 01:22:41 PM,,Logged,,,,
150,07/26/16 01:22:45 PM,,,Logged,Logged,,
151,07/26/16 01:22:59 PM,,,,,Logged,Logged
