"Plot Title: 21"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10378088, SEN S/N: 10378088)","Coupler Detached (LGR S/N: 10378088)","Coupler Attached (LGR S/N: 10378088)","Host Connected (LGR S/N: 10378088)","Stopped (LGR S/N: 10378088)","End Of File (LGR S/N: 10378088)"
1,07/20/16 11:28:41 AM,70.286,,,,,
2,07/20/16 11:28:45 AM,,Logged,,,,
3,07/20/16 12:28:46 PM,57.333,,,,,
4,07/20/16 01:28:51 PM,61.506,,,,,
5,07/20/16 02:28:56 PM,59.272,,,,,
6,07/20/16 03:29:01 PM,42.800,,,,,
7,07/20/16 04:29:06 PM,42.984,,,,,
8,07/20/16 05:29:11 PM,43.075,,,,,
9,07/20/16 06:29:16 PM,42.939,,,,,
10,07/20/16 07:29:21 PM,42.847,,,,,
11,07/20/16 08:29:26 PM,42.847,,,,,
12,07/20/16 09:29:31 PM,43.214,,,,,
13,07/20/16 10:29:36 PM,43.259,,,,,
14,07/20/16 11:29:41 PM,43.259,,,,,
15,07/21/16 12:29:46 AM,43.351,,,,,
16,07/21/16 01:29:51 AM,43.167,,,,,
17,07/21/16 02:29:56 AM,43.488,,,,,
18,07/21/16 03:30:01 AM,43.259,,,,,
19,07/21/16 04:30:06 AM,43.214,,,,,
20,07/21/16 05:30:11 AM,43.122,,,,,
21,07/21/16 06:30:16 AM,43.167,,,,,
22,07/21/16 07:30:21 AM,43.396,,,,,
23,07/21/16 08:30:26 AM,43.351,,,,,
24,07/21/16 09:30:31 AM,54.820,,,,,
25,07/21/16 10:30:36 AM,54.082,,,,,
26,07/21/16 11:30:41 AM,55.038,,,,,
27,07/21/16 12:30:46 PM,56.944,,,,,
28,07/21/16 01:30:51 PM,58.023,,,,,
29,07/21/16 02:30:56 PM,44.310,,,,,
30,07/21/16 03:31:01 PM,44.355,,,,,
31,07/21/16 04:31:06 PM,44.355,,,,,
32,07/21/16 05:31:11 PM,44.355,,,,,
33,07/21/16 06:31:16 PM,44.355,,,,,
34,07/21/16 07:31:21 PM,44.355,,,,,
35,07/21/16 08:31:26 PM,44.355,,,,,
36,07/21/16 09:31:31 PM,44.355,,,,,
37,07/21/16 10:31:36 PM,44.263,,,,,
38,07/21/16 11:31:41 PM,44.263,,,,,
39,07/22/16 12:31:46 AM,44.173,,,,,
40,07/22/16 01:31:51 AM,44.218,,,,,
41,07/22/16 02:31:56 AM,44.218,,,,,
42,07/22/16 03:32:01 AM,44.218,,,,,
43,07/22/16 04:32:06 AM,44.263,,,,,
44,07/22/16 05:32:11 AM,44.310,,,,,
45,07/22/16 06:32:16 AM,44.310,,,,,
46,07/22/16 07:32:21 AM,44.310,,,,,
47,07/22/16 08:32:26 AM,44.310,,,,,
48,07/22/16 09:32:31 AM,54.169,,,,,
49,07/22/16 10:32:36 AM,54.169,,,,,
50,07/22/16 11:32:41 AM,53.298,,,,,
51,07/22/16 12:32:46 PM,52.903,,,,,
52,07/22/16 01:32:51 PM,53.209,,,,,
53,07/22/16 02:32:56 PM,54.909,,,,,
54,07/22/16 03:33:01 PM,44.627,,,,,
55,07/22/16 04:33:06 PM,44.627,,,,,
56,07/22/16 05:33:11 PM,44.674,,,,,
57,07/22/16 06:33:16 PM,44.674,,,,,
58,07/22/16 07:33:21 PM,44.582,,,,,
59,07/22/16 08:33:26 PM,44.582,,,,,
60,07/22/16 09:33:31 PM,44.627,,,,,
61,07/22/16 10:33:36 PM,44.582,,,,,
62,07/22/16 11:33:41 PM,44.582,,,,,
63,07/23/16 12:33:46 AM,44.582,,,,,
64,07/23/16 01:33:51 AM,44.627,,,,,
65,07/23/16 02:33:56 AM,44.627,,,,,
66,07/23/16 03:34:01 AM,44.582,,,,,
67,07/23/16 04:34:06 AM,44.674,,,,,
68,07/23/16 05:34:11 AM,44.674,,,,,
69,07/23/16 06:34:16 AM,44.674,,,,,
70,07/23/16 07:34:21 AM,44.582,,,,,
71,07/23/16 08:34:26 AM,44.582,,,,,
72,07/23/16 09:34:31 AM,44.627,,,,,
73,07/23/16 10:34:36 AM,55.386,,,,,
74,07/23/16 11:34:41 AM,55.602,,,,,
75,07/23/16 12:34:46 PM,56.208,,,,,
76,07/23/16 01:34:51 PM,56.165,,,,,
77,07/23/16 02:34:56 PM,44.627,,,,,
78,07/23/16 03:35:01 PM,44.627,,,,,
79,07/23/16 04:35:06 PM,44.627,,,,,
80,07/23/16 05:35:11 PM,44.627,,,,,
81,07/23/16 06:35:16 PM,44.627,,,,,
82,07/23/16 07:35:21 PM,44.627,,,,,
83,07/23/16 08:35:26 PM,44.582,,,,,
84,07/23/16 09:35:31 PM,44.627,,,,,
85,07/23/16 10:35:36 PM,44.582,,,,,
86,07/23/16 11:35:41 PM,44.627,,,,,
87,07/24/16 12:35:46 AM,44.627,,,,,
88,07/24/16 01:35:51 AM,44.627,,,,,
89,07/24/16 02:35:56 AM,44.627,,,,,
90,07/24/16 03:36:01 AM,44.627,,,,,
91,07/24/16 04:36:06 AM,44.627,,,,,
92,07/24/16 05:36:11 AM,44.627,,,,,
93,07/24/16 06:36:16 AM,44.627,,,,,
94,07/24/16 07:36:21 AM,44.627,,,,,
95,07/24/16 08:36:26 AM,44.627,,,,,
96,07/24/16 09:36:31 AM,53.820,,,,,
97,07/24/16 10:36:36 AM,53.121,,,,,
98,07/24/16 11:36:41 AM,52.203,,,,,
99,07/24/16 12:36:46 PM,51.458,,,,,
100,07/24/16 01:36:51 PM,53.908,,,,,
101,07/24/16 02:36:56 PM,54.909,,,,,
102,07/24/16 03:37:01 PM,45.986,,,,,
103,07/24/16 04:37:06 PM,43.075,,,,,
104,07/24/16 05:37:11 PM,43.075,,,,,
105,07/24/16 06:37:16 PM,43.075,,,,,
106,07/24/16 07:37:21 PM,43.075,,,,,
107,07/24/16 08:37:26 PM,43.122,,,,,
108,07/24/16 09:37:31 PM,43.075,,,,,
109,07/24/16 10:37:36 PM,43.075,,,,,
110,07/24/16 11:37:41 PM,43.075,,,,,
111,07/25/16 12:37:46 AM,43.075,,,,,
112,07/25/16 01:37:51 AM,43.075,,,,,
113,07/25/16 02:37:56 AM,43.075,,,,,
114,07/25/16 03:38:01 AM,43.075,,,,,
115,07/25/16 04:38:06 AM,43.075,,,,,
116,07/25/16 05:38:11 AM,43.075,,,,,
117,07/25/16 06:38:16 AM,43.075,,,,,
118,07/25/16 07:38:21 AM,43.075,,,,,
119,07/25/16 08:38:26 AM,43.075,,,,,
120,07/25/16 09:38:31 AM,43.122,,,,,
121,07/25/16 10:38:36 AM,43.075,,,,,
122,07/25/16 11:38:41 AM,55.647,,,,,
123,07/25/16 12:38:46 PM,55.386,,,,,
124,07/25/16 01:38:51 PM,58.582,,,,,
125,07/25/16 02:38:56 PM,44.901,,,,,
126,07/25/16 03:39:01 PM,44.856,,,,,
127,07/25/16 04:39:06 PM,44.674,,,,,
128,07/25/16 05:39:11 PM,44.764,,,,,
129,07/25/16 06:39:16 PM,44.901,,,,,
130,07/25/16 07:39:21 PM,44.856,,,,,
131,07/25/16 08:39:26 PM,44.856,,,,,
132,07/25/16 09:39:31 PM,44.764,,,,,
133,07/25/16 10:39:36 PM,44.764,,,,,
134,07/25/16 11:39:41 PM,44.719,,,,,
135,07/26/16 12:39:46 AM,44.674,,,,,
136,07/26/16 01:39:51 AM,44.764,,,,,
137,07/26/16 02:39:56 AM,44.809,,,,,
138,07/26/16 03:40:01 AM,44.901,,,,,
139,07/26/16 04:40:06 AM,45.036,,,,,
140,07/26/16 05:40:11 AM,45.172,,,,,
141,07/26/16 06:40:16 AM,44.946,,,,,
142,07/26/16 07:40:21 AM,44.856,,,,,
143,07/26/16 08:40:26 AM,55.647,,,,,
144,07/26/16 09:40:31 AM,56.122,,,,,
145,07/26/16 10:40:36 AM,55.992,,,,,
146,07/26/16 11:40:41 AM,55.515,,,,,
147,07/26/16 12:40:46 PM,59.272,,,,,
148,07/26/16 01:40:51 PM,62.661,,,,,
149,07/26/16 01:43:46 PM,,,Logged,Logged,,
150,07/26/16 01:43:51 PM,,,,,Logged,Logged
