"Plot Title: 24"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10137837, SEN S/N: 10137837)","Coupler Detached (LGR S/N: 10137837)","Coupler Attached (LGR S/N: 10137837)","Host Connected (LGR S/N: 10137837)","Stopped (LGR S/N: 10137837)","End Of File (LGR S/N: 10137837)"
1,07/20/16 11:30:27 AM,69.728,,,,,
2,07/20/16 11:30:31 AM,,Logged,,,,
3,07/20/16 12:30:32 PM,57.506,,,,,
4,07/20/16 01:30:37 PM,62.919,,,,,
5,07/20/16 02:30:42 PM,60.561,,,,,
6,07/20/16 03:30:47 PM,62.661,,,,,
7,07/20/16 04:30:52 PM,62.875,,,,,
8,07/20/16 05:30:57 PM,62.748,,,,,
9,07/20/16 06:31:02 PM,60.474,,,,,
10,07/20/16 07:31:07 PM,59.445,,,,,
11,07/20/16 08:31:12 PM,58.152,,,,,
12,07/20/16 09:31:17 PM,57.636,,,,,
13,07/20/16 10:31:22 PM,57.074,,,,,
14,07/20/16 11:31:27 PM,56.858,,,,,
15,07/21/16 12:31:32 AM,56.772,,,,,
16,07/21/16 01:31:37 AM,56.340,,,,,
17,07/21/16 02:31:42 AM,56.165,,,,,
18,07/21/16 03:31:47 AM,55.733,,,,,
19,07/21/16 04:31:52 AM,55.125,,,,,
20,07/21/16 05:31:57 AM,55.602,,,,,
21,07/21/16 06:32:02 AM,55.992,,,,,
22,07/21/16 07:32:07 AM,58.239,,,,,
23,07/21/16 08:32:12 AM,56.122,,,,,
24,07/21/16 09:32:17 AM,56.858,,,,,
25,07/21/16 10:32:22 AM,56.035,,,,,
26,07/21/16 11:32:27 AM,57.333,,,,,
27,07/21/16 12:32:32 PM,60.474,,,,,
28,07/21/16 01:32:37 PM,62.062,,,,,
29,07/21/16 02:32:42 PM,59.272,,,,,
30,07/21/16 03:32:47 PM,44.582,,,,,
31,07/21/16 04:32:52 PM,44.582,,,,,
32,07/21/16 05:32:57 PM,44.627,,,,,
33,07/21/16 06:33:02 PM,44.582,,,,,
34,07/21/16 07:33:07 PM,44.809,,,,,
35,07/21/16 08:33:12 PM,44.674,,,,,
36,07/21/16 09:33:17 PM,44.674,,,,,
37,07/21/16 10:33:22 PM,44.627,,,,,
38,07/21/16 11:33:27 PM,44.627,,,,,
39,07/22/16 12:33:32 AM,44.582,,,,,
40,07/22/16 01:33:37 AM,44.537,,,,,
41,07/22/16 02:33:42 AM,44.582,,,,,
42,07/22/16 03:33:47 AM,44.582,,,,,
43,07/22/16 04:33:52 AM,44.537,,,,,
44,07/22/16 05:33:57 AM,44.582,,,,,
