"Plot Title: 03"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10518887, SEN S/N: 10518887)","Coupler Detached (LGR S/N: 10518887)","Coupler Attached (LGR S/N: 10518887)","Host Connected (LGR S/N: 10518887)","Stopped (LGR S/N: 10518887)","End Of File (LGR S/N: 10518887)"
1,07/20/16 11:27:57 AM,70.716,,,,,
2,07/20/16 11:28:00 AM,,Logged,,,,
3,07/20/16 12:28:02 PM,57.204,,,,,
4,07/20/16 01:28:07 PM,61.506,,,,,
5,07/20/16 02:28:12 PM,59.486,,,,,
6,07/20/16 03:28:17 PM,43.167,,,,,
7,07/20/16 04:28:22 PM,43.030,,,,,
8,07/20/16 05:28:27 PM,43.122,,,,,
9,07/20/16 06:28:32 PM,43.306,,,,,
10,07/20/16 07:28:37 PM,43.214,,,,,
11,07/20/16 08:28:42 PM,43.030,,,,,
12,07/20/16 09:28:47 PM,43.075,,,,,
13,07/20/16 10:28:52 PM,43.259,,,,,
14,07/20/16 11:28:57 PM,43.259,,,,,
15,07/21/16 12:29:02 AM,43.306,,,,,
16,07/21/16 01:29:07 AM,43.671,,,,,
17,07/21/16 02:29:12 AM,43.534,,,,,
18,07/21/16 03:29:17 AM,43.443,,,,,
19,07/21/16 04:29:22 AM,43.259,,,,,
20,07/21/16 05:29:27 AM,43.214,,,,,
21,07/21/16 06:29:32 AM,43.167,,,,,
22,07/21/16 07:29:37 AM,43.167,,,,,
23,07/21/16 08:29:42 AM,43.167,,,,,
24,07/21/16 09:29:47 AM,54.691,,,,,
25,07/21/16 10:29:52 AM,53.820,,,,,
26,07/21/16 11:29:57 AM,54.995,,,,,
27,07/21/16 12:30:02 PM,56.815,,,,,
28,07/21/16 01:30:07 PM,58.066,,,,,
29,07/21/16 02:30:12 PM,44.173,,,,,
30,07/21/16 03:30:17 PM,44.173,,,,,
31,07/21/16 04:30:22 PM,44.218,,,,,
32,07/21/16 05:30:27 PM,44.218,,,,,
33,07/21/16 06:30:32 PM,44.218,,,,,
34,07/21/16 07:30:37 PM,44.218,,,,,
35,07/21/16 08:30:42 PM,44.173,,,,,
36,07/21/16 09:30:47 PM,44.173,,,,,
37,07/21/16 10:30:52 PM,44.127,,,,,
38,07/21/16 11:30:57 PM,44.127,,,,,
39,07/22/16 12:31:02 AM,44.173,,,,,
40,07/22/16 01:31:07 AM,44.127,,,,,
41,07/22/16 02:31:12 AM,44.173,,,,,
42,07/22/16 03:31:17 AM,44.218,,,,,
43,07/22/16 04:31:22 AM,44.173,,,,,
44,07/22/16 05:31:27 AM,44.218,,,,,
45,07/22/16 06:31:32 AM,44.218,,,,,
46,07/22/16 07:31:37 AM,44.218,,,,,
47,07/22/16 08:31:42 AM,44.127,,,,,
48,07/22/16 09:31:47 AM,54.212,,,,,
49,07/22/16 10:31:52 AM,54.126,,,,,
50,07/22/16 11:31:57 AM,53.253,,,,,
51,07/22/16 12:32:02 PM,52.729,,,,,
52,07/22/16 01:32:07 PM,53.253,,,,,
53,07/22/16 02:32:12 PM,54.777,,,,,
54,07/22/16 03:32:17 PM,44.537,,,,,
55,07/22/16 04:32:22 PM,44.582,,,,,
56,07/22/16 05:32:27 PM,44.492,,,,,
57,07/22/16 06:32:32 PM,44.492,,,,,
58,07/22/16 07:32:37 PM,44.445,,,,,
59,07/22/16 08:32:42 PM,44.537,,,,,
60,07/22/16 09:32:47 PM,44.582,,,,,
61,07/22/16 10:32:52 PM,44.582,,,,,
62,07/22/16 11:32:57 PM,44.582,,,,,
63,07/23/16 12:33:02 AM,44.582,,,,,
