"Plot Title: 19"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10137839, SEN S/N: 10137839)","Coupler Detached (LGR S/N: 10137839)","Coupler Attached (LGR S/N: 10137839)","Host Connected (LGR S/N: 10137839)","Stopped (LGR S/N: 10137839)","End Of File (LGR S/N: 10137839)"
1,07/20/16 11:38:47 AM,72.783,,,,,
2,07/20/16 11:38:50 AM,,Logged,,,,
3,07/20/16 12:38:52 PM,57.807,,,,,
4,07/20/16 01:38:57 PM,63.133,,,,,
5,07/20/16 02:39:02 PM,61.290,,,,,
6,07/20/16 03:39:07 PM,63.648,,,,,
7,07/20/16 04:39:12 PM,63.862,,,,,
8,07/20/16 05:39:17 PM,63.862,,,,,
9,07/20/16 06:39:22 PM,60.861,,,,,
10,07/20/16 07:39:27 PM,59.401,,,,,
11,07/20/16 08:39:32 PM,58.541,,,,,
12,07/20/16 09:39:37 PM,57.160,,,,,
13,07/20/16 10:39:42 PM,56.642,,,,,
14,07/20/16 11:39:47 PM,57.074,,,,,
15,07/21/16 12:39:52 AM,56.728,,,,,
16,07/21/16 01:39:57 AM,56.512,,,,,
17,07/21/16 02:40:02 AM,56.340,,,,,
18,07/21/16 03:40:07 AM,55.776,,,,,
19,07/21/16 04:40:12 AM,55.299,,,,,
20,07/21/16 05:40:17 AM,55.647,,,,,
21,07/21/16 06:40:22 AM,56.426,,,,,
22,07/21/16 07:40:27 AM,58.669,,,,,
23,07/21/16 08:40:32 AM,56.599,,,,,
24,07/21/16 09:40:37 AM,57.679,,,,,
25,07/21/16 10:40:42 AM,56.988,,,,,
26,07/21/16 11:40:47 AM,59.229,,,,,
27,07/21/16 12:40:52 PM,61.162,,,,,
28,07/21/16 01:40:57 PM,61.419,,,,,
29,07/21/16 02:41:02 PM,59.099,,,,,
30,07/21/16 03:41:07 PM,43.945,,,,,
31,07/21/16 04:41:12 PM,43.763,,,,,
32,07/21/16 05:41:17 PM,43.945,,,,,
33,07/21/16 06:41:22 PM,43.763,,,,,
34,07/21/16 07:41:27 PM,43.763,,,,,
35,07/21/16 08:41:32 PM,43.763,,,,,
36,07/21/16 09:41:37 PM,43.808,,,,,
37,07/21/16 10:41:42 PM,43.716,,,,,
38,07/21/16 11:41:47 PM,43.808,,,,,
39,07/22/16 12:41:52 AM,43.763,,,,,
40,07/22/16 01:41:57 AM,43.808,,,,,
41,07/22/16 02:42:02 AM,44.037,,,,,
42,07/22/16 03:42:07 AM,43.900,,,,,
43,07/22/16 04:42:12 AM,43.579,,,,,
44,07/22/16 05:42:17 AM,43.763,,,,,
45,07/22/16 06:42:22 AM,43.624,,,,,
46,07/22/16 07:42:27 AM,43.763,,,,,
47,07/22/16 08:42:32 AM,43.763,,,,,
48,07/22/16 09:42:37 AM,43.716,,,,,
49,07/22/16 10:42:42 AM,43.624,,,,,
50,07/22/16 11:42:47 AM,53.690,,,,,
51,07/22/16 12:42:52 PM,53.865,,,,,
52,07/22/16 01:42:57 PM,54.300,,,,,
53,07/22/16 02:43:02 PM,44.627,,,,,
54,07/22/16 03:43:07 PM,44.627,,,,,
55,07/22/16 04:43:12 PM,44.627,,,,,
56,07/22/16 05:43:17 PM,44.627,,,,,
57,07/22/16 06:43:22 PM,44.627,,,,,
58,07/22/16 07:43:27 PM,44.627,,,,,
59,07/22/16 08:43:32 PM,44.627,,,,,
60,07/22/16 09:43:37 PM,44.627,,,,,
61,07/22/16 10:43:42 PM,44.627,,,,,
62,07/22/16 11:43:47 PM,44.627,,,,,
63,07/23/16 12:43:52 AM,44.627,,,,,
64,07/23/16 01:43:57 AM,44.674,,,,,
65,07/23/16 02:44:02 AM,44.627,,,,,
66,07/23/16 03:44:07 AM,44.674,,,,,
67,07/23/16 04:44:12 AM,44.674,,,,,
68,07/23/16 05:44:17 AM,44.627,,,,,
69,07/23/16 06:44:22 AM,44.627,,,,,
70,07/23/16 07:44:27 AM,44.627,,,,,
71,07/23/16 08:44:32 AM,53.865,,,,,
72,07/23/16 09:44:37 AM,54.473,,,,,
73,07/23/16 10:44:42 AM,55.386,,,,,
74,07/23/16 11:44:47 AM,55.647,,,,,
75,07/23/16 12:44:52 PM,56.251,,,,,
76,07/23/16 01:44:57 PM,55.863,,,,,
77,07/23/16 02:45:02 PM,54.169,,,,,
78,07/23/16 03:45:07 PM,55.125,,,,,
79,07/23/16 04:45:12 PM,59.745,,,,,
80,07/23/16 05:45:17 PM,59.702,,,,,
81,07/23/16 06:45:22 PM,58.368,,,,,
82,07/23/16 07:45:27 PM,57.204,,,,,
83,07/23/16 08:45:32 PM,57.247,,,,,
84,07/23/16 09:45:37 PM,56.512,,,,,
85,07/23/16 10:45:42 PM,56.122,,,,,
86,07/23/16 11:45:47 PM,53.559,,,,,
87,07/24/16 12:45:52 AM,53.733,,,,,
88,07/24/16 01:45:57 AM,53.384,,,,,
89,07/24/16 02:46:02 AM,53.776,,,,,
90,07/24/16 03:46:07 AM,53.951,,,,,
91,07/24/16 04:46:12 AM,54.037,,,,,
92,07/24/16 05:46:17 AM,53.951,,,,,
93,07/24/16 06:46:22 AM,54.387,,,,,
94,07/24/16 07:46:27 AM,53.951,,,,,
95,07/24/16 08:46:32 AM,53.908,,,,,
96,07/24/16 09:46:37 AM,52.817,,,,,
97,07/24/16 10:46:42 AM,52.947,,,,,
98,07/24/16 11:46:47 AM,52.246,,,,,
99,07/24/16 12:46:52 PM,51.721,,,,,
100,07/24/16 01:46:57 PM,53.776,,,,,
101,07/24/16 02:47:02 PM,55.213,,,,,
102,07/24/16 03:47:07 PM,55.472,,,,,
103,07/24/16 04:47:12 PM,57.117,,,,,
104,07/24/16 05:47:17 PM,59.142,,,,,
105,07/24/16 06:47:22 PM,58.755,,,,,
106,07/24/16 07:47:27 PM,58.626,,,,,
107,07/24/16 08:47:32 PM,58.282,,,,,
108,07/24/16 09:47:37 PM,57.893,,,,,
109,07/24/16 10:47:42 PM,57.636,,,,,
110,07/24/16 11:47:47 PM,57.420,,,,,
111,07/25/16 12:47:52 AM,57.247,,,,,
112,07/25/16 01:47:57 AM,57.290,,,,,
113,07/25/16 02:48:02 AM,56.988,,,,,
114,07/25/16 03:48:07 AM,56.556,,,,,
115,07/25/16 04:48:12 AM,56.728,,,,,
116,07/25/16 05:48:17 AM,57.117,,,,,
117,07/25/16 06:48:22 AM,57.549,,,,,
118,07/25/16 07:48:27 AM,59.616,,,,,
119,07/25/16 08:48:32 AM,55.776,,,,,
120,07/25/16 09:48:37 AM,55.081,,,,,
121,07/25/16 10:48:42 AM,55.081,,,,,
122,07/25/16 11:48:47 AM,55.038,,,,,
123,07/25/16 12:48:52 PM,55.213,,,,,
124,07/25/16 01:48:57 PM,55.213,,,,,
125,07/25/16 02:49:02 PM,55.819,,,,,
126,07/25/16 03:49:07 PM,59.185,,,,,
127,07/25/16 04:49:12 PM,45.172,,,,,
128,07/25/16 05:49:17 PM,45.307,,,,,
129,07/25/16 06:49:22 PM,45.489,,,,,
130,07/25/16 07:49:27 PM,45.534,,,,,
131,07/25/16 08:49:32 PM,45.489,,,,,
132,07/25/16 09:49:37 PM,45.217,,,,,
133,07/25/16 10:49:42 PM,45.307,,,,,
134,07/25/16 11:49:47 PM,45.579,,,,,
135,07/26/16 12:49:52 AM,45.579,,,,,
136,07/26/16 01:49:57 AM,46.121,,,,,
137,07/26/16 02:50:02 AM,45.399,,,,,
138,07/26/16 03:50:07 AM,45.217,,,,,
139,07/26/16 04:50:12 AM,45.172,,,,,
140,07/26/16 05:50:17 AM,45.127,,,,,
141,07/26/16 06:50:22 AM,45.217,,,,,
142,07/26/16 07:50:27 AM,45.399,,,,,
143,07/26/16 08:50:32 AM,45.624,,,,,
144,07/26/16 09:50:37 AM,45.941,,,,,
145,07/26/16 10:50:42 AM,45.262,,,,,
146,07/26/16 11:50:47 AM,56.340,,,,,
147,07/26/16 12:50:52 PM,58.455,,,,,
148,07/26/16 01:34:25 PM,,,Logged,Logged,,
149,07/26/16 01:34:38 PM,,,,,Logged,Logged
