"Plot Title: 27"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10518889, SEN S/N: 10518889)","Coupler Detached (LGR S/N: 10518889)","Coupler Attached (LGR S/N: 10518889)","Host Connected (LGR S/N: 10518889)","Stopped (LGR S/N: 10518889)","End Of File (LGR S/N: 10518889)"
1,07/20/16 11:35:06 AM,70.459,,,,,
2,07/20/16 11:35:09 AM,,Logged,,,,
3,07/20/16 12:35:11 PM,57.376,,,,,
4,07/20/16 01:35:16 PM,62.919,,,,,
5,07/20/16 02:35:21 PM,48.049,,,,,
6,07/20/16 03:35:26 PM,42.525,,,,,
7,07/20/16 04:35:31 PM,42.663,,,,,
8,07/20/16 05:35:36 PM,42.525,,,,,
9,07/20/16 06:35:41 PM,42.847,,,,,
10,07/20/16 07:35:46 PM,42.755,,,,,
11,07/20/16 08:35:51 PM,43.075,,,,,
12,07/20/16 09:35:56 PM,43.030,,,,,
13,07/20/16 10:36:01 PM,43.214,,,,,
14,07/20/16 11:36:06 PM,43.075,,,,,
15,07/21/16 12:36:11 AM,43.075,,,,,
16,07/21/16 01:36:16 AM,43.075,,,,,
17,07/21/16 02:36:21 AM,43.122,,,,,
18,07/21/16 03:36:26 AM,43.122,,,,,
19,07/21/16 04:36:31 AM,42.663,,,,,
20,07/21/16 05:36:36 AM,43.030,,,,,
21,07/21/16 06:36:41 AM,43.167,,,,,
22,07/21/16 07:36:46 AM,43.214,,,,,
23,07/21/16 08:36:51 AM,43.214,,,,,
24,07/21/16 09:36:56 AM,55.342,,,,,
25,07/21/16 10:37:01 AM,54.820,,,,,
26,07/21/16 11:37:06 AM,57.463,,,,,
27,07/21/16 12:37:11 PM,59.745,,,,,
28,07/21/16 01:37:16 PM,62.362,,,,,
29,07/21/16 02:37:21 PM,44.127,,,,,
30,07/21/16 03:37:26 PM,44.127,,,,,
31,07/21/16 04:37:31 PM,44.173,,,,,
32,07/21/16 05:37:36 PM,44.173,,,,,
33,07/21/16 06:37:41 PM,44.173,,,,,
34,07/21/16 07:37:46 PM,44.310,,,,,
