DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/04/16 07:33:49 AM	16.987					
10/04/16 08:33:49 AM	17.249					
10/04/16 09:33:49 AM	16.963					
10/04/16 10:33:49 AM	14.290					
10/04/16 11:33:49 AM	9.336					
10/04/16 12:33:49 PM	15.294					
10/04/16 01:33:49 PM	12.534					
10/04/16 02:33:49 PM	7.444					
10/04/16 03:33:49 PM	7.444					
10/04/16 04:33:49 PM	7.419					
10/04/16 05:33:49 PM	7.393					
10/04/16 06:33:49 PM	7.242					
10/04/16 07:33:49 PM	7.293					
10/04/16 08:33:49 PM	7.368					
10/04/16 09:33:49 PM	7.393					
10/04/16 10:33:49 PM	7.419					
10/04/16 11:33:49 PM	7.419					
10/05/16 12:33:49 AM	7.419					
10/05/16 01:33:49 AM	7.419					
10/05/16 02:33:49 AM	7.444					
10/05/16 03:33:49 AM	7.444					
10/05/16 04:33:49 AM	7.419					
10/05/16 05:33:49 AM	7.469					
10/05/16 06:33:49 AM	7.318					
10/05/16 07:33:49 AM	7.192					
10/05/16 08:33:49 AM	7.419					
10/05/16 09:33:49 AM	7.419					
10/05/16 10:33:49 AM	6.458					
10/05/16 11:33:49 AM	6.026					
10/05/16 12:33:49 PM	5.745					
10/05/16 01:33:49 PM	7.116					
10/05/16 02:33:49 PM	7.293					
10/05/16 03:33:49 PM	7.293					
10/05/16 04:33:49 PM	7.217					
10/05/16 05:33:49 PM	7.242					
10/05/16 06:33:49 PM	7.268					
10/05/16 07:33:49 PM	7.217					
10/05/16 08:33:49 PM	7.242					
10/05/16 09:33:49 PM	7.242					
10/05/16 10:33:49 PM	7.192					
10/05/16 11:33:49 PM	7.167					
10/06/16 12:33:49 AM	7.318					
10/06/16 01:33:49 AM	7.393					
10/06/16 02:33:49 AM	7.343					
10/06/16 03:33:49 AM	7.368					
10/06/16 04:33:49 AM	7.293					
10/06/16 05:33:49 AM	7.293					
10/06/16 06:33:49 AM	7.343					
10/06/16 07:33:49 AM	7.368					
10/06/16 08:33:49 AM	7.368					
10/06/16 09:33:49 AM	5.024					
10/06/16 10:33:49 AM	5.231					
10/06/16 11:33:49 AM	5.565					
10/06/16 12:33:49 PM	5.642					
10/06/16 01:33:49 PM	5.179					
10/06/16 02:33:49 PM	7.066					
10/06/16 03:33:49 PM	8.319					
10/06/16 04:33:49 PM	9.040					
10/06/16 05:33:49 PM	10.124					
10/06/16 06:33:49 PM	8.792					
10/06/16 07:33:49 PM	7.720					
10/06/16 08:33:49 PM	7.293					
10/06/16 09:33:49 PM	6.864					
10/06/16 10:33:49 PM	7.015					
10/06/16 11:33:49 PM	7.167					
10/07/16 12:33:49 AM	7.015					
10/07/16 01:33:49 AM	6.864					
10/07/16 02:33:49 AM	6.560					
10/07/16 03:33:49 AM	6.509					
10/07/16 04:33:49 AM	6.990					
10/07/16 05:33:49 AM	6.687					
10/07/16 06:33:49 AM	9.238					
10/07/16 07:33:49 AM	9.706					
10/07/16 08:33:49 AM	10.785					
10/07/16 09:33:49 AM	11.443					
10/07/16 10:33:49 AM	12.147					
10/07/16 11:33:49 AM	12.413					
10/07/16 12:33:49 PM	12.485					
10/07/16 01:33:49 PM	12.654					
10/07/16 02:33:49 PM	12.389					
10/07/16 03:33:49 PM	6.687					
10/07/16 04:33:49 PM	6.661					
10/07/16 05:33:49 PM	6.661					
10/07/16 06:33:49 PM	6.687					
10/07/16 07:33:49 PM	6.661					
10/07/16 08:33:49 PM	6.661					
10/07/16 09:33:49 PM	6.687					
10/07/16 10:33:49 PM	6.687					
10/07/16 11:33:49 PM	6.687					
10/08/16 12:33:49 AM	6.687					
10/08/16 01:33:49 AM	6.687					
10/08/16 02:33:49 AM	6.687					
10/08/16 03:33:49 AM	6.687					
10/08/16 04:33:49 AM	6.687					
10/08/16 05:33:49 AM	6.687					
10/08/16 06:33:49 AM	6.687					
10/08/16 07:33:49 AM	6.687					
10/08/16 08:33:49 AM	6.687					
10/08/16 09:33:49 AM	6.687					
10/08/16 10:33:49 AM	6.687					
10/08/16 11:33:49 AM	7.469					
10/08/16 12:33:49 PM	6.687					
10/08/16 01:33:49 PM	7.192					
10/08/16 02:33:49 PM	6.484					
10/08/16 03:33:49 PM	6.484					
10/08/16 04:33:49 PM	6.484					
10/08/16 05:33:49 PM	6.484					
10/08/16 06:33:49 PM	6.484					
10/08/16 07:33:49 PM	6.484					
10/08/16 08:33:49 PM	6.484					
10/08/16 09:33:49 PM	6.484					
10/08/16 10:33:49 PM	6.484					
10/08/16 11:33:49 PM	6.484					
10/09/16 12:33:49 AM	6.484					
10/09/16 01:33:49 AM	6.484					
10/09/16 02:33:49 AM	6.484					
10/09/16 03:33:49 AM	6.484					
10/09/16 04:33:49 AM	6.484					
10/09/16 05:33:49 AM	6.484					
10/09/16 06:33:49 AM	6.484					
10/09/16 07:33:49 AM	6.484					
10/09/16 08:33:49 AM	6.484					
10/09/16 09:33:49 AM	6.484					
10/09/16 10:33:49 AM	6.484					
10/09/16 11:33:49 AM	7.820					
10/09/16 12:33:49 PM	6.560					
10/09/16 01:33:49 PM	6.484					
10/09/16 02:33:49 PM	6.560					
10/09/16 03:33:49 PM	6.560					
10/09/16 04:33:49 PM	6.560					
10/09/16 05:33:49 PM	6.560					
10/09/16 06:33:49 PM	6.535					
10/09/16 07:33:49 PM	6.585					
10/09/16 08:33:49 PM	6.560					
10/09/16 09:33:49 PM	6.560					
10/09/16 10:33:49 PM	6.560					
10/09/16 11:33:49 PM	6.560					
10/10/16 12:33:49 AM	6.560					
