DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/04/16 07:27:49 AM	18.438					
10/04/16 08:27:49 AM	17.463					
10/04/16 09:27:49 AM	16.868					
10/04/16 10:27:49 AM	16.773					
10/04/16 11:27:49 AM	9.657					
10/04/16 12:27:49 PM	18.057					
10/04/16 01:27:49 PM	16.677					
10/04/16 02:27:49 PM	7.494					
10/04/16 03:27:49 PM	7.444					
10/04/16 04:27:49 PM	7.444					
10/04/16 05:27:49 PM	7.419					
10/04/16 06:27:49 PM	7.393					
10/04/16 07:27:49 PM	7.318					
10/04/16 08:27:49 PM	7.318					
10/04/16 09:27:49 PM	7.217					
10/04/16 10:27:49 PM	7.217					
10/04/16 11:27:49 PM	7.217					
10/05/16 12:27:49 AM	7.343					
10/05/16 01:27:49 AM	7.393					
10/05/16 02:27:49 AM	7.444					
10/05/16 03:27:49 AM	7.393					
10/05/16 04:27:49 AM	7.444					
10/05/16 05:27:49 AM	7.419					
10/05/16 06:27:49 AM	7.393					
10/05/16 07:27:49 AM	7.268					
10/05/16 08:27:49 AM	6.128					
10/05/16 09:27:49 AM	5.282					
10/05/16 10:27:49 AM	4.921					
10/05/16 11:27:49 AM	5.539					
10/05/16 12:27:49 PM	5.616					
10/05/16 01:27:49 PM	6.051					
10/05/16 02:27:49 PM	8.270					
10/05/16 03:27:49 PM	7.544					
10/05/16 04:27:49 PM	7.544					
10/05/16 05:27:49 PM	7.544					
10/05/16 06:27:49 PM	7.544					
10/05/16 07:27:49 PM	7.544					
10/05/16 08:27:49 PM	7.544					
10/05/16 09:27:49 PM	7.544					
10/05/16 10:27:49 PM	7.544					
10/05/16 11:27:49 PM	7.544					
10/06/16 12:27:49 AM	7.469					
10/06/16 01:27:49 AM	7.469					
10/06/16 02:27:49 AM	7.469					
10/06/16 03:27:49 AM	7.519					
10/06/16 04:27:49 AM	7.519					
10/06/16 05:27:49 AM	7.519					
10/06/16 06:27:49 AM	7.519					
10/06/16 07:27:49 AM	7.519					
10/06/16 08:27:49 AM	7.519					
10/06/16 09:27:49 AM	7.519					
10/06/16 10:27:49 AM	7.519					
10/06/16 11:27:49 AM	6.382					
10/06/16 12:27:49 PM	6.128					
10/06/16 01:27:49 PM	5.231					
10/06/16 02:27:49 PM	6.763					
10/06/16 03:27:49 PM	8.841					
10/06/16 04:27:49 PM	8.494					
10/06/16 05:27:49 PM	9.064					
10/06/16 06:27:49 PM	7.895					
10/06/16 07:27:49 PM	7.167					
10/06/16 08:27:49 PM	6.864					
10/06/16 09:27:49 PM	6.255					
10/06/16 10:27:49 PM	6.281					
10/06/16 11:27:49 PM	6.763					
10/07/16 12:27:49 AM	6.712					
10/07/16 01:27:49 AM	6.661					
10/07/16 02:27:49 AM	6.458					
10/07/16 03:27:49 AM	6.408					
10/07/16 04:27:49 AM	6.813					
10/07/16 05:27:49 AM	6.661					
10/07/16 06:27:49 AM	8.344					
10/07/16 07:27:49 AM	9.114					
10/07/16 08:27:49 AM	10.026					
10/07/16 09:27:49 AM	10.687					
10/07/16 10:27:49 AM	11.929					
10/07/16 11:27:49 AM	13.016					
10/07/16 12:27:49 PM	12.920					
10/07/16 01:27:49 PM	6.230					
10/07/16 02:27:49 PM	5.898					
10/07/16 03:27:49 PM	5.898					
10/07/16 04:27:49 PM	5.949					
10/07/16 05:27:49 PM	5.924					
10/07/16 06:27:49 PM	6.000					
10/07/16 07:27:49 PM	5.949					
10/07/16 08:27:49 PM	6.102					
10/07/16 09:27:49 PM	5.949					
10/07/16 10:27:49 PM	5.924					
10/07/16 11:27:49 PM	5.898					
10/08/16 12:27:49 AM	5.872					
10/08/16 01:27:49 AM	5.872					
10/08/16 02:27:49 AM	5.924					
10/08/16 03:27:49 AM	5.924					
10/08/16 04:27:49 AM	6.000					
10/08/16 05:27:49 AM	6.026					
10/08/16 06:27:49 AM	6.051					
10/08/16 07:27:49 AM	5.949					
10/08/16 08:27:49 AM	5.565					
10/08/16 09:27:49 AM	5.360					
10/08/16 10:27:49 AM	5.411					
10/08/16 11:27:49 AM	6.230					
10/08/16 12:27:49 PM	6.864					
10/08/16 01:27:49 PM	7.619					
10/08/16 02:27:49 PM	8.792					
10/08/16 03:27:49 PM	12.389					
10/08/16 04:27:49 PM	10.124					
10/08/16 05:27:49 PM	9.509					
10/08/16 06:27:49 PM	8.792					
10/08/16 07:27:49 PM	8.170					
10/08/16 08:27:49 PM	6.357					
10/08/16 09:27:49 PM	5.488					
10/08/16 10:27:49 PM	4.895					
10/08/16 11:27:49 PM	4.818					
10/09/16 12:27:49 AM	4.298					
10/09/16 01:27:49 AM	4.272					
10/09/16 02:27:49 AM	3.906					
10/09/16 03:27:49 AM	3.827					
10/09/16 04:27:49 AM	3.512					
10/09/16 05:27:49 AM	3.142					
10/09/16 06:27:49 AM	2.316					
10/09/16 07:27:49 AM	2.101					
10/09/16 08:27:49 AM	2.983					
10/09/16 09:27:49 AM	7.670					
10/09/16 10:27:49 AM	5.796					
10/09/16 11:27:49 AM	6.255					
10/09/16 12:27:49 PM	7.142					
10/09/16 01:27:49 PM	7.670					
10/09/16 02:27:49 PM	8.045					
10/09/16 03:27:49 PM	6.687					
10/09/16 04:27:49 PM	6.560					
10/09/16 05:27:49 PM	6.560					
10/09/16 06:27:49 PM	6.535					
10/09/16 07:27:49 PM	6.560					
10/09/16 08:27:49 PM	6.535					
10/09/16 09:27:49 PM	6.535					
10/09/16 10:27:49 PM	6.535					
