DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/04/16 07:34:07 AM	16.796					
10/04/16 08:34:07 AM	17.534					
10/04/16 09:34:07 AM	17.391					
10/04/16 10:34:07 AM	14.409					
10/04/16 11:34:07 AM	9.682					
10/04/16 12:34:07 PM	22.537					
10/04/16 01:34:07 PM	12.243					
10/04/16 02:34:07 PM	7.343					
10/04/16 03:34:07 PM	7.343					
10/04/16 04:34:07 PM	7.217					
10/04/16 05:34:07 PM	7.116					
10/04/16 06:34:07 PM	7.167					
10/04/16 07:34:07 PM	7.116					
10/04/16 08:34:07 PM	7.142					
10/04/16 09:34:07 PM	7.142					
10/04/16 10:34:07 PM	7.142					
10/04/16 11:34:07 PM	7.192					
10/05/16 12:34:07 AM	7.268					
10/05/16 01:34:07 AM	7.318					
10/05/16 02:34:07 AM	7.419					
10/05/16 03:34:07 AM	7.318					
10/05/16 04:34:07 AM	7.419					
10/05/16 05:34:07 AM	7.167					
10/05/16 06:34:07 AM	7.167					
10/05/16 07:34:07 AM	7.318					
10/05/16 08:34:07 AM	7.192					
10/05/16 09:34:07 AM	7.142					
10/05/16 10:34:07 AM	7.142					
10/05/16 11:34:07 AM	6.382					
10/05/16 12:34:07 PM	5.872					
10/05/16 01:34:07 PM	7.343					
10/05/16 02:34:07 PM	7.368					
10/05/16 03:34:07 PM	7.444					
10/05/16 04:34:07 PM	7.444					
10/05/16 05:34:07 PM	7.419					
10/05/16 06:34:07 PM	7.419					
10/05/16 07:34:07 PM	7.419					
10/05/16 08:34:07 PM	7.419					
10/05/16 09:34:07 PM	7.318					
10/05/16 10:34:07 PM	7.242					
10/05/16 11:34:07 PM	7.217					
10/06/16 12:34:07 AM	7.293					
10/06/16 01:34:07 AM	7.393					
10/06/16 02:34:07 AM	7.343					
10/06/16 03:34:07 AM	7.393					
10/06/16 04:34:07 AM	7.444					
10/06/16 05:34:07 AM	7.469					
10/06/16 06:34:07 AM	7.343					
10/06/16 07:34:07 AM	7.368					
10/06/16 08:34:07 AM	5.437					
10/06/16 09:34:07 AM	4.973					
10/06/16 10:34:07 AM	4.973					
10/06/16 11:34:07 AM	5.385					
10/06/16 12:34:07 PM	5.514					
10/06/16 01:34:07 PM	5.179					
10/06/16 02:34:07 PM	6.788					
10/06/16 03:34:07 PM	8.519					
10/06/16 04:34:07 PM	8.245					
10/06/16 05:34:07 PM	8.742					
10/06/16 06:34:07 PM	8.270					
10/06/16 07:34:07 PM	7.368					
10/06/16 08:34:07 PM	7.217					
10/06/16 09:34:07 PM	6.889					
10/06/16 10:34:07 PM	7.116					
10/06/16 11:34:07 PM	7.242					
10/07/16 12:34:07 AM	7.217					
10/07/16 01:34:07 AM	7.116					
10/07/16 02:34:07 AM	6.813					
10/07/16 03:34:07 AM	6.763					
10/07/16 04:34:07 AM	7.393					
10/07/16 05:34:07 AM	6.788					
10/07/16 06:34:07 AM	8.891					
10/07/16 07:34:07 AM	9.410					
10/07/16 08:34:07 AM	9.706					
10/07/16 09:34:07 AM	9.977					
10/07/16 10:34:07 AM	11.029					
10/07/16 11:34:07 AM	11.832					
10/07/16 12:34:07 PM	11.880					
10/07/16 01:34:07 PM	12.025					
10/07/16 02:34:07 PM	12.316					
10/07/16 03:34:07 PM	6.687					
10/07/16 04:34:07 PM	6.687					
10/07/16 05:34:07 PM	6.687					
10/07/16 06:34:07 PM	6.687					
10/07/16 07:34:07 PM	6.687					
10/07/16 08:34:07 PM	6.687					
10/07/16 09:34:07 PM	6.687					
10/07/16 10:34:07 PM	6.687					
10/07/16 11:34:07 PM	6.687					
10/08/16 12:34:07 AM	6.687					
10/08/16 01:34:07 AM	6.687					
10/08/16 02:34:07 AM	6.687					
10/08/16 03:34:07 AM	6.687					
10/08/16 04:34:07 AM	6.687					
10/08/16 05:34:07 AM	6.687					
10/08/16 06:34:07 AM	6.687					
10/08/16 07:34:07 AM	6.687					
10/08/16 08:34:07 AM	6.687					
10/08/16 09:34:07 AM	6.687					
10/08/16 10:34:07 AM	6.687					
10/08/16 11:34:07 AM	6.687					
10/08/16 12:34:07 PM	6.990					
10/08/16 01:34:07 PM	7.419					
10/08/16 02:34:07 PM	6.458					
10/08/16 03:34:07 PM	6.458					
10/08/16 04:34:07 PM	6.458					
10/08/16 05:34:07 PM	6.458					
10/08/16 06:34:07 PM	6.458					
10/08/16 07:34:07 PM	6.458					
10/08/16 08:34:07 PM	6.458					
10/08/16 09:34:07 PM	6.458					
10/08/16 10:34:07 PM	6.458					
10/08/16 11:34:07 PM	6.458					
10/09/16 12:34:07 AM	6.458					
10/09/16 01:34:07 AM	6.458					
10/09/16 02:34:07 AM	6.458					
10/09/16 03:34:07 AM	6.458					
10/09/16 04:34:07 AM	6.458					
10/09/16 05:34:07 AM	6.458					
10/09/16 06:34:07 AM	6.458					
10/09/16 07:34:07 AM	6.458					
10/09/16 08:34:07 AM	6.484					
10/09/16 09:34:07 AM	6.484					
10/09/16 10:34:07 AM	6.484					
10/09/16 11:34:07 AM	6.940					
10/09/16 12:34:07 PM	5.975					
10/09/16 01:34:07 PM	6.128					
10/09/16 02:34:07 PM	8.419					
10/09/16 03:34:07 PM	6.560					
10/09/16 04:34:07 PM	6.585					
10/09/16 05:34:07 PM	6.611					
10/09/16 06:34:07 PM	6.585					
10/09/16 07:34:07 PM	6.560					
10/09/16 08:34:07 PM	6.585					
10/09/16 09:34:07 PM	6.560					
10/09/16 10:34:07 PM	6.560					
10/09/16 11:34:07 PM	6.560					
10/10/16 12:34:07 AM	6.560					
