"Date"	"Time"	"Temp"
"10/04/16"	"08:33:19"	16.511
"10/04/16"	"09:33:19"	16.225
"10/04/16"	"10:33:19"	14.673
"10/04/16"	"11:33:19"	10.296
"10/04/16"	"12:33:19"	16.582
"10/04/16"	"02:33:19"	6.965
"10/04/16"	"03:33:19"	6.94
"10/04/16"	"04:33:19"	6.965
"10/04/16"	"05:33:19"	6.965
"10/04/16"	"06:33:19"	6.965
"10/04/16"	"07:33:19"	6.889
"10/04/16"	"08:33:19"	6.864
"10/04/16"	"09:33:19"	6.839
"10/04/16"	"10:33:19"	6.864
"10/04/16"	"11:33:19"	6.864
"10/05/16"	"12:33:19"	6.94
"10/05/16"	"01:33:19"	7.015
"10/05/16"	"02:33:19"	7.066
"10/05/16"	"03:33:19"	6.99
"10/05/16"	"04:33:19"	6.965
"10/05/16"	"05:33:19"	6.99
"10/05/16"	"06:33:19"	7.066
"10/05/16"	"07:33:19"	6.99
"10/05/16"	"08:33:19"	5.282
"10/05/16"	"09:33:19"	5.205
"10/05/16"	"10:33:19"	4.947
"10/05/16"	"11:33:19"	5.488
"10/05/16"	"12:33:19"	5.642
"10/05/16"	"01:33:19"	5.949
"10/05/16"	"02:33:19"	7.945
"10/05/16"	"03:33:19"	7.444
"10/05/16"	"04:33:19"	7.444
"10/05/16"	"05:33:19"	7.444
"10/05/16"	"06:33:19"	7.444
"10/05/16"	"07:33:19"	7.444
"10/05/16"	"08:33:19"	7.444
"10/05/16"	"09:33:19"	7.444
"10/05/16"	"10:33:19"	7.444
"10/05/16"	"11:33:19"	7.444
"10/06/16"	"12:33:19"	7.444
"10/06/16"	"01:33:19"	7.444
"10/06/16"	"02:33:19"	7.444
"10/06/16"	"03:33:19"	7.444
"10/06/16"	"04:33:19"	7.444
"10/06/16"	"05:33:19"	7.444
"10/06/16"	"06:33:19"	7.444
"10/06/16"	"07:33:19"	7.444
"10/06/16"	"08:33:19"	7.444
"10/06/16"	"09:33:19"	7.444
"10/06/16"	"10:33:19"	7.444
"10/06/16"	"11:33:19"	7.268
"10/06/16"	"12:33:19"	6.965
"10/06/16"	"01:33:19"	6.737
"10/06/16"	"02:33:19"	8.295
"10/06/16"	"03:33:19"	11.783
"10/06/16"	"04:33:19"	9.534
"10/06/16"	"05:33:19"	9.46
"10/06/16"	"06:33:19"	8.145
"10/06/16"	"07:33:19"	7.343
"10/06/16"	"08:33:19"	7.469
"10/06/16"	"09:33:19"	6.585
"10/06/16"	"10:33:19"	7.015
"10/06/16"	"11:33:19"	7.268
"10/07/16"	"12:33:19"	7.192
"10/07/16"	"01:33:19"	7.041
"10/07/16"	"02:33:19"	6.636
"10/07/16"	"03:33:19"	6.585
"10/07/16"	"04:33:19"	7.293
"10/07/16"	"05:33:19"	6.687
"10/07/16"	"06:33:19"	8.792
"10/07/16"	"07:33:19"	9.238
"10/07/16"	"08:33:19"	10.59
"10/07/16"	"09:33:19"	12.219
"10/07/16"	"10:33:19"	13.618
"10/07/16"	"11:33:19"	15.772
"10/07/16"	"12:33:19"	16.654
"10/07/16"	"01:33:19"	6.408
"10/07/16"	"02:33:19"	6.458
"10/07/16"	"03:33:19"	6.535
"10/07/16"	"04:33:19"	6.484
"10/07/16"	"05:33:19"	6.535
"10/07/16"	"06:33:19"	6.687
"10/07/16"	"07:33:19"	6.788
"10/07/16"	"08:33:19"	6.737
"10/07/16"	"09:33:19"	6.56
"10/07/16"	"10:33:19"	6.484
"10/07/16"	"11:33:19"	6.331
"10/08/16"	"12:33:19"	6.331
"10/08/16"	"01:33:19"	6.281
"10/08/16"	"02:33:19"	6.408
"10/08/16"	"03:33:19"	6.484
"10/08/16"	"04:33:19"	6.535
"10/08/16"	"05:33:19"	6.535
"10/08/16"	"06:33:19"	6.56
"10/08/16"	"07:33:19"	6.611
"10/08/16"	"08:33:19"	5.385
"10/08/16"	"09:33:19"	5.257
"10/08/16"	"10:33:19"	5.437
"10/08/16"	"11:33:19"	6
"10/08/16"	"12:33:19"	6.509
"10/08/16"	"01:33:19"	7.116
"10/08/16"	"02:33:19"	7.82
"10/08/16"	"03:33:19"	9.805
"10/08/16"	"04:33:19"	9.361
"10/08/16"	"05:33:19"	9.04
"10/08/16"	"06:33:19"	8.767
"10/08/16"	"07:33:19"	8.195
"10/08/16"	"08:33:19"	6.965
"10/08/16"	"09:33:19"	6.281
"10/08/16"	"10:33:19"	5.616
"10/08/16"	"11:33:19"	5.462
"10/09/16"	"12:33:19"	4.973
"10/09/16"	"01:33:19"	4.844
"10/09/16"	"02:33:19"	4.61
"10/09/16"	"03:33:19"	4.454
"10/09/16"	"04:33:19"	4.115
"10/09/16"	"05:33:19"	3.801
"10/09/16"	"06:33:19"	3.327
"10/09/16"	"07:33:19"	2.85
"10/09/16"	"08:33:19"	3.248
"10/09/16"	"09:33:19"	5.872
"10/09/16"	"10:33:19"	5.437
"10/09/16"	"11:33:19"	6.204
"10/09/16"	"12:33:19"	6.965
"10/09/16"	"01:33:19"	7.745
"10/09/16"	"02:33:19"	7.544
"10/09/16"	"03:33:19"	9.682
"10/09/16"	"04:33:19"	6.509
"10/09/16"	"05:33:19"	6.509
"10/09/16"	"06:33:19"	6.484
"10/09/16"	"07:33:19"	6.509
"10/09/16"	"08:33:19"	6.484
"10/09/16"	"09:33:19"	6.484
"10/09/16"	"10:33:19"	6.484
"10/09/16"	"11:33:19"	6.484
"10/10/16"	"12:33:19"	6.509
"10/10/16"	"01:33:19"	6.509
"10/10/16"	"02:33:19"	6.509
"10/10/16"	"03:33:19"	6.484
"10/10/16"	"04:33:19"	6.484
"10/10/16"	"05:33:19"	6.484
"10/10/16"	"06:33:19"	6.509
"10/10/16"	"07:33:19"	6.509
"10/10/16"	"08:33:19"	6.509
"10/10/16"	"09:33:19"	6.509
"10/10/16"	"10:33:19"	6.509
"10/10/16"	"11:33:19"	12.944
"10/10/16"	"12:33:19"	12.92
"10/10/16"	"01:33:19"	6.382
"10/10/16"	"02:33:19"	6.306
"10/10/16"	"03:33:19"	6.382
"10/10/16"	"04:33:19"	6.331
"10/10/16"	"05:33:19"	6.331
"10/10/16"	"06:33:19"	6.433
"10/10/16"	"07:33:19"	6.281
"10/10/16"	"08:33:19"	6.408
"10/10/16"	"09:33:19"	6.458
"10/10/16"	"10:33:19"	6.509
"10/10/16"	"11:33:19"	6.611
"10/11/16"	"12:33:19"	6.535
"10/11/16"	"01:33:19"	6.306
"10/11/16"	"02:33:19"	6.204
"10/11/16"	"03:33:19"	6.331
"10/11/16"	"04:33:19"	6.331
"10/11/16"	"05:33:19"	6.408
"10/11/16"	"06:33:19"	6.484
"10/11/16"	"07:33:19"	1.832
