"Date"	"Time"	"Temp"
"10/04/16"	NA	"08:30:57"
"10/04/16"	NA	"09:30:57"
"10/04/16"	NA	"11:30:57"
"10/04/16"	NA	"12:30:57"
"10/04/16"	NA	"01:30:57"
"10/04/16"	NA	"02:30:57"
"10/04/16"	NA	"03:30:57"
"10/04/16"	NA	"04:30:57"
"10/04/16"	NA	"05:30:57"
"10/04/16"	NA	"06:30:57"
"10/04/16"	NA	"07:30:57"
"10/04/16"	NA	"08:30:57"
"10/04/16"	NA	"09:30:57"
"10/04/16"	NA	"10:30:57"
"10/04/16"	NA	"11:30:57"
"10/05/16"	NA	"12:30:57"
"10/05/16"	NA	"01:30:57"
"10/05/16"	NA	"02:30:57"
"10/05/16"	NA	"03:30:57"
"10/05/16"	NA	"04:30:57"
"10/05/16"	NA	"05:30:57"
"10/05/16"	NA	"06:30:57"
"10/05/16"	NA	"07:30:57"
"10/05/16"	NA	"08:30:57"
"10/05/16"	NA	"09:30:57"
"10/05/16"	NA	"10:30:57"
"10/05/16"	NA	"11:30:57"
"10/05/16"	NA	"12:30:57"
"10/05/16"	NA	"01:30:57"
"10/05/16"	NA	"02:30:57"
"10/05/16"	NA	"03:30:57"
"10/05/16"	NA	"04:30:57"
"10/05/16"	NA	"05:30:57"
"10/05/16"	NA	"06:30:57"
"10/05/16"	NA	"07:30:57"
"10/05/16"	NA	"08:30:57"
"10/05/16"	NA	"09:30:57"
"10/05/16"	NA	"10:30:57"
"10/05/16"	NA	"11:30:57"
"10/06/16"	NA	"12:30:57"
"10/06/16"	NA	"01:30:57"
"10/06/16"	NA	"02:30:57"
"10/06/16"	NA	"03:30:57"
"10/06/16"	NA	"04:30:57"
"10/06/16"	NA	"05:30:57"
"10/06/16"	NA	"06:30:57"
"10/06/16"	NA	"07:30:57"
"10/06/16"	NA	"08:30:57"
"10/06/16"	NA	"09:30:57"
"10/06/16"	NA	"10:30:57"
"10/06/16"	NA	"11:30:57"
"10/06/16"	NA	"12:30:57"
"10/06/16"	NA	"01:30:57"
"10/06/16"	NA	"02:30:57"
"10/06/16"	NA	"03:30:57"
"10/06/16"	NA	"04:30:57"
"10/06/16"	NA	"05:30:57"
"10/06/16"	NA	"06:30:57"
"10/06/16"	NA	"07:30:57"
"10/06/16"	NA	"08:30:57"
"10/06/16"	NA	"09:30:57"
"10/06/16"	NA	"10:30:57"
"10/06/16"	NA	"11:30:57"
"10/07/16"	NA	"12:30:57"
"10/07/16"	NA	"01:30:57"
"10/07/16"	NA	"02:30:57"
"10/07/16"	NA	"03:30:57"
"10/07/16"	NA	"04:30:57"
"10/07/16"	NA	"05:30:57"
"10/07/16"	NA	"06:30:57"
"10/07/16"	NA	"07:30:57"
"10/07/16"	NA	"08:30:57"
"10/07/16"	NA	"09:30:57"
"10/07/16"	NA	"10:30:57"
"10/07/16"	NA	"11:30:57"
"10/07/16"	NA	"12:30:57"
"10/07/16"	NA	"01:30:57"
"10/07/16"	NA	"02:30:57"
"10/07/16"	NA	"03:30:57"
"10/07/16"	NA	"04:30:57"
"10/07/16"	NA	"05:30:57"
"10/07/16"	NA	"06:30:57"
"10/07/16"	NA	"07:30:57"
"10/07/16"	NA	"08:30:57"
"10/07/16"	NA	"09:30:57"
"10/07/16"	NA	"10:30:57"
"10/07/16"	NA	"11:30:57"
"10/08/16"	NA	"12:30:57"
"10/08/16"	NA	"01:30:57"
"10/08/16"	NA	"02:30:57"
"10/08/16"	NA	"03:30:57"
"10/08/16"	NA	"04:30:57"
"10/08/16"	NA	"05:30:57"
"10/08/16"	NA	"06:30:57"
"10/08/16"	NA	"07:30:57"
"10/08/16"	NA	"08:30:57"
"10/08/16"	NA	"09:30:57"
"10/08/16"	NA	"10:30:57"
"10/08/16"	NA	"11:30:57"
"10/08/16"	NA	"12:30:57"
"10/08/16"	NA	"01:30:57"
"10/08/16"	NA	"02:30:57"
"10/08/16"	NA	"03:30:57"
"10/08/16"	NA	"04:30:57"
"10/08/16"	NA	"05:30:57"
"10/08/16"	NA	"06:30:57"
"10/08/16"	NA	"07:30:57"
"10/08/16"	NA	"08:30:57"
"10/08/16"	NA	"09:30:57"
"10/08/16"	NA	"10:30:57"
"10/08/16"	NA	"11:30:57"
"10/09/16"	NA	"12:30:57"
"10/09/16"	NA	"01:30:57"
"10/09/16"	NA	"02:30:57"
"10/09/16"	NA	"03:30:57"
"10/09/16"	NA	"04:30:57"
"10/09/16"	NA	"05:30:57"
"10/09/16"	NA	"06:30:57"
"10/09/16"	NA	"07:30:57"
"10/09/16"	NA	"08:30:57"
"10/09/16"	NA	"09:30:57"
"10/09/16"	NA	"10:30:57"
"10/09/16"	NA	"11:30:57"
"10/09/16"	NA	"12:30:57"
"10/09/16"	NA	"01:30:57"
"10/09/16"	NA	"02:30:57"
"10/09/16"	NA	"03:30:57"
"10/09/16"	NA	"04:30:57"
"10/09/16"	NA	"05:30:57"
"10/09/16"	NA	"06:30:57"
"10/09/16"	NA	"07:30:57"
"10/09/16"	NA	"08:30:57"
"10/09/16"	NA	"09:30:57"
"10/09/16"	NA	"10:30:57"
"10/09/16"	NA	"11:30:57"
"10/10/16"	NA	"12:30:57"
"10/10/16"	NA	"01:30:57"
"10/10/16"	NA	"02:30:57"
"10/10/16"	NA	"03:30:57"
"10/10/16"	NA	"04:30:57"
"10/10/16"	NA	"05:30:57"
"10/10/16"	NA	"06:30:57"
"10/10/16"	NA	"07:30:57"
"10/10/16"	NA	"08:30:57"
"10/10/16"	NA	"09:30:57"
"10/10/16"	NA	"10:30:57"
