Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
30.42757	10.52602	0.7780
30.67537	10.38107	0.7841
30.80525	10.30937	0.7993
30.87357	10.29372	0.7994
30.75041	10.44333	0.7964
30.51149	10.61579	0.7843
30.31854	10.70228	0.7752
30.19958	10.72947	0.7661
30.18414	10.72484	0.7662
30.33798	10.62974	0.7722
30.50970	10.55876	0.7723
30.56355	10.53818	0.7723
30.61502	10.53057	0.7634
30.57856	10.57048	0.7633
30.45422	10.62724	0.7544
30.35268	10.67792	0.7604
30.31937	10.68454	0.7574
30.36102	10.66674	0.7635
30.44490	10.65248	0.7515
30.47964	10.65288	0.7545
30.50075	10.64604	0.7545
30.49794	10.64388	0.7576
30.45189	10.65870	0.7516
30.42509	10.67119	0.7608
30.43270	10.67803	0.7517
30.45088	10.68859	0.7518
30.45738	10.70931	0.7427
30.43711	10.72987	0.7457
30.38556	10.73941	0.7397
30.33685	10.73815	0.7459
30.35494	10.73021	0.7458
30.42423	10.72415	0.7489
30.46051	10.72581	0.7550
30.46220	10.74255	0.7430
30.38791	10.79573	0.7431
30.28261	10.83552	0.7400
30.22675	10.84417	0.7340
30.20120	10.84074	0.7340
30.19304	10.83902	0.7280
30.19529	10.83226	0.7372
30.25331	10.77639	0.7433
30.36353	10.70343	0.7525
30.43218	10.68682	0.7585
30.48399	10.69212	0.7586
30.46743	10.74209	0.7495
30.33383	10.83770	0.7405
30.15434	10.91615	0.7314
30.04825	10.94125	0.7254
30.05102	10.81250	0.7315
30.29444	10.55768	0.7497
30.64943	10.36687	0.7649
30.83767	10.25647	0.7680
30.77306	10.33113	0.7651
30.56093	10.53159	0.7499
30.23370	10.69989	0.7318
30.08511	10.80214	0.7228
30.01790	10.72210	0.7258
30.19948	10.46857	0.7320
30.60104	10.27775	0.7472
30.79955	10.15658	0.7564
30.78277	10.18444	0.7564
30.61043	10.36749	0.7534
30.31551	10.53506	0.7384
30.10941	10.63658	0.7323
30.08907	10.65921	0.7294
30.16630	10.50398	0.7415
30.39115	10.31672	0.7567
30.61613	10.21204	0.7719
30.73017	10.14549	0.7780
30.68197	10.21610	0.7690
30.53027	10.36647	0.7600
30.28939	10.49535	0.7358
30.13121	10.56491	0.7237
30.11229	10.54103	0.7298
30.26350	10.34854	0.7389
30.58583	10.16569	0.7512
30.76492	10.04398	0.7633
30.75294	10.08198	0.7664
30.59821	10.25055	0.7695
30.35812	10.40548	0.7513
30.18121	10.49456	0.7514
30.13045	10.51228	0.7332
30.19702	10.43902	0.7394
30.30886	10.32005	0.7304
30.39911	10.23510	0.7425
30.48015	10.19199	0.7487
30.54007	10.18647	0.7578
30.58742	10.17081	0.7700
30.60043	10.18911	0.7670
30.53094	10.27786	0.7671
30.42295	10.36936	0.7550
30.30649	10.43636	0.7429
30.22673	10.46131	0.7401
30.20622	10.43568	0.7370
30.30829	10.30254	0.7400
30.48238	10.15534	0.7432
30.59468	10.10130	0.7523
30.66412	10.06935	0.7585
30.68028	10.09108	0.7676
30.58406	10.21311	0.7646
30.42171	10.34255	0.7526
30.26285	10.43330	0.7467
30.17759	10.45546	0.7405
30.20531	10.38096	0.7345
30.31117	10.25354	0.7316
30.43750	10.15787	0.7347
30.51536	10.12356	0.7469
30.55923	10.10844	0.7530
30.59657	10.08782	0.7653
30.63671	10.08400	0.7682
30.59836	10.14791	0.7653
30.48819	10.25320	0.7624
30.32823	10.34713	0.7503
30.19302	10.39879	0.7413
30.15991	10.34085	0.7323
30.29939	10.15911	0.7293
30.56321	10.02210	0.7444
30.69946	9.94491	0.7384
30.75513	9.92567	0.7658
30.69622	10.00854	0.7690
30.59461	10.13379	0.7720
30.49534	10.25202	0.7691
30.39376	10.34916	0.7600
30.24597	10.40831	0.7479
30.12502	10.40576	0.7298
30.10328	10.32508	0.7269
30.19006	10.13087	0.7240
30.50522	9.94956	0.7361
30.73084	9.84577	0.7574
30.82768	9.81146	0.7635
30.72764	9.94066	0.7666
30.51168	10.11282	0.7636
30.25366	10.24474	0.7606
30.11854	10.31683	0.7607
30.09514	10.35284	0.7577
30.13665	10.33735	0.7578
30.19066	10.30344	0.7458
30.16173	10.29610	0.7459
30.16456	10.27803	0.7428
30.22785	10.20196	0.7491
30.39802	10.09377	0.7613
30.55034	10.02194	0.7703
30.61372	10.00702	0.7734
30.51291	10.10675	0.7614
30.30496	10.23194	0.7584
30.14855	10.30756	0.7524
30.13505	10.27724	0.7556
30.27906	10.13211	0.7555
30.46613	10.02519	0.7648
30.57388	9.96137	0.7649
30.59097	9.96546	0.7618
30.48293	10.04718	0.7589
30.31965	10.12828	0.7590
30.23171	10.15027	0.7652
30.23747	10.14876	0.7682
30.33333	10.13981	0.7743
30.38433	10.12317	0.7714
30.41273	10.10439	0.7745
30.36659	10.11473	0.7685
30.30823	10.12806	0.7716
30.28361	10.13666	0.7687
30.28602	10.14690	0.7657
30.30661	10.15303	0.7688
30.31466	10.15697	0.7689
30.31837	10.15838	0.7659
30.32420	10.15838	0.7721
30.33133	10.15826	0.7751
30.33749	10.15787	0.7752
30.33755	10.15590	0.7784
30.32958	10.15269	0.7754
30.32213	10.15039	0.7724
30.31612	10.14909	0.7604
30.29749	10.14780	0.7665
30.27094	10.14493	0.7696
30.26943	10.13323	0.7727
30.32204	10.11428	0.7818
30.37978	10.10597	0.7789
30.41541	10.10816	0.7789
30.38175	10.13745	0.7669
30.26040	10.18303	0.7580
30.14917	10.21007	0.7581
30.11030	10.20167	0.7702
30.25035	10.10866	0.7823
30.43810	10.02188	0.7976
30.55492	9.97682	0.7916
30.50357	10.03960	0.7826
30.30324	10.15191	0.7705
30.13701	10.23087	0.7584
30.08613	10.25478	0.7555
30.17587	10.15601	0.7617
30.38608	10.01795	0.7738
30.52698	9.93412	0.7891
30.56495	9.92500	0.7892
30.47158	10.02384	0.7922
30.30483	10.12401	0.7833
30.20559	10.17886	0.7802
30.13521	10.20832	0.7683
30.12543	10.21835	0.7622
30.18114	10.18393	0.7654
30.21846	10.15303	0.7655
30.22776	10.13149	0.7746
30.27525	10.09866	0.7808
30.33106	10.07844	0.7808
30.35601	10.07912	0.7839
30.35058	10.09248	0.7871
30.27701	10.12030	0.7780
30.21450	10.14814	0.7751
30.17675	10.16687	0.7752
30.16239	10.17791	0.7722
30.16059	10.18630	0.7723
30.16836	10.19086	0.7844
30.19377	10.19306	0.7846
30.22694	10.19272	0.7877
30.26108	10.18911	0.7756
30.25506	10.19672	0.7605
30.17356	10.21182	0.7424
30.09019	10.22326	0.7365
30.05428	10.18286	0.7486
30.17605	9.98993	0.7851
30.49914	9.83132	0.8155
30.66048	9.74460	0.8186
30.59150	9.82228	0.8036
30.35811	9.98814	0.7642
30.13470	10.11502	0.7188
30.05187	10.16654	0.7068
29.97913	10.02238	0.7220
30.20415	9.83634	0.7555
30.49656	9.72885	0.7979
30.66296	9.64941	0.8221
30.62805	9.69731	0.8162
30.49067	9.83545	0.8073
30.23957	9.97503	0.7801
30.08624	10.06205	0.7377
30.07517	10.08647	0.7256
30.06322	9.96490	0.7196
30.22006	9.79780	0.7349
30.46340	9.69281	0.7593
30.62489	9.61766	0.7927
30.64556	9.61744	0.8078
30.54667	9.72679	0.8049
30.38175	9.84728	0.7898
30.18909	9.93059	0.7808
30.11984	9.98282	0.7536
30.12762	9.97850	0.7386
30.25570	9.85487	0.7417
30.39758	9.76938	0.7509
30.47996	9.71516	0.7630
30.50614	9.70571	0.7753
30.46583	9.75752	0.7935
30.40604	9.82496	0.7996
30.35439	9.88000	0.7937
30.30253	9.91029	0.7907
30.24570	9.91857	0.7817
30.22366	9.90984	0.7788
30.23675	9.88670	0.7728
30.30449	9.86615	0.7729
30.33855	9.85783	0.7547
30.33225	9.85403	0.7488
30.27156	9.86280	0.7459
30.21793	9.87117	0.7672
30.22395	9.86436	0.7823
30.30579	9.84421	0.7976
30.37695	9.82998	0.8008
30.39647	9.83768	0.7948
30.33071	9.89319	0.7736
30.19653	9.95314	0.7495
30.10648	9.99217	0.7283
30.06598	9.96501	0.7284
30.18082	9.81252	0.7467
30.41982	9.68680	0.7679
30.55859	9.60729	0.7862
30.55920	9.62526	0.7923
30.45187	9.73224	0.7924
30.25821	9.83768	0.7925
30.11399	9.90353	0.8199
29.89074	9.88732	0.9350
29.84542	9.72089	1.1047
29.93251	9.54643	1.2805
29.99327	9.40827	1.5018
30.05777	9.30064	1.7319
30.10695	9.22092	1.9471
30.14082	9.16368	2.1835
30.16315	9.12432	2.4259
30.17681	9.09858	2.6925
30.19058	9.08183	2.9319
30.19985	9.07078	3.1683
30.20641	9.06186	3.4109
30.21180	9.05349	3.6440
30.21438	9.04540	3.8894
30.22158	9.03567	4.1348
30.22638	9.02610	4.3863
30.23517	9.01676	4.6409
30.25436	9.00277	4.8802
30.27333	8.98557	5.1348
30.29017	8.96969	5.3772
30.30204	8.95692	5.6257
30.31123	8.94754	5.8650
30.31883	8.94116	6.1104
30.33015	8.93374	6.3590
30.34723	8.92459	6.5983
30.36194	8.91548	6.8467
30.38215	8.90562	7.0951
30.40609	8.89369	7.3346
30.42966	8.88041	7.5800
30.44739	8.86783	7.8285
30.48285	8.85499	8.0708
30.54030	8.83840	8.3133
30.58585	8.82110	8.5497
30.61539	8.80556	8.7982
30.63536	8.79322	9.0405
30.64964	8.78290	9.2829
30.66120	8.77438	9.5283
30.66813	8.76813	9.7707
30.67421	8.76325	10.0069
30.67484	8.75939	10.2463
30.66133	8.75684	10.4948
30.65781	8.75478	10.7283
30.65955	8.75076	10.9766
30.66181	8.74615	11.2190
30.66904	8.74219	11.4675
30.67441	8.73812	11.7038
30.67667	8.73427	11.9372
30.68157	8.73112	12.1764
30.68418	8.72874	12.4189
30.68670	8.72722	12.6583
30.68819	8.72614	12.8946
30.69024	8.72440	13.1369
30.69406	8.72212	13.3854
30.69988	8.71941	13.6339
30.70805	8.71589	13.8764
30.71976	8.71128	14.1217
30.72711	8.70629	14.3641
30.73798	8.70168	14.6066
30.74695	8.69724	14.8520
30.75647	8.69290	15.1004
30.76609	8.68922	15.3489
30.77495	8.68678	15.5974
30.77714	8.68564	15.8397
30.78766	8.68543	16.0882
30.79440	8.68619	16.3367
30.79488	8.68776	16.5942
30.79700	8.68917	16.8396
30.79753	8.69047	17.0911
30.79828	8.69171	17.3546
30.79845	8.69252	17.6032
30.80229	8.69323	17.8606
30.80670	8.69442	18.1029
30.80779	8.69567	18.3456
30.80823	8.69691	18.6000
30.80904	8.69789	18.8485
30.80880	8.69865	19.0848
30.80933	8.69903	19.3423
30.80913	8.69952	19.5908
30.80865	8.69957	19.8332
30.81040	8.69968	20.0846
30.81263	8.69962	20.3301
30.81979	8.69989	20.5754
30.82010	8.70055	20.8240
30.82483	8.70114	21.0695
30.82535	8.70185	21.3178
30.82588	8.70223	21.5783
30.83594	8.70255	21.8208
30.83880	8.70326	22.0754
30.83939	8.70396	22.3298
30.83876	8.70456	22.5782
30.83968	8.70488	22.8238
30.84118	8.70521	23.0752
30.84580	8.70548	23.3206
30.85503	8.70569	23.5751
30.86854	8.70618	23.8205
30.87278	8.70689	24.0659
30.87314	8.70710	24.3175
30.87477	8.70624	24.5598
30.87780	8.70488	24.8083
30.87968	8.70358	25.0537
30.88280	8.70266	25.2991
30.88508	8.70217	25.5416
30.88679	8.70233	25.7899
30.88659	8.70244	26.0322
30.88854	8.70233	26.2747
30.89021	8.70217	26.5201
30.89103	8.70223	26.7685
30.89121	8.70228	27.0109
30.89138	8.70233	27.2623
30.89205	8.70217	27.5441
30.89259	8.70217	27.8078
30.89300	8.70195	28.0531
30.89280	8.70168	28.3108
30.89286	8.70179	28.5562
30.89287	8.70174	28.8015
30.89285	8.70163	29.0530
30.89252	8.70152	29.2924
30.89255	8.70174	29.5348
30.89179	8.70174	29.7833
30.89187	8.70152	30.0347
30.89241	8.70109	30.2711
30.89274	8.70103	30.5225
30.89202	8.70098	30.7769
30.89170	8.70011	31.0132
30.89193	8.69897	31.2587
30.89221	8.69778	31.5041
30.89180	8.69664	31.7435
30.88989	8.69496	31.9888
30.89145	8.69231	32.2312
30.89188	8.69019	32.4797
30.88450	8.68759	32.7250
30.88538	8.68234	32.9766
30.88702	8.67660	33.2250
30.88365	8.67172	33.4734
30.88646	8.66577	33.7219
30.88760	8.66051	33.9673
30.89145	8.65532	34.2097
30.90769	8.65044	34.4611
30.91378	8.64785	34.6973
30.91840	8.64693	34.9489
30.92018	8.64709	35.1852
30.91988	8.64806	35.4336
30.92145	8.64877	35.6761
30.92605	8.65012	35.9184
30.92583	8.65250	36.1578
30.92733	8.65477	36.4093
30.92505	8.65726	36.6515
30.92404	8.65867	36.9000
30.92294	8.65943	37.1484
30.92087	8.65981	37.3938
30.92103	8.65965	37.6393
30.92183	8.65921	37.8847
30.92092	8.65900	38.1573
30.92252	8.65889	38.4633
30.92292	8.65905	38.7026
30.92346	8.65943	38.9601
30.92321	8.65997	39.2086
30.92268	8.66046	39.4479
30.92496	8.66095	39.6995
30.92474	8.66160	39.9508
30.92425	8.66241	40.1901
30.92400	8.66295	40.4416
30.92379	8.66344	40.6962
30.92256	8.66360	40.9415
30.92319	8.66387	41.2051
30.92339	8.66360	41.4474
30.92394	8.66360	41.6959
30.92392	8.66387	41.9443
30.92334	8.66441	42.1897
30.92323	8.66441	42.4413
30.92345	8.66441	42.6835
30.92311	8.66468	42.9412
30.92359	8.66430	43.1895
30.92468	8.66338	43.4349
30.92538	8.66246	43.6802
30.92551	8.66181	43.9377
30.92555	8.66127	44.1891
30.92540	8.66057	44.4345
30.92533	8.65970	44.6829
30.92785	8.65894	44.9406
30.92771	8.65867	45.1920
30.92799	8.65824	45.4312
30.92840	8.65802	45.6797
30.92871	8.65754	45.9280
30.92884	8.65726	46.1765
30.92954	8.65672	46.4190
30.92995	8.65651	46.6643
30.92951	8.65607	46.9037
30.93013	8.65532	47.1491
30.93059	8.65467	47.3974
30.93137	8.65402	47.6489
30.93165	8.65358	47.8852
30.93211	8.65331	48.1336
30.93270	8.65288	48.3820
30.93336	8.65223	48.6427
30.93358	8.65163	48.8758
30.93375	8.65131	49.1334
30.93477	8.65115	49.3696
30.93467	8.65115	49.6181
30.93526	8.65109	49.8635
30.93502	8.65050	50.1210
30.93587	8.64925	50.3571
30.93712	8.64822	50.6117
30.93684	8.64730	50.8480
30.93735	8.64622	51.1056
30.93795	8.64503	51.3600
30.93706	8.64406	51.6054
30.93729	8.64249	51.8447
30.93817	8.64076	52.0991
30.94157	8.63892	52.3475
30.94301	8.63827	52.5960
30.94776	8.63832	52.8473
30.95134	8.63935	53.0839
30.95027	8.64119	53.3382
30.94596	8.64189	53.5745
30.94648	8.63967	53.8320
30.94827	8.63675	54.0803
30.95053	8.63405	54.3287
30.95185	8.63204	54.5832
30.95348	8.63080	54.8287
30.95951	8.63015	55.0801
30.96439	8.63080	55.3316
30.96468	8.63258	55.5860
30.96378	8.63432	55.8314
30.96352	8.63561	56.0768
30.96457	8.63616	56.3343
30.96311	8.63621	56.5737
30.96096	8.63518	56.8280
30.96044	8.63296	57.0704
30.96320	8.63020	57.3248
30.96647	8.62815	57.5672
30.96668	8.62696	57.8126
