Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
28.35526	7.27928	0.7763
28.35179	7.29127	0.7611
28.34291	7.29891	0.7671
28.33411	7.30393	0.7763
28.32761	7.29629	0.7944
28.33829	7.27024	0.8219
28.36013	7.24514	0.8402
28.38477	7.23301	0.8402
28.39469	7.23119	0.8371
28.40070	7.22659	0.8554
28.40591	7.22016	0.8585
28.41067	7.21436	0.8737
28.41241	7.21186	0.8707
28.40736	7.21520	0.8677
28.39357	7.23176	0.8406
28.36461	7.26746	0.8102
28.33705	7.30262	0.7649
28.31887	7.32681	0.7316
28.30956	7.33970	0.7195
28.30457	7.34431	0.7347
28.29514	7.34667	0.7801
28.28308	7.32660	0.8560
28.29998	7.28326	0.8984
28.34672	7.25120	0.9258
28.37485	7.23207	0.9257
28.39256	7.22021	0.8927
28.38137	7.23599	0.8409
28.36044	7.26035	0.7987
28.33171	7.28253	0.7716
28.31150	7.29728	0.7686
28.30547	7.30247	0.7595
28.30630	7.30294	0.7686
28.31750	7.29189	0.7747
28.33056	7.27829	0.7839
28.34372	7.26103	0.8082
28.35492	7.24273	0.8387
28.36591	7.22706	0.8538
28.38010	7.21452	0.8719
28.39477	7.20940	0.8873
28.39353	7.21013	0.8813
28.39786	7.20909	0.8661
28.38382	7.22627	0.8450
28.36104	7.25586	0.8055
28.34089	7.28274	0.7875
28.32117	7.30644	0.7693
28.30616	7.31932	0.7633
28.30276	7.32058	0.7724
28.30448	7.31807	0.7907
28.31168	7.31231	0.8120
28.32222	7.30247	0.8332
28.32493	7.30032	0.8423
28.32386	7.30163	0.8484
28.32148	7.30493	0.8426
28.31459	7.31508	0.8365
28.30814	7.32728	0.8335
28.30028	7.33886	0.8335
28.29315	7.34908	0.8397
28.28782	7.35725	0.8307
28.28326	7.36276	0.8368
28.27660	7.36669	0.8399
28.27422	7.36999	0.8339
28.26679	7.37723	0.8187
28.25701	7.38688	0.8067
28.25236	7.39070	0.7978
28.25160	7.38976	0.7857
28.25240	7.38698	0.7857
28.25473	7.38404	0.7796
28.25657	7.38210	0.7827
28.25808	7.38142	0.8010
28.26028	7.38090	0.8314
28.26178	7.38069	0.8677
28.25601	7.38084	0.8950
28.25222	7.38095	0.9103
28.24594	7.38504	0.9073
28.23647	7.38766	0.8802
28.23412	7.38525	0.8165
28.23706	7.38058	0.7407
28.24049	7.37744	0.6591
28.24147	7.37633	0.6078
28.24934	7.37544	0.6321
28.24205	7.36873	0.7259
28.23175	7.33074	0.8201
28.26082	7.27641	0.9017
28.30233	7.23281	0.9655
28.34694	7.20794	0.9898
28.38206	7.19019	0.9837
28.38363	7.19369	0.9384
28.35805	7.22262	0.8809
28.32838	7.25580	0.8052
28.30167	7.28692	0.7265
28.28275	7.30979	0.6478
28.27241	7.32210	0.5841
28.26206	7.32828	0.5812
28.25798	7.32948	0.6480
28.23875	7.30775	0.7662
28.25561	7.26265	0.8754
28.29100	7.22042	0.9451
28.33507	7.19165	1.0057
28.37510	7.17417	1.0088
28.38229	7.17098	0.9694
28.35991	7.19374	0.9059
28.33350	7.22027	0.8271
28.31581	7.24158	0.7485
28.30519	7.25491	0.6758
28.29374	7.26244	0.6122
28.28830	7.26652	0.5852
28.28763	7.26694	0.6185
28.28201	7.25230	0.6973
28.28660	7.22173	0.7913
28.30682	7.19165	0.8945
28.33155	7.16864	0.9672
28.36536	7.15434	1.0006
28.39017	7.14465	1.0006
28.38031	7.15252	0.9553
28.35481	7.17829	0.8917
28.33496	7.20340	0.7917
28.31955	7.22366	0.6858
28.30188	7.23730	0.6040
28.29363	7.24514	0.5617
28.29222	7.24613	0.6132
28.28652	7.22554	0.7163
28.29708	7.19598	0.8225
28.31517	7.16932	0.8952
28.34164	7.14955	0.9407
28.37599	7.13823	0.9469
28.38832	7.13255	0.9317
28.36953	7.14637	0.8803
28.34694	7.17125	0.8167
28.33199	7.19233	0.7501
28.31936	7.20533	0.6987
28.30594	7.21295	0.6744
28.30705	7.21614	0.6897
28.30386	7.20825	0.7504
28.30697	7.18789	0.8263
28.32041	7.16707	0.8899
28.34531	7.15080	0.9264
28.36857	7.14063	0.9171
28.37977	7.13516	0.8810
28.37223	7.14381	0.8295
28.35807	7.16076	0.7630
28.34317	7.17777	0.7266
28.33211	7.19087	0.6994
28.32398	7.20032	0.6996
28.31897	7.20690	0.7208
28.31563	7.21134	0.7724
28.31082	7.21452	0.8209
28.31202	7.21624	0.8574
28.31263	7.21682	0.8817
28.31114	7.21755	0.8847
28.30782	7.22121	0.8788
28.30604	7.22465	0.8575
28.30451	7.22716	0.8244
28.30298	7.22904	0.7912
28.29927	7.23092	0.7699
28.29806	7.23202	0.7639
28.29964	7.23181	0.7670
28.30030	7.23233	0.7732
28.30070	7.23301	0.7852
28.29967	7.23348	0.7915
28.30150	7.23343	0.8068
28.29953	7.23740	0.8128
28.29450	7.24472	0.8190
28.28898	7.25225	0.8311
28.28530	7.25753	0.8494
28.27929	7.26025	0.8525
28.27752	7.26093	0.8556
28.27649	7.26140	0.8526
28.26612	7.26877	0.8314
28.25275	7.27976	0.8072
28.23791	7.28854	0.7740
28.22544	7.29514	0.7468
28.21218	7.29917	0.7378
28.20202	7.30309	0.7348
28.19843	7.30812	0.7500
28.21450	7.31152	0.7956
28.22230	7.31110	0.8289
28.22466	7.30843	0.8653
28.19403	7.30466	0.8805
28.15594	7.30089	0.8777
28.16315	7.30194	0.8595
28.14632	7.30859	0.8324
28.14351	7.31341	0.7930
28.17915	7.31618	0.7507
28.18228	7.31728	0.7326
28.18508	7.31691	0.7266
28.18684	7.31623	0.7358
28.18562	7.31498	0.7600
28.17827	7.31346	0.8116
28.12914	7.31299	0.8541
28.03517	7.31288	0.8905
28.03630	7.31456	0.9088
28.01598	7.32037	0.8966
27.95391	7.32597	0.8543
27.91199	7.33168	0.7877
27.88721	7.34116	0.7242
27.89461	7.35023	0.6848
27.97846	7.35542	0.6698
28.02272	7.35688	0.6880
28.01380	7.35458	0.7457
28.02986	7.34918	0.8094
28.02416	7.33524	0.8639
27.98662	7.32006	0.8974
27.85981	7.31351	0.9006
27.87871	7.31665	0.8976
27.85812	7.32749	0.8521
27.82487	7.33886	0.7945
27.80472	7.34991	0.7462
27.78837	7.35971	0.7130
27.78923	7.36695	0.7101
27.79635	7.37214	0.7192
27.80006	7.37644	0.7435
27.79541	7.37938	0.7769
27.79188	7.38116	0.8102
27.78368	7.38179	0.8466
27.79154	7.38116	0.8648
27.82283	7.37979	0.8620
27.83391	7.37738	0.8378
27.85211	7.37277	0.7834
27.85233	7.36747	0.7290
27.88331	7.36087	0.6956
27.89028	7.35599	0.7108
27.87491	7.35112	0.7898
27.94022	7.32283	0.8443
27.96557	7.28274	0.8747
27.94571	7.25559	0.8778
27.95216	7.23965	0.8566
27.95877	7.24822	0.8112
27.95498	7.26657	0.7507
27.93950	7.28546	0.6993
27.93221	7.30058	0.6629
27.92772	7.31136	0.6510
27.92538	7.31812	0.6843
27.93993	7.32173	0.7630
28.02046	7.31922	0.9602
28.14362	7.27866	1.1724
28.21943	7.22523	1.3724
28.26076	7.18497	1.5723
28.28731	7.15659	1.7604
28.30426	7.13698	1.9542
28.31791	7.12359	2.1787
28.32485	7.11462	2.3998
28.32787	7.10785	2.6392
28.33014	7.10228	2.9120
28.33567	7.09806	3.2028
28.33794	7.09545	3.4999
28.34082	7.09337	3.7877
28.34394	7.09171	4.0543
28.34780	7.09061	4.3453
28.35041	7.08993	4.6544
28.34913	7.08947	4.9513
28.35134	7.08889	5.2575
28.35326	7.08827	5.5726
28.35139	7.08811	5.8907
28.35370	7.08780	6.1998
28.35526	7.08770	6.5241
28.36053	7.08785	6.8393
28.37022	7.08842	7.1514
28.37918	7.08988	7.4574
28.40098	7.09280	7.7634
28.56603	7.10545	8.0636
28.66053	7.13177	8.3637
28.76184	7.15800	8.6574
28.88758	7.18763	8.9424
28.95692	7.21718	9.2243
28.98454	7.24294	9.5060
29.00041	7.26260	9.7968
29.01661	7.27667	10.0938
29.05444	7.28745	10.3970
29.13754	7.29964	10.7091
29.18554	7.31257	11.0180
29.24101	7.32529	11.3331
29.25956	7.33718	11.6453
29.28652	7.34682	11.9391
29.30825	7.35505	12.2331
29.31747	7.36160	12.5242
29.31697	7.36690	12.8120
29.33191	7.37062	13.0969
29.34576	7.37355	13.3818
29.37449	7.37675	13.6576
29.43841	7.38231	13.9272
29.50576	7.38897	14.2060
29.54086	7.39564	14.4816
29.55178	7.40135	14.7664
29.55796	7.40581	15.0666
29.56378	7.40886	15.3756
29.56323	7.41096	15.6787
29.57190	7.41227	15.9787
29.58449	7.41327	16.2785
29.60081	7.41442	16.5664
29.60938	7.41563	16.8603
29.61429	7.41647	17.1362
29.61896	7.41720	17.4180
29.62232	7.41773	17.6756
29.62785	7.41799	17.9423
29.62903	7.41810	18.1908
29.63091	7.41820	18.4604
29.63126	7.41825	18.7544
29.63479	7.41841	19.0422
29.63646	7.41851	19.3483
29.63761	7.41878	19.6633
29.63860	7.41899	19.9784
29.63927	7.41920	20.2634
29.64115	7.41930	20.5513
29.64111	7.41951	20.8330
29.64160	7.41956	21.0967
29.64106	7.41977	21.3451
29.64190	7.41972	21.5997
29.64286	7.41993	21.8483
29.64388	7.41983	22.1027
29.64333	7.41988	22.3753
29.64518	7.42009	22.6540
29.64559	7.42009	22.9299
29.65295	7.42019	23.2270
29.66281	7.42035	23.5328
29.66943	7.42056	23.8207
29.67557	7.42088	24.1147
29.68295	7.42119	24.3994
29.70360	7.42166	24.6751
29.71832	7.42198	24.9479
29.70468	7.42235	25.2206
29.70993	7.42235	25.4692
29.77340	7.42235	25.7449
29.82086	7.42298	26.0086
29.80999	7.42361	26.2781
29.80025	7.42413	26.5569
29.80246	7.42429	26.8750
29.81309	7.42450	27.1780
29.80740	7.42450	27.4568
29.81120	7.42450	27.7477
29.80964	7.42450	28.0235
29.81477	7.42455	28.3265
29.81200	7.42466	28.6173
29.79888	7.42455	28.8839
29.79750	7.42418	29.1659
29.79968	7.42403	29.4414
29.80096	7.42392	29.7173
29.80285	7.42387	29.9870
29.80307	7.42408	30.2687
29.79917	7.42413	30.5474
29.79908	7.42403	30.8264
29.78456	7.42408	31.1262
29.79160	7.42413	31.4140
29.79649	7.42424	31.7019
