Salinity, Practical [PSU]	Temperature [ITS-90, deg C]	Depth [salt water, m]
16.77372	6.92603	0.9645
16.57071	6.93096	0.9675
16.59429	6.92883	0.9584
16.86854	6.92676	0.9586
17.10187	6.93257	0.9554
17.00960	6.93760	0.9587
16.69643	6.93993	0.9676
16.53866	6.93848	0.9616
16.67426	6.93360	0.9709
16.99137	6.93521	0.9708
17.23492	6.94190	0.9738
17.16985	6.94766	0.9649
16.73535	6.97403	0.9558
16.51080	6.99616	0.9649
16.63162	6.98785	0.9679
16.98169	6.98359	0.9710
17.20141	6.99450	0.9680
17.24934	7.00520	0.9651
17.06919	7.04440	0.9591
16.73249	7.07806	0.9621
16.62065	7.08629	0.9652
16.83405	7.09348	0.9744
17.04819	7.11525	0.9682
17.16024	7.14329	0.9654
17.20052	7.16008	0.9593
16.98457	7.16587	0.9563
16.59144	7.14876	0.9503
16.55505	7.08639	0.9655
16.82552	7.00567	0.9715
17.21808	6.98026	0.9717
17.38861	6.99174	0.9747
17.23767	7.02459	0.9597
16.82696	7.07036	0.9505
16.62715	7.10723	0.9627
16.73357	7.11744	0.9718
17.07435	7.10488	0.9689
17.31763	7.12692	0.9659
17.33452	7.15429	0.9659
17.01589	7.17850	0.9660
16.73026	7.19797	0.9661
16.65843	7.22429	0.9691
16.84167	7.23772	0.9722
17.08713	7.24848	0.9692
17.28467	7.26814	0.9662
17.21445	7.28321	0.9602
16.91330	7.28326	0.9603
16.67295	7.27447	0.9633
16.72563	7.26548	0.9604
17.04033	7.25779	0.9665
17.32185	7.26553	0.9634
17.31131	7.28132	0.9604
17.05610	7.29472	0.9635
16.74287	7.29995	0.9667
16.71242	7.30048	0.9636
16.89855	7.29927	0.9758
17.14744	7.30602	0.9758
17.20959	7.31650	0.9669
17.05331	7.32288	0.9669
16.81048	7.32231	0.9671
16.67540	7.31869	0.9700
16.77137	7.31304	0.9792
17.03506	7.30985	0.9732
17.21528	7.31566	0.9732
17.16886	7.32189	0.9611
16.95454	7.32718	0.9672
16.78588	7.32555	0.9672
16.78002	7.31906	0.9642
16.94517	7.31346	0.9735
17.12112	7.31639	0.9704
17.15569	7.32493	0.9735
17.02125	7.33084	0.9644
16.84774	7.33173	0.9675
16.78238	7.32697	0.9646
16.87556	7.32027	0.9677
17.06567	7.31733	0.9678
17.19057	7.32152	0.9648
17.12907	7.32859	0.9647
16.93737	7.33341	0.9679
16.81169	7.33268	0.9708
16.82260	7.32749	0.9650
16.94039	7.32262	0.9711
17.05923	7.32288	0.9771
