DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/10/18	08:03:36 AM	17.748					
10/10/18	09:03:36 AM	16.701					
10/10/18	10:03:36 AM	17.225					
10/10/18	11:03:36 AM	17.653					
10/10/18	12:03:36 PM	17.843					
10/10/18	01:03:36 PM	6.585					
10/10/18	02:03:36 PM	5.949					
10/10/18	03:03:36 PM	5.821					
10/10/18	04:03:36 PM	5.872					
10/10/18	05:03:36 PM	5.872					
10/10/18	06:03:36 PM	5.796					
10/10/18	07:03:36 PM	5.796					
10/10/18	08:03:36 PM	5.821					
10/10/18	09:03:36 PM	5.821					
10/10/18	10:03:36 PM	5.898					
10/10/18	11:03:36 PM	5.924					
10/11/18	12:03:36 AM	5.924					
10/11/18	01:03:36 AM	6.077					
10/11/18	02:03:36 AM	6.204					
10/11/18	03:03:36 AM	5.847					
10/11/18	04:03:36 AM	5.898					
10/11/18	05:03:36 AM	5.924					
10/11/18	06:03:36 AM	5.847					
10/11/18	07:03:36 AM	5.796					
10/11/18	08:03:36 AM	5.770					
10/11/18	09:03:36 AM	5.076					
10/11/18	10:03:36 AM	5.128					
10/11/18	11:03:36 AM	5.334					
10/11/18	12:03:36 PM	5.282					
10/11/18	01:03:36 PM	5.796					
10/11/18	02:03:36 PM	6.331					
10/11/18	03:03:36 PM	6.611					
10/11/18	04:03:36 PM	6.712					
10/11/18	05:03:36 PM	6.712					
10/11/18	06:03:36 PM	6.712					
10/11/18	07:03:36 PM	6.712					
10/11/18	08:03:36 PM	6.712					
10/11/18	09:03:36 PM	6.712					
10/11/18	10:03:36 PM	6.712					
10/11/18	11:03:36 PM	6.712					
10/12/18	12:03:36 AM	6.712					
10/12/18	01:03:36 AM	6.737					
10/12/18	02:03:36 AM	6.712					
10/12/18	03:03:36 AM	6.661					
10/12/18	04:03:36 AM	6.661					
10/12/18	05:03:36 AM	6.661					
10/12/18	06:03:36 AM	6.661					
10/12/18	07:03:36 AM	6.687					
10/12/18	08:03:36 AM	6.687					
10/12/18	09:03:36 AM	6.687					
10/12/18	10:03:36 AM	6.687					
10/12/18	11:03:36 AM	6.687					
