DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/10/18	08:04:50 AM	18.461					
10/10/18	09:04:50 AM	17.320					
10/10/18	10:04:50 AM	17.677					
10/10/18	11:04:50 AM	18.438					
10/10/18	12:04:50 PM	18.699					
10/10/18	01:04:50 PM	7.268					
10/10/18	02:04:50 PM	5.821					
10/10/18	03:04:50 PM	5.821					
10/10/18	04:04:50 PM	5.872					
10/10/18	05:04:50 PM	5.821					
10/10/18	06:04:50 PM	5.821					
10/10/18	07:04:50 PM	5.821					
10/10/18	08:04:50 PM	5.821					
10/10/18	09:04:50 PM	5.847					
10/10/18	10:04:50 PM	5.872					
10/10/18	11:04:50 PM	5.924					
10/11/18	12:04:50 AM	5.924					
10/11/18	01:04:50 AM	6.051					
10/11/18	02:04:50 AM	5.949					
10/11/18	03:04:50 AM	5.821					
10/11/18	04:04:50 AM	5.847					
10/11/18	05:04:50 AM	5.898					
10/11/18	06:04:50 AM	5.821					
10/11/18	07:04:50 AM	5.821					
10/11/18	08:04:50 AM	5.796					
10/11/18	09:04:50 AM	5.050					
10/11/18	10:04:50 AM	5.128					
10/11/18	11:04:50 AM	5.360					
10/11/18	12:04:50 PM	5.231					
10/11/18	01:04:50 PM	5.796					
10/11/18	02:04:50 PM	6.331					
10/11/18	03:04:50 PM	6.864					
10/11/18	04:04:50 PM	6.864					
10/11/18	05:04:50 PM	6.914					
10/11/18	06:04:50 PM	6.889					
10/11/18	07:04:50 PM	6.889					
10/11/18	08:04:50 PM	6.889					
10/11/18	09:04:50 PM	6.889					
10/11/18	10:04:50 PM	6.839					
10/11/18	11:04:50 PM	6.763					
10/12/18	12:04:50 AM	6.763					
10/12/18	01:04:50 AM	6.737					
10/12/18	02:04:50 AM	6.712					
10/12/18	03:04:50 AM	6.737					
10/12/18	04:04:50 AM	6.763					
10/12/18	05:04:50 AM	6.712					
10/12/18	06:04:50 AM	6.712					
10/12/18	07:04:50 AM	6.712					
10/12/18	08:04:50 AM	6.737					
10/12/18	09:04:50 AM	6.763					
10/12/18	10:04:50 AM	6.763					
10/12/18	11:04:50 AM	6.509					
10/12/18	12:04:50 PM	8.990					
10/12/18	01:04:50 PM	9.188					
10/12/18	02:04:50 PM	8.444					
10/12/18	03:04:50 PM	8.469					
10/12/18	04:04:50 PM	7.820					
10/12/18	05:04:50 PM	7.820					
10/12/18	06:04:50 PM	7.343					
10/12/18	07:04:50 PM	7.293					
10/12/18	08:04:50 PM	7.393					
10/12/18	09:04:50 PM	7.318					
10/12/18	10:04:50 PM	7.242					
10/12/18	11:04:50 PM	6.864					
10/13/18	12:04:50 AM	7.192					
10/13/18	01:04:50 AM	7.444					
10/13/18	02:04:50 AM	6.889					
10/13/18	03:04:50 AM	6.636					
10/13/18	04:04:50 AM	7.167					
10/13/18	05:04:50 AM	6.712					
10/13/18	06:04:50 AM	6.914					
10/13/18	07:04:50 AM	7.041					
10/13/18	08:04:50 AM	7.318					
10/13/18	09:04:50 AM	7.368					
10/13/18	10:04:50 AM	7.494					
10/13/18	11:04:50 AM	7.619					
10/13/18	12:04:50 PM	7.670					
10/13/18	01:04:50 PM	7.419					
10/13/18	02:04:50 PM	5.872					
10/13/18	03:04:50 PM	5.975					
10/13/18	04:04:50 PM	6.051					
10/13/18	05:04:50 PM	6.077					
10/13/18	06:04:50 PM	6.128					
10/13/18	07:04:50 PM	6.204					
10/13/18	08:04:50 PM	6.230					
10/13/18	09:04:50 PM	6.204					
10/13/18	10:04:50 PM	6.128					
10/13/18	11:04:50 PM	6.102					
10/14/18	12:04:50 AM	6.026					
10/14/18	01:04:50 AM	5.796					
10/14/18	02:04:50 AM	5.949					
10/14/18	03:04:50 AM	6.026					
10/14/18	04:04:50 AM	6.077					
10/14/18	05:04:50 AM	6.179					
10/14/18	06:04:50 AM	6.179					
10/14/18	07:04:50 AM	6.204					
10/14/18	08:04:50 AM	7.594					
10/14/18	09:04:50 AM	8.916					
10/14/18	10:04:50 AM	9.829					
10/14/18	11:04:50 AM	10.075					
10/14/18	12:04:50 PM	10.712					
10/14/18	01:04:50 PM	10.858					
10/14/18	02:04:50 PM	10.932					
10/14/18	03:04:50 PM	10.932					
10/14/18	04:04:50 PM	5.949					
10/14/18	05:04:50 PM	5.975					
10/14/18	06:04:50 PM	5.898					
10/14/18	07:04:50 PM	5.924					
10/14/18	08:04:50 PM	5.924					
10/14/18	09:04:50 PM	5.924					
10/14/18	10:04:50 PM	5.898					
10/14/18	11:04:50 PM	5.898					
10/15/18	12:04:50 AM	5.924					
10/15/18	01:04:50 AM	5.924					
10/15/18	02:04:50 AM	5.949					
10/15/18	03:04:50 AM	5.949					
10/15/18	04:04:50 AM	5.949					
10/15/18	05:04:50 AM	5.949					
10/15/18	06:04:50 AM	5.898					
10/15/18	07:04:50 AM	5.924					
10/15/18	08:04:50 AM	5.949					
10/15/18	09:04:50 AM	5.924					
10/15/18	10:04:50 AM	5.924					
10/15/18	11:04:50 AM	5.949					
10/15/18	12:04:50 PM	5.924					
10/15/18	01:04:50 PM	10.345					
10/15/18	02:04:50 PM	5.872					
10/15/18	03:04:50 PM	5.872					
10/15/18	04:04:50 PM	5.872					
10/15/18	05:04:50 PM	5.872					
10/15/18	06:04:50 PM	5.898					
10/15/18	07:04:50 PM	5.898					
10/15/18	08:04:50 PM	5.898					
10/15/18	09:04:50 PM	5.872					
10/15/18	10:04:50 PM	5.872					
10/15/18	11:04:50 PM	5.872					
10/16/18	12:04:50 AM	5.898					
