DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/10/18	08:05:20 AM	17.415					
10/10/18	09:05:20 AM	17.082					
10/10/18	10:05:20 AM	17.415					
10/10/18	11:05:20 AM	17.938					
10/10/18	12:05:20 PM	18.247					
10/10/18	01:05:20 PM	7.945					
10/10/18	02:05:20 PM	6.382					
10/10/18	03:05:20 PM	5.872					
10/10/18	04:05:20 PM	5.847					
10/10/18	05:05:20 PM	5.847					
10/10/18	06:05:20 PM	5.847					
10/10/18	07:05:20 PM	5.872					
10/10/18	08:05:20 PM	5.847					
10/10/18	09:05:20 PM	5.898					
10/10/18	10:05:20 PM	5.949					
10/10/18	11:05:20 PM	6.128					
10/11/18	12:05:20 AM	6.255					
10/11/18	01:05:20 AM	6.585					
10/11/18	02:05:20 AM	6.408					
10/11/18	03:05:20 AM	6.000					
10/11/18	04:05:20 AM	5.898					
10/11/18	05:05:20 AM	5.847					
10/11/18	06:05:20 AM	5.847					
10/11/18	07:05:20 AM	5.847					
10/11/18	08:05:20 AM	5.796					
10/11/18	09:05:20 AM	5.102					
10/11/18	10:05:20 AM	5.179					
10/11/18	11:05:20 AM	5.385					
10/11/18	12:05:20 PM	5.231					
10/11/18	01:05:20 PM	5.821					
10/11/18	02:05:20 PM	6.357					
10/11/18	03:05:20 PM	6.763					
10/11/18	04:05:20 PM	6.763					
10/11/18	05:05:20 PM	6.737					
10/11/18	06:05:20 PM	6.763					
10/11/18	07:05:20 PM	6.737					
10/11/18	08:05:20 PM	6.737					
10/11/18	09:05:20 PM	6.737					
10/11/18	10:05:20 PM	6.712					
10/11/18	11:05:20 PM	6.737					
10/12/18	12:05:20 AM	6.737					
10/12/18	01:05:20 AM	6.763					
10/12/18	02:05:20 AM	6.712					
10/12/18	03:05:20 AM	6.687					
10/12/18	04:05:20 AM	6.687					
10/12/18	05:05:20 AM	6.712					
10/12/18	06:05:20 AM	6.712					
10/12/18	07:05:20 AM	6.712					
10/12/18	08:05:20 AM	6.712					
10/12/18	09:05:20 AM	6.712					
10/12/18	10:05:20 AM	6.712					
10/12/18	11:05:20 AM	6.940					
10/12/18	12:05:20 PM	13.449					
10/12/18	01:05:20 PM	14.361					
10/12/18	02:05:20 PM	10.614					
10/12/18	03:05:20 PM	10.663					
10/12/18	04:05:20 PM	8.841					
10/12/18	05:05:20 PM	8.220					
10/12/18	06:05:20 PM	7.142					
10/12/18	07:05:20 PM	7.217					
10/12/18	08:05:20 PM	7.368					
10/12/18	09:05:20 PM	7.192					
10/12/18	10:05:20 PM	7.116					
10/12/18	11:05:20 PM	6.687					
10/13/18	12:05:20 AM	7.142					
10/13/18	01:05:20 AM	7.343					
10/13/18	02:05:20 AM	6.585					
10/13/18	03:05:20 AM	6.357					
10/13/18	04:05:20 AM	7.142					
10/13/18	05:05:20 AM	6.712					
10/13/18	06:05:20 AM	6.940					
10/13/18	07:05:20 AM	7.142					
10/13/18	08:05:20 AM	7.293					
10/13/18	09:05:20 AM	7.368					
10/13/18	10:05:20 AM	7.820					
10/13/18	11:05:20 AM	7.920					
10/13/18	12:05:20 PM	8.220					
10/13/18	01:05:20 PM	7.469					
10/13/18	02:05:20 PM	5.770					
10/13/18	03:05:20 PM	6.026					
10/13/18	04:05:20 PM	5.847					
10/13/18	05:05:20 PM	5.949					
10/13/18	06:05:20 PM	6.077					
