DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/10/18	08:02:08 AM	18.319					
10/10/18	09:02:08 AM	16.677					
10/10/18	10:02:08 AM	17.153					
10/10/18	11:02:08 AM	17.534					
10/10/18	12:02:08 PM	17.677					
10/10/18	01:02:08 PM	7.142					
10/10/18	02:02:08 PM	7.066					
10/10/18	03:02:08 PM	6.965					
10/10/18	04:02:08 PM	6.914					
10/10/18	05:02:08 PM	6.788					
10/10/18	06:02:08 PM	6.788					
10/10/18	07:02:08 PM	6.712					
10/10/18	08:02:08 PM	6.661					
10/10/18	09:02:08 PM	6.687					
10/10/18	10:02:08 PM	6.737					
10/10/18	11:02:08 PM	6.940					
10/11/18	12:02:08 AM	6.940					
10/11/18	01:02:08 AM	6.965					
10/11/18	02:02:08 AM	6.914					
10/11/18	03:02:08 AM	6.889					
10/11/18	04:02:08 AM	6.889					
10/11/18	05:02:08 AM	6.763					
10/11/18	06:02:08 AM	6.737					
10/11/18	07:02:08 AM	6.661					
10/11/18	08:02:08 AM	6.661					
10/11/18	09:02:08 AM	6.687					
10/11/18	10:02:08 AM	6.763					
10/11/18	11:02:08 AM	5.462					
10/11/18	12:02:08 PM	5.796					
10/11/18	01:02:08 PM	6.281					
10/11/18	02:02:08 PM	6.102					
10/11/18	03:02:08 PM	6.153					
10/11/18	04:02:08 PM	5.975					
10/11/18	05:02:08 PM	5.898					
10/11/18	06:02:08 PM	5.924					
10/11/18	07:02:08 PM	5.872					
10/11/18	08:02:08 PM	5.872					
10/11/18	09:02:08 PM	5.872					
10/11/18	10:02:08 PM	5.924					
10/11/18	11:02:08 PM	5.975					
10/12/18	12:02:08 AM	6.051					
10/12/18	01:02:08 AM	6.128					
10/12/18	02:02:08 AM	6.204					
10/12/18	03:02:08 AM	6.102					
10/12/18	04:02:08 AM	6.077					
10/12/18	05:02:08 AM	5.949					
10/12/18	06:02:08 AM	5.924					
10/12/18	07:02:08 AM	5.872					
10/12/18	08:02:08 AM	5.179					
10/12/18	09:02:08 AM	5.128					
10/12/18	10:02:08 AM	5.257					
10/12/18	11:02:08 AM	5.745					
10/12/18	12:02:08 PM	7.091					
10/12/18	01:02:08 PM	7.444					
10/12/18	02:02:08 PM	7.569					
10/12/18	03:02:08 PM	7.720					
10/12/18	04:02:08 PM	7.494					
10/12/18	05:02:08 PM	7.645					
10/12/18	06:02:08 PM	7.318					
10/12/18	07:02:08 PM	7.293					
10/12/18	08:02:08 PM	7.393					
10/12/18	09:02:08 PM	7.343					
10/12/18	10:02:08 PM	7.293					
10/12/18	11:02:08 PM	7.041					
10/13/18	12:02:08 AM	7.142					
10/13/18	01:02:08 AM	7.419					
10/13/18	02:02:08 AM	6.990					
10/13/18	03:02:08 AM	6.737					
10/13/18	04:02:08 AM	7.192					
10/13/18	05:02:08 AM	6.712					
10/13/18	06:02:08 AM	6.889					
10/13/18	07:02:08 AM	6.914					
10/13/18	08:02:08 AM	7.268					
10/13/18	09:02:08 AM	7.318					
10/13/18	10:02:08 AM	7.368					
10/13/18	11:02:08 AM	7.444					
10/13/18	12:02:08 PM	7.494					
10/13/18	01:02:08 PM	7.393					
10/13/18	02:02:08 PM	7.192					
10/13/18	03:02:08 PM	7.015					
10/13/18	04:02:08 PM	5.924					
10/13/18	05:02:08 PM	5.924					
10/13/18	06:02:08 PM	5.924					
10/13/18	07:02:08 PM	5.924					
10/13/18	08:02:08 PM	5.924					
10/13/18	09:02:08 PM	5.949					
10/13/18	10:02:08 PM	5.975					
10/13/18	11:02:08 PM	5.975					
10/14/18	12:02:08 AM	5.975					
10/14/18	01:02:08 AM	5.949					
10/14/18	02:02:08 AM	5.949					
10/14/18	03:02:08 AM	5.949					
10/14/18	04:02:08 AM	5.949					
10/14/18	05:02:08 AM	5.949					
10/14/18	06:02:08 AM	5.949					
10/14/18	07:02:08 AM	5.949					
10/14/18	08:02:08 AM	5.949					
10/14/18	09:02:08 AM	5.949					
10/14/18	10:02:08 AM	5.949					
10/14/18	11:02:08 AM	5.949					
10/14/18	12:02:08 PM	5.949					
10/14/18	01:02:08 PM	10.883					
10/14/18	02:02:08 PM	12.389					
10/14/18	03:02:08 PM	5.975					
10/14/18	04:02:08 PM	5.975					
10/14/18	05:02:08 PM	5.975					
10/14/18	06:02:08 PM	5.975					
10/14/18	07:02:08 PM	5.975					
10/14/18	08:02:08 PM	5.975					
10/14/18	09:02:08 PM	6.000					
10/14/18	10:02:08 PM	5.975					
10/14/18	11:02:08 PM	5.975					
10/15/18	12:02:08 AM	5.975					
10/15/18	01:02:08 AM	5.975					
10/15/18	02:02:08 AM	5.975					
10/15/18	03:02:08 AM	5.975					
10/15/18	04:02:08 AM	5.975					
10/15/18	05:02:08 AM	5.975					
10/15/18	06:02:08 AM	6.000					
10/15/18	07:02:08 AM	5.975					
10/15/18	08:02:08 AM	6.000					
10/15/18	09:02:08 AM	8.717					
10/15/18	10:02:08 AM	8.767					
10/15/18	11:02:08 AM	9.410					
10/15/18	12:02:08 PM	8.070					
10/15/18	01:02:08 PM	8.717					
10/15/18	02:02:08 PM	8.693					
10/15/18	03:02:08 PM	8.792					
10/15/18	04:02:08 PM	6.077					
10/15/18	05:02:08 PM	6.102					
10/15/18	06:02:08 PM	6.128					
10/15/18	07:02:08 PM	6.128					
10/15/18	08:02:08 PM	6.128					
10/15/18	09:02:08 PM	6.077					
10/15/18	10:02:08 PM	5.872					
10/15/18	11:02:08 PM	5.847					
10/16/18	12:02:08 AM	5.847					
10/16/18	01:02:08 AM	5.872					
10/16/18	02:02:08 AM	5.924					
10/16/18	03:02:08 AM	6.026					
10/16/18	04:02:08 AM	6.000					
10/16/18	05:02:08 AM	6.077					
10/16/18	06:02:08 AM	6.128					
10/16/18	07:02:08 AM	6.128					
10/16/18	08:02:08 AM	6.179					
10/16/18	09:02:08 AM	5.975					
10/16/18	10:02:08 AM	6.026					
10/16/18	11:02:08 AM	6.051					
10/16/18	12:02:08 PM	9.657					
10/16/18	01:02:08 PM	10.369					
