DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/10/18	08:03:13 AM	18.319					
10/10/18	09:03:13 AM	18.057					
10/10/18	10:03:13 AM	18.414					
10/10/18	11:03:13 AM	19.008					
10/10/18	12:03:13 PM	19.294					
10/10/18	01:03:13 PM	8.020					
10/10/18	02:03:13 PM	6.914					
10/10/18	03:03:13 PM	6.914					
10/10/18	04:03:13 PM	6.914					
10/10/18	05:03:13 PM	6.889					
10/10/18	06:03:13 PM	6.889					
10/10/18	07:03:13 PM	6.839					
10/10/18	08:03:13 PM	6.889					
10/10/18	09:03:13 PM	6.889					
10/10/18	10:03:13 PM	6.889					
10/10/18	11:03:13 PM	6.889					
10/11/18	12:03:13 AM	6.889					
10/11/18	01:03:13 AM	6.864					
10/11/18	02:03:13 AM	6.839					
10/11/18	03:03:13 AM	6.839					
10/11/18	04:03:13 AM	6.864					
10/11/18	05:03:13 AM	6.940					
10/11/18	06:03:13 AM	6.914					
10/11/18	07:03:13 AM	6.889					
10/11/18	08:03:13 AM	6.839					
10/11/18	09:03:13 AM	5.024					
10/11/18	10:03:13 AM	5.154					
10/11/18	11:03:13 AM	5.102					
10/11/18	12:03:13 PM	5.231					
10/11/18	01:03:13 PM	5.821					
10/11/18	02:03:13 PM	6.509					
10/11/18	03:03:13 PM	6.914					
10/11/18	04:03:13 PM	6.839					
10/11/18	05:03:13 PM	6.914					
10/11/18	06:03:13 PM	6.889					
10/11/18	07:03:13 PM	6.889					
10/11/18	08:03:13 PM	6.889					
10/11/18	09:03:13 PM	6.889					
10/11/18	10:03:13 PM	6.914					
10/11/18	11:03:13 PM	6.864					
10/12/18	12:03:13 AM	6.839					
10/12/18	01:03:13 AM	6.839					
10/12/18	02:03:13 AM	6.788					
10/12/18	03:03:13 AM	6.889					
10/12/18	04:03:13 AM	6.763					
10/12/18	05:03:13 AM	6.839					
10/12/18	06:03:13 AM	6.788					
10/12/18	07:03:13 AM	6.813					
10/12/18	08:03:13 AM	6.788					
10/12/18	09:03:13 AM	6.864					
10/12/18	10:03:13 AM	6.839					
10/12/18	11:03:13 AM	6.331					
10/12/18	12:03:13 PM	7.343					
10/12/18	01:03:13 PM	7.895					
10/12/18	02:03:13 PM	7.795					
10/12/18	03:03:13 PM	8.020					
10/12/18	04:03:13 PM	7.670					
10/12/18	05:03:13 PM	7.795					
10/12/18	06:03:13 PM	7.368					
10/12/18	07:03:13 PM	7.318					
10/12/18	08:03:13 PM	7.469					
10/12/18	09:03:13 PM	7.419					
10/12/18	10:03:13 PM	7.368					
10/12/18	11:03:13 PM	6.914					
10/13/18	12:03:13 AM	7.217					
10/13/18	01:03:13 AM	7.494					
10/13/18	02:03:13 AM	7.015					
10/13/18	03:03:13 AM	6.712					
10/13/18	04:03:13 AM	7.293					
10/13/18	05:03:13 AM	6.788					
10/13/18	06:03:13 AM	7.015					
10/13/18	07:03:13 AM	7.091					
10/13/18	08:03:13 AM	7.343					
10/13/18	09:03:13 AM	7.419					
10/13/18	10:03:13 AM	7.519					
