DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
10/10/18	08:05:05 AM	17.867					
10/10/18	09:05:05 AM	17.819					
10/10/18	10:05:05 AM	18.129					
10/10/18	11:05:05 AM	18.889					
10/10/18	12:05:05 PM	19.056					
10/10/18	01:05:05 PM	7.720					
10/10/18	02:05:05 PM	7.419					
10/10/18	03:05:05 PM	5.872					
10/10/18	04:05:05 PM	5.847					
10/10/18	05:05:05 PM	5.821					
10/10/18	06:05:05 PM	5.821					
10/10/18	07:05:05 PM	5.821					
10/10/18	08:05:05 PM	5.821					
10/10/18	09:05:05 PM	5.847					
10/10/18	10:05:05 PM	5.924					
10/10/18	11:05:05 PM	5.949					
10/11/18	12:05:05 AM	5.949					
10/11/18	01:05:05 AM	5.924					
10/11/18	02:05:05 AM	6.077					
10/11/18	03:05:05 AM	5.949					
10/11/18	04:05:05 AM	5.898					
10/11/18	05:05:05 AM	5.847					
10/11/18	06:05:05 AM	5.847					
10/11/18	07:05:05 AM	5.821					
10/11/18	08:05:05 AM	5.821					
10/11/18	09:05:05 AM	5.847					
10/11/18	10:05:05 AM	5.898					
10/11/18	11:05:05 AM	4.869					
10/11/18	12:05:05 PM	5.462					
10/11/18	01:05:05 PM	6.661					
10/11/18	02:05:05 PM	6.737					
10/11/18	03:05:05 PM	6.763					
10/11/18	04:05:05 PM	6.687					
10/11/18	05:05:05 PM	6.636					
10/11/18	06:05:05 PM	6.281					
10/11/18	07:05:05 PM	6.026					
10/11/18	08:05:05 PM	5.975					
10/11/18	09:05:05 PM	6.000					
10/11/18	10:05:05 PM	6.408					
10/11/18	11:05:05 PM	6.458					
10/12/18	12:05:05 AM	6.687					
10/12/18	01:05:05 AM	6.712					
10/12/18	02:05:05 AM	6.712					
10/12/18	03:05:05 AM	6.687					
10/12/18	04:05:05 AM	6.687					
10/12/18	05:05:05 AM	6.408					
10/12/18	06:05:05 AM	6.255					
10/12/18	07:05:05 AM	6.051					
10/12/18	08:05:05 AM	5.128					
10/12/18	09:05:05 AM	5.128					
10/12/18	10:05:05 AM	5.308					
10/12/18	11:05:05 AM	5.745					
10/12/18	12:05:05 PM	7.015					
10/12/18	01:05:05 PM	7.444					
10/12/18	02:05:05 PM	7.544					
10/12/18	03:05:05 PM	7.720					
10/12/18	04:05:05 PM	7.494					
10/12/18	05:05:05 PM	7.645					
10/12/18	06:05:05 PM	7.293					
10/12/18	07:05:05 PM	7.293					
10/12/18	08:05:05 PM	7.419					
10/12/18	09:05:05 PM	7.343					
10/12/18	10:05:05 PM	7.268					
10/12/18	11:05:05 PM	7.015					
10/13/18	12:05:05 AM	7.142					
10/13/18	01:05:05 AM	7.393					
10/13/18	02:05:05 AM	6.889					
10/13/18	03:05:05 AM	6.661					
10/13/18	04:05:05 AM	7.217					
10/13/18	05:05:05 AM	6.737					
10/13/18	06:05:05 AM	6.914					
10/13/18	07:05:05 AM	6.990					
10/13/18	08:05:05 AM	7.242					
10/13/18	09:05:05 AM	7.318					
10/13/18	10:05:05 AM	7.343					
10/13/18	11:05:05 AM	7.444					
10/13/18	12:05:05 PM	7.519					
10/13/18	01:05:05 PM	7.343					
10/13/18	02:05:05 PM	7.167					
10/13/18	03:05:05 PM	6.889					
10/13/18	04:05:05 PM	5.924					
10/13/18	05:05:05 PM	6.000					
10/13/18	06:05:05 PM	5.975					
10/13/18	07:05:05 PM	5.949					
10/13/18	08:05:05 PM	5.924					
10/13/18	09:05:05 PM	5.924					
10/13/18	10:05:05 PM	5.898					
10/13/18	11:05:05 PM	5.898					
10/14/18	12:05:05 AM	5.898					
10/14/18	01:05:05 AM	5.898					
10/14/18	02:05:05 AM	5.898					
10/14/18	03:05:05 AM	5.898					
10/14/18	04:05:05 AM	5.898					
10/14/18	05:05:05 AM	5.898					
10/14/18	06:05:05 AM	5.898					
10/14/18	07:05:05 AM	5.924					
10/14/18	08:05:05 AM	5.924					
10/14/18	09:05:05 AM	5.898					
10/14/18	10:05:05 AM	5.898					
10/14/18	11:05:05 AM	5.898					
10/14/18	12:05:05 PM	5.898					
10/14/18	01:05:05 PM	9.756					
10/14/18	02:05:05 PM	6.153					
10/14/18	03:05:05 PM	5.975					
10/14/18	04:05:05 PM	5.949					
10/14/18	05:05:05 PM	6.000					
10/14/18	06:05:05 PM	6.000					
10/14/18	07:05:05 PM	5.949					
10/14/18	08:05:05 PM	5.975					
10/14/18	09:05:05 PM	5.975					
10/14/18	10:05:05 PM	5.949					
10/14/18	11:05:05 PM	5.949					
10/15/18	12:05:05 AM	5.975					
10/15/18	01:05:05 AM	5.975					
10/15/18	02:05:05 AM	5.949					
10/15/18	03:05:05 AM	5.949					
10/15/18	04:05:05 AM	5.949					
10/15/18	05:05:05 AM	5.975					
10/15/18	06:05:05 AM	5.949					
10/15/18	07:05:05 AM	5.949					
10/15/18	08:05:05 AM	5.949					
10/15/18	09:05:05 AM	8.916					
10/15/18	10:05:05 AM	8.941					
10/15/18	11:05:05 AM	9.558					
10/15/18	12:05:05 PM	8.120					
10/15/18	01:05:05 PM	8.817					
10/15/18	02:05:05 PM	8.717					
10/15/18	03:05:05 PM	9.312					
10/15/18	04:05:05 PM	5.821					
10/15/18	05:05:05 PM	5.847					
10/15/18	06:05:05 PM	5.847					
10/15/18	07:05:05 PM	5.872					
10/15/18	08:05:05 PM	5.847					
10/15/18	09:05:05 PM	5.745					
10/15/18	10:05:05 PM	5.719					
10/15/18	11:05:05 PM	5.745					
10/16/18	12:05:05 AM	5.745					
10/16/18	01:05:05 AM	5.745					
10/16/18	02:05:05 AM	5.796					
10/16/18	03:05:05 AM	5.796					
10/16/18	04:05:05 AM	5.847					
10/16/18	05:05:05 AM	5.872					
10/16/18	06:05:05 AM	5.847					
10/16/18	07:05:05 AM	5.847					
10/16/18	08:05:05 AM	5.847					
10/16/18	09:05:05 AM	5.847					
10/16/18	10:05:05 AM	5.872					
10/16/18	11:05:05 AM	5.796					
10/16/18	12:05:05 PM	9.657					
