Date Time,Temperature  (*C)
10/02/08 	13:17:09.0	20.00
10/02/08 	14:17:09.0	5.45
10/02/08 	15:17:09.0	5.45
10/02/08 	16:17:09.0	5.29
10/02/08 	17:17:09.0	5.29
10/02/08 	18:17:09.0	5.29
10/02/08 	19:17:09.0	5.29
10/02/08 	20:17:09.0	5.29
10/02/08 	21:17:09.0	5.29
10/02/08 	22:17:09.0	5.45
10/02/08 	23:17:09.0	5.45
10/03/08 	00:17:09.0	5.45
10/03/08 	01:17:09.0	5.45
10/03/08 	02:17:09.0	5.45
10/03/08 	03:17:09.0	5.45
10/03/08 	04:17:09.0	5.29
10/03/08 	05:17:09.0	5.29
10/03/08 	06:17:09.0	5.29
10/03/08 	07:17:09.0	5.29
10/03/08 	08:17:09.0	5.29
10/03/08 	09:17:09.0	8.39
10/03/08 	10:17:09.0	8.85
10/03/08 	11:17:09.0	8.54
10/03/08 	12:17:09.0	20.32
10/03/08 	13:17:09.0	11.95
10/03/08 	14:17:09.0	12.57
10/03/08 	15:17:09.0	13.49
10/03/08 	16:17:09.0	7.01
10/03/08 	17:17:09.0	7.01
10/03/08 	18:17:09.0	7.01
10/03/08 	19:17:09.0	6.85
10/03/08 	20:17:09.0	6.85
10/03/08 	21:17:09.0	6.85
10/03/08 	22:17:09.0	6.69
10/03/08 	23:17:09.0	6.85
10/04/08 	00:17:09.0	6.85
10/04/08 	01:17:09.0	6.85
10/04/08 	02:17:09.0	6.85
10/04/08 	03:17:09.0	7.01
10/04/08 	04:17:09.0	7.01
10/04/08 	05:17:09.0	6.85
10/04/08 	06:17:09.0	7.01
10/04/08 	07:17:09.0	7.01
10/04/08 	08:17:09.0	7.01
10/04/08 	09:17:09.0	7.01
10/04/08 	10:17:09.0	5.29
10/04/08 	11:17:09.0	6.07
10/04/08 	12:17:09.0	7.31
10/04/08 	13:17:09.0	7.16
10/04/08 	14:17:09.0	7.31
10/04/08 	15:17:09.0	7.31
10/04/08 	16:17:09.0	7.01
10/04/08 	17:17:09.0	7.16
10/04/08 	18:17:09.0	7.16
10/04/08 	19:17:09.0	7.16
10/04/08 	20:17:09.0	7.16
10/04/08 	21:17:09.0	7.01
10/04/08 	22:17:09.0	7.01
10/04/08 	23:17:09.0	7.01
10/05/08 	00:17:09.0	7.01
10/05/08 	01:17:09.0	7.01
10/05/08 	02:17:09.0	7.01
10/05/08 	03:17:09.0	7.01
10/05/08 	04:17:09.0	7.01
10/05/08 	05:17:09.0	7.16
10/05/08 	06:17:09.0	7.16
10/05/08 	07:17:09.0	7.16
10/05/08	08:17:09.0	7.16
10/05/08	09:17:09.0	7.01
10/05/08 	10:17:09.0	7.62
10/05/08 	11:17:09.0	9.16
10/05/08 	12:17:09.0	9.01
10/05/08 	13:17:09.0	10.09
10/05/08 	14:17:09.0	10.71
10/05/08 	15:17:09.0	10.40
10/05/08 	16:17:09.0	8.08
10/05/08 	17:17:09.0	8.08
10/05/08 	18:17:09.0	8.08
10/05/08 	19:17:09.0	8.23
10/05/08 	20:17:09.0	8.23
10/05/08 	21:17:09.0	8.08
10/05/08 	22:17:09.0	8.08
10/05/08 	23:17:09.0	8.08
10/06/08 	00:17:09.0	8.08
10/06/08 	01:17:09.0	8.23
10/06/08 	02:17:09.0	8.08
10/06/08 	03:17:09.0	8.08
10/06/08 	04:17:09.0	8.23
10/06/08 	05:17:09.0	8.23
10/06/08 	06:17:09.0	8.23
10/06/08 	07:17:09.0	8.23
10/06/08 	08:17:09.0	8.23
10/06/08 	09:17:09.0	8.08
10/06/08 	10:17:09.0	8.08
10/06/08 	11:17:09.0	8.23
10/06/08 	12:17:09.0	9.01
10/06/08 	13:17:09.0	9.16
10/06/08 	14:17:09.0	8.85
10/06/08 	15:17:09.0	9.93
10/06/08 	16:17:09.0	7.77
10/06/08 	17:17:09.0	6.38
10/06/08 	18:17:09.0	5.92
10/06/08 	19:17:09.0	5.76
10/06/08 	20:17:09.0	4.68
10/06/08 	21:17:09.0	3.73
10/06/08 	22:17:09.0	3.26
10/06/08 	23:17:09.0	2.94
10/07/08 	00:17:09.0	2.47
10/07/08 	01:17:09.0	2.32
10/07/08 	02:17:09.0	2.16
10/07/08 	03:17:09.0	1.84
10/07/08 	04:17:09.0	1.53
10/07/08 	05:17:09.0	1.21
10/07/08 	06:17:09.0	0.89
10/07/08 	07:17:09.0	0.73
10/07/08 	08:17:09.0	1.53
10/07/08 	09:17:09.0	2.63
10/07/08 	10:17:09.0	4.36
10/07/08 	11:17:09.0	6.69
10/07/08 	12:17:09.0	6.54
10/07/08 	13:17:09.0	7.31
