"Plot Title: 14"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10518876, SEN S/N: 10518876)","Coupler Detached (LGR S/N: 10518876)","Coupler Attached (LGR S/N: 10518876)","Host Connected (LGR S/N: 10518876)","Stopped (LGR S/N: 10518876)","End Of File (LGR S/N: 10518876)"
47,07/10/16 06:49:18 AM,6.357,,,,,
48,07/10/16 07:49:23 AM,6.357,,,,,
49,07/10/16 08:49:28 AM,6.357,,,,,
50,07/10/16 09:49:33 AM,6.408,,,,,
51,07/10/16 10:49:38 AM,6.433,,,,,
52,07/10/16 11:49:43 AM,15.103,,,,,
53,07/10/16 12:49:48 PM,15.891,,,,,
54,07/10/16 01:49:53 PM,15.414,,,,,
55,07/10/16 02:49:58 PM,15.127,,,,,
56,07/10/16 03:50:03 PM,17.653,,,,,
57,07/10/16 04:50:08 PM,16.677,,,,,
58,07/10/16 05:50:13 PM,17.034,,,,,
59,07/10/16 06:50:18 PM,15.819,,,,,
60,07/10/16 07:50:23 PM,16.225,,,,,
61,07/10/16 08:50:28 PM,15.748,,,,,
62,07/10/16 09:50:33 PM,15.103,,,,,
63,07/10/16 10:50:38 PM,14.768,,,,,
64,07/10/16 11:50:43 PM,14.601,,,,,
65,07/11/16 12:50:48 AM,14.122,,,,,
66,07/11/16 01:50:53 AM,13.738,,,,,
67,07/11/16 02:50:58 AM,13.762,,,,,
68,07/11/16 03:51:03 AM,13.449,,,,,
69,07/11/16 04:51:08 AM,13.377,,,,,
70,07/11/16 05:51:13 AM,13.618,,,,,
71,07/11/16 06:51:18 AM,15.151,,,,,
72,07/11/16 07:51:23 AM,15.557,,,,,
73,07/11/16 08:51:28 AM,15.151,,,,,
74,07/11/16 09:51:33 AM,15.986,,,,,
75,07/11/16 10:51:38 AM,17.439,,,,,
76,07/11/16 11:51:43 AM,20.674,,,,,
77,07/11/16 12:51:48 PM,17.653,,,,,
78,07/11/16 01:51:53 PM,7.242,,,,,
79,07/11/16 02:51:58 PM,7.268,,,,,
80,07/11/16 03:52:03 PM,7.217,,,,,
81,07/11/16 04:52:08 PM,7.041,,,,,
82,07/11/16 05:52:13 PM,6.813,,,,,
83,07/11/16 06:52:18 PM,6.788,,,,,
84,07/11/16 07:52:23 PM,6.864,,,,,
85,07/11/16 08:52:28 PM,7.066,,,,,
86,07/11/16 09:52:33 PM,7.217,,,,,
87,07/11/16 10:52:38 PM,7.419,,,,,
88,07/11/16 11:52:43 PM,7.318,,,,,
89,07/12/16 12:52:48 AM,7.293,,,,,
90,07/12/16 01:52:53 AM,7.368,,,,,
91,07/12/16 02:52:58 AM,7.444,,,,,
92,07/12/16 03:53:03 AM,7.419,,,,,
93,07/12/16 04:53:08 AM,7.368,,,,,
94,07/12/16 05:53:13 AM,7.368,,,,,
95,07/12/16 06:53:18 AM,7.368,,,,,
96,07/12/16 07:53:23 AM,13.064,,,,,
97,07/12/16 08:53:28 AM,13.786,,,,,
98,07/12/16 09:53:33 AM,14.146,,,,,
99,07/12/16 10:53:38 AM,14.170,,,,,
100,07/12/16 11:53:43 AM,14.218,,,,,
101,07/12/16 12:53:48 PM,14.745,,,,,
102,07/12/16 01:53:53 PM,14.649,,,,,
103,07/12/16 02:53:58 PM,15.963,,,,,
104,07/12/16 03:54:03 PM,6.306,,,,,
105,07/12/16 04:54:08 PM,6.382,,,,,
106,07/12/16 05:54:13 PM,6.585,,,,,
107,07/12/16 06:54:18 PM,6.382,,,,,
108,07/12/16 07:54:23 PM,6.281,,,,,
109,07/12/16 08:54:28 PM,6.230,,,,,
110,07/12/16 09:54:33 PM,6.255,,,,,
111,07/12/16 10:54:38 PM,6.230,,,,,
112,07/12/16 11:54:43 PM,6.281,,,,,
113,07/13/16 12:54:48 AM,6.331,,,,,
114,07/13/16 01:54:53 AM,6.357,,,,,
115,07/13/16 02:54:58 AM,6.357,,,,,
116,07/13/16 03:55:03 AM,6.331,,,,,
117,07/13/16 04:55:08 AM,6.306,,,,,
118,07/13/16 05:55:13 AM,6.382,,,,,
119,07/13/16 06:55:18 AM,6.458,,,,,
120,07/13/16 07:55:23 AM,6.306,,,,,
121,07/13/16 08:55:28 AM,6.255,,,,,
122,07/13/16 09:55:33 AM,6.230,,,,,
123,07/13/16 10:55:38 AM,6.204,,,,,
124,07/13/16 11:55:43 AM,6.230,,,,,
125,07/13/16 12:55:48 PM,16.725,,,,,
126,07/13/16 01:55:53 PM,15.939,,,,,
127,07/13/16 02:55:58 PM,15.796,,,,,
128,07/13/16 03:56:03 PM,17.534,,,,,
129,07/13/16 04:56:08 PM,16.558,,,,,
130,07/13/16 05:56:13 PM,16.487,,,,,
131,07/13/16 06:56:18 PM,15.986,,,,,
132,07/13/16 07:56:23 PM,15.772,,,,,
133,07/13/16 08:56:28 PM,15.151,,,,,
134,07/13/16 09:56:33 PM,15.175,,,,,
135,07/13/16 10:56:38 PM,14.960,,,,,
136,07/13/16 11:56:43 PM,14.864,,,,,
137,07/14/16 12:56:48 AM,14.768,,,,,
138,07/14/16 01:56:53 AM,14.601,,,,,
139,07/14/16 02:56:58 AM,14.553,,,,,
140,07/14/16 03:57:03 AM,14.673,,,,,
141,07/14/16 04:57:08 AM,14.625,,,,,
142,07/14/16 05:57:13 AM,14.601,,,,,
143,07/14/16 06:57:18 AM,14.457,,,,,
144,07/14/16 07:57:23 AM,14.936,,,,,
145,07/14/16 08:57:28 AM,15.748,,,,,
146,07/14/16 09:57:33 AM,16.368,,,,,
147,07/14/16 10:57:38 AM,17.510,,,,,
148,07/14/16 11:57:43 AM,7.720,,,,,
149,07/14/16 12:57:48 PM,7.795,,,,,
150,07/14/16 01:57:53 PM,7.720,,,,,
151,07/14/16 02:57:58 PM,7.795,,,,,
152,07/14/16 03:58:03 PM,7.770,,,,,
153,07/14/16 04:58:08 PM,7.770,,,,,
154,07/14/16 05:58:13 PM,7.770,,,,,
155,07/14/16 06:58:18 PM,7.720,,,,,
156,07/14/16 07:58:23 PM,7.745,,,,,
157,07/14/16 08:58:28 PM,7.745,,,,,
158,07/14/16 09:58:33 PM,7.795,,,,,
159,07/14/16 10:58:38 PM,7.770,,,,,
160,07/14/16 11:58:43 PM,7.795,,,,,
161,07/15/16 12:58:48 AM,8.095,,,,,
162,07/15/16 01:58:53 AM,8.319,,,,,
163,07/15/16 02:58:58 AM,7.895,,,,,
164,07/15/16 03:59:03 AM,7.895,,,,,
165,07/15/16 04:59:08 AM,7.870,,,,,
166,07/15/16 05:59:13 AM,14.481,,,,,
167,07/15/16 06:59:18 AM,14.792,,,,,
168,07/15/16 07:59:23 AM,15.055,,,,,
169,07/15/16 08:59:28 AM,15.652,,,,,
170,07/15/16 09:59:15 AM,,,Logged,Logged,,
171,07/15/16 09:59:19 AM,,,,,Logged,Logged
