DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
07/15/18	10:59:47 AM	18.604					
07/15/18	11:59:47 AM	19.841					
07/15/18	12:59:47 PM	17.582					
07/15/18	01:59:47 PM	13.858					
07/15/18	02:59:47 PM	13.858					
07/15/18	03:59:47 PM	5.719					
07/15/18	04:59:47 PM	5.872					
07/15/18	05:59:47 PM	5.898					
07/15/18	06:59:47 PM	5.975					
07/15/18	07:59:47 PM	6.000					
07/15/18	08:59:47 PM	5.975					
07/15/18	09:59:47 PM	6.128					
07/15/18	10:59:47 PM	6.382					
07/15/18	11:59:47 PM	5.949					
07/16/18	12:59:47 AM	5.898					
07/16/18	01:59:47 AM	5.745					
07/16/18	02:59:47 AM	5.796					
07/16/18	03:59:47 AM	5.693					
07/16/18	04:59:47 AM	5.796					
07/16/18	05:59:47 AM	5.796					
07/16/18	06:59:47 AM	6.000					
07/16/18	07:59:47 AM	6.281					
07/16/18	08:59:47 AM	6.255					
07/16/18	09:59:47 AM	6.230					
07/16/18	10:59:47 AM	6.179					
07/16/18	11:59:47 AM	14.290					
07/16/18	12:59:47 PM	19.389					
07/16/18	01:59:47 PM	6.357					
07/16/18	02:59:47 PM	5.847					
07/16/18	03:59:47 PM	5.745					
07/16/18	04:59:47 PM	5.745					
07/16/18	05:59:47 PM	5.770					
07/16/18	06:59:47 PM	5.898					
07/16/18	07:59:47 PM	5.949					
07/16/18	08:59:47 PM	6.000					
07/16/18	09:59:47 PM	5.949					
07/16/18	10:59:47 PM	5.924					
07/16/18	11:59:47 PM	6.026					
07/17/18	12:59:47 AM	5.949					
07/17/18	01:59:47 AM	6.357					
07/17/18	02:59:47 AM	6.331					
07/17/18	03:59:47 AM	5.847					
07/17/18	04:59:47 AM	5.847					
07/17/18	05:59:47 AM	5.898					
07/17/18	06:59:47 AM	6.128					
07/17/18	07:59:47 AM	10.810					
07/17/18	08:59:47 AM	10.858					
07/17/18	09:59:47 AM	11.078					
07/17/18	10:59:47 AM	11.297					
07/17/18	11:59:47 AM	11.807					
07/17/18	12:59:47 PM	11.443					
07/17/18	01:59:47 PM	11.589					
07/17/18	02:59:47 PM	11.734					
07/17/18	03:59:47 PM	12.171					
07/17/18	04:59:47 PM	12.098					
07/17/18	05:59:47 PM	12.074					
07/17/18	06:59:47 PM	11.904					
07/17/18	07:59:47 PM	12.050					
07/17/18	08:59:47 PM	11.856					
07/17/18	09:59:47 PM	12.025					
07/17/18	10:59:47 PM	11.783					
07/17/18	11:59:47 PM	11.029					
07/18/18	12:59:47 AM	10.394					
07/18/18	01:59:47 AM	10.222					
07/18/18	02:59:47 AM	10.149					
07/18/18	03:59:47 AM	10.100					
07/18/18	04:59:47 AM	10.051					
07/18/18	05:59:47 AM	10.173					
07/18/18	06:59:47 AM	10.614					
07/18/18	07:59:47 AM	11.321					
07/18/18	08:59:47 AM	11.589					
07/18/18	09:59:47 AM	11.419					
07/18/18	10:59:47 AM	11.783					
07/18/18	11:59:47 AM	11.637					
07/18/18	12:59:47 PM	11.904					
07/18/18	01:59:47 PM	12.775					
07/18/18	02:59:47 PM	7.870					
07/18/18	03:59:47 PM	5.565					
07/18/18	04:59:47 PM	5.565					
07/18/18	05:59:47 PM	5.565					
07/18/18	06:59:47 PM	5.565					
07/18/18	07:59:47 PM	5.565					
07/18/18	08:59:47 PM	5.565					
07/18/18	09:59:47 PM	5.565					
07/18/18	10:59:47 PM	5.565					
07/18/18	11:59:47 PM	5.591					
07/19/18	12:59:47 AM	5.616					
07/19/18	01:59:47 AM	5.591					
07/19/18	02:59:47 AM	5.591					
07/19/18	03:59:47 AM	5.591					
07/19/18	04:59:47 AM	5.591					
07/19/18	05:59:47 AM	5.591					
07/19/18	06:59:47 AM	5.565					
07/19/18	07:59:47 AM	5.565					
07/19/18	08:59:47 AM	5.565					
07/19/18	09:59:47 AM	5.565					
07/19/18	10:59:47 AM	5.616					
07/19/18	11:59:47 AM	5.616					
07/19/18	12:59:47 PM	14.721					
07/19/18	01:59:47 PM	18.010					
07/19/18	02:59:47 PM	6.179					
07/19/18	03:59:47 PM	6.331					
07/19/18	04:59:47 PM	6.051					
07/19/18	05:59:47 PM	6.230					
07/19/18	06:59:47 PM	6.382					
07/19/18	07:59:47 PM	6.408					
07/19/18	08:59:47 PM	6.128					
07/19/18	09:59:47 PM	6.077					
07/19/18	10:59:47 PM	5.975					
07/19/18	11:59:47 PM	6.000					
07/20/18	12:59:47 AM	6.102					
07/20/18	01:59:47 AM	6.179					
07/20/18	02:59:47 AM	6.077					
07/20/18	03:59:47 AM	6.000					
07/20/18	04:59:47 AM	6.077					
07/20/18	05:59:47 AM	6.077					
07/20/18	06:59:47 AM	6.281					
07/20/18	07:59:47 AM	6.433					
07/20/18	08:59:47 AM	12.437					
07/20/18	09:59:47 AM	12.558					
07/20/18	10:59:47 AM	13.473					
07/20/18	11:59:47 AM	13.546					
07/20/18	12:59:47 PM	13.137					
07/20/18	01:59:47 PM	14.577					
07/20/18	02:59:47 PM	15.342					
07/20/18	03:59:47 PM	15.461					
07/20/18	04:59:47 PM	15.533					
07/20/18	05:59:47 PM	16.534					
07/20/18	06:59:47 PM	16.749					
07/20/18	07:59:47 PM	16.415					
07/20/18	08:59:47 PM	15.629					
07/20/18	09:59:47 PM	15.127					
07/20/18	10:59:47 PM	14.625					
07/20/18	11:59:47 PM	14.122					
07/21/18	12:59:47 AM	13.642					
07/21/18	01:59:47 AM	13.209					
07/21/18	02:59:47 AM	12.920					
07/21/18	03:59:47 AM	12.703					
07/21/18	04:59:47 AM	12.268					
07/21/18	05:59:47 AM	11.856					
07/21/18	06:59:47 AM	12.413					
07/21/18	07:59:47 AM	13.281					
07/21/18	08:59:47 AM	14.266					
07/21/18	09:59:47 AM	15.127					
07/21/18	10:59:47 AM	15.318					
07/21/18	11:59:47 AM	15.533					
07/21/18	12:59:47 PM	5.975					
07/21/18	01:59:47 PM	6.000					
