DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
07/15/18	11:03:33 AM	18.747					
07/15/18	12:03:33 PM	19.651					
07/15/18	01:03:33 PM	14.984					
07/15/18	02:03:33 PM	5.591					
07/15/18	03:03:33 PM	5.591					
07/15/18	04:03:33 PM	5.591					
07/15/18	05:03:33 PM	5.591					
07/15/18	06:03:33 PM	5.591					
07/15/18	07:03:33 PM	5.591					
07/15/18	08:03:33 PM	5.616					
07/15/18	09:03:33 PM	5.642					
07/15/18	10:03:33 PM	5.668					
07/15/18	11:03:33 PM	5.616					
07/16/18	12:03:33 AM	5.591					
07/16/18	01:03:33 AM	5.591					
07/16/18	02:03:33 AM	5.616					
07/16/18	03:03:33 AM	5.668					
07/16/18	04:03:33 AM	5.642					
07/16/18	05:03:33 AM	5.642					
07/16/18	06:03:33 AM	5.642					
07/16/18	07:03:33 AM	5.642					
07/16/18	08:03:33 AM	10.565					
07/16/18	09:03:33 AM	11.102					
07/16/18	10:03:33 AM	11.467					
07/16/18	11:03:33 AM	11.637					
07/16/18	12:03:33 PM	11.832					
07/16/18	01:03:33 PM	12.316					
07/16/18	02:03:33 PM	12.340					
07/16/18	03:03:33 PM	6.382					
07/16/18	04:03:33 PM	6.306					
07/16/18	05:03:33 PM	6.077					
07/16/18	06:03:33 PM	6.102					
07/16/18	07:03:33 PM	6.179					
07/16/18	08:03:33 PM	5.898					
07/16/18	09:03:33 PM	5.975					
07/16/18	10:03:33 PM	6.077					
07/16/18	11:03:33 PM	5.975					
07/17/18	12:03:33 AM	6.255					
07/17/18	01:03:33 AM	6.509					
07/17/18	02:03:33 AM	6.687					
07/17/18	03:03:33 AM	6.763					
07/17/18	04:03:33 AM	6.611					
07/17/18	05:03:33 AM	6.712					
07/17/18	06:03:33 AM	6.331					
07/17/18	07:03:33 AM	6.408					
07/17/18	08:03:33 AM	6.535					
07/17/18	09:03:33 AM	6.560					
07/17/18	10:03:33 AM	6.408					
07/17/18	11:03:33 AM	14.529					
07/17/18	12:03:33 PM	15.891					
07/17/18	01:03:33 PM	15.915					
07/17/18	02:03:33 PM	14.649					
07/17/18	03:03:33 PM	16.320					
07/17/18	04:03:33 PM	16.296					
07/17/18	05:03:33 PM	15.700					
07/17/18	06:03:33 PM	15.294					
07/17/18	07:03:33 PM	14.361					
07/17/18	08:03:33 PM	13.930					
07/17/18	09:03:33 PM	13.185					
07/17/18	10:03:33 PM	12.992					
07/17/18	11:03:33 PM	11.904					
07/18/18	12:03:33 AM	10.590					
07/18/18	01:03:33 AM	10.001					
07/18/18	02:03:33 AM	9.780					
07/18/18	03:03:33 AM	9.657					
07/18/18	04:03:33 AM	9.805					
07/18/18	05:03:33 AM	9.952					
07/18/18	06:03:33 AM	10.785					
07/18/18	07:03:33 AM	12.654					
07/18/18	08:03:33 AM	13.305					
07/18/18	09:03:33 AM	13.329					
07/18/18	10:03:33 AM	13.281					
07/18/18	11:03:33 AM	13.810					
07/18/18	12:03:33 PM	13.401					
07/18/18	01:03:33 PM	14.361					
07/18/18	02:03:33 PM	6.560					
07/18/18	03:03:33 PM	6.357					
07/18/18	04:03:33 PM	6.306					
07/18/18	05:03:33 PM	6.331					
07/18/18	06:03:33 PM	8.817					
07/18/18	07:03:33 PM	8.841					
07/18/18	08:03:33 PM	6.077					
07/18/18	09:03:33 PM	6.408					
07/18/18	10:03:33 PM	6.864					
