DateTime 	Temp 	Junk 	Junk 	Junk 	Junk 	Junk
07/15/18	11:03:02 AM	18.913					
07/15/18	12:03:02 PM	20.031					
07/15/18	01:03:02 PM	16.034					
07/15/18	02:03:02 PM	14.026					
07/15/18	03:03:02 PM	6.026					
07/15/18	04:03:02 PM	6.051					
07/15/18	05:03:02 PM	5.975					
07/15/18	06:03:02 PM	6.102					
07/15/18	07:03:02 PM	6.153					
07/15/18	08:03:02 PM	5.924					
07/15/18	09:03:02 PM	5.975					
07/15/18	10:03:02 PM	6.026					
07/15/18	11:03:02 PM	6.000					
07/16/18	12:03:02 AM	5.898					
07/16/18	01:03:02 AM	6.000					
07/16/18	02:03:02 AM	6.000					
07/16/18	03:03:02 AM	6.051					
07/16/18	04:03:02 AM	6.153					
07/16/18	05:03:02 AM	6.230					
07/16/18	06:03:02 AM	6.077					
07/16/18	07:03:02 AM	6.051					
07/16/18	08:03:02 AM	6.102					
07/16/18	09:03:02 AM	6.102					
07/16/18	10:03:02 AM	11.904					
07/16/18	11:03:02 AM	11.880					
07/16/18	12:03:02 PM	12.001					
07/16/18	01:03:02 PM	12.944					
07/16/18	02:03:02 PM	7.091					
07/16/18	03:03:02 PM	5.872					
07/16/18	04:03:02 PM	6.204					
07/16/18	05:03:02 PM	6.611					
07/16/18	06:03:02 PM	6.051					
07/16/18	07:03:02 PM	5.898					
07/16/18	08:03:02 PM	5.616					
07/16/18	09:03:02 PM	5.796					
07/16/18	10:03:02 PM	6.204					
07/16/18	11:03:02 PM	6.585					
07/17/18	12:03:02 AM	6.408					
07/17/18	01:03:02 AM	7.015					
07/17/18	02:03:02 AM	6.382					
07/17/18	03:03:02 AM	6.433					
07/17/18	04:03:02 AM	6.458					
07/17/18	05:03:02 AM	6.585					
07/17/18	06:03:02 AM	6.179					
07/17/18	07:03:02 AM	6.102					
07/17/18	08:03:02 AM	6.204					
07/17/18	09:03:02 AM	8.245					
07/17/18	10:03:02 AM	11.248					
07/17/18	11:03:02 AM	11.297					
07/17/18	12:03:02 PM	11.807					
07/17/18	01:03:02 PM	11.321					
07/17/18	02:03:02 PM	11.516					
07/17/18	03:03:02 PM	11.856					
07/17/18	04:03:02 PM	12.292					
07/17/18	05:03:02 PM	12.025					
07/17/18	06:03:02 PM	12.268					
07/17/18	07:03:02 PM	11.880					
07/17/18	08:03:02 PM	12.025					
07/17/18	09:03:02 PM	11.904					
07/17/18	10:03:02 PM	11.977					
07/17/18	11:03:02 PM	11.759					
07/18/18	12:03:02 AM	11.102					
07/18/18	01:03:02 AM	10.467					
07/18/18	02:03:02 AM	10.198					
07/18/18	03:03:02 AM	10.051					
07/18/18	04:03:02 AM	10.051					
07/18/18	05:03:02 AM	10.026					
07/18/18	06:03:02 AM	10.173					
07/18/18	07:03:02 AM	10.638					
07/18/18	08:03:02 AM	11.224					
07/18/18	09:03:02 AM	11.589					
07/18/18	10:03:02 AM	11.443					
07/18/18	11:03:02 AM	11.783					
07/18/18	12:03:02 PM	11.686					
07/18/18	01:03:02 PM	12.050					
07/18/18	02:03:02 PM	15.891					
07/18/18	03:03:02 PM	5.565					
07/18/18	04:03:02 PM	5.642					
07/18/18	05:03:02 PM	5.975					
07/18/18	06:03:02 PM	5.924					
07/18/18	07:03:02 PM	5.591					
07/18/18	08:03:02 PM	5.591					
07/18/18	09:03:02 PM	5.591					
07/18/18	10:03:02 PM	5.719					
07/18/18	11:03:02 PM	5.693					
07/19/18	12:03:02 AM	5.616					
07/19/18	01:03:02 AM	5.616					
07/19/18	02:03:02 AM	5.642					
07/19/18	03:03:02 AM	5.668					
07/19/18	04:03:02 AM	5.693					
07/19/18	05:03:02 AM	5.796					
07/19/18	06:03:02 AM	5.770					
07/19/18	07:03:02 AM	5.616					
07/19/18	08:03:02 AM	5.591					
07/19/18	09:03:02 AM	5.591					
07/19/18	10:03:02 AM	5.642					
07/19/18	11:03:02 AM	14.194					
07/19/18	12:03:02 PM	15.270					
07/19/18	01:03:02 PM	17.225					
07/19/18	02:03:02 PM	19.793					
07/19/18	03:03:02 PM	5.514					
07/19/18	04:03:02 PM	5.488					
07/19/18	05:03:02 PM	5.488					
07/19/18	06:03:02 PM	5.488					
07/19/18	07:03:02 PM	5.488					
07/19/18	08:03:02 PM	5.488					
07/19/18	09:03:02 PM	5.488					
07/19/18	10:03:02 PM	5.488					
07/19/18	11:03:02 PM	5.488					
07/20/18	12:03:02 AM	5.488					
07/20/18	01:03:02 AM	5.488					
07/20/18	02:03:02 AM	5.514					
07/20/18	03:03:02 AM	5.514					
07/20/18	04:03:02 AM	5.539					
07/20/18	05:03:02 AM	5.488					
07/20/18	06:03:02 AM	5.488					
07/20/18	07:03:02 AM	5.488					
07/20/18	08:03:02 AM	5.488					
07/20/18	09:03:02 AM	5.514					
07/20/18	10:03:02 AM	6.102					
07/20/18	11:03:02 AM	14.888					
07/20/18	12:03:02 PM	13.834					
07/20/18	01:03:02 PM	13.353					
07/20/18	02:03:02 PM	14.409					
07/20/18	03:03:02 PM	15.294					
07/20/18	04:03:02 PM	15.366					
07/20/18	05:03:02 PM	15.724					
07/20/18	06:03:02 PM	16.463					
07/20/18	07:03:02 PM	16.392					
07/20/18	08:03:02 PM	16.082					
07/20/18	09:03:02 PM	15.342					
07/20/18	10:03:02 PM	14.960					
07/20/18	11:03:02 PM	14.314					
07/21/18	12:03:02 AM	14.002					
07/21/18	01:03:02 AM	13.642					
07/21/18	02:03:02 AM	13.209					
07/21/18	03:03:02 AM	12.823					
07/21/18	04:03:02 AM	12.485					
07/21/18	05:03:02 AM	12.098					
07/21/18	06:03:02 AM	11.880					
07/21/18	07:03:02 AM	12.364					
07/21/18	08:03:02 AM	13.425					
07/21/18	09:03:02 AM	14.170					
07/21/18	10:03:02 AM	15.031					
07/21/18	11:03:02 AM	15.175					
07/21/18	12:03:02 PM	5.024					
07/21/18	01:03:02 PM	4.999					
07/21/18	02:03:02 PM	5.024					
07/21/18	03:03:02 PM	5.024					
07/21/18	04:03:02 PM	4.999					
07/21/18	05:03:02 PM	5.076					
07/21/18	06:03:02 PM	5.024					
07/21/18	07:03:02 PM	5.128					
07/21/18	08:03:02 PM	5.024					
07/21/18	09:03:02 PM	5.128					
07/21/18	10:03:02 PM	5.076					
07/21/18	11:03:02 PM	5.076					
07/22/18	12:03:02 AM	5.076					
07/22/18	01:03:02 AM	5.102					
07/22/18	02:03:02 AM	5.050					
07/22/18	03:03:02 AM	5.024					
07/22/18	04:03:02 AM	5.024					
07/22/18	05:03:02 AM	5.076					
07/22/18	06:03:02 AM	5.050					
07/22/18	07:03:02 AM	13.016					
07/22/18	08:03:02 AM	14.409					
07/22/18	09:03:02 AM	15.438					
