Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
268	12.62322	2.7849055	0.5794	6.433863	23.05070
269	12.61775	2.7824855	0.5764	6.435370	23.03200
270	12.60453	2.7798716	0.5855	6.437833	23.01625
271	12.57949	2.7796771	0.5917	6.440763	23.02974
272	12.55560	2.7830408	0.5885	6.442258	23.07500
273	12.54792	2.7880889	0.5947	6.441285	23.12576
274	12.55926	2.7911015	0.5886	6.438888	23.14630
275	12.57756	2.7918990	0.5856	6.436509	23.14236
276	12.59534	2.7921825	0.5796	6.434381	23.13405
277	12.62905	2.7925131	0.5766	6.430422	23.11643
278	12.68802	2.7929026	0.5675	6.423577	23.08395
279	12.75415	2.7931207	0.5736	6.415994	23.04564
280	12.81592	2.7930965	0.5706	6.409005	23.00788
281	12.86272	2.7920973	0.5736	6.404070	22.97045
282	12.88403	2.7910158	0.5797	6.402051	22.94777
283	12.87991	2.7905787	0.5919	6.402674	22.94630
284	12.86508	2.7915182	0.5949	6.404012	22.96377
285	12.86085	2.7926233	0.5980	6.404093	22.97634
286	12.87816	2.7938111	0.5950	6.401708	22.97661
287	12.90977	2.7951408	0.5950	6.397659	22.96950
288	12.94529	2.7970265	0.5920	6.392975	22.96506
289	12.98638	2.7991314	0.5830	6.387592	22.95925
290	13.06150	2.7999411	0.5708	6.378854	22.92124
291	13.15160	2.7999935	0.5678	6.368727	22.86754
292	13.22646	2.7987330	0.5678	6.360792	22.81139
293	13.26633	2.7997677	0.5678	6.355969	22.79684
294	13.29792	2.8026013	0.5406	6.351442	22.80337
295	13.34443	2.8026304	0.5104	6.346245	22.77590
296	13.40182	2.7972706	0.5043	6.341735	22.69390
297	13.45425	2.7947752	0.5134	6.336773	22.64060
298	13.47794	2.7935337	0.5104	6.334572	22.61554
299	13.47338	2.7930078	0.5105	6.335263	22.61354
300	13.46114	2.7944146	0.5043	6.336133	22.63331
301	13.45535	2.7973175	0.4983	6.335761	22.66261
302	13.45874	2.7993223	0.4893	6.334683	22.67848
303	13.46544	2.7997126	0.4741	6.333801	22.67799
304	13.47344	2.7978791	0.4803	6.333553	22.65691
305	13.47652	2.7946390	0.4833	6.334343	22.62623
306	13.47861	2.7915658	0.4924	6.335184	22.59762
307	13.47911	2.7902128	0.4924	6.335602	22.58528
308	13.47147	2.7905142	0.4986	6.336346	22.59246
309	13.46212	2.7919205	0.5076	6.336895	22.61051
310	13.45806	2.7937526	0.5016	6.336707	22.62923
311	13.45935	2.7953604	0.4956	6.336001	22.64280
312	13.46372	2.7969922	0.4956	6.334944	22.65476
313	13.46994	2.7980210	0.4835	6.333894	22.66025
314	13.47695	2.7983226	0.4835	6.333008	22.65879
315	13.48440	2.7982989	0.4866	6.332189	22.65417
316	13.48976	2.7974118	0.4866	6.331904	22.64311
317	13.49160	2.7956912	0.4897	6.332299	22.62669
318	13.48896	2.7942370	0.4927	6.333101	22.61530
319	13.48526	2.7941129	0.5018	6.333556	22.61638
320	13.48261	2.7953602	0.4928	6.333414	22.62905
321	13.48151	2.7969388	0.4989	6.332986	22.64377
322	13.48243	2.7980505	0.4928	6.332495	22.65312
323	13.48489	2.7980209	0.4928	6.332232	22.65140
324	13.48754	2.7910103	0.5141	6.334386	22.58740
325	13.48311	2.7841362	0.5474	6.337280	22.52880
326	13.40286	2.7770036	0.5960	6.348728	22.51244
327	13.16392	2.7605051	0.6596	6.381368	22.50570
328	12.84355	2.7360213	0.7233	6.426486	22.47482
329	12.55728	2.7242789	0.7990	6.463601	22.53862
330	12.32126	2.7206394	0.8688	6.492248	22.64688
331	12.11442	2.7205417	0.9416	6.516365	22.77105
332	11.94549	2.7200282	1.0234	6.536327	22.86925
333	11.79572	2.7229097	1.0961	6.552831	22.98789
334	11.67490	2.7227234	1.1962	6.567149	23.06079
335	11.57346	2.7259042	1.2659	6.577919	23.15346
336	11.50201	2.7440321	1.3175	6.579365	23.36776
337	11.48913	2.7618857	1.3326	6.573972	23.54323
338	11.50854	2.7693286	1.3357	6.568804	23.60070
339	11.62151	2.7701760	1.3297	6.555204	23.53697
340	11.80395	2.7704513	1.3327	6.533748	23.42451
341	11.94868	2.7702025	1.3419	6.516980	23.33159
342	12.03051	2.7675390	1.3600	6.508477	23.25598
343	12.07443	2.7635286	1.3842	6.504889	23.19168
344	12.10529	2.7578849	1.4237	6.503427	23.12052
345	12.09599	2.7532745	1.4752	6.506237	23.08372
346	12.01472	2.7497605	1.5268	6.517013	23.10138
347	11.87404	2.7452268	1.5844	6.535154	23.14641
348	11.72931	2.7399857	1.6420	6.554129	23.18759
349	11.61221	2.7376867	1.7057	6.568804	23.23917
350	11.52062	2.7392306	1.7603	6.579029	23.31096
351	11.44747	2.7556088	1.7785	6.581329	23.51062
352	11.39295	2.7603507	1.7815	6.585929	23.58980
353	11.39563	2.7642059	1.7846	6.584112	23.62435
354	11.43653	2.7663960	1.7785	6.578432	23.61887
355	11.47415	2.7674617	1.7785	6.573583	23.60492
356	11.50178	2.7678738	1.7755	6.570169	23.59122
357	11.51741	2.7678854	1.7846	6.568325	23.58139
358	11.51840	2.7681740	1.7756	6.568096	23.58347
359	11.51502	2.7687219	1.7817	6.568283	23.59075
360	11.51566	2.7692698	1.7757	6.567995	23.59548
361	11.51957	2.7694111	1.7727	6.567481	23.59432
362	11.52418	2.7725342	1.7515	6.565731	23.62068
363	11.55389	2.7744084	1.6848	6.561515	23.61937
364	11.78009	2.7738522	1.5879	6.535241	23.47109
365	12.08781	2.7743210	1.4728	6.499286	23.28300
366	12.32895	2.7742894	1.3698	6.471468	23.13367
367	12.47660	2.7745356	1.2758	6.454425	23.04542
368	12.55878	2.7747353	1.1910	6.444945	22.99713
369	12.60543	2.7695072	1.1396	6.441524	22.92114
370	12.60627	2.7653960	1.1275	6.442931	22.88321
371	12.44105	2.7588348	1.1275	6.464285	22.92365
372	12.18053	2.7523743	1.1246	6.496760	23.02357
373	11.96645	2.7479336	1.1216	6.523325	23.11443
374	11.80966	2.7454152	1.1277	6.542617	23.18826
375	11.69541	2.7443298	1.1337	6.556445	23.24934
376	11.61525	2.7448708	1.1368	6.565673	23.30453
377	11.56230	2.7464099	1.1307	6.571324	23.35215
378	11.53159	2.7485720	1.1368	6.574113	23.39170
379	11.51788	2.7510460	1.1308	6.574774	23.42351
380	11.51589	2.7534442	1.1217	6.574081	23.44723
381	11.52021	2.7552022	1.1158	6.572891	23.46098
382	11.52570	2.7555139	1.1128	6.572124	23.46043
383	11.52459	2.7543437	1.1097	6.572707	23.45017
384	11.50744	2.7527095	1.1158	6.575363	23.44569
385	11.47159	2.7500415	1.1129	6.580630	23.44333
386	11.43094	2.7480559	1.1158	6.586209	23.45040
387	11.39452	2.7474570	1.1218	6.590754	23.46782
388	11.36558	2.7477568	1.1250	6.594068	23.48899
389	11.34537	2.7484326	1.1251	6.596202	23.50817
390	11.33178	2.7492083	1.1311	6.597511	23.52410
391	11.32157	2.7502015	1.1312	6.598335	23.53994
392	11.31402	2.7515121	1.1281	6.598718	23.55709
393	11.30915	2.7531169	1.1221	6.598668	23.57531
394	11.30764	2.7547514	1.1161	6.598208	23.59167
395	11.30979	2.7555805	1.1222	6.597629	23.59811
396	11.31263	2.7555981	1.1132	6.597285	23.59647
397	11.31228	2.7552453	1.1192	6.597464	23.59336
398	11.30660	2.7549983	1.1192	6.598235	23.59466
399	11.29784	2.7553218	1.1253	6.599148	23.60329
400	11.29105	2.7560629	1.1315	6.599663	23.61461
401	11.28821	2.7567746	1.1285	6.599721	23.62313
402	11.28792	2.7572392	1.1254	6.599574	23.62770
403	11.28879	2.7579451	1.1255	6.599194	23.63380
404	11.29024	2.7593982	1.1285	6.598453	23.64657
405	11.29285	2.7618815	1.1225	6.597172	23.66832
406	11.29807	2.7642066	1.1256	6.595644	23.68690
407	11.30578	2.7655490	1.1135	6.594205	23.69462
408	11.31391	2.7657668	1.1166	6.593159	23.69147
409	11.32162	2.7651308	1.1135	6.592494	23.68054
410	11.32766	2.7638237	1.1197	6.592290	23.66436
411	11.33027	2.7621813	1.1167	6.592622	23.64722
412	11.32789	2.7611396	1.1167	6.593311	23.63893
413	11.32203	2.7609808	1.1227	6.594067	23.64117
414	11.31524	2.7617989	1.1228	6.594552	23.65322
415	11.31141	2.7634647	1.1259	6.594354	23.67136
416	11.31228	2.7656550	1.1229	6.593395	23.69145
417	11.31872	2.7673805	1.1290	6.591958	23.70359
418	11.32795	2.7679046	1.1230	6.590662	23.70262
419	11.33712	2.7676512	1.1230	6.589676	23.69436
420	11.34438	2.7675216	1.1230	6.588868	23.68849
421	11.34926	2.7681223	1.1261	6.588057	23.69103
422	11.35355	2.7695479	1.1201	6.586993	23.70171
423	11.35855	2.7710268	1.1262	6.585826	23.71243
424	11.36494	2.7717457	1.1172	6.584791	23.71511
425	11.37139	2.7714864	1.1262	6.584131	23.70854
426	11.37737	2.7704256	1.1263	6.583837	23.69472
427	11.38150	2.7692472	1.1263	6.583809	23.68099
428	11.38191	2.7685344	1.1324	6.584039	23.67403
429	11.37889	2.7693003	1.1264	6.584097	23.68317
430	11.37685	2.7713685	1.1295	6.583532	23.70393
431	11.37941	2.7735846	1.1294	6.582367	23.72315
432	11.38609	2.7752588	1.1235	6.580926	23.73463
433	11.39237	2.7761137	1.1205	6.579853	23.73865
434	11.39656	2.7765265	1.1204	6.579199	23.73985
435	11.40005	2.7763849	1.1175	6.578842	23.73628
436	11.40546	2.7755593	1.1115	6.578526	23.72506
437	11.41261	2.7740205	1.1176	6.578281	23.70600
438	11.41901	2.7725114	1.1237	6.578113	23.68772
439	11.41942	2.7713563	1.1329	6.578514	23.67660
440	11.41383	2.7713564	1.1328	6.579173	23.68017
441	11.40778	2.7726766	1.1359	6.579373	23.69645
442	11.40726	2.7745688	1.1359	6.578699	23.71458
443	11.41343	2.7761371	1.1299	6.577362	23.72538
444	11.42256	2.7771278	1.1330	6.575901	23.72885
445	11.43059	2.7776526	1.1301	6.574751	23.72864
446	11.43659	2.7780064	1.1301	6.573908	23.72813
447	11.44188	2.7783367	1.1331	6.573156	23.72784
448	11.44677	2.7785844	1.1241	6.572484	23.72705
449	11.45155	2.7788616	1.1301	6.571815	23.72659
450	11.45632	2.7793040	1.1363	6.571081	23.72769
451	11.46093	2.7799883	1.1363	6.570275	23.73118
452	11.46512	2.7805959	1.1303	6.569546	23.73420
453	11.46914	2.7809027	1.1273	6.568954	23.73451
454	11.47467	2.7810384	1.1243	6.568251	23.73225
455	11.48336	2.7808023	1.1213	6.567321	23.72448
456	11.49478	2.7799349	1.1213	6.566315	23.70903
457	11.50598	2.7789732	1.1274	6.565371	23.69286
458	11.51496	2.7780883	1.1305	6.564658	23.67883
459	11.52021	2.7777049	1.1306	6.564190	23.67188
460	11.52284	2.7778405	1.1306	6.563829	23.67148
461	11.52482	2.7782651	1.1276	6.563432	23.67420
462	11.52785	2.7787252	1.1277	6.562898	23.67658
463	11.53235	2.7789729	1.1277	6.562274	23.67603
464	11.53748	2.7788313	1.1247	6.561726	23.67143
465	11.54204	2.7780880	1.1186	6.561478	23.66157
466	11.54490	2.7767728	1.1247	6.561651	23.64742
467	11.54414	2.7754225	1.1278	6.562261	23.63524
468	11.53865	2.7746855	1.1310	6.563190	23.63183
469	11.53048	2.7747092	1.1340	6.564141	23.63725
470	11.52354	2.7752870	1.1340	6.564734	23.64709
471	11.52015	2.7761951	1.1310	6.564780	23.65776
472	11.52120	2.7768556	1.1341	6.564402	23.66328
473	11.52535	2.7770207	1.1280	6.563851	23.66219
474	11.52990	2.7766078	1.1250	6.563476	23.65542
475	11.53293	2.7757528	1.1251	6.563450	23.64548
476	11.53281	2.7743790	1.1312	6.563995	23.63267
477	11.52745	2.7731117	1.1313	6.565115	23.62421
478	11.51677	2.7725400	1.1313	6.566592	23.62564
479	11.50423	2.7729763	1.1283	6.567898	23.63772
480	11.49560	2.7741023	1.1313	6.568477	23.65378
481	11.49379	2.7752873	1.1314	6.568231	23.66605
482	11.49799	2.7759712	1.1284	6.567472	23.66979
483	11.50435	2.7760537	1.1255	6.566693	23.66651
484	11.50994	2.7758355	1.1286	6.566119	23.66090
485	11.51368	2.7757235	1.1255	6.565724	23.65747
486	11.51572	2.7758767	1.1256	6.565425	23.65760
487	11.51747	2.7761657	1.1256	6.565107	23.65920
488	11.51939	2.7764428	1.1257	6.564774	23.66057
