Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
1485	6.26318	3.1195676	49.0274	48.7523	7.052762	31.17324
1486	6.26522	3.1199248	48.7534	48.4798	7.052319	31.17545
1487	6.26823	3.1199863	48.4913	48.2192	7.051905	31.17349
1488	6.27114	3.1201279	48.2141	47.9436	7.051463	31.17252
1489	6.27446	3.1202386	47.9492	47.6802	7.050986	31.17083
1490	6.27941	3.1202508	47.6841	47.4167	7.050354	31.16655
1491	6.28416	3.1202199	47.4161	47.1502	7.049770	31.16199
1492	6.28871	3.1203491	47.1417	46.8774	7.049130	31.15938
1493	6.29376	3.1204845	46.8737	46.6109	7.048423	31.15637
1494	6.29892	3.1207555	46.6178	46.3565	7.047634	31.15476
1495	6.30408	3.1208416	46.3498	46.0900	7.046940	31.15112
1496	6.30889	3.1206936	46.0848	45.8265	7.046409	31.14521
1497	6.31435	3.1204902	45.8198	45.5630	7.045823	31.13809
1498	6.32008	3.1205147	45.5546	45.2994	7.045089	31.13325
1499	6.32560	3.1209581	45.2926	45.0389	7.044168	31.13322
1500	6.33240	3.1213214	45.0367	44.7844	7.043129	31.13114
1501	6.33976	3.1214075	44.7778	44.5270	7.042160	31.12548
1502	6.34656	3.1214074	44.5158	44.2665	7.041305	31.11939
1503	6.35367	3.1214072	44.2477	43.9999	7.040411	31.11302
1504	6.36078	3.1217028	43.9949	43.7485	7.039368	31.10990
1505	6.36820	3.1222387	43.7208	43.4760	7.038165	31.10917
1506	6.37491	3.1224604	43.4495	43.2062	7.037211	31.10562
1507	6.38131	3.1225588	43.1754	42.9337	7.036357	31.10099
1508	6.38776	3.1226511	42.9073	42.6671	7.035500	31.09625
1509	6.39359	3.1226078	42.6544	42.4157	7.034788	31.09057
1510	6.39969	3.1225091	42.3771	42.1400	7.034072	31.08406
1511	6.40670	3.1227677	42.0999	41.8644	7.033060	31.08064
1512	6.41310	3.1230079	41.8378	41.6037	7.032135	31.07757
1513	6.41792	3.1233590	41.5760	41.3435	7.031352	31.07717
1514	6.42299	3.1236177	41.3109	41.0798	7.030584	31.07552
1515	6.42919	3.1241907	41.0336	40.8042	7.029517	31.07631
1516	6.43847	3.1245172	40.7778	40.5497	7.028191	31.07157
1517	6.44995	3.1250594	40.5036	40.2772	7.026482	31.06721
1518	6.46308	3.1254599	40.2356	40.0106	7.024641	31.05979
1519	6.47642	3.1262733	39.9672	39.7438	7.022566	31.05672
1520	6.49119	3.1265382	39.7207	39.4987	7.020590	31.04631
1521	6.50490	3.1267168	39.4617	39.2411	7.018791	31.03593
1522	6.51614	3.1266303	39.1875	38.9685	7.017431	31.02490
1523	6.52518	3.1252369	38.9010	38.6836	7.017000	31.00153
1524	6.52714	3.1270862	38.6453	38.4294	7.015825	31.02017
1525	6.53607	3.1276656	38.3771	38.1627	7.014418	31.01854
1526	6.54445	3.1287198	38.1211	37.9082	7.012844	31.02263
1527	6.55689	3.1288491	37.8468	37.6355	7.011230	31.01289
1528	6.56655	3.1286208	37.5667	37.3570	7.010139	31.00175
1529	6.57385	3.1286761	37.3077	37.0994	7.009200	30.99585
1530	6.58399	3.1292803	37.0305	36.8237	7.007636	30.99342
1531	6.59592	3.1298659	36.7440	36.5389	7.005857	30.98916
1532	6.60822	3.1305195	36.4821	36.2785	7.004001	30.98530
1533	6.62032	3.1310559	36.2016	35.9996	7.002229	30.98035
1534	6.62979	3.1313580	35.9427	35.7421	7.000899	30.97520
1535	6.63772	3.1319192	35.6900	35.4908	6.999632	30.97428
1536	6.64581	3.1324557	35.4249	35.2273	6.998358	30.97296
1537	6.65292	3.1325851	35.1628	34.9666	6.997409	30.96806
1538	6.65894	3.1330847	34.9099	34.7152	6.996409	30.96819
1539	6.66369	3.1331401	34.6389	34.4457	6.995789	30.96464
1540	6.66704	3.1333436	34.3647	34.1731	6.995268	30.96396
1541	6.67003	3.1331707	34.0874	33.8973	6.994978	30.95949
1542	6.67265	3.1337383	33.8314	33.6428	6.994365	30.96344
1543	6.67771	3.1339664	33.5663	33.3792	6.993622	30.96149
1544	6.68436	3.1338737	33.2983	33.1127	6.992840	30.95459
