Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Pressure, Strain Gauge [db]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
836	6.41536	3.1440419	42.4512	42.2137	7.021255	31.30689
837	6.40865	3.1447649	42.7226	42.4835	7.021729	31.32090
838	6.40250	3.1452902	42.9877	42.7471	7.022232	31.33221
839	6.39764	3.1456302	43.2590	43.0168	7.022670	31.34030
840	6.39354	3.1460196	43.5364	43.2926	7.022988	31.34823
841	6.39057	3.1462607	43.8136	43.5683	7.023240	31.35349
842	6.38801	3.1467367	44.0880	43.8411	7.023323	31.36096
843	6.38555	3.1472806	44.3625	44.1140	7.023359	31.36910
844	6.38315	3.1482078	44.6366	44.3866	7.023195	31.38141
845	6.38064	3.1484428	44.9140	44.6624	7.023394	31.38618
846	6.37885	3.1486840	45.1791	44.9260	7.023500	31.39037
847	6.37736	3.1488325	45.4536	45.1989	7.023615	31.39324
848	6.37629	3.1488944	45.7278	45.4716	7.023723	31.39479
849	6.37552	3.1492221	45.9991	45.7413	7.023658	31.39899
850	6.37450	3.1496426	46.2767	46.0173	7.023579	31.40444
851	6.37332	3.1506937	46.5387	46.2778	7.023199	31.41700
852	6.37225	3.1510215	46.8129	46.5505	7.023172	31.42148
853	6.37143	3.1510216	47.0813	46.8173	7.023280	31.42211
854	6.37086	3.1510155	47.3402	47.0748	7.023358	31.42244
855	6.37076	3.1512938	47.6025	47.3356	7.023236	31.42548
856	6.37092	3.1514113	47.8706	47.6021	7.023163	31.42651
857	6.37092	3.1514733	48.1389	47.8689	7.023138	31.42707
858	6.37086	3.1516465	48.4102	48.1386	7.023062	31.42890
859	6.37061	3.1523763	48.6877	48.4145	7.022731	31.43706
860	6.36841	3.1538731	48.9620	48.6873	7.022253	31.45549
861	6.36447	3.1543866	49.2332	48.9569	7.022487	31.46467
862	6.36073	3.1547146	49.4984	49.2205	7.022790	31.47161
863	6.35777	3.1548137	49.7728	49.4934	7.023114	31.47532
864	6.35551	3.1549560	50.0501	49.7691	7.023327	31.47884
865	6.35332	3.1551665	50.3184	50.0359	7.023499	31.48307
866	6.35101	3.1552841	50.5988	50.3146	7.023731	31.48636
867	6.34881	3.1553770	50.8731	50.5874	7.023962	31.48929
868	6.34636	3.1556060	51.1414	50.8541	7.024156	31.49397
869	6.34385	3.1557361	51.4186	51.1297	7.024407	31.49759
870	6.34155	3.1559156	51.6961	51.4057	7.024608	31.50157
871	6.33971	3.1560704	51.9674	51.6754	7.024763	31.50485
872	6.33807	3.1561138	52.2478	51.9542	7.024950	31.50672
873	6.33705	3.1562500	52.5128	52.2177	7.025014	31.50904
874	6.33593	3.1562810	52.7842	52.4875	7.025143	31.51030
875	6.33485	3.1564915	53.0556	52.7573	7.025176	31.51349
876	6.33352	3.1566710	53.3297	53.0299	7.025255	31.51657
877	6.33158	3.1570609	53.6012	53.2998	7.025305	31.52255
878	6.32856	3.1575127	53.8754	53.5724	7.025456	31.53021
879	6.32432	3.1579646	54.1527	53.8482	7.025759	31.53900
880	6.31941	3.1582989	54.4362	54.1301	7.026204	31.54711
881	6.31461	3.1589860	54.7228	54.4150	7.026457	31.55902
882	6.30924	3.1603107	54.9971	54.6877	7.026457	31.57852
883	6.30056	3.1624158	55.2654	54.9544	7.026471	31.60974
884	6.28483	3.1648497	55.5518	55.2392	7.027191	31.65116
885	6.26675	3.1656119	55.8202	55.5060	7.029050	31.67629
886	6.24930	3.1661820	56.0974	55.7816	7.030929	31.69873
887	6.22833	3.1680966	56.3810	56.0636	7.032559	31.73938
888	6.20931	3.1694043	56.6584	56.3394	7.034257	31.77152
889	6.19499	3.1701978	56.9296	56.6091	7.035633	31.79359
890	6.18526	3.1707124	57.2010	56.8788	7.036584	31.80828
891	6.17863	3.1709791	57.4722	57.1485	7.037275	31.81731
892	6.17436	3.1710722	57.7433	57.4181	7.037764	31.82223
893	6.17150	3.1711900	58.0268	57.7000	7.038063	31.82607
894	6.16982	3.1714071	58.3012	57.9728	7.038167	31.82993
895	6.16886	3.1716241	58.5726	58.2426	7.038182	31.83312
896	6.16824	3.1717358	58.8560	58.5244	7.038207	31.83480
897	6.16789	3.1717049	59.1486	58.8152	7.038273	31.83465
898	6.16738	3.1718290	59.4322	59.0972	7.038279	31.83637
899	6.16733	3.1720708	59.6972	59.3607	7.038168	31.83898
900	6.16692	3.1722196	59.9655	59.6274	7.038148	31.84089
901	6.16529	3.1731868	60.2399	59.9002	7.037862	31.85303
902	6.16152	3.1738380	60.5202	60.1789	7.038003	31.86367
903	6.15602	3.1742163	60.7855	60.4427	7.038497	31.87291
904	6.14767	3.1739127	61.0536	60.7092	7.039693	31.87724
905	6.13856	3.1746383	61.3219	60.9760	7.040458	31.89374
906	6.13200	3.1751221	61.5993	61.2517	7.041030	31.90515
907	6.12671	3.1756680	61.8736	61.5245	7.041413	31.91607
908	6.12249	3.1764558	62.1449	61.7942	7.041540	31.92868
909	6.11908	3.1770017	62.4285	62.0762	7.041689	31.93783
910	6.11435	3.1774546	62.7057	62.3518	7.042050	31.94719
911	6.10702	3.1780565	62.9741	62.6186	7.042655	31.96066
912	6.09812	3.1782118	63.2485	62.8914	7.043685	31.97064
913	6.08938	3.1779700	63.5257	63.1670	7.044900	31.97605
914	6.08064	3.1780012	63.8000	63.4397	7.045975	31.98451
915	6.07271	3.1780324	64.0653	63.7035	7.046948	31.99220
