Scan Count	Temperature [ITS-90, deg C]	Conductivity [S/m]	Depth [salt water, m]	Oxygen Saturation, Weiss [ml/l]	Salinity, Practical [PSU]
203	10.85960	2.0697947	0.8502	6.926831	17.45776
204	10.85186	2.0675666	0.8563	6.928771	17.44091
205	10.84378	2.0644092	0.8594	6.931132	17.41566
206	10.83782	2.0597399	0.8654	6.933819	17.37547
207	10.83519	2.0562310	0.8685	6.935589	17.34440
208	10.83187	2.0520398	0.8684	6.937728	17.30738
209	10.82660	2.0487632	0.8623	6.939762	17.27969
210	10.82087	2.0452287	0.8533	6.941963	17.24984
211	10.81388	2.0403305	0.8411	6.944886	17.20803
212	10.80518	2.0353092	0.8352	6.948093	17.16588
213	10.79780	2.0312433	0.8322	6.950738	17.13190
214	10.79225	2.0263298	0.8383	6.953478	17.08925
215	10.79088	2.0233256	0.8444	6.954879	17.06224
216	10.79265	2.0192624	0.8625	6.956280	17.02403
217	10.79379	2.0119449	0.8867	6.959081	16.95618
218	10.79671	2.0066731	0.8927	6.960813	16.90637
219	10.80398	1.9986031	0.8746	6.963081	16.82888
220	10.81137	1.9898090	0.8717	6.965624	16.74474
221	10.81812	1.9842103	0.8504	6.966960	16.69029
222	10.82190	1.9804300	0.8354	6.967968	16.65390
223	10.82459	1.9774379	0.8384	6.968807	16.62524
224	10.82906	1.9737457	0.8565	6.969685	16.58936
225	10.83536	1.9703121	0.8656	6.970207	16.55505
226	10.84252	1.9600860	0.8749	6.973348	16.45816
227	10.85135	1.9532626	0.8656	6.974886	16.39176
228	10.87118	1.9519739	0.8536	6.972683	16.37113
229	10.89688	1.9479062	0.8445	6.970792	16.32254
230	10.92047	1.9481302	0.8445	6.967466	16.31412
231	10.94108	1.9524012	0.8445	6.962928	16.34397
232	10.95889	1.9475149	0.8657	6.962447	16.29149
233	10.97418	1.9398937	0.8779	6.963404	16.21526
234	10.98787	1.9418774	0.8779	6.960735	16.22731
235	11.00145	1.9460970	0.8689	6.957190	16.25977
236	11.00806	1.9437054	0.8507	6.957240	16.23507
237	11.00404	1.9469517	0.8356	6.956494	16.26642
238	10.99909	1.9566802	0.8356	6.953282	16.35727
239	10.99989	1.9759544	0.8387	6.945470	16.53271
240	11.00363	1.9874459	0.8508	6.940369	16.63592
241	11.00726	1.9862233	0.8659	6.940365	16.62312
242	11.01094	1.9801772	0.8812	6.942280	16.56627
243	11.01612	1.9616626	0.8871	6.948968	16.39510
244	11.02257	1.9705778	0.8751	6.944530	16.47350
245	11.03109	1.9782172	0.8661	6.940321	16.53935
246	11.03915	1.9824416	0.8691	6.937541	16.57426
247	11.03627	1.9836162	0.8631	6.937463	16.58627
248	11.02435	1.9841250	0.8660	6.938880	16.59627
249	11.01192	1.9836216	0.8631	6.940771	16.59727
250	10.99915	1.9841042	0.8601	6.942315	16.60743
251	10.98793	1.9840781	0.8570	6.943851	16.61225
252	10.97424	1.9848229	0.8511	6.945415	16.62523
253	10.95717	1.9860348	0.8511	6.947254	16.64401
254	10.93867	1.9869636	0.8572	6.949401	16.66087
255	10.92466	1.9877088	0.8753	6.951011	16.67403
256	10.91570	1.9946083	0.8844	6.949461	16.74124
257	10.91117	1.9995015	0.8876	6.948114	16.78812
258	10.91283	1.9988232	0.8784	6.948159	16.78115
259	10.89877	2.0006532	0.8543	6.949337	16.80434
260	10.87955	2.0046146	0.8362	6.950359	16.84945
261	10.85817	2.0089367	0.8452	6.951529	16.89891
262	10.83828	2.0126506	0.8512	6.952738	16.94216
263	10.82436	2.0146692	0.8604	6.953818	16.96713
264	10.81806	2.0167517	0.8726	6.953835	16.98917
265	10.81640	2.0221484	0.8756	6.951883	17.03956
266	10.81388	2.0253105	0.8756	6.950949	17.06981
267	10.81262	2.0259336	0.8696	6.950869	17.07613
268	10.81423	2.0244763	0.8665	6.951239	17.06198
269	10.81354	2.0252630	0.8666	6.951015	17.06953
270	10.81228	2.0231301	0.8666	6.952047	17.05050
271	10.80839	2.0279143	0.8667	6.950645	17.09632
272	10.80856	2.0299220	0.8667	6.949811	17.11471
273	10.81096	2.0298375	0.8606	6.949518	17.11282
274	10.80753	2.0295205	0.8606	6.950113	17.11150
275	10.80295	2.0306831	0.8516	6.950265	17.12433
276	10.80020	2.0315975	0.8577	6.950269	17.13403
277	10.79294	2.0310848	0.8668	6.951463	17.13270
278	10.78390	2.0309950	0.8760	6.952728	17.13608
279	10.77474	2.0315342	0.8850	6.953753	17.14532
280	10.76457	2.0325598	0.8791	6.954722	17.15952
281	10.75645	2.0328506	0.8881	6.955708	17.16600
282	10.75016	2.0331626	0.8822	6.956437	17.17181
283	10.74393	2.0353308	0.8761	6.956405	17.19472
284	10.73839	2.0373251	0.8579	6.956350	17.21571
285	10.73885	2.0373939	0.8549	6.956260	17.21613
286	10.74216	2.0327820	0.8579	6.957679	17.17205
287	10.74422	2.0244398	0.8611	6.960779	17.09420
288	10.74885	2.0160140	0.8611	6.963562	17.01443
289	10.75588	2.0148436	0.8763	6.963077	17.00039
290	10.76171	2.0323378	0.8885	6.955201	17.15881
